ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2016-17,17.9808219178082,Langnau U20,U20-Elit,41,8,4,12,22,""
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2017-18,18.9808219178082,Langnau U20,U20-Elit,43,19,22,41,32,""
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2017-18,18.9808219178082,SCL Tigers,NLA,0,0,0,0,0,""
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2017-18,18.9808219178082,EHC Thun,SRL,3,0,0,0,4,""
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2018-19,19.9808219178082,Langnau U20,U20-Elit,30,18,19,37,10,""
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2018-19,19.9808219178082,SC Langenthal,NLB,18,0,0,0,4,1
285706,Dominik Gyger,LW,L,,,,,1999,09,22,,,,Switzerland,173,161,2019-20,20.9808219178082,SC Langenthal,NLB,3,0,0,0,0,-1
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2013-14,17.9178082191781,Belye Medvedi Chelyabinsk,MHL,24,4,3,7,12,0
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2013-14,17.9178082191781,Russia U18,WJC-18,5,0,0,0,0,-1
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2014-15,18.9178082191781,Belye Medvedi Chelyabinsk,MHL,43,23,13,36,18,26
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2014-15,18.9178082191781,Russia U20 (all),International-Jr,3,1,1,2,2,""
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2015-16,19.9178082191781,Traktor Chelyabinsk,KHL,30,3,3,6,12,2
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2015-16,19.9178082191781,Chelmet Chelyabinsk,VHL,5,1,0,1,0,-3
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2015-16,19.9178082191781,Belye Medvedi Chelyabinsk,MHL,6,1,1,2,31,3
250459,Semyon Afonasyevsky,LW,L,,,,,1996,10,15,RUS,,Chelyabinsk,Russia,188,196,2016-17,20.9178082191781,Traktor Chelyabinsk,KHL,28,1,0,1,4,-3
