ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1987-88,17.586301369863,DjurgÃ¥rdens IF J20,Juniorserien,-,-,-,-,-,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1987-88,17.586301369863,Sweden U18,EJC-18,6,5,4,9,8,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1988-89,18.586301369863,Nacka HK,Division 1,25,10,8,18,18,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1988-89,18.586301369863,Sweden U18,EJC-18,6,6,2,8,12,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1989-90,19.586301369863,DjurgÃ¥rdens IF,SHL,34,10,8,18,16,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1989-90,19.586301369863,Sweden U20,WJC-20,7,5,2,7,6,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1989-90,19.586301369863,Sweden,WC,4,0,0,0,0,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1990-91,20.586301369863,QuÃ©bec Nordiques,NHL,80,23,36,59,58,-24
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1990-91,20.586301369863,Sweden,CC,6,2,4,6,16,0
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1990-91,20.586301369863,Sweden,WC,10,7,5,12,12,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1990-91,20.586301369863,Sweden (all),International,20,14,8,22,22,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1991-92,21.586301369863,QuÃ©bec Nordiques,NHL,80,33,43,76,103,-19
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1991-92,21.586301369863,Sweden,WC,8,2,6,8,8,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1992-93,22.586301369863,QuÃ©bec Nordiques,NHL,80,47,67,114,96,21
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1993-94,23.586301369863,QuÃ©bec Nordiques,NHL,84,32,53,85,60,1
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1993-94,23.586301369863,Sweden,WC,8,5,9,14,4,13
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1994-95,24.586301369863,DjurgÃ¥rdens IF,SHL,12,7,2,9,14,""
467,Mats Sundin,C,R,Québec Nordiques,1989,1,1,1971,02,13,SWE,,Bromma,Sweden,195,231,1994-95,24.586301369863,Toronto Maple Leafs,NHL,47,23,24,47,14,-5
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1987-88,17.1808219178082,Kamloops Blazers,WHL,66,16,17,33,117,""
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1988-89,18.1808219178082,Kamloops Blazers,WHL,68,56,48,104,139,""
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1989-90,19.1808219178082,Kamloops Blazers,WHL,4,5,2,7,17,""
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1989-90,19.1808219178082,Springfield Indians,AHL,4,0,0,0,7,""
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1989-90,19.1808219178082,New York Islanders,NHL,34,8,6,14,45,-4
23384,Dave Chyzowski,LW,L,New York Islanders,1989,1,2,1971,07,11,CAN,AB,Edmonton,Canada,185,198,1989-90,19.1808219178082,"Canada U20 
                                                                    “C”",WJC-20,7,9,4,13,2,""
