ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2002-03,17.4493150684932,Pembroke Lumber Kings,CJHL,52,4,22,26,30,""
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2003-04,18.4493150684932,Pembroke Lumber Kings,CJHL,54,14,41,55,96,""
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2004-05,19.4493150684932,"Pembroke Lumber Kings 
                                                                    “C”",CJHL,56,26,73,99,75,""
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2005-06,20.4493150684932,"Pembroke Lumber Kings 
                                                                    “C”",CJHL,56,43,73,116,78,46
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2006-07,21.4493150684932,Union College,NCAA,35,8,19,27,35,-8
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2007-08,22.4493150684932,Union College,NCAA,35,5,15,20,33,-7
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2008-09,23.4493150684932,Union College,NCAA,35,13,15,28,32,6
37607,Jason Walters,C,L,,,,,1986,04,04,CAN,ON,Renfrew,Canada,178,179,2009-10,24.4493150684932,Union College,NCAA,38,16,24,40,40,25
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2002-03,17.3808219178082,Oshawa Legionaires,OPJHL,47,19,17,36,26,""
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2003-04,18.3808219178082,Oshawa Legionaires,OPJHL,6,2,2,4,22,""
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2003-04,18.3808219178082,Bowmanville Eagles,OPJHL,12,2,4,6,20,""
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2004-05,19.3808219178082,St. Michael's Buzzers,OPJHL,45,23,26,49,81,""
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2005-06,20.3808219178082,"St. Michael's Buzzers 
                                                                    “A”",OPJHL,40,39,38,77,110,""
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2006-07,21.3808219178082,St. Lawrence Univ.,NCAA,31,12,13,25,29,0
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2007-08,22.3808219178082,St. Lawrence Univ.,NCAA,34,7,13,20,34,-7
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2008-09,23.3808219178082,St. Lawrence Univ.,NCAA,38,16,18,34,60,8
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2009-10,24.3808219178082,"St. Lawrence Univ. 
                                                                    “A”",NCAA,41,14,21,35,60,10
33232,Mike McKenzie,LW,L,,,,,1986,04,29,CAN,ON,Whitby,Canada,183,190,2009-10,24.3808219178082,Albany River Rats,AHL,3,0,1,1,0,1
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2003-04,17.7671232876712,St. Louis Jr. Blues,CSHL,56,47,37,84,39,""
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2003-04,17.7671232876712,St. Louis H. Eagles,USHL,2,0,0,0,2,-5
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2004-05,18.7671232876712,Springfield Jr. Blues,NAHL,56,30,27,57,67,""
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2005-06,19.7671232876712,Lincoln Stars,USHL,51,28,43,71,48,9
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2006-07,20.7671232876712,Univ. of Wisconsin,NCAA,41,11,13,24,32,-1
38107,Michael Davies,RW/C,R,,,,,1986,12,10,USA,MO,Chesterfield,USA,173,179,2007-08,21.7671232876712,Univ. of Wisconsin,NCAA,39,13,11,24,40,8
