ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2010-11,17.1123287671233,Rosemount High,USHS-MN,25,2,3,5,8,""
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2011-12,18.1123287671233,Rosemount High,USHS-MN,25,0,7,7,8,""
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2012-13,19.1123287671233,Dryden Ice Dogs,SIJHL,35,0,2,2,34,""
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2013-14,20.1123287671233,Dryden Ice Dogs,SIJHL,14,0,2,2,6,""
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2013-14,20.1123287671233,Wisconsin Wilderness,SIJHL,43,1,6,7,12,""
220704,Josh Winter,LD,L,,,,,1994,08,05,USA,MN,Inver Grove Heights,USA,186,190,2014-15,21.1123287671233,Dryden Ice Dogs,SIJHL,19,0,3,3,20,""
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2010-11,17.7315068493151,Eastview High,USHS-MN,25,2,5,7,2,""
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2011-12,18.7315068493151,Eastview High,USHS-MN,25,7,14,21,6,""
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2012-13,19.7315068493151,North Iowa Bulls,NA3HL,2,0,0,0,0,2
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2012-13,19.7315068493151,Twin City Steel,NA3HL,46,14,14,28,6,-7
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2014-15,21.7315068493151,Univ. of St. Thomas,ACHA II,23,10,13,23,32,8
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2015-16,22.7315068493151,Univ. of St. Thomas,ACHA II,22,11,9,20,12,""
217142,Nick Cerrato,F,R,,,,,1993,12,22,USA,MN,Apple Valley,USA,178,174,2016-17,23.7315068493151,Univ. of St. Thomas,ACHA II,21,1,5,6,36,0
217154,Thomas Astrup,F,,,,,,1994,05,23,USA,MN,Warroad,USA,183,190,2010-11,17.3150684931507,Warroad High,USHS-MN,18,1,6,7,6,""
217154,Thomas Astrup,F,,,,,,1994,05,23,USA,MN,Warroad,USA,183,190,2011-12,18.3150684931507,Warroad High,USHS-MN,25,24,24,48,20,""
217154,Thomas Astrup,F,,,,,,1994,05,23,USA,MN,Warroad,USA,183,190,2012-13,19.3150684931507,Twin City Steel,NA3HL,4,1,1,2,2,-2
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2010-11,17.6438356164384,Warroad High,USHS-MN,25,6,5,11,12,""
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2011-12,18.6438356164384,Warroad High,USHS-MN,15,5,7,12,22,""
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2012-13,19.6438356164384,Tri Town Thunder,PJHL,1,0,1,1,0,""
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2012-13,19.6438356164384,Bozeman Ice Dogs,AWHL,27,6,10,16,32,-59
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2012-13,19.6438356164384,Twin City Steel,NA3HL,2,1,0,1,0,-3
219693,Tyler Elson,F,,,,,,1994,01,23,USA,MN,Warroad,USA,178,170,2013-14,20.6438356164384,El Paso Rhinos,WSHL,2,1,1,2,0,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2012-13,18.2904109589041,Utah Regulators 18U,NAPHL 18U,22,2,3,5,37,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2013-14,19.2904109589041,Minnesota Iron Rangers,SIJHL,50,9,13,22,67,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2014-15,20.2904109589041,Minnesota Iron Rangers,SIJHL,52,11,8,19,67,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2015-16,21.2904109589041,Minnesota Iron Rangers,SIJHL,49,11,19,30,73,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2016-17,22.2904109589041,Neumann Univ.,NCAA III,1,0,0,0,0,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2017-18,23.2904109589041,Neumann Univ.,NCAA III,15,2,3,5,4,""
216240,Eric Madison,F,R,,,,,1995,06,01,USA,MN,St. Paul,USA,180,165,2018-19,24.2904109589041,Neumann Univ.,NCAA III,20,0,4,4,6,""
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2009-10,17.2876712328767,Walker-Hackensack-Akeley,USHS-MN,-,-,-,-,-,""
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2010-11,18.2876712328767,Walker-Hackensack-Akeley,USHS-MN,-,-,-,-,-,""
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2011-12,19.2876712328767,UMass-Boston,NCAA III (W),24,0,0,0,4,-1
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2012-13,20.2876712328767,UMass-Boston,NCAA III (W),24,0,0,0,2,0
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2013-14,21.2876712328767,UMass-Boston,NCAA III (W),3,0,0,0,0,0
598987,Suzanne Meek,F,R,,,,,1993,06,02,USA,NJ,South Hackensack,USA,173,,2014-15,22.2876712328767,"UMass-Boston 
                                                                    “C”",NCAA III (W),10,1,2,3,0,-2
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2008-09,17.1041095890411,EHC U17,Jr. B2 SM-sarja Q,1,0,1,1,0,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2008-09,17.1041095890411,EHC U17,Jr. B2 SM-sarja,0,0,0,0,0,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2008-09,17.1041095890411,EHC U18,Jr. B SM-sarja Q,6,0,0,0,4,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2008-09,17.1041095890411,EHC U18,Jr. B SM-sarja,18,0,1,1,0,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2009-10,18.1041095890411,Kiekko-Espoo U18,Jr. B SM-sarja Q,8,1,1,2,6,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2009-10,18.1041095890411,Kiekko-Espoo U18,Jr. B I-divisioona,25,23,33,56,56,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2010-11,19.1041095890411,Mankato West High,USHS-MN,25,48,32,80,22,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2011-12,20.1041095890411,Park City Moose,WSHL,14,9,7,16,10,""
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2011-12,20.1041095890411,HPK U20,Jr. A SM-liiga,14,1,2,3,10,-4
40349,Ville Rantanen,C/LW,L,,,,,1992,08,08,FIN,,Helsinki,Finland,184,187,2012-13,21.1041095890411,Blues II U20,Jr. A Mestis,24,13,24,37,14,""
