ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1979-80,17.4493150684932,Cornwall Royals,QMJHL,72,37,66,103,23,""
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1980-81,18.4493150684932,"Cornwall Royals 
                                                                    “A”",QMJHL,72,81,102,183,69,""
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1980-81,18.4493150684932,Canada U20,WJC-20,5,5,4,9,2,""
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1981-82,19.4493150684932,Winnipeg Jets,NHL,80,45,58,103,47,-4
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1981-82,19.4493150684932,Canada,WC,10,3,1,4,0,""
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1982-83,20.4493150684932,Winnipeg Jets,NHL,79,40,51,91,31,-17
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1983-84,21.4493150684932,Winnipeg Jets,NHL,80,37,65,102,73,-14
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1984-85,22.4493150684932,"Winnipeg Jets 
                                                                    “C”",NHL,80,53,77,130,74,22
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1985-86,23.4493150684932,"Winnipeg Jets 
                                                                    “C”",NHL,80,46,59,105,44,-27
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1985-86,23.4493150684932,Canada,WC,8,2,4,6,4,""
21405,Dale Hawerchuk,C,L,Winnipeg Jets,1981,1,1,1963,04,04,CAN,ON,Toronto,Canada,180,185,1986-87,24.4493150684932,"Winnipeg Jets 
                                                                    “C”",NHL,80,47,53,100,52,3
