ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2001-02,18.6054794520548,Leduc Oil Kings Midget AAA,AMHL,31,8,9,17,78,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2002-03,19.6054794520548,Olds Grizzlys,AJHL,58,24,23,47,107,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2003-04,20.6054794520548,Vernon Vipers,BCHL,16,4,6,10,15,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2004-05,21.6054794520548,Vernon Vipers,BCHL,25,3,5,8,33,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2004-05,21.6054794520548,Brooks Bandits,AJHL,18,8,10,18,16,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2005-06,22.6054794520548,Univ. of Wisconsin-Superior,NCAA III,26,8,4,12,34,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2006-07,23.6054794520548,Univ. of Wisconsin-Superior,NCAA III,11,2,7,9,10,""
102989,Rob Turville,C,L,,,,,1984,02,07,CAN,AB,Olds,Canada,182,201,2007-08,24.6054794520548,Univ. of Wisconsin-Superior,NCAA III,27,4,8,12,42,""
67072,Paul Bradley,C,L,,,,,1984,02,13,CAN,AB,Calgary,Canada,183,190,2001-02,18.586301369863,Calgary Royals Midget AAA,AMHL,36,12,19,31,30,""
67072,Paul Bradley,C,L,,,,,1984,02,13,CAN,AB,Calgary,Canada,183,190,2002-03,19.586301369863,Olds Grizzlys,AJHL,58,12,35,47,131,""
