ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1980-81,17.5342465753425,Billings Bighorns,WHL,68,4,34,38,160,""
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1981-82,18.5342465753425,Billings Bighorns,WHL,38,9,24,33,110,""
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1981-82,18.5342465753425,Canada U20,WJC-20,7,0,1,1,4,""
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1982-83,19.5342465753425,Boston Bruins,NHL,70,1,6,7,105,6
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1983-84,20.5342465753425,Boston Bruins,NHL,80,10,27,37,135,9
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1984-85,21.5342465753425,Did not play,"","","","","","",""
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1985-86,22.5342465753425,Boston Bruins,NHL,70,8,31,39,155,3
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1986-87,23.5342465753425,Did not play,"","","","","","",""
42224,Gord Kluzak,LD,L,Boston Bruins,1982,1,1,1964,03,04,CAN,SK,Climax,Canada,193,209,1987-88,24.5342465753425,Boston Bruins,NHL,66,6,31,37,135,18
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1980-81,17.0383561643836,Kitchener Rangers,OHL,66,49,67,116,23,""
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1981-82,18.0383561643836,"Kitchener Rangers 
                                                                    “C”",OHL,47,45,52,97,23,""
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1982-83,19.0383561643836,Minnesota North Stars,NHL,78,35,30,65,27,-12
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1983-84,20.0383561643836,"Minnesota North Stars 
                                                                    “C”",NHL,78,41,42,83,66,-2
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1983-84,20.0383561643836,Canada,CC,5,0,1,1,0,0
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1984-85,21.0383561643836,Minnesota North Stars,NHL,78,26,36,62,72,-18
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1985-86,22.0383561643836,Minnesota North Stars,NHL,77,31,48,79,46,16
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1986-87,23.0383561643836,Minnesota North Stars,NHL,65,26,27,53,34,-13
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1986-87,23.0383561643836,Canada,WC,10,1,3,4,8,""
21719,Brian Bellows,RW,R,Minnesota North Stars,1982,1,2,1964,09,01,CAN,ON,St. Catharines,Canada,180,209,1987-88,24.0383561643836,Minnesota North Stars,NHL,77,40,41,81,81,-8
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1980-81,17.8821917808219,Portland Winter Hawks,WHL,70,6,40,46,186,""
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1981-82,18.8821917808219,Portland Winter Hawks,WHL,65,7,59,66,267,""
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1981-82,18.8821917808219,Canada U20,WJC-20,7,1,3,4,0,""
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1982-83,19.8821917808219,Toronto Maple Leafs,NHL,16,0,3,3,16,0
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1983-84,20.8821917808219,Toronto Maple Leafs,NHL,47,2,14,16,103,-27
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1984-85,21.8821917808219,Toronto Maple Leafs,NHL,76,3,17,20,99,-37
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1985-86,22.8821917808219,Toronto Maple Leafs,NHL,79,2,16,18,180,-32
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1986-87,23.8821917808219,Chicago Blackhawks,NHL,80,7,20,27,190,-9
71531,Gary Nylund,LD,L,Toronto Maple Leafs,1982,1,3,1963,10,28,CAN,BC,Surrey,Canada,193,209,1987-88,24.8821917808219,Chicago Blackhawks,NHL,76,4,15,19,208,-9
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1980-81,17.7890410958904,Lethbridge Broncos,WHL,72,13,32,45,152,""
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1981-82,18.7890410958904,Lethbridge Broncos,WHL,59,38,54,92,207,""
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1982-83,19.7890410958904,"Lethbridge Broncos 
                                                                    “C”",WHL,58,35,48,83,98,""
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1982-83,19.7890410958904,Philadelphia Flyers,NHL,10,1,1,2,9,0
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1983-84,20.7890410958904,Philadelphia Flyers,NHL,79,19,32,51,101,4
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1984-85,21.7890410958904,Philadelphia Flyers,NHL,73,16,29,45,94,13
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1985-86,22.7890410958904,Philadelphia Flyers,NHL,75,18,42,60,159,26
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1986-87,23.7890410958904,Philadelphia Flyers,NHL,39,10,18,28,69,10
29015,Ron Sutter,C,L,Philadelphia Flyers,1982,1,4,1963,12,02,CAN,AB,Viking,Canada,183,181,1987-88,24.7890410958904,Philadelphia Flyers,NHL,69,8,25,33,146,-9
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1980-81,17.4575342465753,Kitchener Ranger B's,MWJHL,39,7,33,40,82,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1980-81,17.4575342465753,Kitchener Rangers,OHL,1,0,0,0,0,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1981-82,18.4575342465753,Kitchener Rangers,OHL,68,6,36,42,158,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1982-83,19.4575342465753,Washington Capitals,NHL,77,9,16,25,195,17
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1982-83,19.4575342465753,Canada,WC,10,0,2,2,8,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1983-84,20.4575342465753,Washington Capitals,NHL,78,13,32,45,201,26
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1984-85,21.4575342465753,Washington Capitals,NHL,80,21,44,65,221,0
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1984-85,21.4575342465753,Canada,WC,8,1,2,3,6,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1985-86,22.4575342465753,Washington Capitals,NHL,73,15,38,53,165,0
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1986-87,23.4575342465753,Washington Capitals,NHL,77,10,51,61,283,13
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1986-87,23.4575342465753,Canada,WC,2,0,1,1,2,""
21375,Scott Stevens,LD,L,Washington Capitals,1982,1,5,1964,04,01,CAN,ON,Kitchener,Canada,188,216,1987-88,24.4575342465753,Washington Capitals,NHL,80,12,60,72,184,14
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1980-81,17.5205479452055,South St. Paul High,USHS-MN,18,28,26,54,-,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1980-81,17.5205479452055,St. Paul Vulcans,USHL,6,7,7,14,6,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1981-82,18.5205479452055,South St. Paul High,USHS-MN,22,31,34,65,18,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1981-82,18.5205479452055,St. Paul Vulcans,USHL,-,-,-,-,-,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1981-82,18.5205479452055,USA U20,WJC-20,7,1,0,1,6,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1981-82,18.5205479452055,USA,WC,7,1,0,1,4,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1982-83,19.5205479452055,Buffalo Sabres,NHL,77,19,47,66,39,-4
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1983-84,20.5205479452055,Buffalo Sabres,NHL,75,31,46,77,33,3
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1983-84,20.5205479452055,USA,CC,6,0,2,2,0,-2
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1984-85,21.5205479452055,Buffalo Sabres,NHL,73,16,53,69,28,15
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1985-86,22.5205479452055,Buffalo Sabres,NHL,79,15,47,62,54,-9
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1985-86,22.5205479452055,USA,WC,10,2,6,8,4,""
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1986-87,23.5205479452055,Buffalo Sabres,NHL,78,21,46,67,57,-2
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1986-87,23.5205479452055,USA,CC,5,0,2,2,4,3
21377,Phil Housley,LD,L,Buffalo Sabres,1982,1,6,1964,03,09,USA,MN,St. Paul,USA,178,179,1987-88,24.5205479452055,"Buffalo Sabres 
                                                                    “A”",NHL,74,29,37,66,96,-17
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1980-81,17.7041095890411,Portland Winter Hawks,WHL,72,35,72,107,105,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1981-82,18.7041095890411,Portland Winter Hawks,WHL,72,58,99,157,181,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1982-83,19.7041095890411,Portland Winter Hawks,WHL,66,51,109,160,76,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1983-84,20.7041095890411,Chicago Black Hawks,NHL,47,6,7,13,19,-7
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1984-85,21.7041095890411,Chicago Black Hawks,NHL,63,10,16,26,16,-6
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1984-85,21.7041095890411,Milwaukee Admirals,IHL,7,4,6,10,9,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1985-86,22.7041095890411,Chicago Black Hawks,NHL,78,14,20,34,43,-17
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1986-87,23.7041095890411,Toronto Maple Leafs,NHL,20,3,8,11,16,0
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1986-87,23.7041095890411,Newmarket Saints,AHL,14,2,4,6,21,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1987-88,24.7041095890411,Toronto Maple Leafs,NHL,16,2,5,7,10,-7
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1987-88,24.7041095890411,Team Canada,International,46,18,21,39,65,""
27750,Ken Yaremchuk,C,L,Chicago Black Hawks,1982,1,7,1964,01,01,CAN,AB,Edmonton,Canada,179,183,1987-88,24.7041095890411,Canada,OG,8,3,3,6,2,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1980-81,17.4301369863014,Saskatoon Blades,WHL,34,9,15,24,26,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1980-81,17.4301369863014,Billings Bighorns,WHL,28,2,11,13,41,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1981-82,18.4301369863014,Billings Bighorns,WHL,28,13,21,34,36,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1982-83,19.4301369863014,Nanaimo Islanders,WHL,34,13,22,35,12,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1982-83,19.4301369863014,Medicine Hat Tigers,WHL,20,5,9,14,11,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1982-83,19.4301369863014,Wichita Wind,CHL,2,0,1,1,0,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1983-84,20.4301369863014,Medicine Hat Tigers,WHL,64,34,50,84,41,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1983-84,20.4301369863014,New Jersey Devils,NHL,5,1,1,2,0,-1
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1984-85,21.4301369863014,New Jersey Devils,NHL,33,5,3,8,2,-3
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1984-85,21.4301369863014,Maine Mariners,AHL,34,17,16,33,4,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1985-86,22.4301369863014,Maine Mariners,AHL,66,12,19,31,42,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1986-87,23.4301369863014,Maine Mariners,AHL,77,9,14,23,41,""
120352,Rocky Trottier,F,R,New Jersey Devils,1982,1,8,1964,04,11,CAN,SK,Climax,Canada,180,183,1987-88,24.4301369863014,RÃ¶gle BK,Division 1,21,8,5,13,10,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1980-81,17.8767123287671,Victoria Cougars,WHL,64,36,22,58,85,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1981-82,18.8767123287671,Victoria Cougars,WHL,58,52,56,108,167,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1981-82,18.8767123287671,Canada U20,WJC-20,7,4,6,10,12,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1982-83,19.8767123287671,Victoria Cougars,WHL,20,21,22,43,61,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1982-83,19.8767123287671,Buffalo Sabres,NHL,36,15,12,27,59,-6
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1982-83,19.8767123287671,Canada U20,WJC-20,7,1,3,4,19,""
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1983-84,20.8767123287671,Buffalo Sabres,NHL,71,16,27,43,52,-3
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1984-85,21.8767123287671,Buffalo Sabres,NHL,71,22,24,46,63,-7
70189,Paul Cyr,LW,L,Buffalo Sabres,1982,1,9,1963,10,31,CAN,BC,Port Alberni,Canada,178,181,1985-86,22.8767123287671,Buffalo Sabres,NHL,71,20,31,51,120,4
