ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
149389,Jack Powers,F,,,,,,1987,02,18,USA,IL,LaGrange Park,USA,171,165,2004-05,18.572602739726,Team Illinois U18,MWEHL,13,5,2,7,54,""
149389,Jack Powers,F,,,,,,1987,02,18,USA,IL,LaGrange Park,USA,171,165,2005-06,19.572602739726,Helena Bighorns,NAHL,31,1,2,3,140,""
149389,Jack Powers,F,,,,,,1987,02,18,USA,IL,LaGrange Park,USA,171,165,2006-07,20.572602739726,North Iowa Outlaws,NAHL,58,5,8,13,138,""
145943,Cody Austin,F,L,,,,,1986,10,27,USA,MI,Highland,USA,178,174,2005-06,19.8849315068493,Bismarck Bobcats,NAHL,9,0,1,1,13,""
145943,Cody Austin,F,L,,,,,1986,10,27,USA,MI,Highland,USA,178,174,2005-06,19.8849315068493,Billings Bulls,NAHL,26,1,1,2,10,""
145943,Cody Austin,F,L,,,,,1986,10,27,USA,MI,Highland,USA,178,174,2006-07,20.8849315068493,UMass-Boston,NCAA III,26,5,7,12,14,""
149250,Jared Kohn,D,,,,,,1987,08,06,USA,MO,St. Louis,USA,178,165,2005-06,19.1095890410959,Springfield Jr. Blues,NAHL,45,1,2,3,34,""
55510,Jimmy Van Asch,D,,,,,,1986,11,30,USA,MN,Coon Rapids,USA,188,201,2005-06,19.7917808219178,Fairbanks Ice Dogs,NAHL,46,1,2,3,62,""
55510,Jimmy Van Asch,D,,,,,,1986,11,30,USA,MN,Coon Rapids,USA,188,201,2006-07,20.7917808219178,Hamline Univ.,NCAA III,22,1,2,3,28,""
55510,Jimmy Van Asch,D,,,,,,1986,11,30,USA,MN,Coon Rapids,USA,188,201,2007-08,21.7917808219178,Hamline Univ.,NCAA III,11,0,1,1,4,""
55510,Jimmy Van Asch,D,,,,,,1986,11,30,USA,MN,Coon Rapids,USA,188,201,2008-09,22.7917808219178,Johnson & Wales Univ.,NCAA III,25,2,1,3,28,""
55510,Jimmy Van Asch,D,,,,,,1986,11,30,USA,MN,Coon Rapids,USA,188,201,2009-10,23.7917808219178,Johnson & Wales Univ.,NCAA III,19,1,4,5,20,""
149294,Alec Holen,F,,,,,,1986,08,10,USA,MN,Thief River Falls,USA,175,170,2005-06,20.0986301369863,Fargo-Moorhead Jets,NAHL,15,0,3,3,6,""
149294,Alec Holen,F,,,,,,1986,08,10,USA,MN,Thief River Falls,USA,175,170,2005-06,20.0986301369863,Concordia College (MN),NCAA III,10,3,2,5,4,""
149294,Alec Holen,F,,,,,,1986,08,10,USA,MN,Thief River Falls,USA,175,170,2006-07,21.0986301369863,Concordia College (MN),NCAA III,20,13,13,26,58,""
149294,Alec Holen,F,,,,,,1986,08,10,USA,MN,Thief River Falls,USA,175,170,2007-08,22.0986301369863,"Concordia College (MN) 
                                                                    “A”",NCAA III,25,3,13,16,24,""
149294,Alec Holen,F,,,,,,1986,08,10,USA,MN,Thief River Falls,USA,175,170,2008-09,23.0986301369863,Concordia College (MN),NCAA III,23,9,11,20,10,""
49506,Ryan Markell,F,L,,,,,1986,11,11,USA,OH,Pickerington,USA,173,185,2005-06,19.8438356164384,Cornwall Colts,CJHL,21,3,9,12,-,""
49506,Ryan Markell,F,L,,,,,1986,11,11,USA,OH,Pickerington,USA,173,185,2005-06,19.8438356164384,Mahoning Valley Phantoms,NAHL,21,0,3,3,2,""
49506,Ryan Markell,F,L,,,,,1986,11,11,USA,OH,Pickerington,USA,173,185,2006-07,20.8438356164384,Trenton Sting,OPJHL,47,18,20,38,59,""
49506,Ryan Markell,F,L,,,,,1986,11,11,USA,OH,Pickerington,USA,173,185,2007-08,21.8438356164384,Ohio State Univ.,NCAA,0,0,0,0,0,""
49506,Ryan Markell,F,L,,,,,1986,11,11,USA,OH,Pickerington,USA,173,185,2008-09,22.8438356164384,SUNY-Cortland,NCAA III,24,8,11,19,18,""
