ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2006-07,17.6027397260274,Sarnia Sting,OHL,63,42,50,92,56,13
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2006-07,17.6027397260274,Canada U18,WJC-18,6,2,8,10,8,2
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2007-08,18.6027397260274,"Sarnia Sting 
                                                                    “A”",OHL,61,58,47,105,88,18
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2007-08,18.6027397260274,Canada U20,WJC-20,7,1,5,6,4,1
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2008-09,19.6027397260274,Tampa Bay Lightning,NHL,79,23,23,46,39,-13
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2008-09,19.6027397260274,Canada,WC,9,7,4,11,6,1
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2009-10,20.6027397260274,Tampa Bay Lightning,NHL,82,51,44,95,38,-2
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2009-10,20.6027397260274,"Canada 
                                                                    “A”",WC,5,2,1,3,10,0
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2010-11,21.6027397260274,Tampa Bay Lightning,NHL,82,45,46,91,74,3
11113,Steven Stamkos,C/W,R,Tampa Bay Lightning,2008,1,1,1990,02,07,CAN,ON,Markham,Canada,185,194,2011-12,22.6027397260274,"Tampa Bay Lightning 
                                                                    “A”",NHL,82,60,37,97,66,7
