ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1984-85,17.9150684931507,Penticton Knights,BCJHL,51,68,84,152,92,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1985-86,18.9150684931507,Michigan State Univ.,NCAA,35,24,37,61,50,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1985-86,18.9150684931507,Team Canada,International,8,3,3,6,2,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1985-86,18.9150684931507,Canada U20,WJC-20,7,4,10,14,2,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1986-87,19.9150684931507,Detroit Red Wings,NHL,5,0,1,1,2,0
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1986-87,19.9150684931507,Adirondack Red Wings,AHL,71,21,38,59,61,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1987-88,20.9150684931507,Detroit Red Wings,NHL,50,10,9,19,37,-4
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1987-88,20.9150684931507,Adirondack Red Wings,AHL,6,5,6,11,4,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1988-89,21.9150684931507,Detroit Red Wings,NHL,26,1,7,8,28,-7
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1988-89,21.9150684931507,Adirondack Red Wings,AHL,47,31,35,66,66,""
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1989-90,22.9150684931507,Detroit Red Wings,NHL,9,3,1,4,4,4
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1989-90,22.9150684931507,Edmonton Oilers,NHL,62,7,18,25,56,1
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1990-91,23.9150684931507,Edmonton Oilers,NHL,80,27,35,62,35,2
39314,Joe Murphy,RW,L,Detroit Red Wings,1986,1,1,1967,10,16,CAN,ON,London,Canada,185,190,1991-92,24.9150684931507,Edmonton Oilers,NHL,80,35,47,82,52,17
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1984-85,17.1561643835616,Verdun Jr. Canadiens,QMJHL,68,44,72,116,16,""
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1985-86,18.1561643835616,Verdun Jr. Canadiens,QMJHL,69,70,83,153,51,""
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1985-86,18.1561643835616,USA U20,WJC-20,7,4,1,5,0,""
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1986-87,19.1561643835616,Los Angeles Kings,NHL,80,37,42,79,22,-5
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1986-87,19.1561643835616,USA,WC,10,2,3,5,4,""
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1987-88,20.1561643835616,Los Angeles Kings,NHL,80,55,52,107,45,-19
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1988-89,21.1561643835616,Edmonton Oilers,NHL,80,49,51,100,36,3
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1989-90,22.1561643835616,Edmonton Oilers,NHL,4,1,2,3,0,-2
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1989-90,22.1561643835616,Detroit Red Wings,NHL,44,20,16,36,8,-6
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1990-91,23.1561643835616,Detroit Red Wings,NHL,64,21,25,46,28,3
22360,Jimmy Carson,C,R,Los Angeles Kings,1986,1,2,1968,07,20,USA,MI,Southfield,USA,185,201,1991-92,24.1561643835616,Detroit Red Wings,NHL,80,34,35,69,30,17
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1984-85,17.427397260274,Calgary Northstars Midget AAA,AMHL,37,25,50,75,75,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1984-85,17.427397260274,Medicine Hat Tigers,WHL,0,0,0,0,0,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1985-86,18.427397260274,Medicine Hat Tigers,WHL,72,21,60,81,104,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1986-87,19.427397260274,Medicine Hat Tigers,WHL,57,19,64,83,126,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1987-88,20.427397260274,Medicine Hat Tigers,WHL,61,16,35,51,110,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1988-89,21.427397260274,Utica Devils,AHL,75,16,21,37,56,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1989-90,22.427397260274,New Jersey Devils,NHL,19,1,4,5,13,-1
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1989-90,22.427397260274,Utica Devils,AHL,38,10,13,23,21,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1990-91,23.427397260274,New Jersey Devils,NHL,3,0,0,0,0,0
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1990-91,23.427397260274,Utica Devils,AHL,77,33,63,96,91,""
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1991-92,24.427397260274,New Jersey Devils,NHL,7,1,0,1,4,1
54766,Neil Brady,C,L,New Jersey Devils,1986,1,3,1968,04,12,CAN,QC,Montréal,Canada,191,205,1991-92,24.427397260274,Utica Devils,AHL,33,12,30,42,28,4
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1984-85,17.4,Fort Saskatchewan Traders,AJHL,57,14,45,59,14,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1985-86,18.4,Fort Saskatchewan Traders,AJHL,27,20,33,53,46,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1985-86,18.4,Team Canada,International,32,2,4,6,10,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1986-87,19.4,Team Canada,International,74,11,29,40,28,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1986-87,19.4,Canada,WC,10,0,3,3,2,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1987-88,20.4,Pittsburgh Penguins,NHL,15,3,8,11,7,10
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1987-88,20.4,Team Canada,International,55,4,16,20,34,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1987-88,20.4,Canada,OG,8,1,3,4,2,""
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1988-89,21.4,Pittsburgh Penguins,NHL,58,12,33,45,57,9
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1989-90,22.4,Pittsburgh Penguins,NHL,51,6,25,31,37,-14
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1990-91,23.4,Pittsburgh Penguins,NHL,66,12,36,48,59,15
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1990-91,23.4,Hartford Whalers,NHL,11,3,3,6,6,-7
2089,Zarley Zalapski,LD,L,Pittsburgh Penguins,1986,1,4,1968,04,22,CAN,AB,Edmonton,Canada,186,225,1991-92,24.4,Hartford Whalers,NHL,79,20,37,57,120,-7
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1984-85,17.6054794520548,Lac St-Louis Lions,QMAAA,42,23,42,65,100,""
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1985-86,18.6054794520548,Univ. of Maine,NCAA,16,5,8,13,22,""
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1985-86,18.6054794520548,Team Canada,International,33,2,6,8,16,""
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1986-87,19.6054794520548,Buffalo Sabres,NHL,41,2,11,13,23,0
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1986-87,19.6054794520548,Rochester Americans,AHL,15,2,5,7,11,6
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1987-88,20.6054794520548,Buffalo Sabres,NHL,23,1,2,3,17,-3
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1987-88,20.6054794520548,Rochester Americans,AHL,22,5,16,21,19,12
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1988-89,21.6054794520548,Buffalo Sabres,NHL,33,2,10,12,18,3
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1988-89,21.6054794520548,Rochester Americans,AHL,31,5,14,19,24,12
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1989-90,22.6054794520548,Buffalo Sabres,NHL,16,1,3,4,8,2
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1989-90,22.6054794520548,Rochester Americans,AHL,39,2,16,18,41,10
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1990-91,23.6054794520548,QuÃ©bec Nordiques,NHL,31,3,10,13,21,2
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1990-91,23.6054794520548,Halifax Citadels,AHL,4,0,1,1,2,""
30589,Shawn Anderson,LD,L,Buffalo Sabres,1986,1,5,1968,02,07,CAN,QC,Montréal,Canada,185,192,1991-92,24.6054794520548,ES WeiÃwasser,Germany,38,7,15,22,83,""
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1984-85,17.7452054794521,Laval Voisins,QMJHL,68,35,68,103,60,""
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1985-86,18.7452054794521,"Laval Titan 
                                                                    “A”",QMJHL,69,45,110,155,72,""
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1986-87,19.7452054794521,Toronto Maple Leafs,NHL,80,21,25,46,26,-6
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1987-88,20.7452054794521,Toronto Maple Leafs,NHL,75,12,36,48,40,2
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1988-89,21.7452054794521,Toronto Maple Leafs,NHL,80,26,42,68,75,-8
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1989-90,22.7452054794521,Toronto Maple Leafs,NHL,80,33,61,94,56,2
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1990-91,23.7452054794521,Toronto Maple Leafs,NHL,79,26,57,73,65,-31
21515,Vincent Damphousse,C,L,Toronto Maple Leafs,1986,1,6,1967,12,17,CAN,QC,Montréal,Canada,185,205,1991-92,24.7452054794521,Edmonton Oilers,NHL,80,38,51,89,53,10
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1984-85,17.7150684931507,Portland Winter Hawks,WHL,63,21,36,57,108,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1985-86,18.7150684931507,Portland Winter Hawks,WHL,62,45,47,92,100,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1986-87,19.7150684931507,Portland Winter Hawks,WHL,47,30,50,80,81,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1987-88,20.7150684931507,Vancouver Canucks,NHL,5,2,0,2,17,1
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1987-88,20.7150684931507,Flint Spirits,IHL,69,29,37,66,104,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1988-89,21.7150684931507,Milwaukee Admirals,IHL,30,9,12,21,48,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1988-89,21.7150684931507,Sherbrooke Canadiens,AHL,30,9,16,25,69,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1989-90,22.7150684931507,Sherbrooke Canadiens,AHL,65,18,40,58,144,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1990-91,23.7150684931507,Fredericton Canadiens,AHL,4,0,0,0,4,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1990-91,23.7150684931507,Kansas City Blades,IHL,20,6,4,10,30,""
54885,Dan Woodley,C,R,Vancouver Canucks,1986,1,7,1967,12,29,USA,OK,Oklahoma City,USA,183,201,1990-91,23.7150684931507,Albany Choppers,IHL,31,8,17,25,36,""
