ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
481519,Brandon Parente,F,,,,,,2002,01,15,,,,USA,,,2018-19,17.6657534246575,Pittsburgh Penguins Elite U16,T1EHL U16,37,10,10,20,14,""
481519,Brandon Parente,F,,,,,,2002,01,15,,,,USA,,,2018-19,17.6657534246575,Pittsburgh Penguins Elite U16,Midget,37,8,12,20,10,14
496506,Kael Perkins,RD,R,,,,,2002,02,09,CAN,AB,Wainwright,Canada,190,262,2018-19,17.6,Fernie Academy Fury U18,Midget,41,8,12,20,118,""
551192,Coby Fox,RD,R,,,,,2003,04,19,USA,CO,,USA,180,174,2019-20,17.4082191780822,Northern Cyclones 16U,USPHL 16U,1,0,0,0,4,""
478394,Evan Orloff,LD,L,,,,,2003,03,09,USA,MD,Kensington,USA,185,161,2019-20,17.5205479452055,New Jersey Rockets 16U,USPHL 16U,1,0,0,0,2,""
336963,Teddy Marion,F,L,,,,,2001,07,28,USA,WI,Franklin,USA,175,154,2017-18,17.1342465753425,Milwaukee Jr. Admirals U16,T1EHL U16,36,1,4,5,22,""
336963,Teddy Marion,F,L,,,,,2001,07,28,USA,WI,Franklin,USA,175,154,2018-19,18.1342465753425,Milwaukee Jr. Admirals U18,T1EHL U18,35,5,7,12,15,""
336963,Teddy Marion,F,L,,,,,2001,07,28,USA,WI,Franklin,USA,175,154,2018-19,18.1342465753425,Milwaukee Jr. Admirals U18,Midget,52,7,13,20,10,10
336963,Teddy Marion,F,L,,,,,2001,07,28,USA,WI,Franklin,USA,175,154,2019-20,19.1342465753425,Milwaukee Jr. Admirals U18,T1EHL U18,4,2,1,3,2,""
553207,Ryan Kulaszewski,F,,,,,,2003,03,21,USA,NJ,Farmingdale,USA,178,161,2019-20,17.4876712328767,New Jersey Rockets 16U,USPHL 16U,1,0,0,0,0,""
648388,Blake Mendez,LD,L,,,,,2003,04,10,,,,USA,178,154,2019-20,17.4328767123288,Anaheim Jr. Ducks 16U,T1EHL U16,4,0,0,0,2,""
475479,Joey Pacana,F,L,,,,,2001,07,16,USA,IL,Algonquin,USA,193,201,2017-18,17.1671232876712,Milwaukee Jr. Admirals U16,T1EHL U16,36,5,7,12,8,""
475479,Joey Pacana,F,L,,,,,2001,07,16,USA,IL,Algonquin,USA,193,201,2018-19,18.1671232876712,Milwaukee Jr. Admirals U18,T1EHL U18,36,4,8,12,16,""
475479,Joey Pacana,F,L,,,,,2001,07,16,USA,IL,Algonquin,USA,193,201,2018-19,18.1671232876712,Milwaukee Jr. Admirals U18,Midget,55,6,14,20,42,-4
475479,Joey Pacana,F,L,,,,,2001,07,16,USA,IL,Algonquin,USA,193,201,2019-20,19.1671232876712,Wisconsin Lumberjacks,SIJHL,-,-,-,-,-,""
453143,Nolan Dresch,LD,L,,,,,2000,12,04,USA,MI,Ann Arbor,USA,185,161,2017-18,17.7835616438356,Windsor Aces,GMHL,13,1,3,4,8,""
453143,Nolan Dresch,LD,L,,,,,2000,12,04,USA,MI,Ann Arbor,USA,185,161,2017-18,17.7835616438356,Pioneer High,USHS-MI,25,6,21,27,19,""
453143,Nolan Dresch,LD,L,,,,,2000,12,04,USA,MI,Ann Arbor,USA,185,161,2018-19,18.7835616438356,Soo Indians 18U AAA,Midget,52,5,15,20,6,""
453143,Nolan Dresch,LD,L,,,,,2000,12,04,USA,MI,Ann Arbor,USA,185,161,2019-20,19.7835616438356,Soo Eagles,NOJHL,2,0,1,1,0,""
643263,Hunter Young,F,R,,,,,2002,12,03,USA,MN,Lakeville,USA,178,161,2019-20,17.7835616438356,Shattuck St. Mary's Midget AAA,Midget,-,-,-,-,-,""
643263,Hunter Young,F,R,,,,,2002,12,03,USA,MN,Lakeville,USA,178,161,2019-20,17.7835616438356,Shattuck St. Mary's Midget AAA,NAPHL 18U,0,0,0,0,0,""
543829,Tom Barbati,LD,L,,,,,2002,03,05,USA,MA,Tewksbury,USA,180,150,2018-19,17.5315068493151,Selects Hockey Academy 16U,Midget,44,3,17,20,-,""
543829,Tom Barbati,LD,L,,,,,2002,03,05,USA,MA,Tewksbury,USA,180,150,2018-19,17.5315068493151,Selects Hockey Academy 16U,USPHL 16U,0,0,0,0,0,""
543829,Tom Barbati,LD,L,,,,,2002,03,05,USA,MA,Tewksbury,USA,180,150,2019-20,18.5315068493151,Selects Hockey Academy 18U,Midget,-,-,-,-,-,""
565038,Max Solomon,F,,,,,,2001,07,20,USA,NJ,Livingston,USA,,,2017-18,17.1561643835616,New Jersey Devils Youth 16UA,AYHL 16U,24,17,19,36,24,""
565038,Max Solomon,F,,,,,,2001,07,20,USA,NJ,Livingston,USA,,,2018-19,18.1561643835616,New Jersey Devils 18U AA,Midget,17,14,5,19,16,""
497186,Quinn Rudrud,F,R,,,,,2001,08,18,USA,MN,Farmington,USA,,,2017-18,17.0767123287671,Farmington High,USHS-MN,25,12,8,20,27,""
497186,Quinn Rudrud,F,R,,,,,2001,08,18,USA,MN,Farmington,USA,,,2018-19,18.0767123287671,Blue Army U18,Midget,13,13,6,19,11,""
497186,Quinn Rudrud,F,R,,,,,2001,08,18,USA,MN,Farmington,USA,,,2018-19,18.0767123287671,Farmington High,USHS-MN,25,14,18,32,31,""
497186,Quinn Rudrud,F,R,,,,,2001,08,18,USA,MN,Farmington,USA,,,2019-20,19.0767123287671,Waterloo Black Hawks,USHL,-,-,-,-,-,""
482025,Alex Villa,F,,,,,,2001,01,06,USA,CA,Anaheim,USA,,,2018-19,18.6904109589041,Anaheim Jr. Ducks 18U AA,Midget,16,13,6,19,4,""
482025,Alex Villa,F,,,,,,2001,01,06,USA,CA,Anaheim,USA,,,2019-20,19.6904109589041,Westshore Wolves,VIJHL,6,2,0,2,2,""
417211,Jackson Ferry,F,L,,,,,2002,04,26,USA,CA,,USA,180,181,2018-19,17.3890410958904,Anaheim Jr. Ducks 16U,T1EHL U16,29,7,2,9,58,""
