ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,1996-97,17.4027397260274,Rimouski OcÃ©anic,QMJHL,64,42,60,102,36,17
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,1997-98,18.4027397260274,Rimouski OcÃ©anic,QMJHL,58,44,71,115,117,27
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,1997-98,18.4027397260274,Canada U20,WJC-20,7,1,1,2,4,""
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,1998-99,19.4027397260274,Tampa Bay Lightning,NHL,82,13,15,28,23,-19
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,1999-00,20.4027397260274,Tampa Bay Lightning,NHL,80,25,42,67,43,-25
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,2000-01,21.4027397260274,"Tampa Bay Lightning 
                                                                    “C”",NHL,68,23,28,51,66,-26
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,2000-01,21.4027397260274,Canada,WC,7,3,2,5,29,3
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,2001-02,22.4027397260274,"Tampa Bay Lightning 
                                                                    “A”",NHL,76,20,17,37,61,-18
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,2002-03,23.4027397260274,"Tampa Bay Lightning 
                                                                    “A”",NHL,80,33,45,78,39,0
3667,Vincent Lecavalier,C,L,Tampa Bay Lightning,1998,1,1,1980,04,21,CAN,QC,L'Île-Bizard,Canada,193,216,2003-04,24.4027397260274,"Tampa Bay Lightning 
                                                                    “A”",NHL,81,32,34,66,52,23
