ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2009-10,17.6739726027397,Kiekko-Laser U17,Jr. B2 SM-sarja,19,18,33,51,39,""
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2009-10,17.6739726027397,Kiekko-Laser,Suomi-sarja,1,0,0,0,0,""
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2010-11,18.6739726027397,KÃ¤rpÃ¤t U18,Jr. B SM-sarja Q,9,4,4,8,2,""
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2010-11,18.6739726027397,KÃ¤rpÃ¤t U18,Jr. B SM-sarja,22,7,18,25,18,""
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2010-11,18.6739726027397,KÃ¤rpÃ¤t U20,Jr. A SM-liiga,2,0,0,0,2,-1
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2011-12,19.6739726027397,KÃ¤rpÃ¤t U20,Jr. A SM-liiga,21,2,3,5,14,-3
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2012-13,20.6739726027397,KÃ¤rpÃ¤t U20,Jr. A SM-liiga,37,8,9,17,18,-13
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2013-14,21.6739726027397,KÃ¤rpÃ¤t U20,Jr. A SM-liiga,2,0,4,4,4,4
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2013-14,21.6739726027397,Peliitat U20,Jr. A Mestis,1,0,1,1,0,""
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2013-14,21.6739726027397,Peliitat,Mestis,33,4,5,9,18,-6
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2013-14,21.6739726027397,Pelicans U20,Jr. A SM-liiga,3,2,0,2,2,1
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2014-15,22.6739726027397,SaPKo,Mestis,49,8,8,16,20,3
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2015-16,23.6739726027397,SaPKo,Mestis,36,2,8,10,12,-1
56416,Kristian Kangas,RW,R,,,,,1993,01,12,FIN,,Oulu,Finland,186,165,2016-17,24.6739726027397,Hermes,Mestis,48,17,24,41,24,16
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2008-09,17.4356164383562,Jokipojat U18,Jr. B II-divisioona,18,12,17,29,8,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2009-10,18.4356164383562,KalPa U18,Jr. B SM-sarja,23,8,9,17,22,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2009-10,18.4356164383562,KalPa U20 II,Jr. A II-divisioona,2,2,1,3,0,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2010-11,19.4356164383562,KalPa-T U20,Jr. A I-divisioona Q,4,1,0,1,2,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2010-11,19.4356164383562,KalPa-T U20,Jr. A I-divisioona,25,1,4,5,18,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2010-11,19.4356164383562,KalPa U20,Jr. A SM-liiga,3,0,0,0,0,0
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2010-11,19.4356164383562,KalPa Team,III-divisioona,3,2,1,3,0,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2010-11,19.4356164383562,KalPa Team,II-divisioona,2,1,0,1,0,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2011-12,20.4356164383562,Jokipojat U20,Jr. A I-divisioona Q,7,2,0,2,4,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2011-12,20.4356164383562,Jokipojat U20,Jr. A I-divisioona,25,4,10,14,10,""
44733,Riku Jalovaara,F,R,,,,,1992,04,09,FIN,,Joensuu,Finland,165,161,2012-13,21.4356164383562,Jokipojat U20,Jr. A SM-liiga,24,2,6,8,12,-12
