ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2011-12,17.3698630136986,Timmins Majors Midget AAA,GNML,34,11,10,21,30,5
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2011-12,17.3698630136986,Timmins High Vocational Blues,CAHS,25,24,15,39,46,2
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2012-13,18.3698630136986,Timmins Majors Midget AAA,GNML,25,14,37,51,70,6
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2012-13,18.3698630136986,Oshawa Generals,OHL,2,0,0,0,0,0
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2012-13,18.3698630136986,Whitby Fury,OJHL,10,0,3,3,4,""
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2013-14,19.3698630136986,Napanee Raiders,EBJCHL,39,15,32,47,69,""
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2014-15,20.3698630136986,Napanee Raiders,EBJCHL,37,19,27,46,54,""
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2015-16,21.3698630136986,"Napanee Raiders 
                                                                    “C”",EBJCHL,37,23,34,57,58,""
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2015-16,21.3698630136986,Kingston Voyageurs,OJHL,3,1,0,1,0,""
151389,Austin Boulard,F,L,,,,,1995,05,03,CAN,ON,Timmins,Canada,193,201,2016-17,22.3698630136986,Napanee Raiders,PJCHL,36,19,28,47,39,""
230149,Elvis Jansons,C,L,,,,,1996,03,21,LAT,,Jelgava,Latvia,183,190,2012-13,17.4876712328767,Richmond Blues Midget A1,Midget,-,-,-,-,-,""
230149,Elvis Jansons,C,L,,,,,1996,03,21,LAT,,Jelgava,Latvia,183,190,2013-14,18.4876712328767,Aldergrove Kodiaks,PIJHL,37,18,15,33,21,""
230149,Elvis Jansons,C,L,,,,,1996,03,21,LAT,,Jelgava,Latvia,183,190,2014-15,19.4876712328767,Aldergrove Kodiaks,PIJHL,42,18,22,40,12,""
230149,Elvis Jansons,C,L,,,,,1996,03,21,LAT,,Jelgava,Latvia,183,190,2015-16,20.4876712328767,Weyburn Red Wings,SJHL,44,7,12,19,0,""
230149,Elvis Jansons,C,L,,,,,1996,03,21,LAT,,Jelgava,Latvia,183,190,2015-16,20.4876712328767,Latvia U20 (all),International-Jr,3,1,0,1,0,""
101586,Michael Bell,C,R,,,,,1995,04,27,CAN,BC,Maple Ridge,Canada,191,205,2011-12,17.386301369863,Everett Silvertips,WHL,10,0,0,0,9,-5
101586,Michael Bell,C,R,,,,,1995,04,27,CAN,BC,Maple Ridge,Canada,191,205,2011-12,17.386301369863,Vancouver NE Chiefs,BCMML,16,4,3,7,42,""
