ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
189002,Maxime Boivin,LD,L,,,,,1990,08,18,CAN,QC,McMasterville,Canada,183,196,2006-07,17.0767123287671,CollÃ¨ge Antoine-Girouard Gaulois,QMAAA,43,3,3,6,48,""
189002,Maxime Boivin,LD,L,,,,,1990,08,18,CAN,QC,McMasterville,Canada,183,196,2007-08,18.0767123287671,Valleyfield Braves,QJAAAHL,19,0,1,1,28,""
189002,Maxime Boivin,LD,L,,,,,1990,08,18,CAN,QC,McMasterville,Canada,183,196,2008-09,19.0767123287671,Longueuil CollÃ¨ge-FranÃ§ais,QJAAAHL,41,0,4,4,61,""
195494,Alexandre Ouellette,C,L,,,,,1991,09,13,CAN,QC,Ste-Anne-des-Plaines,Canada,171,150,2007-08,17.0054794520548,Crabtree Draveurs,QMAAA,3,0,0,0,0,""
195357,Alexandre Shink,C,R,,,,,1991,06,06,CAN,QC,,Canada,178,174,2007-08,17.2767123287671,Amos Forestiers,QMAAA,42,18,26,44,89,""
195357,Alexandre Shink,C,R,,,,,1991,06,06,CAN,QC,,Canada,178,174,2008-09,18.2767123287671,Saint-JÃ©rÃ´me PanthÃ¨res,QJAAAHL,43,8,11,19,22,5
195511,Charles Leblanc,RD,R,,,,,1991,01,22,CAN,QC,Jonquière,Canada,168,170,2007-08,17.6465753424658,JonquiÃ¨re Ãlites,QMAAA,40,4,9,13,54,""
197024,Marc-Alexandre Tremblay,C,R,,,,,1990,05,07,CAN,QC,La Baie,Canada,173,148,2006-07,17.358904109589,JonquiÃ¨re Ãlites,QMAAA,14,2,3,5,20,""
197024,Marc-Alexandre Tremblay,C,R,,,,,1990,05,07,CAN,QC,La Baie,Canada,173,148,2012-13,23.358904109589,Charlevoix Boomerang,LHBBF,2,1,1,2,4,""
197024,Marc-Alexandre Tremblay,C,R,,,,,1990,05,07,CAN,QC,La Baie,Canada,173,148,2013-14,24.358904109589,Charlevoix Boomerang,LHBBF,18,8,6,14,28,""
197087,Christopher Lemieux,LW,L,,,,,1989,10,17,CAN,QC,L'Île-Bizard,Canada,188,196,2006-07,17.9123287671233,Lac St-Louis Lions,QMAAA,27,2,3,5,90,""
188749,Guillaume Grenache,RW,R,,,,,1991,03,18,CAN,QC,Windsor,Canada,178,157,2007-08,17.4958904109589,Magog Cantonniers,QMAAA,43,5,17,22,67,""
188749,Guillaume Grenache,RW,R,,,,,1991,03,18,CAN,QC,Windsor,Canada,178,157,2008-09,18.4958904109589,Princeville Titans,QJAAAHL,1,0,0,0,0,0
197019,Mathieu Girard,LD,L,,,,,1990,08,26,CAN,QC,Gatineau,Canada,185,207,2006-07,17.0547945205479,Gatineau L'IntrÃ©pide,QMAAA,17,1,3,4,22,""
197019,Mathieu Girard,LD,L,,,,,1990,08,26,CAN,QC,Gatineau,Canada,185,207,2007-08,18.0547945205479,St-FÃ©licien Multiconcessionnaire,QJAAAHL,6,0,3,3,2,-1
197019,Mathieu Girard,LD,L,,,,,1990,08,26,CAN,QC,Gatineau,Canada,185,207,2008-09,19.0547945205479,Sainte-Agathe Montagnards,QJAAAHL,6,0,0,0,2,-5
197019,Mathieu Girard,LD,L,,,,,1990,08,26,CAN,QC,Gatineau,Canada,185,207,2008-09,19.0547945205479,Shawville Pontiacs,EOJHL,27,9,11,20,98,""
197123,David Raymond,LW,L,,,,,1990,06,30,CAN,QC,Ste-Sophie,Canada,180,161,2006-07,17.2109589041096,Laurentides Vikings,QMAAA,8,3,0,3,4,""
199882,David Longo,RW,R,,,,,1989,11,11,CAN,QC,Montréal,Canada,185,170,2006-07,17.8438356164384,MontrÃ©al PrÃ©dateurs,QMAAA,43,1,2,3,99,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2006-07,17.5534246575343,Amos Forestiers,QMAAA,40,0,3,3,26,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2007-08,18.5534246575342,Temiscaming Royals,GMHL,40,7,38,45,45,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2008-09,19.5534246575342,Pembroke Lumber Kings,CJHL,59,7,35,42,38,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2009-10,20.5534246575342,Pembroke Lumber Kings,CJHL,33,3,22,25,14,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2010-11,21.5534246575342,"Hawkesbury Hawks 
                                                                    “C”",CHL T1,38,2,19,21,30,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2010-11,21.5534246575342,Carleton Place Canadians,CHL T1,10,2,7,9,2,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2011-12,22.5534246575343,Westfield State Univ.,NCAA III,10,3,4,7,4,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2011-12,22.5534246575343,Trois-RiviÃ¨res Caron & Guay,LNAH,5,1,0,1,0,-10
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2012-13,23.5534246575343,St-Marc-des-CarriÃ¨res JRP,LHBBF,23,5,12,17,6,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2012-13,23.5534246575343,Saint-Tite Entreprises A.M.,LHSAM,5,1,1,2,0,""
40195,Sébastien Poirier,LD,L,,,,,1990,02,25,CAN,QC,La Sarre,Canada,178,185,2013-14,24.5534246575343,Saint-Marc-des-CarriÃ¨res JRP,LHSAM,19,7,14,21,21,""
