ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
625714,Vladimir Serov,D,,,,,,2002,01,11,,,,Russia,,,2018-19,17.6767123287671,"CSK VVS Samara U17 
                                                                    “C”",Russia U17,4,1,0,1,2,""
625714,Vladimir Serov,D,,,,,,2002,01,11,,,,Russia,,,2018-19,17.6767123287671,Kometa Samara U18,Russia U18,30,5,7,12,22,""
569004,Rostislav Belovolov,F,,,,,,2002,01,29,,,,Russia,,,2018-19,17.627397260274,Avangard Omsk U17,Russia U17,5,1,0,1,0,1
596378,Alexander Yazlovitsky,D,,,,,,2002,03,21,RUS,,St. Petersburg,Russia,180,143,2018-19,17.4876712328767,Forward St. Petersburg U18,Russia U17,6,1,0,1,6,""
569880,Alexei Stepanov,F,,,,,,2002,08,11,,,,Russia,,,2018-19,17.0958904109589,Belye Medvedi Chelyabinsk U17,Russia U17,11,1,0,1,0,-5
698223,Georgi Usov,F,L,,,,,2001,01,01,RUS,,Kaliningrad,Russia,186,172,2018-19,18.7041095890411,Dynamo St. Petersburg U18,Russia U17,11,1,0,1,2,""
697599,Matvei Russ,F,,,,,,2003,05,20,RUS,,Khabarovsk,Russia,176,159,2019-20,17.3232876712329,Amur Khabarovsk U17,Russia U16,-,-,-,-,-,""
596372,Dmitri Paramonov,F,,,,,,2002,04,25,RUS,,St. Petersburg,Russia,152,101,2018-19,17.3917808219178,Shtorm St. Petersburg U17,Russia U17,12,1,0,1,0,""
588568,Yegor Zelenov,LD,L,,,,,2002,06,27,RUS,,Penza,Russia,179,150,2018-19,17.2191780821918,Dizel Penza U18,Russia U18,16,5,2,7,6,""
588568,Yegor Zelenov,LD,L,,,,,2002,06,27,RUS,,Penza,Russia,179,150,2018-19,17.2191780821918,Dizelist Penza,NMHL,6,0,0,0,2,-1
588568,Yegor Zelenov,LD,L,,,,,2002,06,27,RUS,,Penza,Russia,179,150,2018-19,17.2191780821918,Varyagi im. Morozova U17,Russia U17,12,1,0,1,12,""
588568,Yegor Zelenov,LD,L,,,,,2002,06,27,RUS,,Penza,Russia,179,150,2019-20,18.2191780821918,SKA-Varyagi im. Morozova,MHL,6,0,1,1,6,-1
589933,Maxim Sladkov,F,,,,,,2002,01,14,,,,Russia,,,2018-19,17.6684931506849,Lokomotiv-2004 Yaroslavl U17,Russia U17,14,1,0,1,2,""
698265,Andrei Palamarchuk,LD,L,,,,,2002,05,16,RUS,,St. Petersburg,Russia,175,176,2018-19,17.3342465753425,Nevsky St. Petersburg U18,Russia U17,15,1,0,1,6,""
673243,Yegor Denisov,F,,,,,,2002,01,27,,,,Russia,180,139,2018-19,17.6328767123288,Krylia Sovetov Moskva U17,Russia U17,16,1,0,1,2,""
673243,Yegor Denisov,F,,,,,,2002,01,27,,,,Russia,180,139,2018-19,17.6328767123288,Krylia Sovetov Moskva U18,Russia U18,9,1,0,1,2,""
627971,Nikita Karpunin,D,,,,,,2002,01,31,,,,Kazakhstan,179,132,2018-19,17.6219178082192,Torpedo Ust-Kamenogorsk U17,Russia U17,16,1,0,1,4,""
627971,Nikita Karpunin,D,,,,,,2002,01,31,,,,Kazakhstan,179,132,2018-19,17.6219178082192,Torpedo Ust-Kamenogorsk U20,Kazakhstan U20,0,0,0,0,0,0
635909,Igor Guryanov,F,,,,,,2002,01,26,,,,Russia,,,2018-19,17.6356164383562,Spartak Yoshkar-Ola U17,Russia U17,16,1,0,1,4,""
569007,Ilya Karabeinikov,F,,,,,,2002,05,08,,,,Russia,,,2018-19,17.3561643835616,Avangard Omsk U17,Russia U17,20,1,0,1,2,1
698258,Stepan Romanchenko,LD,L,,,,,2001,05,23,RUS,,St. Petersburg,Russia,169,143,2018-19,18.3150684931507,Nevsky St. Petersburg U18,Russia U17,20,1,0,1,70,""
698275,Alexander Kireyev,F,L,,,,,2002,05,12,,,,Russia,,,2018-19,17.3452054794521,Nevsky St. Petersburg U18,Russia U17,21,1,0,1,8,""
570241,Vadim Ayapov,F,,,,,,2002,08,31,,,,Russia,,,2018-19,17.041095890411,Mechel Chelyabinsk U17,Russia U17,22,1,0,1,10,-19
663730,Matvei Zaitsev,F,,,,,,2002,06,03,,,,Russia,,,2018-19,17.2849315068493,HK Dmitrov U17,Russia U17,23,1,0,1,2,""
569873,Pyotr Karpov,F,,,,,,2002,07,12,,,,Russia,,,2018-19,17.1780821917808,Belye Medvedi Chelyabinsk U17,Russia U17,24,1,0,1,0,-11
697697,Yaroslav Orlov,D,,,,,,2002,07,11,,,,Russia,,,2018-19,17.1808219178082,Belye Medvedi Chelyabinsk U17,Russia U17,24,1,0,1,14,-6
569636,Konstantin Pesterev,F,,,,,,2002,07,28,,,,Russia,,,2018-19,17.1342465753425,Spartakovets Yekaterinburg U17,Russia U17,25,1,0,1,14,5
673219,Daniil Khammud,F,L,,,,,2002,02,24,,,,Russia,187,214,2018-19,17.5561643835616,Spartak Moskva U17,Russia U17,26,1,0,1,20,""
673219,Daniil Khammud,F,L,,,,,2002,02,24,,,,Russia,187,214,2018-19,17.5561643835616,Spartak Moskva U18,Russia U18,16,2,2,4,29,""
673219,Daniil Khammud,F,L,,,,,2002,02,24,,,,Russia,187,214,2019-20,18.5561643835616,MHK Spartak Moskva,MHL,-,-,-,-,-,""
614157,Daniil Zelenkov,F,,,,,,2002,07,02,,,,Kazakhstan,174,148,2018-19,17.2054794520548,Torpedo Ust-Kamenogorsk U17,Russia U17,26,1,0,1,36,""
614157,Daniil Zelenkov,F,,,,,,2002,07,02,,,,Kazakhstan,174,148,2018-19,17.2054794520548,Torpedo Ust-Kamenogorsk U20,Kazakhstan U20,0,0,0,0,0,0
589904,Alexander Trofimov,F,,,,,,2002,02,10,,,,Russia,180,165,2018-19,17.5945205479452,Krylia Sovetov Moskva U17,Russia U17,27,1,0,1,16,""
589904,Alexander Trofimov,F,,,,,,2002,02,10,,,,Russia,180,165,2018-19,17.5945205479452,Krylia Sovetov Moskva U18,Russia U18,12,2,0,2,0,""
543202,Yegor Karev,F,L,,,,,2003,06,20,RUS,,Koryazhma,Russia,187,187,2019-20,17.2383561643836,Taifun Primorsky Krai,MHL,4,0,0,0,0,-1
697800,Denis Lonshchakov,D,,,,,,2002,01,05,,,,Russia,,,2018-19,17.6931506849315,CSK VVS Samara U17,Russia U17,27,1,0,1,55,""
697612,Nikita Koltunov,D,,,,,,2002,03,13,,,,Russia,,,2018-19,17.5095890410959,Smena Seversk U17,Russia U17,29,1,0,1,14,""
697632,Nikita Akulinkin,D,,,,,,2002,02,27,,,,Russia,,,2018-19,17.5479452054795,Shakhter Prokopievsk U17,Russia U17,30,1,0,1,36,""
539225,Alexander Volkov,F,L,,,,,2003,04,09,,,,Russia,186,172,2019-20,17.4356164383562,Loko-Yunior Yaroslavl,NMHL,-,-,-,-,-,""
627392,Islam Gainullin,D,,,,,,2003,03,03,RUS,,Kazan,Russia,,,2019-20,17.5369863013699,Reaktor Nizhnekamsk,MHL,6,0,1,1,2,2
577700,Sergei Boyarkin,D,,,,,,2002,04,13,,,,Russia,,,2018-19,17.4246575342466,Yugra Khanty-Mansiysk U17,Russia U17,3,0,1,1,0,0
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2017-18,17.1041095890411,Marupe,Latvia2,9,0,0,0,27,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2017-18,17.1041095890411,HK Ako,Latvia U18,27,8,19,27,34,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2018-19,18.1041095890411,HS Riga,Latvia,19,0,2,2,10,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2018-19,18.1041095890411,SK Riga 17,Latvia2,20,1,7,8,20,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2018-19,18.1041095890411,SK Riga 18,Russia U17,4,0,1,1,0,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2018-19,18.1041095890411,Latvia U18 (all),International-Jr,-,-,-,-,-,""
291063,Emils Udris,RD,R,,,,,2001,08,08,LAT,,Riga,Latvia,187,205,2019-20,19.1041095890411,Connecticut RoughRiders,EHL,3,0,2,2,0,""
516336,Leon Islankin,LD,L,,,,,2001,09,14,RUS,,St. Petersburg,Russia,185,185,2017-18,17.0027397260274,Asiago U17,Italy U17,12,5,7,12,4,""
516336,Leon Islankin,LD,L,,,,,2001,09,14,RUS,,St. Petersburg,Russia,185,185,2017-18,17.0027397260274,Asiago U19,Italy U19,12,0,0,0,6,""
516336,Leon Islankin,LD,L,,,,,2001,09,14,RUS,,St. Petersburg,Russia,185,185,2018-19,18.0027397260274,Serebryanye Lvy U18,Russia U17,4,0,1,1,6,""
673239,Valeri Vasilyevykh,F,,,,,,2002,03,07,,,,Russia,170,150,2018-19,17.5260273972603,Krylia Sovetov Moskva U17,Russia U17,5,0,1,1,2,""
673239,Valeri Vasilyevykh,F,,,,,,2002,03,07,,,,Russia,170,150,2018-19,17.5260273972603,Krylia Sovetov Moskva U18,Russia U18,2,1,4,5,2,""
