ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2002-03,17.9945205479452,Dynamo Moskva,Russia,40,8,7,15,28,2
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2002-03,17.9945205479452,Russia U18,WJC-18,6,9,4,13,6,13
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2002-03,17.9945205479452,Russia U20,WJC-20,6,6,1,7,4,8
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2003-04,18.9945205479452,Dynamo Moskva,Russia,53,13,11,24,40,7
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2003-04,18.9945205479452,Russia U20,WJC-20,6,5,2,7,25,2
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2003-04,18.9945205479452,Russia,WCup,2,1,0,1,0,2
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2003-04,18.9945205479452,Russia,WC,6,1,1,2,0,0
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2004-05,19.9945205479452,Dynamo Moskva,Russia,37,13,13,26,32,26
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2004-05,19.9945205479452,Russia U20,WJC-20,6,7,4,11,4,6
4230,Alexander Ovechkin,LW,R,Washington Capitals,2004,1,1,1985,09,17,RUS,,Moskva,Russia,187,236,2004-05,19.9945205479452,Russia,WC,8,5,3,8,4,7
