ID,Name,Position,Shoots,Drafted_Team,Draft_Year,Round,Draft_Pick,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1983-84,17.8904109589041,Saskatoon Blades,WHL,72,23,45,68,225,""
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1984-85,18.8904109589041,Saskatoon Blades,WHL,64,32,55,87,253,""
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1984-85,18.8904109589041,Canada U20,WJC-20,7,3,2,5,10,""
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1985-86,19.8904109589041,Toronto Maple Leafs,NHL,66,34,11,45,227,-27
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1986-87,20.8904109589041,"Toronto Maple Leafs 
                                                                    “A”",NHL,80,37,23,60,271,-23
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1987-88,21.8904109589041,"Toronto Maple Leafs 
                                                                    “A”",NHL,28,12,11,23,80,-13
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1988-89,22.8904109589041,"Toronto Maple Leafs 
                                                                    “A”",NHL,15,7,4,11,66,-3
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1989-90,23.8904109589041,"Toronto Maple Leafs 
                                                                    “A”",NHL,38,18,8,26,116,2
21496,Wendel Clark,LW,L,Toronto Maple Leafs,1985,1,1,1966,10,25,CAN,SK,Kelvington,Canada,180,198,1990-91,24.8904109589041,"Toronto Maple Leafs 
                                                                    “A”",NHL,63,18,16,34,152,-5
57031,Craig Simpson,LW,R,Pittsburgh Penguins,1985,1,2,1967,02,15,CAN,ON,London,Canada,188,194,1983-84,17.5808219178082,Michigan State Univ.,NCAA,43,14,43,57,38,""
57031,Craig Simpson,LW,R,Pittsburgh Penguins,1985,1,2,1967,02,15,CAN,ON,London,Canada,188,194,1984-85,18.5808219178082,Michigan State Univ.,NCAA,42,31,53,84,33,""
57031,Craig Simpson,LW,R,Pittsburgh Penguins,1985,1,2,1967,02,15,CAN,ON,London,Canada,188,194,1985-86,19.5808219178082,Pittsburgh Penguins,NHL,76,11,17,28,49,1
57031,Craig Simpson,LW,R,Pittsburgh Penguins,1985,1,2,1967,02,15,CAN,ON,London,Canada,188,194,1986-87,20.5808219178082,Pittsburgh Penguins,NHL,72,26,25,51,57,11
