ID,Name,Position,Shoots,Drafted_Team,Round,Draft_Pick,Draft_Year,Birth_Year,Birth_Month,Birth_Day,Birth_Country,Birth_State,Birth_City,Country,Height,Weight,Season,Age,Team,League,GP,G,A,TP,PIM,+/-
35274,Fredrik Söderberg,C,R,,,,,1980,08,29,SWE,,Södertälje,Sweden,180,187,1997-98,18.0465753424658,IFK Salem,Division 2,20,1,0,1,-,""
35274,Fredrik Söderberg,C,R,,,,,1980,08,29,SWE,,Södertälje,Sweden,180,187,1998-99,19.0465753424658,SÃ¶dertÃ¤lje SK J20,SuperElit,-,-,-,-,-,""
35274,Fredrik Söderberg,C,R,,,,,1980,08,29,SWE,,Södertälje,Sweden,180,187,1999-00,20.0465753424658,SÃ¶dertÃ¤lje SK J20,SuperElit,25,8,7,15,26,""
35274,Fredrik Söderberg,C,R,,,,,1980,08,29,SWE,,Södertälje,Sweden,180,187,2001-02,22.0465753424658,Gnesta IK,Division 1,-,6,6,12,-,""
35274,Fredrik Söderberg,C,R,,,,,1980,08,29,SWE,,Södertälje,Sweden,180,187,2003-04,24.0465753424658,NykÃ¶ping Griffins,Division 4,1,2,0,2,2,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,1997-98,18.5643835616438,SÃ¶dertÃ¤lje SK J18,J18 Allsvenskan,-,-,-,-,-,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,1998-99,19.5643835616438,SÃ¶dertÃ¤lje SK J20,SuperElit,-,-,-,-,-,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,2000-01,21.5643835616438,Gnesta IK,Division 2,-,-,-,-,-,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,2001-02,22.5643835616438,Gnesta IK,Division 1,-,3,8,11,-,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,2002-03,23.5643835616438,Gnesta IK,Division 1,-,-,-,-,-,""
8028,Johan Östergren,D,,,,,,1980,02,21,,,,Sweden,186,198,2003-04,24.5643835616438,Gnesta IK,Division 3,-,-,-,-,-,""
117930,Anders Karlsson,F,L,,,,,1979,07,06,,,,Sweden,,,1998-99,20.1945205479452,SÃ¶dertÃ¤lje SK J20,SuperElit,-,-,-,-,-,""
117930,Anders Karlsson,F,L,,,,,1979,07,06,,,,Sweden,,,2001-02,23.1945205479452,Furuset,Norway,35,6,0,6,22,""
119009,Mickael Sillrén,RW,R,,,,,1980,07,22,,,,Sweden,195,209,1998-99,19.1506849315069,AIK J20,SuperElit,-,-,-,-,-,""
119009,Mickael Sillrén,RW,R,,,,,1980,07,22,,,,Sweden,195,209,1999-00,20.1506849315069,AIK J20,SuperElit,28,8,4,12,34,""
119009,Mickael Sillrén,RW,R,,,,,1980,07,22,,,,Sweden,195,209,2000-01,21.1506849315069,LÃ¸renskog,Norway,11,0,0,0,2,""
119009,Mickael Sillrén,RW,R,,,,,1980,07,22,,,,Sweden,195,209,2002-03,23.1506849315069,Nacka HK,Division 1,-,-,-,-,-,""
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,1998-99,19.813698630137,TimrÃ¥ IK J20,SuperElit,-,-,-,-,-,""
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,1998-99,19.813698630137,TimrÃ¥ IK,Division 1,20,0,2,2,4,""
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,1999-00,20.813698630137,IF Sundsvall Hockey,Allsvenskan,46,4,5,9,38,-18
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,2000-01,21.813698630137,IF Sundsvall Hockey,Allsvenskan,36,11,19,30,30,11
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,2001-02,22.813698630137,IF Sundsvall Hockey,Allsvenskan,43,6,10,16,69,-3
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,2002-03,23.813698630137,IF Sundsvall Hockey,Allsvenskan,41,11,28,39,62,23
1167,Martin Romö,C,L,,,,,1979,11,22,SWE,,Sundsvall,Sweden,188,205,2003-04,24.813698630137,IK Oskarshamn,Allsvenskan,40,2,21,23,40,1
1234,Joachim Gellerstedt,LW,L,,,,,1979,08,21,SWE,,Uppsala,Sweden,185,201,1995-96,17.0684931506849,Tierps HK,Division 2,19,3,1,4,4,""
