Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Bill Guerin,1994-95,24,NJD,NHL,48,12,13,25,72,96,"","","","","","","","","","",,,,,,,,32,6,20,0,6,1.5,0.8,2.4
Bill Guerin,1995-96,25,NJD,NHL,80,23,30,53,116,216,"","","","","","","","","","",,,,,,,,77,26,44,0,7,3.6,1.6,5.2
Bill Guerin,1996-97,26,NJD,NHL,82,29,18,47,95,177,"","","","","","","","","","",,,,,,,,59,16,45,0,-2,3.9,1.1,5.0
Bill Guerin,1997-98,27,TOT,NHL,59,18,21,39,93,178,"","","","","","","","","","",,,,,,,,64,29,34,0,1,3.7,0.9,4.6
Bill Guerin,1998-99,28,EDM,NHL,80,30,34,64,133,261,"",1576,19:42,"","","","","","","",,,,,,,,98,38,55,2,7,5.5,1.7,7.2
Bill Guerin,1999-00,29,EDM,NHL,70,24,22,46,123,188,"",1262,18:01,"","","","","","","",,,,,,,,74,27,43,0,4,3.8,1.5,5.3
Bill Guerin,2000-01,30,TOT,NHL,85,40,45,85,140,289,"",1870,22:00,"","","","","","","AS-12,AS-5,Selke-41",,,,,,,,114,42,78,13,7,7.6,2.3,9.9
Bill Guerin,2001-02,31,BOS,NHL,78,41,25,66,91,355,"",1618,20:45,"","","","","","","AS-2,AS-8",,,,,,,,79,22,59,1,-1,7.3,1.5,8.8
Bill Guerin,2002-03,32,DAL,NHL,64,25,25,50,113,229,"",1187,18:33,"","","","","","","",,,,,,,,74,34,35,0,5,4.8,1.4,6.2
Bill Guerin,2003-04,33,DAL,NHL,82,34,35,69,109,263,"",1533,18:42,"","","","","","",AS-8,,,,,,,,86,30,46,4,14,7.0,2.7,9.8
Bill Guerin,2005-06,35,DAL,NHL,70,13,27,40,115,210,"",1150,16:25,"","","","","","","",,,,,,,,64,28,40,4,0,1.8,1.4,3.2
Bill Guerin,2006-07,36,TOT,NHL,77,36,20,56,66,225,"",1309,17:00,"","","","","","","",,,,,,,,73,26,39,2,10,5.6,1.9,7.5
Bill Guerin,2007-08,37,NYI,NHL,81,23,21,44,65,227,397,1408,17:23,12,6,20,62,44,54,Byng-83,969,1054,744,802,39,46,99.1,66,27,54,0,-15,3.4,1.1,4.5
Bill Guerin,2008-09,38,TOT,NHL,78,21,27,48,81,226,386,1300,16:40,30,34,29,72,32,36,"",945,1040,692,760,43,52,98.7,74,31,56,1,-12,3.5,1.0,4.5
Bill Guerin,2009-10,39,PIT,NHL,78,21,24,45,75,227,376,1367,17:32,14,14,13,77,9,38,"",1066,901,811,654,49,50,97.5,87,38,58,0,-9,3.2,1.0,4.2
Adam Bennett,1991-92,20,CHI,NHL,5,0,0,0,12,6,,"","",,,,,,,"",,,,,,,,2,0,2,1,1,-0.1,0.4,0.3
Adam Bennett,1992-93,21,CHI,NHL,16,0,2,2,8,15,,"","",,,,,,,"",,,,,,,,6,2,9,3,-2,-0.2,0.9,0.7
Adam Bennett,1993-94,22,EDM,NHL,48,3,6,9,49,57,,"","",,,,,,,"",,,,,,,,36,7,42,5,-8,0.0,1.8,1.8
Doug Zmolek,1992-93,22,SJS,NHL,84,5,10,15,229,94,,"","",,,,,,,"",,,,,,,,64,12,142,40,-50,-0.2,1.5,1.2
Doug Zmolek,1993-94,23,TOT,NHL,75,1,4,5,133,32,,"","",,,,,,,"",,,,,,,,41,0,74,25,-8,-1.1,3.5,2.4
Doug Zmolek,1994-95,24,DAL,NHL,42,0,5,5,67,28,,"","",,,,,,,"",,,,,,,,22,2,39,13,-6,-0.4,2.0,1.5
Doug Zmolek,1995-96,25,TOT,NHL,58,2,5,7,87,36,,"","",,,,,,,"",,,,,,,,44,6,66,23,-5,-0.3,2.6,2.2
Doug Zmolek,1996-97,26,LAK,NHL,57,1,0,1,116,28,,"","",,,,,,,"",,,,,,,,21,0,56,13,-22,-0.9,1.4,0.5
Doug Zmolek,1997-98,27,LAK,NHL,46,0,8,8,111,23,,"","",,,,,,,"",,,,,,,,22,0,31,9,0,-0.1,1.8,1.7
Doug Zmolek,1998-99,28,CHI,NHL,62,0,14,14,102,33,,1062,17:08,,,,,,,"",,,,,,,,40,1,60,22,1,0.4,1.9,2.3
Doug Zmolek,1999-00,29,CHI,NHL,43,2,7,9,60,24,,656,15:15,,,,,,,"",,,,,,,,31,3,30,8,6,0.4,1.6,2.0
Jason Herter,1995-96,25,NYI,NHL,1,0,1,1,0,1,,"","",,,,,,,"",,,,,,,,3,2,0,0,1,0.1,0.1,0.2
Jason Marshall,1991-92,20,STL,NHL,2,1,0,1,4,2,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.1,0.1,0.2
Jason Marshall,1994-95,23,MDA,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,3,0,-2,0.0,-0.1,-0.1
Jason Marshall,1995-96,24,MDA,NHL,24,0,1,1,42,9,,"","",,,,,,,"",,,,,,,,11,0,14,6,3,-0.4,1.4,1.0
Jason Marshall,1996-97,25,MDA,NHL,73,1,9,10,140,34,,"","",,,,,,,"",,,,,,,,44,1,60,23,6,-0.4,3.6,3.2
Jason Marshall,1997-98,26,MDA,NHL,72,3,6,9,189,68,,"","",,,,,,,"",,,,,,,,47,7,71,23,-8,-0.2,2.2,2.0
Jason Marshall,1998-99,27,MDA,NHL,72,1,7,8,142,63,,1375,19:06,,,,,,,"",,,,,,,,38,0,66,23,-5,-0.4,2.8,2.3
Jason Marshall,1999-00,28,MDA,NHL,55,0,3,3,88,41,,910,16:33,,,,,,,"",,,,,,,,23,0,51,18,-10,-0.7,1.2,0.5
Jason Marshall,2000-01,29,TOT,NHL,55,3,4,7,122,43,,789,14:21,,,,,,,"",,,,,,,,21,2,47,15,-13,0.2,1.0,1.2
Jason Marshall,2001-02,30,MIN,NHL,80,5,6,11,148,73,,1304,16:18,,,,,,,"",,,,,,,,48,6,62,12,-8,0.4,2.4,2.8
Jason Marshall,2002-03,31,MIN,NHL,45,1,5,6,69,40,,513,11:24,,,,,,,"",,,,,,,,16,3,9,0,4,0.2,1.7,1.9
Jason Marshall,2003-04,32,TOT,NHL,24,1,6,7,26,30,,379,15:48,,,,,,,"",,,,,,,,14,6,13,2,-3,0.5,0.6,1.1
Jason Marshall,2005-06,34,MDA,NHL,23,0,4,4,34,25,,271,11:46,,,,,,,"",,,,,,,,10,0,12,4,2,0.1,0.7,0.8
Bobby Holik,1990-91,20,HAR,NHL,78,21,22,43,113,173,"","","","","","","","","","",,,,,,,,59,14,49,1,-3,2.0,1.2,3.2
Bobby Holik,1991-92,21,HAR,NHL,76,21,24,45,44,207,"","","","","","","","","","",,,,,,,,63,6,54,1,4,2.2,1.2,3.4
Bobby Holik,1992-93,22,NJD,NHL,61,20,19,39,76,180,"","","","","","","","","","",,,,,,,,62,24,44,0,-6,2.1,0.6,2.7
Bobby Holik,1993-94,23,NJD,NHL,70,13,20,33,72,130,"","","","","","","","","","",,,,,,,,49,3,18,0,28,1.2,1.4,2.6
Bobby Holik,1994-95,24,NJD,NHL,48,10,10,20,18,84,"","","","","","","","","","",,,,,,,,26,2,16,1,9,0.9,0.9,1.8
Bobby Holik,1995-96,25,NJD,NHL,63,13,17,30,58,157,"","","","","","","","","","",,,,,,,,39,8,23,1,9,1.3,1.4,2.7
Bobby Holik,1996-97,26,NJD,NHL,82,23,39,62,54,192,"","","","","","","","","","",,,,,,,,80,17,39,0,24,4.7,2.1,6.7
Bobby Holik,1997-98,27,NJD,NHL,82,29,36,65,100,238,"","","","","","","","","","AS-6,Hart-20,Selke-5",,,,,,,,89,37,29,0,23,6.5,2.1,8.6
Bobby Holik,1998-99,28,NJD,NHL,78,27,37,64,119,253,"",1370,17:34,"","","","","","",Selke-14,,,,,,,,78,19,43,0,16,5.6,1.9,7.6
Bobby Holik,1999-00,29,NJD,NHL,79,23,23,46,106,257,"",1333,16:53,"","","","","","",Selke-11,,,,,,,,71,20,45,1,7,3.3,1.7,5.0
Bobby Holik,2000-01,30,NJD,NHL,80,15,35,50,97,206,"",1266,15:49,"","","","","","",Selke-9,,,,,,,,85,32,35,1,19,3.1,1.7,4.8
Bobby Holik,2001-02,31,NJD,NHL,81,25,29,54,97,270,"",1434,17:42,"","","","","","",Selke-7,,,,,,,,82,29,47,1,7,4.5,2.1,6.6
Bobby Holik,2002-03,32,NYR,NHL,64,16,19,35,52,213,"",1159,18:07,"","","","","","","",,,,,,,,49,13,47,10,-1,2.4,1.1,3.5
Bobby Holik,2003-04,33,NYR,NHL,82,25,31,56,96,225,"",1522,18:34,"","","","","","","",,,,,,,,83,25,67,13,4,4.8,1.4,6.2
Bobby Holik,2005-06,35,ATL,NHL,64,15,18,33,79,151,"",1121,17:31,"","","","","","","",,,,,,,,61,34,60,27,-6,1.5,0.8,2.3
Bobby Holik,2006-07,36,ATL,NHL,82,11,18,29,86,190,"",1307,15:56,"","","","","","",Selke-38,,,,,,,,51,11,72,29,-3,0.4,1.2,1.6
Bobby Holik,2007-08,37,ATL,NHL,82,15,19,34,90,140,239,1310,15:58,871,619,41,146,65,30,Selke-42,789,959,606,747,43,52,100.3,56,13,70,13,-14,1.7,0.8,2.5
Bobby Holik,2008-09,38,NJD,NHL,62,4,5,9,66,79,122,632,10:11,300,206,6,135,14,11,"",534,465,415,384,12,14,98.9,13,1,14,0,-2,-0.5,0.6,0.1
Mike Sillinger,1990-91,19,DET,NHL,3,0,1,1,0,6,"","","","","","","","","","",,,,,,,,1,0,3,0,-2,0.0,0.0,-0.1
Mike Sillinger,1992-93,21,DET,NHL,51,4,17,21,16,47,"","","","","","","","","","",,,,,,,,29,0,50,21,0,-0.1,0.5,0.4
Mike Sillinger,1993-94,22,DET,NHL,62,8,21,29,10,91,"","","","","","","","","","",,,,,,,,41,7,45,13,2,0.7,0.5,1.2
Mike Sillinger,1994-95,23,TOT,NHL,28,4,11,15,8,39,"","","","","","","","","","",,,,,,,,25,10,12,1,4,0.6,0.5,1.1
Mike Sillinger,1995-96,24,TOT,NHL,74,14,24,38,38,159,"","","","","","","","","","",,,,,,,,57,29,53,7,-18,1.6,0.3,1.9
Mike Sillinger,1996-97,25,VAN,NHL,78,17,20,37,25,112,"","","","","","","","","","",,,,,,,,53,5,80,29,-3,2.0,0.7,2.7
Mike Sillinger,1997-98,26,TOT,NHL,75,21,20,41,50,96,"","","","","","","","","","",,,,,,,,53,12,62,10,-11,3.6,0.4,4.0
Mike Sillinger,1998-99,27,TOT,NHL,79,8,5,13,36,92,"",1021,12:55,"","","","","","","",,,,,,,,20,1,57,9,-29,-0.5,0.0,-0.5
Mike Sillinger,1999-00,28,TOT,NHL,80,23,29,52,102,146,"",1574,19:40,"","","","","","","",,,,,,,,72,24,104,26,-30,3.4,0.4,3.8
Mike Sillinger,2000-01,29,TOT,NHL,68,16,25,41,48,119,"",1227,18:02,"","","","","","","",,,,,,,,55,19,64,17,-11,2.5,0.9,3.4
Mike Sillinger,2001-02,30,CBJ,NHL,80,20,23,43,54,150,"",1668,20:51,"","","","","","","",,,,,,,,73,33,95,20,-35,2.2,1.0,3.2
Mike Sillinger,2002-03,31,CBJ,NHL,75,18,25,43,52,128,"",1435,19:08,"","","","","","","",,,,,,,,65,29,77,20,-21,2.6,0.9,3.5
Mike Sillinger,2003-04,32,TOT,NHL,76,13,11,24,68,106,"",1244,16:22,"","","","","","","",,,,,,,,39,6,62,19,-10,0.7,1.0,1.7
Mike Sillinger,2005-06,34,TOT,NHL,79,32,31,63,63,211,"",1520,19:15,"","","","","","","",,,,,,,,93,51,86,27,-17,4.8,1.4,6.2
Mike Sillinger,2006-07,35,NYI,NHL,82,26,33,59,46,152,"",1584,19:19,"","","","","","",Selke-23,,,,,,,,77,33,77,38,5,4.1,1.6,5.8
Mike Sillinger,2007-08,36,NYI,NHL,52,14,12,26,28,94,161,968,18:36,578,448,25,28,30,32,Selke-35,616,618,480,445,21,32,96.4,34,10,50,16,-10,1.7,0.8,2.4
Mike Sillinger,2008-09,37,NYI,NHL,7,2,0,2,0,14,24,99,14:08,71,51,4,7,0,2,"",67,91,45,62,2,7,90.5,4,2,8,1,-5,0.1,-0.1,0.1
Rob Pearson,1991-92,20,TOR,NHL,47,14,10,24,58,79,,"","",,,,,,,"",,,,,,,,30,14,32,0,-16,1.2,0.3,1.5
Rob Pearson,1992-93,21,TOR,NHL,78,23,14,37,211,164,,"","",,,,,,,"",,,,,,,,66,21,48,1,-2,1.5,1.2,2.7
Rob Pearson,1993-94,22,TOR,NHL,67,12,18,30,189,119,,"","",,,,,,,"",,,,,,,,49,13,42,0,-6,1.0,0.7,1.7
Rob Pearson,1994-95,23,WSH,NHL,32,0,6,6,96,34,,"","",,,,,,,"",,,,,,,,9,2,13,0,-6,-0.7,0.3,-0.3
Rob Pearson,1995-96,24,STL,NHL,27,6,4,10,54,51,,"","",,,,,,,"",,,,,,,,17,4,10,1,4,0.4,0.5,0.9
Rob Pearson,1996-97,25,STL,NHL,18,1,2,3,37,14,,"","",,,,,,,"",,,,,,,,5,2,8,0,-5,-0.3,0.1,-0.3
Lindsay Vallis,1993-94,23,MTL,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Kevin Haller,1989-90,19,BUF,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.1,0.1
Kevin Haller,1990-91,20,BUF,NHL,21,1,8,9,20,42,,"","",,,,,,,"",,,,,,,,33,8,20,4,9,0.4,1.5,1.9
Kevin Haller,1991-92,21,TOT,NHL,66,8,17,25,92,85,,"","",,,,,,,"",,,,,,,,73,19,72,9,-9,1.3,2.6,3.9
Kevin Haller,1992-93,22,MTL,NHL,73,11,14,25,117,126,,"","",,,,,,,"",,,,,,,,91,24,72,12,7,1.2,3.8,5.0
Kevin Haller,1993-94,23,MTL,NHL,68,4,9,13,118,72,,"","",,,,,,,"",,,,,,,,64,11,60,10,3,0.0,3.7,3.7
Kevin Haller,1994-95,24,PHI,NHL,36,2,8,10,48,26,,"","",,,,,,,"",,,,,,,,38,1,36,15,16,0.3,2.9,3.3
Kevin Haller,1995-96,25,PHI,NHL,69,5,9,14,92,89,,"","",,,,,,,"",,,,,,,,65,6,64,23,18,0.3,5.0,5.3
Kevin Haller,1996-97,26,TOT,NHL,62,2,11,13,85,77,,"","",,,,,,,"",,,,,,,,43,6,72,23,-12,0.2,2.2,2.4
Kevin Haller,1997-98,27,CAR,NHL,65,3,5,8,94,67,,"","",,,,,,,"",,,,,,,,44,3,68,22,-5,-0.2,2.8,2.6
Kevin Haller,1998-99,28,MDA,NHL,82,1,6,7,122,64,,1693,20:39,,,,,,,"",,,,,,,,52,2,83,32,-1,-0.9,3.8,3.0
Kevin Haller,1999-00,29,MDA,NHL,67,3,5,8,61,50,,1217,18:10,,,,,,,"",,,,,,,,37,2,66,23,-8,-0.2,2.0,1.9
Kevin Haller,2000-01,30,NYI,NHL,30,1,5,6,56,19,,574,19:07,,,,,,,"",,,,,,,,20,1,25,11,5,0.1,1.7,1.8
Kevin Haller,2001-02,31,NYI,NHL,1,0,0,0,2,2,,17,17:12,,,,,,,"",,,,,,,,0,0,2,1,-1,0.0,-0.1,-0.1
Jamie Heward,1995-96,24,TOR,NHL,5,0,0,0,0,8,"","","","","","","","","","",,,,,,,,0,0,1,0,-1,-0.1,0.2,0.1
Jamie Heward,1996-97,25,TOR,NHL,20,1,4,5,6,23,"","","","","","","","","","",,,,,,,,12,5,13,0,-6,-0.2,0.1,-0.2
Jamie Heward,1998-99,27,NSH,NHL,63,6,12,18,44,124,"",1021,16:12,"","","","","","","",,,,,,,,36,17,48,5,-24,1.4,0.0,1.4
Jamie Heward,1999-00,28,NYI,NHL,54,6,11,17,26,92,"",1078,19:58,"","","","","","","",,,,,,,,46,14,49,8,-9,1.3,1.4,2.7
Jamie Heward,2000-01,29,CBJ,NHL,69,11,16,27,33,108,"",991,14:21,"","","","","","","",,,,,,,,58,37,18,0,3,3.0,2.6,5.5
Jamie Heward,2001-02,30,CBJ,NHL,28,1,2,3,7,38,"",394,14:04,"","","","","","","",,,,,,,,8,3,16,2,-9,0.0,0.4,0.4
Jamie Heward,2005-06,34,WSH,NHL,71,7,21,28,54,140,"",1552,21:52,"","","","","","","",,,,,,,,70,26,86,37,-5,1.7,2.1,3.9
Jamie Heward,2006-07,35,TOT,NHL,71,6,18,24,47,75,"",1226,17:16,"","","","","","","",,,,,,,,70,24,54,10,2,1.7,2.5,4.2
Jamie Heward,2008-09,37,TBL,NHL,13,0,2,2,4,11,22,154,11:49,0,0,15,5,0,2,"",105,134,82,107,2,3,99.9,4,2,3,0,-1,0.0,0.2,0.2
Shayne Stevenson,1990-91,20,BOS,NHL,14,0,0,0,26,8,,"","",,,,,,,"",,,,,,,,3,0,7,0,-4,-0.5,0.0,-0.5
Shayne Stevenson,1991-92,21,BOS,NHL,5,0,1,1,2,3,,"","",,,,,,,"",,,,,,,,2,0,1,0,1,-0.1,0.1,0.0
Shayne Stevenson,1992-93,22,TBL,NHL,8,0,1,1,7,4,,"","",,,,,,,"",,,,,,,,1,0,6,0,-5,-0.2,0.0,-0.2
Jason Miller,1990-91,19,NJD,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,1,0,0,0,1,0.0,0.0,0.0
Jason Miller,1991-92,20,NJD,NHL,3,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.0,-0.1
Jason Miller,1992-93,21,NJD,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,-0.1,0.0,-0.1
