Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Mika Zibanejad,2014-15,21,OTT,NHL,80,20,26,46,20,150,293,1315,16:26,615,638,26,149,34,27,"",1034,1015,757,774,48,45,101.1,69,21,50,2,0,3.9,1.2,5.1,41.4,41.4
Mika Zibanejad,2015-16,22,OTT,NHL,81,21,30,51,18,184,331,1439,17:46,659,647,43,111,39,52,"",1096,1147,805,855,55,56,100.7,76,19,76,17,-2,4.4,1.1,5.5,47.9,52.1
Mika Zibanejad,2016-17,23,NYR,NHL,56,14,23,37,16,119,226,956,17:04,494,456,27,23,36,31,"",726,728,567,538,45,32,103.3,63,18,39,3,9,3.0,1.2,4.2,33.7,31.9
Mika Zibanejad,2017-18,24,NYR,NHL,72,27,20,47,14,212,367,1293,17:58,654,633,64,92,49,63,"",1046,977,804,721,40,60,95.1,72,31,72,9,-23,4.0,0.7,4.7,49.1,42.6
Mika Zibanejad,2018-19,25,NYR,NHL,82,30,44,74,47,236,392,1686,20:34,830,842,66,134,69,69,"",1158,1234,887,918,63,77,98.3,98,32,103,24,-12,5.8,1.6,7.3,55.1,56.3
Mark Scheifele,2011-12,18,WPG,NHL,7,1,0,1,0,5,12,77,10:57,18,33,1,3,0,2,"",53,50,42,35,1,1,99.3,2,1,2,1,0,0.0,0.1,0.1,"",""
Mark Scheifele,2012-13,19,WPG,NHL,4,0,0,0,0,6,12,46,11:32,10,4,0,4,0,0,"",38,38,28,35,2,2,102.4,4,2,2,0,0,-0.1,0.0,-0.1,"",""
Mark Scheifele,2013-14,20,WPG,NHL,63,13,21,34,14,100,184,1031,16:21,331,454,39,63,31,22,"",840,881,629,625,45,35,102.3,56,11,38,1,9,2.4,1.4,3.8,"",""
Mark Scheifele,2014-15,21,WPG,NHL,82,15,34,49,24,170,307,1524,18:35,506,659,61,98,52,44,"",1250,1120,895,814,59,47,100.9,82,23,55,6,11,3.1,2.1,5.2,58.3,43.8
Mark Scheifele,2015-16,22,WPG,NHL,71,29,32,61,48,194,320,1317,18:33,515,651,36,53,61,35,"",1176,959,880,707,66,49,101.2,82,16,54,4,16,6.6,2.1,8.6,53.3,47.2
Mark Scheifele,2016-17,23,WPG,NHL,79,32,50,82,38,160,278,1624,20:34,635,826,34,49,67,42,"AS-4,Byng-60,Selke-30",1274,1190,972,894,89,68,102.6,119,28,82,8,18,8.1,2.2,10.3,61.2,52.0
Mark Scheifele,2017-18,24,WPG,NHL,60,23,37,60,18,125,216,1241,20:41,594,565,31,57,47,33,Selke-26,1001,941,763,703,57,38,102.2,95,34,51,9,19,5.1,2.0,7.0,51.4,39.1
Mark Scheifele,2018-19,25,WPG,NHL,82,38,46,84,38,199,335,1793,21:52,802,933,54,54,74,48,"AS-10,Byng-35,Hart-22",1331,1435,1003,1096,80,71,102.1,130,46,93,17,8,7.3,2.2,9.4,58.1,65.8
Sean Couturier,2011-12,19,PHI,NHL,77,13,14,27,14,116,189,1089,14:08,378,426,33,82,48,26,"Calder-9,Selke-41",706,713,526,512,38,22,103.2,43,3,45,23,18,1.4,1.7,3.1,"",""
Sean Couturier,2012-13,20,PHI,NHL,46,4,11,15,10,75,122,731,15:53,243,310,27,31,26,19,"",471,495,366,355,19,27,96.2,24,5,43,16,-8,0.1,0.5,0.6,"",""
Sean Couturier,2013-14,21,PHI,NHL,82,13,26,39,45,165,279,1565,19:05,646,707,40,64,47,40,Selke-9,1076,1127,792,849,46,51,100.1,61,8,78,26,1,1.4,1.7,3.2,"",""
Sean Couturier,2014-15,22,PHI,NHL,82,15,22,37,28,148,271,1508,18:23,643,678,35,72,40,30,Selke-30,1019,1095,730,812,47,42,102.3,60,11,79,34,4,1.5,1.8,3.3,40.1,45.1
Sean Couturier,2015-16,23,PHI,NHL,63,11,28,39,30,119,200,1172,18:36,537,568,30,31,27,29,"Byng-56,Selke-8",922,837,636,599,41,34,101.8,55,13,47,12,8,2.3,1.7,4.0,36.1,34.5
Sean Couturier,2016-17,24,PHI,NHL,66,14,20,34,33,120,195,1217,18:27,587,479,35,41,46,33,Selke-47,1013,846,745,608,51,40,100.5,59,6,56,14,12,1.9,2.0,3.9,45.2,37.3
Sean Couturier,2017-18,25,PHI,NHL,82,31,45,76,31,227,377,1771,21:36,529,472,44,74,48,37,Selke-2,1369,1206,1027,912,100,60,104.0,142,41,92,25,34,5.8,3.2,9.0,63.2,52.2
Sean Couturier,2018-19,26,PHI,NHL,80,33,43,76,34,223,385,1770,22:08,755,568,60,40,47,48,"Byng-45,Selke-6",1428,1252,1093,919,87,83,98.8,119,31,106,20,2,5.9,2.0,7.8,63.7,55.2
Dougie Hamilton,2012-13,19,BOS,NHL,42,5,11,16,14,83,163,719,17:08,0,0,33,59,8,27,Calder-11,688,538,509,403,24,19,100.2,30,6,21,1,4,1.5,1.8,3.3,"",""
Dougie Hamilton,2013-14,20,BOS,NHL,64,7,18,25,40,114,233,1223,19:06,0,0,53,73,18,31,"",1036,815,778,634,46,23,103.7,64,17,26,1,22,2.1,3.8,5.9,"",""
Dougie Hamilton,2014-15,21,BOS,NHL,72,10,32,42,41,188,390,1536,21:20,0,0,53,106,24,45,"",1359,1091,985,868,54,58,98.2,76,20,70,12,-3,4.0,3.2,7.1,53.8,46.7
Dougie Hamilton,2015-16,22,CGY,NHL,82,12,31,43,46,190,381,1621,19:46,0,0,106,78,15,63,"",1342,1357,979,972,52,65,97.6,77,25,73,7,-14,4.0,1.7,5.7,59.9,57.6
Dougie Hamilton,2016-17,23,CGY,NHL,81,13,37,50,64,222,423,1594,19:41,0,0,94,68,17,52,"AS-12,Norris-9",1412,1154,1045,860,61,50,99.6,85,23,55,5,12,4.8,4.7,9.5,61.0,49.5
Dougie Hamilton,2017-18,24,CGY,NHL,82,17,27,44,64,270,506,1766,21:32,1,2,80,83,31,72,"AS-14,Norris-14",1807,1340,1348,1042,74,71,98.4,91,16,78,5,1,4.0,4.5,8.5,71.6,55.7
Dougie Hamilton,2018-19,25,CAR,NHL,82,18,21,39,54,259,494,1613,19:40,0,1,91,160,35,66,"AS-11,Norris-14",1762,1273,1317,970,69,66,97.7,82,13,70,1,0,3.8,3.7,7.6,78.8,55.8
Jonas Brodin,2012-13,19,MIN,NHL,45,2,9,11,10,51,107,1045,23:13,0,0,60,17,18,15,Calder-4,744,717,561,542,31,29,99.9,37,5,39,10,3,0.2,3.0,3.2,136.6,122.2
Jonas Brodin,2013-14,20,MIN,NHL,79,8,11,19,22,74,177,1888,23:54,0,0,117,33,28,36,"",1182,1377,875,1024,48,50,100.7,61,10,73,22,0,0.6,4.4,5.0,"",""
Jonas Brodin,2014-15,21,MIN,NHL,71,3,14,17,8,95,186,1716,24:10,0,0,128,31,33,33,"AS-23,Byng-13,Norris-18",1307,1294,992,935,65,44,102.1,72,6,57,13,21,0.1,5.7,5.8,57.3,41.0
Jonas Brodin,2015-16,22,MIN,NHL,68,2,5,7,18,58,141,1389,20:25,0,0,110,34,27,23,"",948,1181,704,849,34,39,100.4,35,0,55,16,-5,-0.7,2.9,2.1,35.9,52.1
Jonas Brodin,2016-17,23,MIN,NHL,68,3,22,25,20,85,186,1331,19:34,0,0,89,20,16,29,"",971,959,740,707,49,43,100.6,65,15,53,9,5,1.4,2.7,4.1,44.1,36.4
Jonas Brodin,2017-18,24,MIN,NHL,73,6,15,21,30,77,162,1577,21:36,0,0,139,34,16,22,"",1110,1324,860,968,76,56,103.8,87,7,78,21,23,0.8,5.0,5.8,54.5,51.1
Jonas Brodin,2018-19,25,MIN,NHL,82,4,14,18,30,111,211,1685,20:33,0,0,135,61,29,20,"",1363,1315,1024,948,44,60,96.7,49,3,75,15,-15,0.1,3.6,3.7,59.9,53.1
Duncan Siemens,2014-15,21,COL,NHL,1,0,0,0,0,0,0,14,14:00,0,0,0,2,0,0,"",8,10,7,10,1,1,101.8,1,0,1,0,0,0.0,0.0,0.0,0.9,0.7
Duncan Siemens,2016-17,23,COL,NHL,3,0,0,0,2,2,4,37,12:19,0,0,1,10,0,2,"",28,32,19,26,0,2,88.2,0,0,2,0,-2,0.0,-0.1,-0.1,0.6,1.2
Duncan Siemens,2017-18,24,COL,NHL,16,1,1,2,23,14,30,197,12:19,0,0,21,22,2,5,"",156,158,118,114,4,9,93.8,4,0,10,1,-5,0.1,0.0,0.1,6.0,6.3
Ryan Murphy,2012-13,19,CAR,NHL,4,0,0,0,2,7,15,84,21:04,0,0,9,2,1,0,"",66,86,47,66,1,5,91.9,2,1,5,0,-4,-0.1,-0.2,-0.3,50.6,61.3
Ryan Murphy,2013-14,20,CAR,NHL,48,2,10,12,10,81,182,878,18:17,0,0,58,22,32,46,"",745,771,530,588,22,30,98.8,27,5,32,1,-9,0.5,1.2,1.8,26.9,33.5
Ryan Murphy,2014-15,21,CAR,NHL,37,4,9,13,8,61,127,677,18:17,0,0,37,20,20,30,"",542,545,384,409,18,29,96.1,26,8,30,1,-11,1.0,1.1,2.2,20.4,23.7
Ryan Murphy,2015-16,22,CAR,NHL,35,0,10,10,10,47,99,604,17:15,0,0,22,25,11,18,"",487,443,360,338,20,20,99.1,24,4,20,0,-1,0.4,1.6,1.9,20.8,18.7
Ryan Murphy,2016-17,23,CAR,NHL,27,0,2,2,8,17,41,356,13:10,0,0,31,2,11,8,"",292,318,203,236,5,16,93.5,5,0,16,0,-11,-0.2,0.0,-0.3,11.1,13.3
Ryan Murphy,2017-18,24,MIN,NHL,21,2,3,5,16,25,48,399,19:01,0,0,19,5,1,12,"",295,345,226,246,17,8,105.1,18,1,9,0,8,0.2,1.4,1.7,14.1,12.2
Ryan Murphy,2018-19,25,TOT,NHL,3,0,1,1,0,1,5,34,11:10,0,0,3,1,1,0,"",22,38,16,30,1,0,111.1,2,1,0,0,1,0.1,0.2,0.2,0.5,1.7
Sven Baertschi,2011-12,19,CGY,NHL,5,3,0,3,4,10,14,56,11:08,0,0,0,5,3,0,"",29,45,22,30,3,1,111.7,3,0,1,0,2,0.5,0.2,0.7,"",""
Sven Baertschi,2012-13,20,CGY,NHL,20,3,7,10,6,28,44,268,13:24,1,0,5,12,12,5,"",197,226,159,169,10,10,100.6,14,4,11,1,0,0.7,0.3,1.0,"",""
Sven Baertschi,2013-14,21,CGY,NHL,26,2,9,11,6,30,56,367,14:07,0,0,19,22,9,13,"",271,349,195,230,12,16,98.6,16,4,16,0,-4,0.4,0.3,0.7,"",""
Sven Baertschi,2014-15,22,TOT,NHL,18,2,4,6,10,15,24,174,9:41,0,0,7,8,7,5,"",130,166,89,114,7,10,98.1,8,1,10,0,-3,0.4,0.1,0.5,5.2,8.0
Sven Baertschi,2015-16,23,VAN,NHL,69,15,13,28,14,108,188,929,13:27,0,1,36,30,26,22,"",686,792,504,609,28,39,98.6,39,11,42,0,-14,2.2,0.6,2.8,29.7,36.9
Sven Baertschi,2016-17,24,VAN,NHL,68,18,17,35,8,114,185,1080,15:53,1,0,29,52,39,23,"",774,898,585,680,43,46,100.7,53,10,52,3,-6,2.9,1.2,4.1,38.0,41.0
Sven Baertschi,2017-18,25,VAN,NHL,53,14,15,29,20,82,143,827,15:36,1,6,29,19,19,17,"",631,711,461,529,34,30,102.3,49,15,31,0,3,2.1,1.2,3.3,24.6,32.9
Sven Baertschi,2018-19,26,VAN,NHL,26,9,5,14,6,43,70,394,15:08,1,3,13,18,10,6,"",268,324,200,237,11,18,97.4,20,9,20,0,-9,1.3,0.2,1.4,11.0,14.7
Jamie Oleksiak,2012-13,20,DAL,NHL,16,0,2,2,14,11,34,237,14:50,0,0,18,32,2,8,"",200,192,143,147,7,12,95.3,7,0,15,3,-5,-0.1,0.0,0.0,28.8,34.1
Jamie Oleksiak,2013-14,21,DAL,NHL,7,0,0,0,2,5,9,125,17:47,0,0,14,16,1,7,"",98,100,76,73,4,8,92.4,5,0,11,3,-3,-0.2,0.0,-0.2,"",""
Jamie Oleksiak,2014-15,22,DAL,NHL,36,1,7,8,8,36,61,482,13:24,0,0,46,82,9,22,"",422,438,315,323,24,25,99.6,25,0,31,6,0,0.4,0.8,1.2,15.9,18.7
Jamie Oleksiak,2015-16,23,DAL,NHL,19,0,2,2,21,13,28,242,12:43,0,0,29,54,4,17,"",213,212,152,129,6,11,93.2,6,0,12,1,-5,-0.1,0.0,-0.1,8.9,6.9
Jamie Oleksiak,2016-17,24,DAL,NHL,41,5,2,7,37,33,67,665,16:13,0,0,53,51,13,27,"",581,596,435,425,21,27,97.1,23,0,35,7,-4,0.5,0.9,1.4,26.9,25.5
Jamie Oleksiak,2017-18,25,TOT,NHL,68,5,12,17,87,81,170,1133,16:40,0,0,76,174,19,37,"",937,916,722,680,47,42,100.2,51,3,54,12,7,0.9,2.9,3.8,48.0,42.5
Jamie Oleksiak,2018-19,26,TOT,NHL,57,4,8,12,45,55,116,840,14:44,0,0,59,135,10,38,"",747,776,568,564,36,29,101.9,36,0,32,1,5,0.6,2.1,2.7,34.9,33.6
J.T. Miller,2012-13,19,NYR,NHL,26,2,2,4,8,43,83,352,13:31,63,55,12,47,4,5,"",285,286,210,210,8,14,96.2,11,3,15,0,-7,-0.3,0.1,-0.2,"",""
J.T. Miller,2013-14,20,NYR,NHL,30,3,3,6,18,46,79,344,11:27,26,25,17,44,11,7,"",306,286,232,213,6,12,95.8,11,5,12,0,-6,0.0,0.2,0.2,12.7,14.3
J.T. Miller,2014-15,21,NYR,NHL,58,10,13,23,23,92,155,737,12:42,93,112,28,89,27,23,"",672,641,511,475,34,27,101.2,39,5,29,0,5,1.7,0.9,2.6,26.7,27.2
J.T. Miller,2015-16,22,NYR,NHL,82,22,21,43,46,135,253,1233,15:02,68,89,48,174,40,61,"",1008,1039,727,738,54,42,102.0,61,7,44,0,10,4.0,1.5,5.5,40.8,45.6
J.T. Miller,2016-17,23,NYR,NHL,82,22,34,56,21,132,233,1342,16:22,157,200,56,101,49,51,"",969,1160,740,834,59,42,104.4,74,10,63,17,17,4.9,1.9,6.8,43.7,53.9
J.T. Miller,2017-18,24,TOT,NHL,82,23,35,58,40,143,238,1396,17:01,437,368,26,124,43,72,"",1122,1204,864,912,61,63,100.4,86,25,71,6,-4,4.5,1.4,5.9,55.2,53.1
J.T. Miller,2018-19,25,TBL,NHL,75,13,34,47,30,108,192,1100,14:40,259,265,23,115,42,38,"",916,788,700,587,47,36,100.5,85,38,39,0,8,2.9,1.2,4.2,40.1,32.9
Joel Armia,2014-15,21,BUF,NHL,1,0,0,0,0,0,0,15,14:47,0,0,0,4,0,0,"",4,11,4,9,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.6
Joel Armia,2015-16,22,WPG,NHL,43,4,6,10,12,52,97,523,12:10,0,2,20,59,23,13,"",415,399,297,279,16,16,99.2,18,0,20,4,2,0.1,0.6,0.8,19.3,15.2
Joel Armia,2016-17,23,WPG,NHL,57,10,9,19,20,111,195,863,15:08,3,4,30,68,42,19,"",602,696,456,532,21,30,98.8,29,4,45,13,-8,0.8,0.4,1.2,29.1,31.1
Joel Armia,2017-18,24,WPG,NHL,79,12,17,29,22,128,220,996,12:36,7,8,39,86,48,16,"",751,700,551,513,32,31,100.2,52,18,44,12,3,1.4,1.1,2.5,30.3,28.2
Joel Armia,2018-19,25,MTL,NHL,57,13,10,23,14,134,223,900,15:48,5,24,21,113,46,32,"",738,659,533,486,28,28,99.0,39,10,37,8,0,1.1,0.9,2.0,34.4,27.1
Nathan Beaulieu,2012-13,20,MTL,NHL,6,0,2,2,0,8,19,92,15:22,0,0,4,3,1,4,"",89,70,70,55,8,3,107.5,8,0,3,0,5,0.1,0.6,0.7,47.9,44.2
Nathan Beaulieu,2013-14,21,MTL,NHL,17,0,2,2,8,15,43,225,13:14,0,0,20,7,1,13,"",188,219,135,150,9,3,107.1,9,0,3,0,6,-0.1,1.1,1.0,"",""
Nathan Beaulieu,2014-15,22,MTL,NHL,64,1,8,9,45,62,147,1005,15:42,0,0,69,50,8,47,"",843,902,622,635,29,23,101.2,31,2,23,0,6,-0.1,2.8,2.6,34.4,32.5
Nathan Beaulieu,2015-16,23,MTL,NHL,64,2,17,19,55,74,144,1117,17:27,0,0,89,59,17,48,"",946,902,670,662,37,42,98.5,44,6,48,4,-6,0.9,1.9,2.8,37.2,36.6
Nathan Beaulieu,2016-17,24,MTL,NHL,74,4,24,28,44,118,235,1442,19:29,0,0,102,65,16,71,"",1221,1185,871,854,59,49,101.7,78,17,57,4,8,1.7,3.9,5.6,53.1,53.2
Nathan Beaulieu,2017-18,25,BUF,NHL,59,1,8,9,36,67,148,941,15:57,0,0,65,45,6,30,"",780,842,610,645,28,44,96.8,34,5,49,1,-19,-0.1,1.1,0.9,32.3,37.3
Nathan Beaulieu,2018-19,26,TOT,NHL,48,3,9,12,39,60,106,744,15:30,0,0,42,60,9,22,"",631,649,496,493,37,31,101.9,38,1,34,3,6,0.6,2.1,2.7,27.8,29.6
Mark McNeill,2015-16,22,CHI,NHL,1,0,0,0,0,0,1,13,12:44,0,1,0,3,1,0,"",6,14,4,13,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.5
Mark McNeill,2016-17,23,DAL,NHL,1,0,0,0,0,1,1,14,13:49,0,2,1,0,0,1,"",9,18,7,9,0,1,83.3,0,0,1,0,-1,0.0,0.0,-0.1,0.5,0.5
Oscar Klefbom,2013-14,20,EDM,NHL,17,1,2,3,0,14,33,269,15:48,0,0,25,6,3,9,"",201,247,144,191,8,15,95.6,9,0,15,0,-6,0.1,0.1,0.2,"",""
Oscar Klefbom,2014-15,21,EDM,NHL,60,2,18,20,4,98,227,1320,22:00,0,0,102,45,48,48,"",1071,1073,800,794,42,63,95.6,44,2,82,19,-21,0.9,1.3,2.1,45.0,51.3
Oscar Klefbom,2015-16,22,EDM,NHL,30,4,8,12,6,48,104,657,21:53,0,0,62,21,10,31,"",468,460,350,331,20,25,97.8,26,6,30,5,-4,1.0,1.2,2.2,20.2,20.4
Oscar Klefbom,2016-17,23,EDM,NHL,82,12,26,38,6,201,398,1834,22:22,0,0,146,43,29,67,Byng-5,1418,1387,1093,1009,76,66,100.5,110,33,86,17,7,3.3,4.3,7.6,67.8,61.6
Oscar Klefbom,2017-18,24,EDM,NHL,66,5,16,21,18,203,399,1508,22:51,0,0,136,49,27,43,"",1267,1143,952,835,53,66,96.8,76,17,92,23,-12,0.8,2.0,2.8,58.6,50.5
Oscar Klefbom,2018-19,25,EDM,NHL,61,5,23,28,16,167,331,1463,23:59,0,0,102,44,26,51,"",1127,1117,862,832,42,53,98.2,66,21,73,17,-11,1.5,2.3,3.9,50.4,50.4
