Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Rostislav Klesla,2002-03,20,CBJ,NHL,72,2,14,16,71,89,"",1350,18:45,"","","","","","","",,,,,,,,54,12,74,10,-22,0.5,1.4,1.9,,
Rostislav Klesla,2003-04,21,CBJ,NHL,47,2,11,13,27,74,"",861,18:19,"","","","","","","",,,,,,,,31,13,37,3,-16,0.7,1.0,1.7,,
Rostislav Klesla,2005-06,23,CBJ,NHL,51,6,13,19,75,84,"",1094,21:27,"","","","","","","",,,,,,,,52,14,62,20,-4,1.2,2.1,3.3,,
Rostislav Klesla,2006-07,24,CBJ,NHL,75,9,13,22,105,159,"",1718,22:54,"","","","","","","",,,,,,,,50,9,89,35,-13,1.2,3.3,4.6,,
Rostislav Klesla,2007-08,25,CBJ,NHL,82,6,12,18,60,130,247,1903,23:13,4,1,110,107,20,17,"",1186,1125,916,863,52,47,100.2,73,19,79,32,7,0.5,5.3,5.7,,
Rostislav Klesla,2008-09,26,CBJ,NHL,34,1,8,9,38,30,71,713,20:59,0,1,49,59,5,7,"",448,458,340,343,20,17,101.8,22,2,27,9,2,0.2,1.7,1.9,,
Rostislav Klesla,2009-10,27,CBJ,NHL,26,2,6,8,26,24,55,523,20:07,0,0,49,39,5,7,"",312,424,242,328,17,25,98.9,22,3,37,11,-7,0.4,0.6,1.0,,
Rostislav Klesla,2010-11,28,TOT,NHL,61,4,7,11,38,67,139,1164,19:04,1,0,131,61,18,9,"",802,974,619,716,44,42,101.5,46,0,66,24,4,0.3,2.6,2.9,,
Rostislav Klesla,2011-12,29,PHX,NHL,65,3,10,13,54,87,174,1258,19:22,1,1,150,112,13,23,"",974,1170,740,847,50,41,102.3,54,0,50,9,13,0.3,3.8,4.1,,
Rostislav Klesla,2012-13,30,PHX,NHL,38,2,6,8,22,44,96,670,17:38,0,0,60,40,4,5,"",538,587,400,437,22,23,100.5,23,0,34,11,0,0.3,1.3,1.6,,
Rostislav Klesla,2013-14,31,PHX,NHL,25,1,3,4,24,22,47,388,15:31,0,0,25,41,1,4,"",348,320,257,247,12,15,97.8,12,0,25,10,-3,0.1,0.6,0.7,,
Raffi Torres,2001-02,20,NYI,NHL,14,0,1,1,6,9,"",106,7:35,"","","","","","","",,,,,,,,3,0,1,0,2,-0.2,0.2,0.0,,
Raffi Torres,2002-03,21,NYI,NHL,17,0,5,5,10,12,"",130,7:40,"","","","","","","",,,,,,,,7,1,6,0,0,0.2,0.1,0.3,,
Raffi Torres,2003-04,22,EDM,NHL,80,20,14,34,65,136,"",1011,12:38,"","","","","","","",,,,,,,,53,11,30,0,12,3.3,1.4,4.7,,
Raffi Torres,2005-06,24,EDM,NHL,82,27,14,41,50,164,"",1099,13:24,"","","","","","","",,,,,,,,59,16,39,0,4,3.4,1.5,5.0,,
Raffi Torres,2006-07,25,EDM,NHL,82,15,19,34,88,154,"",1175,14:19,"","","","","","","",,,,,,,,45,3,49,0,-7,1.6,1.4,3.1,,
Raffi Torres,2007-08,26,EDM,NHL,32,5,6,11,36,87,137,544,17:01,13,7,10,55,9,26,"",350,439,283,330,15,18,100.0,22,7,19,0,-4,0.2,0.4,0.6,,
Raffi Torres,2008-09,27,CBJ,NHL,51,12,8,20,23,74,112,617,12:06,11,8,7,75,5,11,"",464,457,351,335,22,24,98.3,24,2,26,0,-4,1.6,0.5,2.1,,
Raffi Torres,2009-10,28,TOT,NHL,74,19,17,36,34,120,195,1001,13:32,18,32,15,84,21,28,"",718,715,532,550,29,37,98.1,43,14,40,0,-11,3.0,0.7,3.7,,
Raffi Torres,2010-11,29,VAN,NHL,80,14,15,29,78,115,179,999,12:29,10,22,19,134,31,24,"",824,872,623,656,34,30,101.4,42,8,30,0,4,1.8,1.2,3.0,,
Raffi Torres,2011-12,30,PHX,NHL,79,15,11,26,83,99,155,898,11:22,7,8,21,128,18,22,"",781,732,571,575,32,30,100.4,35,3,30,0,2,2.0,1.0,3.1,,
Raffi Torres,2012-13,31,TOT,NHL,39,7,11,18,17,60,101,518,13:16,6,7,15,87,12,16,"",471,448,351,341,20,20,100.2,22,2,20,0,0,1.3,0.6,1.9,,
Raffi Torres,2013-14,32,SJS,NHL,5,3,2,5,7,9,14,52,10:22,2,2,2,9,1,1,"",46,41,38,28,5,1,112.7,5,0,1,0,4,0.7,0.2,1.0,,
Scott Hartnell,2000-01,18,NSH,NHL,75,2,14,16,48,92,"",818,10:54,"","","","","","","",,,,,,,,26,1,33,0,-8,-0.4,0.9,0.4,"",""
Scott Hartnell,2001-02,19,NSH,NHL,75,14,27,41,111,162,"",1273,16:58,"","","","","","","",,,,,,,,63,17,47,6,5,2.5,1.8,4.2,"",""
Scott Hartnell,2002-03,20,NSH,NHL,82,12,22,34,101,221,"",1254,15:17,"","","","","","","",,,,,,,,44,7,44,4,-3,1.5,1.6,3.1,"",""
Scott Hartnell,2003-04,21,NSH,NHL,59,18,15,33,87,154,"",960,16:16,"","","","","","","",,,,,,,,49,22,37,5,-5,3.0,0.9,3.9,"",""
Scott Hartnell,2005-06,23,NSH,NHL,81,25,23,48,101,211,"",1303,16:05,"","","","","","","",,,,,,,,73,34,43,12,8,3.4,1.8,5.1,"",""
Scott Hartnell,2006-07,24,NSH,NHL,64,22,17,39,96,150,"",1006,15:43,"","","","","","","",,,,,,,,63,22,29,7,19,3.3,1.7,5.0,"",""
Scott Hartnell,2007-08,25,PHI,NHL,80,24,19,43,159,176,274,1294,16:11,13,19,32,110,31,32,"",897,1004,665,757,42,40,101.3,68,24,43,1,2,3.7,1.5,5.2,"",""
Scott Hartnell,2008-09,26,PHI,NHL,82,30,30,60,143,210,332,1460,17:48,18,18,36,104,41,78,"",1105,1233,838,913,65,51,102.9,96,30,66,14,14,5.6,1.9,7.5,"",""
Scott Hartnell,2009-10,27,PHI,NHL,81,14,30,44,155,171,288,1273,15:43,1,4,30,138,27,45,"",1081,998,821,747,42,46,98.7,72,30,52,4,-6,2.7,1.3,4.0,"",""
Scott Hartnell,2010-11,28,PHI,NHL,82,24,25,49,142,177,291,1362,16:36,5,5,38,168,31,33,"",1105,1132,821,816,66,51,101.8,86,19,53,0,14,4.2,1.7,5.9,"",""
Scott Hartnell,2011-12,29,PHI,NHL,82,37,30,67,136,232,374,1458,17:47,20,43,37,188,27,42,"AS-4,AS-14,Selke-43",1285,1092,949,825,70,46,102.2,106,36,52,1,19,7.6,2.0,9.6,"",""
Scott Hartnell,2012-13,30,PHI,NHL,32,8,3,11,70,74,128,508,15:52,3,1,21,68,11,21,"",413,383,291,264,12,16,97.1,27,15,18,1,-5,0.7,0.4,1.1,"",""
Scott Hartnell,2013-14,31,PHI,NHL,78,20,32,52,103,207,354,1317,16:53,4,14,39,155,19,35,"",1181,960,839,697,55,37,101.7,95,40,44,0,11,4.4,1.9,6.3,"",""
Scott Hartnell,2014-15,32,CBJ,NHL,77,28,32,60,100,204,308,1332,17:18,7,7,38,160,36,40,"",1112,1026,837,783,61,57,99.4,90,29,61,0,1,6.2,1.4,7.5,46.7,42.2
Scott Hartnell,2015-16,33,CBJ,NHL,79,23,26,49,112,150,240,1231,15:35,0,3,41,131,20,32,"",974,971,731,718,51,58,98.4,74,23,64,1,-11,4.7,0.9,5.6,45.9,48.6
Scott Hartnell,2016-17,34,CBJ,NHL,78,13,24,37,63,104,172,941,12:04,3,3,40,94,17,30,"",803,716,587,531,43,29,102.1,48,5,29,0,14,3.0,1.5,4.6,38.7,32.2
Scott Hartnell,2017-18,35,NSH,NHL,62,13,11,24,82,82,133,745,12:01,3,12,25,82,14,25,"",647,619,474,460,26,27,100.0,34,8,30,0,-3,1.8,0.6,2.4,23.7,28.2
Lars Jonsson,2006-07,25,PHI,NHL,8,0,2,2,6,4,,99,12:25,,,,,,,"",,,,,,,,5,3,6,0,-4,0.1,-0.1,0.0,,
Nikita Alexeev,2001-02,20,TBL,NHL,44,4,4,8,8,47,,503,11:26,,,,,,,"",,,,,,,,14,2,21,0,-9,-0.1,0.3,0.2,,
Nikita Alexeev,2002-03,21,TBL,NHL,37,4,2,6,8,52,,426,11:31,,,,,,,"",,,,,,,,9,4,11,0,-6,-0.1,0.3,0.1,,
Nikita Alexeev,2006-07,25,TOT,NHL,78,12,11,23,12,117,,1075,13:47,,,,,,,"",,,,,,,,46,9,35,5,7,0.5,1.5,2.0,,
Mikhail Yakubov,2003-04,21,CHI,NHL,30,1,7,8,8,32,,412,13:44,,,,,,,"",,,,,,,,12,5,20,1,-12,-0.1,0.0,-0.1,,
Mikhail Yakubov,2005-06,23,TOT,NHL,23,1,3,4,12,27,,222,9:38,,,,,,,"",,,,,,,,4,0,6,1,-1,-0.2,0.2,0.0,,
Pavel Vorobiev,2003-04,21,CHI,NHL,18,1,3,4,4,20,,230,12:48,,,,,,,"",,,,,,,,7,3,3,0,1,-0.1,0.3,0.2,,
Pavel Vorobiev,2005-06,23,CHI,NHL,39,9,12,21,34,87,,558,14:18,,,,,,,"",,,,,,,,31,10,26,3,-2,1.3,0.5,1.9,,
Alexei Smirnov,2002-03,21,MDA,NHL,44,3,2,5,18,46,,389,8:50,,,,,,,"",,,,,,,,9,0,10,0,-1,-0.2,0.5,0.3,,
Alexei Smirnov,2003-04,22,MDA,NHL,8,0,1,1,2,8,,58,7:17,,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.1,0.0,,
Ron Hainsey,2002-03,21,MTL,NHL,21,0,0,0,2,12,"",261,12:25,"","","","","","","",,,,,,,,11,2,10,0,-1,-0.3,0.4,0.2,"",""
Ron Hainsey,2003-04,22,MTL,NHL,11,1,1,2,4,11,"",146,13:15,"","","","","","","",,,,,,,,4,0,1,0,3,0.2,0.6,0.7,"",""
Ron Hainsey,2005-06,24,CBJ,NHL,55,2,15,17,43,81,"",978,17:47,"","","","","","","",,,,,,,,55,13,33,4,13,0.7,3.2,3.9,"",""
Ron Hainsey,2006-07,25,CBJ,NHL,80,9,25,34,69,136,"",1831,22:53,"","","","","","","",,,,,,,,69,32,89,33,-19,2.3,3.2,5.5,"",""
Ron Hainsey,2007-08,26,CBJ,NHL,78,8,24,32,25,161,367,1760,22:34,0,0,91,51,13,33,Byng-60,1066,965,814,746,39,48,98.1,76,34,66,17,-7,2.4,3.7,6.2,"",""
Ron Hainsey,2008-09,27,ATL,NHL,81,6,33,39,32,148,314,1812,22:22,0,0,127,60,42,45,"",1046,1186,820,913,48,59,99.2,88,38,96,30,-16,2.6,1.6,4.2,"",""
Ron Hainsey,2009-10,28,ATL,NHL,80,5,21,26,39,121,238,1771,22:08,0,0,148,42,47,50,"",1132,1334,859,1000,59,66,100.5,69,8,104,37,-6,1.2,2.8,4.1,"",""
Ron Hainsey,2010-11,29,ATL,NHL,82,3,16,19,24,83,183,1483,18:05,0,0,168,49,29,47,"",1121,1248,862,866,52,50,100.5,57,2,67,15,3,0.7,3.2,3.9,"",""
Ron Hainsey,2011-12,30,WPG,NHL,56,0,10,10,23,57,135,1181,21:06,0,0,133,33,10,33,"",893,941,677,669,43,34,101.7,44,1,56,22,9,-0.3,2.9,2.6,"",""
Ron Hainsey,2012-13,31,WPG,NHL,47,0,13,13,10,52,121,1074,22:52,0,0,123,36,8,32,"",860,946,628,666,38,45,98.8,39,1,63,17,-8,0.2,1.3,1.5,"",""
Ron Hainsey,2013-14,32,CAR,NHL,82,4,11,15,45,72,170,1758,21:26,0,0,124,96,36,40,"",1435,1408,1078,1032,47,60,97.7,54,2,77,16,-9,0.0,3.3,3.3,"",""
Ron Hainsey,2014-15,33,CAR,NHL,81,2,8,10,16,83,175,1709,21:06,1,0,120,110,22,48,"",1398,1311,1047,967,48,62,97.3,51,3,76,14,-14,-0.8,4.1,3.2,53.5,57.8
Ron Hainsey,2015-16,34,CAR,NHL,81,5,14,19,37,131,251,1808,22:19,0,0,126,85,34,48,"",1462,1393,1098,1060,61,75,97.7,62,0,101,26,-13,0.5,3.8,4.3,60.5,58.3
Ron Hainsey,2016-17,35,TOT,NHL,72,4,13,17,21,71,186,1586,22:02,0,0,120,93,25,47,"",1290,1300,955,996,49,61,99.0,53,0,81,20,-8,0.3,2.8,3.2,53.7,54.2
Ron Hainsey,2017-18,36,TOR,NHL,80,4,19,23,20,73,190,1749,21:52,0,0,169,91,18,85,"",1329,1501,998,1161,73,63,102.6,77,2,98,35,12,0.6,4.2,4.8,62.5,69.4
Ron Hainsey,2018-19,37,TOR,NHL,81,5,18,23,21,81,176,1641,20:15,1,0,144,91,31,74,"",1479,1547,1115,1190,88,61,104.5,93,1,93,32,30,0.8,4.8,5.6,65.7,72.5
Vaclav Nedorost,2001-02,19,COL,NHL,25,2,2,4,2,22,,256,10:15,,,,,,,"",,,,,,,,9,4,9,0,-4,-0.1,0.2,0.1,,
Vaclav Nedorost,2002-03,20,COL,NHL,42,4,5,9,20,35,,440,10:29,,,,,,,"",,,,,,,,20,2,10,0,8,0.1,0.7,0.8,,
Vaclav Nedorost,2003-04,21,FLA,NHL,32,4,3,7,12,38,,369,11:32,,,,,,,"",,,,,,,,13,3,17,1,-6,0.2,0.2,0.4,,
Marcel Hossa,2001-02,20,MTL,NHL,10,3,1,4,2,20,"",111,11:09,"","","","","","","",,,,,,,,7,0,5,0,2,0.4,0.2,0.7,,
Marcel Hossa,2002-03,21,MTL,NHL,34,6,7,13,14,51,"",475,13:58,"","","","","","","",,,,,,,,17,2,13,1,3,0.7,0.6,1.3,,
Marcel Hossa,2003-04,22,MTL,NHL,15,1,1,2,8,19,"",223,14:50,"","","","","","","",,,,,,,,5,1,7,0,-3,-0.3,0.1,-0.2,,
Marcel Hossa,2005-06,24,NYR,NHL,64,10,6,16,28,105,"",688,10:45,"","","","","","","",,,,,,,,27,8,28,3,-6,0.5,0.6,1.1,,
Marcel Hossa,2006-07,25,NYR,NHL,64,10,8,18,26,83,"",797,12:27,"","","","","","",AS-19,,,,,,,,26,9,29,8,-4,0.6,0.8,1.4,,
Marcel Hossa,2007-08,26,TOT,NHL,50,1,7,8,28,66,105,689,13:46,3,12,15,94,27,12,"",529,443,416,325,18,15,99.8,20,2,27,11,2,-1.0,1.0,-0.1,,
Alexei Mikhnov,2006-07,24,EDM,NHL,2,0,0,0,0,0,,14,6:52,,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,
Brooks Orpik,2002-03,22,PIT,NHL,6,0,0,0,2,2,"",110,18:19,"","","","","","","",,,,,,,,1,0,7,1,-5,-0.1,-0.1,-0.2,"",""
Brooks Orpik,2003-04,23,PIT,NHL,79,1,9,10,127,56,"",1455,18:25,"","","","","","","",,,,,,,,32,2,94,28,-36,-0.4,-0.1,-0.6,"",""
Brooks Orpik,2005-06,25,PIT,NHL,64,2,7,9,124,32,"",1206,18:50,"","","","","","","",,,,,,,,41,1,72,29,-3,-0.4,2.0,1.6,"",""
Brooks Orpik,2006-07,26,PIT,NHL,70,0,6,6,82,59,"",1163,16:37,"","","","","","","",,,,,,,,50,6,41,1,4,-0.7,2.6,1.9,"",""
Brooks Orpik,2007-08,27,PIT,NHL,78,1,10,11,57,50,132,1323,16:58,0,0,125,239,10,25,"",971,1168,744,882,45,36,102.9,49,2,46,10,11,-0.2,3.6,3.4,"",""
Brooks Orpik,2008-09,28,PIT,NHL,79,2,17,19,73,39,116,1606,20:20,0,0,152,309,12,37,"",1134,1355,856,987,74,66,102.4,79,3,83,17,10,0.3,3.6,3.9,"",""
Brooks Orpik,2009-10,29,PIT,NHL,73,2,23,25,64,61,124,1467,20:06,0,0,112,254,11,32,"",1226,1129,938,864,59,54,100.3,63,2,72,17,6,1.2,3.3,4.5,"",""
Brooks Orpik,2010-11,30,PIT,NHL,63,1,12,13,66,56,129,1316,20:53,1,0,94,194,17,20,"",994,993,718,748,43,35,101.8,50,1,54,17,12,0.0,4.0,4.0,"",""
Brooks Orpik,2011-12,31,PIT,NHL,73,2,16,18,61,44,120,1646,22:33,0,0,139,259,13,25,"",1357,1238,1002,922,76,61,101.1,81,0,81,19,19,0.3,4.2,4.5,"",""
Brooks Orpik,2012-13,32,PIT,NHL,46,0,8,8,32,32,72,1025,22:17,0,0,114,119,5,19,Norris-18,719,914,537,652,47,30,105.8,48,1,51,21,17,-0.3,2.9,2.5,"",""
Brooks Orpik,2013-14,33,PIT,NHL,72,2,11,13,46,50,127,1526,21:12,0,0,143,221,11,32,"",1033,1207,786,885,58,60,100.5,60,1,80,20,-3,-0.2,3.4,3.2,"",""
Brooks Orpik,2014-15,34,WSH,NHL,78,0,19,19,66,66,168,1700,21:48,0,0,192,306,11,37,"",1384,1453,1005,1029,67,63,100.8,69,0,94,31,5,0.0,3.9,3.9,56.0,54.9
Brooks Orpik,2015-16,35,WSH,NHL,41,3,7,10,24,31,81,812,19:49,0,0,102,125,7,24,"",723,664,536,478,42,32,101.2,43,0,39,7,11,0.4,2.6,3.0,33.1,25.7
Brooks Orpik,2016-17,36,WSH,NHL,79,0,14,14,48,93,181,1405,17:47,0,0,132,181,12,36,"",1141,1075,837,794,60,31,104.3,63,0,53,22,32,-0.2,5.2,5.0,50.1,46.3
Brooks Orpik,2017-18,37,WSH,NHL,81,0,10,10,68,54,133,1569,19:22,0,0,168,218,17,44,"",1087,1398,785,1051,43,54,100.5,44,0,82,28,-9,-0.9,2.3,1.3,42.1,60.0
Brooks Orpik,2018-19,38,WSH,NHL,53,2,7,9,32,43,100,830,15:40,0,0,78,131,5,31,"",604,687,459,513,40,34,102.5,42,0,54,20,8,0.1,1.9,2.0,27.7,30.5
Krys Kolanos,2001-02,20,PHX,NHL,57,11,11,22,48,81,"",745,13:05,"","","","","","","",,,,,,,,31,3,24,2,6,1.5,0.9,2.5,,
Krys Kolanos,2002-03,21,PHX,NHL,2,0,0,0,0,8,"",28,14:06,"","","","","","","",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1,,
Krys Kolanos,2003-04,22,PHX,NHL,41,4,6,10,24,61,"",554,13:31,"","","","","","","",,,,,,,,20,7,23,1,-9,0.0,0.2,0.3,,
Krys Kolanos,2005-06,24,TOT,NHL,15,2,1,3,4,22,"",149,9:57,"","","","","","","",,,,,,,,4,2,1,0,1,0.0,0.2,0.3,,
Krys Kolanos,2008-09,27,MIN,NHL,21,3,3,6,16,30,48,223,10:36,59,56,3,37,1,2,"",144,175,108,143,6,3,106.3,9,3,3,0,3,0.3,0.5,0.8,,
Krys Kolanos,2011-12,30,CGY,NHL,13,0,1,1,2,29,45,128,9:51,17,13,0,13,5,6,"",106,97,78,74,2,3,98.0,3,1,3,0,-1,-0.3,0.1,-0.1,,
Alex Frolov,2002-03,20,LAK,NHL,79,14,17,31,34,141,"",1136,14:23,"","","","","","",Calder-8,,,,,,,,57,6,39,0,12,1.7,1.8,3.5,,
Alex Frolov,2003-04,21,LAK,NHL,77,24,24,48,24,168,"",1326,17:13,"","","","","","",Selke-55,,,,,,,,69,17,57,13,8,4.3,1.7,6.0,,
Alex Frolov,2005-06,23,LAK,NHL,69,21,33,54,40,174,"",1332,19:18,"","","","","","","",,,,,,,,81,25,56,17,17,3.4,2.0,5.4,,
Alex Frolov,2006-07,24,LAK,NHL,82,35,36,71,34,195,"",1635,19:56,"","","","","","","",,,,,,,,105,49,85,21,-8,6.0,1.5,7.4,,
Alex Frolov,2007-08,25,LAK,NHL,71,23,44,67,22,160,285,1335,18:48,2,9,18,22,45,70,"",1038,1043,794,810,59,54,100.6,85,26,59,1,1,6.1,1.4,7.5,,
Alex Frolov,2008-09,26,LAK,NHL,77,32,27,59,30,176,317,1534,19:55,5,6,20,49,54,71,"",1022,967,781,733,44,51,98.6,84,37,76,23,-6,5.3,2.0,7.3,,
Alex Frolov,2009-10,27,LAK,NHL,81,19,32,51,26,182,302,1493,18:26,7,5,14,58,27,40,"",1056,931,813,698,50,51,98.4,72,19,64,10,-1,3.2,1.6,4.9,,
Alex Frolov,2010-11,28,NYR,NHL,43,7,9,16,8,78,125,620,14:26,1,6,15,39,12,10,"",482,487,354,351,19,14,102.2,27,8,16,1,4,0.7,0.9,1.7,,
Anton Volchenkov,2002-03,20,OTT,NHL,57,3,13,16,40,75,"",884,15:30,"","","","","","","",,,,,,,,38,10,39,7,-4,1.1,1.5,2.6,"",""
Anton Volchenkov,2003-04,21,OTT,NHL,19,1,2,3,8,15,"",248,13:04,"","","","","","","",,,,,,,,6,0,6,1,1,0.2,0.5,0.7,"",""
Anton Volchenkov,2005-06,23,OTT,NHL,75,4,13,17,53,82,"",1354,18:03,"","","","","","","",,,,,,,,60,2,62,25,21,0.5,3.9,4.3,"",""
Anton Volchenkov,2006-07,24,OTT,NHL,78,1,18,19,67,85,"",1660,21:17,"","","","","","","AS-20,Norris-21",,,,,,,,80,3,78,38,37,0.1,5.3,5.4,"",""
