Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Leon Draisaitl,2018-19,23,EDM,NHL,82,50,55,105,52,231,404,1852,22:35,677,663,26,57,71,116,"AS-8,AS-4",1396,1446,1044,1108,94,90,101.3,141,44,109,14,2,10.4,2.2,12.6,69.1,71.0
Sam Bennett,2014-15,18,CGY,NHL,1,0,1,1,0,1,5,16,16:00,2,10,0,0,2,0,"",9,6,7,4,1,2,66.7,1,0,2,0,-1,0.1,0.0,0.0,0.4,0.5
Sam Bennett,2015-16,19,CGY,NHL,77,18,18,36,37,136,240,1166,15:09,160,187,32,110,34,27,"",943,974,667,712,40,51,98.2,54,13,54,1,-11,2.7,0.7,3.4,42.6,41.4
Sam Bennett,2016-17,20,CGY,NHL,81,13,13,26,75,122,215,1214,14:59,374,437,46,127,43,25,"",854,905,631,666,30,46,97.0,42,10,53,6,-16,0.8,0.8,1.6,33.1,34.2
Sam Bennett,2017-18,21,CGY,NHL,82,11,15,26,59,157,293,1181,14:24,119,100,34,140,54,32,"",1088,979,797,730,30,47,96.7,37,7,56,8,-18,0.5,0.8,1.3,45.2,41.9
Sam Bennett,2018-19,22,CGY,NHL,71,13,14,27,93,115,206,944,13:17,50,40,27,121,25,38,"",871,758,637,573,35,39,98.1,45,10,43,2,-6,1.3,0.6,1.9,39.8,32.7
Michael Dal Colle,2017-18,21,NYI,NHL,4,0,0,0,0,1,2,53,13:21,0,0,1,1,1,0,"",36,50,26,41,1,1,101.7,1,0,1,0,0,-0.1,0.0,-0.1,1.8,1.9
Michael Dal Colle,2018-19,22,NYI,NHL,28,3,4,7,2,34,52,339,12:07,0,1,8,10,7,11,"",281,264,210,198,13,10,100.9,13,0,10,0,3,0.1,0.5,0.6,15.5,11.0
Jake Virtanen,2015-16,19,VAN,NHL,55,7,6,13,45,94,174,636,11:34,2,3,22,128,22,15,"",506,483,374,361,22,27,98.5,27,5,29,0,-7,0.5,0.5,1.0,20.6,22.8
Jake Virtanen,2016-17,20,VAN,NHL,10,0,1,1,2,13,25,101,10:09,3,0,4,17,4,0,"",73,90,50,67,1,0,103.1,1,0,0,0,1,-0.2,0.2,0.0,2.8,3.8
Jake Virtanen,2017-18,21,VAN,NHL,75,10,10,20,46,130,245,899,11:59,7,15,29,156,51,32,"",804,824,609,635,31,40,99.0,33,2,42,0,-11,0.6,0.7,1.3,32.8,39.8
Jake Virtanen,2018-19,22,VAN,NHL,70,15,10,25,44,154,290,1037,14:49,5,10,37,154,46,22,"",864,944,626,681,34,38,100.0,40,6,38,0,-4,1.2,1.2,2.4,30.7,47.3
Haydn Fleury,2017-18,21,CAR,NHL,67,0,8,8,14,86,181,1125,16:48,0,0,94,85,21,34,"",1067,1005,756,762,37,38,100.1,37,0,43,5,-2,-0.6,2.6,2.0,35.4,43.8
Haydn Fleury,2018-19,22,CAR,NHL,20,0,1,1,2,17,40,251,12:32,0,0,21,25,3,6,"",249,236,196,173,13,10,101.2,14,0,10,0,4,-0.2,0.9,0.7,13.3,8.0
William Nylander,2015-16,19,TOR,NHL,22,6,7,13,4,43,99,359,16:20,143,148,5,5,16,10,"",316,251,221,201,11,9,101.3,15,4,11,1,1,1.1,0.5,1.6,10.6,11.5
William Nylander,2016-17,20,TOR,NHL,81,22,39,61,32,205,363,1297,16:01,49,73,16,25,59,30,Calder-6,1188,1044,901,800,43,45,99.1,74,31,47,0,-3,5.7,1.1,6.8,55.4,48.1
William Nylander,2017-18,21,TOR,NHL,82,20,41,61,10,184,380,1368,16:41,334,316,18,21,68,54,Byng-21,1273,1204,908,945,75,54,104.0,94,19,56,0,20,4.6,2.1,6.7,61.9,57.2
William Nylander,2018-19,22,TOR,NHL,54,7,20,27,16,130,246,838,15:31,203,165,14,16,28,25,"",923,703,676,541,33,33,98.6,43,10,38,1,-4,1.1,0.6,1.6,43.0,31.2
Nikolaj Ehlers,2015-16,19,WPG,NHL,72,15,23,38,21,167,304,1159,16:06,0,2,25,29,20,37,"",1013,860,757,623,47,44,99.1,63,16,44,0,3,2.8,1.4,4.1,42.2,38.1
Nikolaj Ehlers,2016-17,20,WPG,NHL,82,25,39,64,38,204,378,1434,17:29,0,4,28,43,36,51,"",1183,1114,897,849,71,66,100.5,86,15,71,0,1,5.8,1.3,7.2,54.2,51.3
Nikolaj Ehlers,2017-18,21,WPG,NHL,82,29,31,60,26,231,422,1319,16:05,5,4,27,39,38,58,"",1243,1079,932,801,63,49,101.4,85,22,50,0,14,5.4,1.8,7.3,53.5,50.1
Nikolaj Ehlers,2018-19,22,WPG,NHL,62,21,16,37,15,158,265,977,15:46,1,1,16,27,28,17,"",894,839,678,637,40,37,100.2,49,9,38,0,2,3.1,1.1,4.2,37.8,36.9
Nick Ritchie,2015-16,20,ANA,NHL,33,2,2,4,37,55,101,388,11:46,1,2,10,93,8,4,"",347,304,253,226,7,9,98.4,8,1,9,0,-2,-0.4,0.4,0.0,11.9,13.1
Nick Ritchie,2016-17,21,ANA,NHL,77,14,14,28,62,149,261,1000,12:59,4,4,24,247,16,23,"",919,870,686,651,35,31,100.2,39,4,32,1,4,1.9,1.3,3.2,44.8,34.2
Nick Ritchie,2017-18,22,ANA,NHL,76,10,17,27,72,122,235,1002,13:11,6,11,27,221,10,22,"",946,968,725,740,38,33,100.9,42,4,37,3,3,1.0,1.2,2.2,41.9,42.1
Nick Ritchie,2018-19,23,ANA,NHL,60,9,22,31,82,96,177,900,15:00,4,8,31,123,20,34,"",696,727,528,553,35,28,102.5,50,14,32,2,6,1.5,1.4,3.0,29.0,34.4
Kevin Fiala,2014-15,18,NSH,NHL,1,0,0,0,0,3,3,11,11:25,0,0,1,0,2,0,"",13,13,9,10,0,1,85.7,0,0,1,0,-1,0.0,0.0,-0.1,0.5,0.9
Kevin Fiala,2015-16,19,NSH,NHL,5,1,0,1,0,11,19,66,13:09,0,0,2,2,0,3,"",73,53,50,37,1,1,99.6,1,0,1,0,0,0.0,0.1,0.1,2.4,2.0
Kevin Fiala,2016-17,20,NSH,NHL,54,11,5,16,18,114,183,730,13:31,0,0,14,44,39,27,"",699,572,515,429,21,18,99.4,23,2,20,0,1,1.0,0.8,1.8,28.6,22.2
Kevin Fiala,2017-18,21,NSH,NHL,80,23,25,48,26,187,354,1212,15:09,0,5,27,34,42,56,"",1201,946,879,698,52,30,102.5,77,25,31,0,20,4.0,1.9,6.0,54.6,39.8
Kevin Fiala,2018-19,22,TOT,NHL,83,13,26,39,36,174,316,1298,15:38,3,5,20,42,44,68,"",1165,1044,888,778,38,56,96.4,53,15,61,0,-23,1.7,0.7,2.4,50.5,53.6
Brendan Perlini,2016-17,20,ARI,NHL,57,14,7,21,20,92,176,846,14:50,1,1,15,42,8,13,"",610,781,444,600,25,27,101.3,34,9,30,1,-4,1.5,0.8,2.3,23.4,34.6
Brendan Perlini,2017-18,21,ARI,NHL,74,17,13,30,28,129,280,1074,14:31,5,6,34,83,16,22,"",889,986,609,750,39,38,101.8,56,17,42,0,-2,1.8,1.4,3.2,34.7,39.6
Brendan Perlini,2018-19,22,TOT,NHL,68,14,7,21,28,117,217,789,11:36,1,6,22,51,11,14,"",710,767,514,566,24,39,97.0,29,5,41,0,-17,1.3,0.2,1.5,28.2,39.1
Jakub Vrana,2016-17,20,WSH,NHL,21,3,3,6,2,32,56,233,11:07,0,3,7,6,4,9,"",215,173,150,127,5,3,101.9,9,4,3,0,2,0.3,0.3,0.6,7.8,8.2
Jakub Vrana,2017-18,21,WSH,NHL,73,13,14,27,12,133,209,912,12:30,13,12,16,31,28,37,"",845,834,622,610,36,34,99.7,39,3,35,0,2,1.5,1.0,2.6,38.5,32.9
Jakub Vrana,2018-19,22,WSH,NHL,82,24,23,47,27,161,277,1151,14:02,4,6,32,47,41,50,"",1048,1024,800,761,62,40,104.0,67,5,41,0,20,3.8,1.8,5.6,42.9,45.2
Julius Honka,2016-17,21,DAL,NHL,16,1,4,5,4,34,61,270,16:52,0,0,15,9,6,9,"",264,204,201,143,10,15,93.2,12,2,15,0,-4,0.3,0.2,0.5,9.5,10.3
Julius Honka,2017-18,22,DAL,NHL,42,1,3,4,14,42,101,546,13:01,0,0,28,20,2,18,"",480,437,344,308,15,16,98.5,17,2,16,0,-1,-0.2,1.1,1.0,20.1,18.3
Julius Honka,2018-19,23,DAL,NHL,29,0,4,4,10,38,65,398,13:43,0,1,31,16,4,27,"",333,341,259,250,16,19,97.5,17,0,20,1,-2,-0.1,1.0,0.9,18.3,15.1
Dylan Larkin,2015-16,19,DET,NHL,80,23,22,45,34,221,390,1324,16:33,41,59,25,65,43,39,Calder-5,1097,991,821,801,58,43,102.6,71,13,48,3,11,4.0,2.0,6.0,48.8,49.8
Dylan Larkin,2016-17,20,DET,NHL,80,17,15,32,37,178,310,1292,16:09,196,236,22,67,49,51,"",975,1000,744,775,36,60,95.9,48,11,68,3,-28,1.8,0.5,2.3,44.1,47.1
Dylan Larkin,2017-18,21,DET,NHL,82,16,47,63,61,232,421,1627,19:51,656,658,42,76,56,81,"",1293,1256,995,938,64,74,98.2,86,17,96,18,-9,3.5,1.6,5.2,59.7,64.5
Dylan Larkin,2018-19,22,DET,NHL,76,32,41,73,75,287,494,1660,21:51,865,722,38,80,69,100,Selke-20,1488,1246,1132,959,70,73,98.3,97,24,90,12,-6,5.9,1.6,7.5,70.0,64.8
Sonny Milano,2015-16,19,CBJ,NHL,3,0,1,1,0,2,5,40,13:23,0,0,2,4,1,1,"",37,30,26,23,2,1,105.4,2,0,1,0,1,0.0,0.1,0.1,1.9,1.0
Sonny Milano,2016-17,20,CBJ,NHL,4,0,0,0,0,2,6,47,11:41,0,0,2,3,1,3,"",35,38,27,30,1,4,84.8,1,0,4,0,-3,-0.1,-0.1,-0.2,2.0,1.4
Sonny Milano,2017-18,21,CBJ,NHL,55,14,8,22,10,69,122,641,11:39,0,0,11,28,14,18,"",511,496,395,381,22,28,97.8,28,6,30,0,-8,2.0,0.4,2.3,23.7,22.5
Sonny Milano,2018-19,22,CBJ,NHL,8,1,0,1,0,5,8,67,8:19,0,0,0,5,0,1,"",62,40,46,31,3,3,95.8,3,0,3,0,0,0.0,0.1,0.1,4.5,2.8
Travis Sanheim,2017-18,21,PHI,NHL,49,2,8,10,20,72,151,764,15:35,0,0,35,27,8,36,"",719,626,541,475,26,32,97.1,26,0,33,1,-6,0.3,1.0,1.3,30.5,25.9
Travis Sanheim,2018-19,22,PHI,NHL,82,9,26,35,22,121,242,1604,19:34,0,0,133,45,20,65,"",1393,1419,1038,1046,72,73,100.3,78,6,84,8,-4,2.4,2.9,5.3,65.1,61.3
Alex Tuch,2016-17,20,MIN,NHL,6,0,0,0,0,8,15,64,10:42,0,0,7,5,2,0,"",66,64,49,45,1,4,91.7,1,0,4,0,-3,-0.2,-0.1,-0.3,3.4,2.9
Alex Tuch,2017-18,21,VEG,NHL,78,15,22,37,27,171,302,1190,15:15,70,95,42,99,57,29,"",1028,951,760,702,42,38,99.8,64,22,39,1,3,2.1,1.3,3.4,46.5,38.2
Alex Tuch,2018-19,22,VEG,NHL,74,20,32,52,8,180,327,1238,16:44,43,69,40,92,69,51,Byng-17,1140,943,840,701,60,45,100.8,80,20,47,0,13,4.0,1.9,5.9,54.9,45.1
Anthony DeAngelo,2016-17,21,ARI,NHL,39,5,9,14,37,60,111,667,17:06,0,0,48,31,4,22,"",529,622,411,503,14,26,97.3,28,14,29,2,-13,1.3,0.4,1.7,21.0,30.2
Anthony DeAngelo,2017-18,22,NYR,NHL,32,0,8,8,11,68,107,530,16:34,1,0,42,31,6,29,"",478,474,373,367,15,33,93.8,22,7,34,0,-18,0.2,-0.2,0.0,23.7,22.8
Anthony DeAngelo,2018-19,23,NYR,NHL,61,4,26,30,77,111,207,1179,19:20,0,0,82,54,21,74,"",972,1129,747,862,58,52,102.1,71,13,53,1,6,2.0,2.9,4.9,54.5,51.8
Nick Schmaltz,2016-17,20,CHI,NHL,61,6,22,28,6,66,127,809,13:16,84,188,27,20,46,22,Byng-45,668,683,492,512,33,22,103.3,39,6,23,0,10,1.5,1.2,2.7,27.6,31.1
Nick Schmaltz,2017-18,21,CHI,NHL,78,21,31,52,18,118,218,1422,18:14,321,480,39,13,86,31,"",1164,1079,814,815,53,51,100.4,76,20,64,9,1,3.6,1.7,5.2,49.7,50.9
Nick Schmaltz,2018-19,22,TOT,NHL,40,7,18,25,8,62,122,713,17:50,104,177,12,5,35,25,"",565,571,389,446,24,34,97.9,41,17,39,3,-12,1.3,0.3,1.6,22.1,29.2
Robby Fabbri,2015-16,20,STL,NHL,72,18,19,37,25,114,193,959,13:19,6,9,9,51,27,20,"",835,759,617,571,38,39,99.1,49,11,40,0,-2,3.5,1.1,4.6,40.0,36.1
Robby Fabbri,2016-17,21,STL,NHL,51,11,18,29,27,91,160,796,15:37,13,11,14,64,20,8,"",616,577,458,440,26,39,96.2,44,18,42,0,-16,2.2,0.3,2.5,22.6,26.4
Robby Fabbri,2018-19,23,STL,NHL,32,2,4,6,6,43,83,405,12:39,4,10,8,30,5,4,"",334,369,254,263,16,18,99.1,19,3,20,0,-4,-0.3,0.4,0.0,15.8,16.4
Kasperi Kapanen,2015-16,19,TOR,NHL,9,0,0,0,2,14,23,133,14:47,0,0,1,10,4,1,"",118,102,82,82,0,3,95.0,1,1,3,0,-3,-0.4,0.0,-0.3,3.5,4.6
Kasperi Kapanen,2016-17,20,TOR,NHL,8,1,0,1,0,11,18,86,10:42,0,0,2,6,2,4,"",62,57,45,44,1,3,92.6,1,0,4,1,-2,0.0,0.0,0.0,2.8,2.6
Kasperi Kapanen,2017-18,21,TOR,NHL,38,7,2,9,4,55,87,427,11:15,1,6,9,57,12,6,"",351,346,268,263,10,12,98.8,11,0,19,7,-1,0.5,0.4,0.9,15.8,13.6
Kasperi Kapanen,2018-19,22,TOR,NHL,78,20,24,44,27,174,325,1296,16:37,5,4,19,92,44,38,"",1256,1115,924,874,64,52,101.8,73,6,68,13,12,2.8,1.5,4.4,56.4,53.2
Jared McCann,2015-16,19,VAN,NHL,69,9,9,18,32,106,199,864,12:31,181,341,19,45,30,26,"",683,764,497,596,25,31,99.7,28,3,31,0,-6,0.6,0.9,1.5,25.6,40.8
Jared McCann,2016-17,20,FLA,NHL,29,1,6,7,4,44,78,337,11:38,41,64,6,28,8,8,"",285,271,218,192,11,12,98.7,13,2,12,0,-1,-0.1,0.4,0.3,9.8,10.9
Jared McCann,2017-18,21,FLA,NHL,68,9,19,28,30,143,212,901,13:15,212,338,32,43,39,28,"",771,814,588,606,31,21,102.2,34,2,24,3,11,1.3,1.4,2.6,31.2,31.3
Jared McCann,2018-19,22,TOT,NHL,78,19,16,35,31,150,240,1133,14:32,275,320,51,77,35,44,"",911,952,680,705,41,46,99.6,52,6,55,8,-1,2.2,1.2,3.5,36.3,40.7
David Pastrnak,2014-15,18,BOS,NHL,46,10,17,27,8,93,175,643,13:58,5,12,11,20,25,30,"",635,505,469,406,30,17,103.6,35,5,18,0,12,2.4,1.2,3.6,26.1,20.8
David Pastrnak,2015-16,19,BOS,NHL,51,15,11,26,20,108,174,711,13:57,0,3,15,52,35,51,"",691,641,491,499,29,27,100.4,31,2,28,0,3,2.6,0.9,3.5,29.3,28.2
David Pastrnak,2016-17,20,BOS,NHL,75,34,36,70,34,262,465,1349,17:59,2,1,32,72,50,65,AS-8,1321,965,989,709,63,51,99.0,100,37,52,0,11,8.1,2.2,10.3,61.3,45.3
David Pastrnak,2017-18,21,BOS,NHL,82,35,45,80,37,246,450,1473,17:58,5,20,31,55,50,76,"AS-5,Byng-33",1294,1039,941,819,71,54,101.6,115,44,61,0,10,7.7,2.1,9.7,58.5,51.3
David Pastrnak,2018-19,22,BOS,NHL,66,38,43,81,32,235,431,1238,18:45,1,2,25,57,36,90,"AS-7,Byng-49",1086,868,828,645,63,49,100.7,108,45,59,2,6,8.4,1.7,10.2,47.4,41.4
Nikita Scherbak,2016-17,21,MTL,NHL,3,1,0,1,0,3,8,34,11:23,0,0,1,0,0,0,"",24,34,17,24,1,0,110.0,2,1,0,0,1,0.1,0.1,0.2,0.5,0.6
Nikita Scherbak,2017-18,22,MTL,NHL,26,4,2,6,8,39,85,348,13:23,2,0,15,18,13,9,"",276,301,179,202,6,12,97.2,11,4,12,0,-5,0.1,0.2,0.3,10.4,11.3
Nikita Scherbak,2018-19,23,LAK,NHL,8,1,0,1,2,12,17,81,10:11,0,0,1,9,0,1,"",91,71,73,53,2,6,90.8,2,0,6,0,-4,0.0,0.0,-0.1,4.7,3.3
Nikolay Goldobin,2015-16,20,SJS,NHL,9,1,1,2,0,7,16,101,11:11,0,0,1,0,3,1,"",73,100,53,69,3,2,104.6,3,0,2,0,1,0.1,0.2,0.2,3.8,4.4
Nikolay Goldobin,2016-17,21,TOT,NHL,14,3,0,3,0,14,28,159,11:22,0,0,4,1,3,8,"",133,169,93,133,5,5,103.1,5,0,5,0,0,0.2,0.2,0.4,4.5,10.0
Nikolay Goldobin,2017-18,22,VAN,NHL,38,8,6,14,6,50,96,469,12:20,1,1,7,12,10,12,"",421,436,318,334,17,29,96.2,21,4,31,0,-14,1.0,0.1,1.0,17.2,22.7
Nikolay Goldobin,2018-19,23,VAN,NHL,63,7,20,27,18,105,183,944,14:59,0,0,21,15,20,33,"",761,753,562,549,32,36,99.3,48,15,42,0,-10,0.8,0.8,1.7,30.2,36.1
Joshua Ho-Sang,2016-17,21,NYI,NHL,21,4,6,10,12,22,44,346,16:27,0,2,2,4,9,20,"",299,275,207,212,14,13,101.1,20,6,13,0,1,0.6,0.4,1.0,13.0,12.4
Joshua Ho-Sang,2017-18,22,NYI,NHL,22,2,10,12,2,18,35,314,14:17,2,3,1,3,10,23,"",228,257,174,198,13,17,98.4,15,2,20,0,-7,0.6,0.0,0.6,10.2,13.3
Joshua Ho-Sang,2018-19,23,NYI,NHL,10,1,1,2,6,10,15,145,14:31,0,1,3,0,3,6,"",129,92,101,66,3,1,102.2,6,3,1,0,2,-0.1,0.3,0.1,5.3,4.0
Adrian Kempe,2016-17,20,LAK,NHL,25,2,4,6,6,32,61,306,12:14,67,86,7,23,5,10,"",267,201,191,151,5,9,95.0,10,4,11,2,-3,0.0,0.3,0.4,9.1,6.6
Adrian Kempe,2017-18,21,LAK,NHL,81,16,21,37,49,119,212,1080,13:20,263,420,18,91,26,30,"",920,993,690,774,44,31,103.5,52,8,34,1,11,2.4,1.8,4.2,35.3,40.7
Adrian Kempe,2018-19,22,LAK,NHL,81,12,16,28,50,118,215,1175,14:30,315,424,21,86,20,24,"",942,882,696,647,34,40,98.3,40,6,46,2,-10,0.8,1.2,2.0,39.1,36.1
John Quenneville,2016-17,20,NJD,NHL,12,1,3,4,2,21,35,164,13:42,0,0,7,15,4,4,"",101,117,82,90,3,2,102.0,7,4,2,0,1,0.1,0.3,0.4,4.5,5.4
John Quenneville,2017-18,21,NJD,NHL,2,0,0,0,0,5,9,27,13:18,0,1,0,4,0,1,"",31,24,21,21,0,3,76.9,0,0,3,0,-3,-0.1,-0.1,-0.2,0.6,1.5
John Quenneville,2018-19,22,NJD,NHL,19,1,0,1,4,16,40,215,11:19,4,7,7,21,5,4,"",170,198,132,149,6,6,101.1,6,0,7,0,-1,-0.4,0.3,-0.1,7.2,9.4
Brendan Lemieux,2017-18,21,WPG,NHL,9,1,0,1,21,6,10,71,7:56,0,0,1,12,1,2,"",46,50,37,39,3,1,109.2,3,0,1,0,2,0.0,0.1,0.2,1.5,2.0
Brendan Lemieux,2018-19,22,TOT,NHL,63,12,5,17,108,67,108,570,9:03,7,13,31,129,13,14,"",480,585,369,433,26,19,103.9,27,1,20,0,6,1.3,0.9,2.2,24.0,26.7
Jayce Hawryluk,2018-19,23,FLA,NHL,42,7,5,12,16,35,59,396,9:26,14,5,25,101,10,21,"",341,364,268,270,15,23,96.0,16,1,23,0,-8,0.8,0.2,1.0,15.4,18.4
Ivan Barbashev,2016-17,21,STL,NHL,30,5,7,12,2,20,41,354,11:47,83,124,14,34,9,3,"",271,292,203,213,14,8,104.5,16,2,9,0,5,0.9,0.6,1.5,11.9,9.2
Ivan Barbashev,2017-18,22,STL,NHL,53,7,6,13,4,45,103,646,12:12,61,98,25,70,21,12,"",569,559,417,399,19,19,100.0,19,0,23,3,-1,0.2,0.8,1.0,19.7,20.5
Ivan Barbashev,2018-19,23,STL,NHL,80,14,12,26,17,60,109,921,11:31,201,240,31,86,36,14,"",674,710,510,520,28,34,98.7,30,0,51,17,-4,1.4,1.0,2.5,29.6,35.2
Marcus Pettersson,2017-18,21,ANA,NHL,22,1,3,4,6,16,31,299,13:37,0,0,27,18,2,14,"",236,299,175,221,11,8,104.0,14,1,9,1,5,0.1,1.0,1.2,10.4,13.1
Marcus Pettersson,2018-19,22,TOT,NHL,84,2,23,25,66,87,221,1401,16:41,1,0,108,101,24,43,Calder-10,1205,1190,889,889,53,40,101.8,65,8,50,10,17,1.0,3.9,5.0,55.2,49.7
Andreas Englund,2016-17,21,OTT,NHL,5,0,0,0,2,3,7,53,10:38,0,0,0,18,0,2,"",38,50,28,38,1,4,89.6,1,0,4,0,-3,-0.1,-0.1,-0.2,1.6,2.7
Andreas Englund,2017-18,22,OTT,NHL,1,0,0,0,0,0,0,11,11:21,0,0,2,3,1,1,"",6,14,4,10,1,0,133.3,1,0,0,0,1,0.0,0.1,0.1,0.2,0.5
Andreas Englund,2018-19,23,OTT,NHL,3,0,0,0,10,2,2,40,13:20,0,0,2,5,0,2,"",35,23,25,17,0,3,70.0,1,0,3,0,-2,0.0,-0.1,-0.1,1.2,0.8
Joshua Jacobs,2018-19,22,NJD,NHL,1,0,0,0,0,1,2,15,14:54,0,0,1,2,0,3,"",8,12,7,10,0,1,80.0,0,0,1,0,-1,0.0,0.0,-0.1,0.3,0.5
Vladislav Kamenev,2016-17,20,NSH,NHL,2,0,0,0,2,1,3,20,10:04,6,7,1,1,0,0,"",12,17,8,13,0,1,90.9,0,0,1,0,-1,-0.1,0.0,-0.1,0.2,1.0
Vladislav Kamenev,2017-18,21,COL,NHL,3,0,0,0,0,1,1,26,8:49,7,11,0,3,0,1,"",12,21,9,18,0,2,87.5,0,0,2,0,-2,-0.1,0.0,-0.1,0.5,1.5
Vladislav Kamenev,2018-19,22,COL,NHL,23,2,3,5,10,22,42,208,9:02,59,59,4,20,2,5,"",118,153,86,117,5,8,98.5,10,4,11,3,-2,0.1,0.1,0.3,4.9,6.9
Nicolas Aube-Kubel,2018-19,22,PHI,NHL,9,0,0,0,0,2,8,50,5:35,0,0,0,14,2,0,"",42,34,28,20,1,0,105.3,1,0,0,0,1,-0.1,0.1,0.0,1.3,0.4
Roland McKeown,2017-18,22,CAR,NHL,10,0,3,3,19,7,26,134,13:25,0,0,5,3,1,3,"",146,128,97,111,8,5,104.9,8,0,5,0,3,0.1,0.6,0.7,5.3,5.8
Brandon Montour,2016-17,22,ANA,NHL,27,2,4,6,14,50,111,469,17:23,0,0,24,21,3,17,"",384,402,292,315,17,5,106.1,19,2,6,0,11,0.3,2.0,2.3,18.3,16.2
Brandon Montour,2017-18,23,ANA,NHL,80,9,23,32,42,160,327,1638,20:28,0,0,83,96,20,51,"",1331,1360,993,1024,64,52,101.7,86,18,65,12,16,2.2,4.7,6.9,52.5,57.4
Brandon Montour,2018-19,24,TOT,NHL,82,8,27,35,56,181,362,1841,22:27,0,0,121,99,31,74,"",1496,1514,1126,1145,60,76,98.4,68,8,95,15,-20,2.1,3.2,5.3,65.8,75.5
Ryan Donato,2017-18,21,BOS,NHL,12,5,4,9,2,24,42,176,14:42,12,4,2,6,3,3,"",147,125,110,98,8,6,101.7,17,9,6,0,2,0.9,0.3,1.2,6.1,5.9
Ryan Donato,2018-19,22,TOT,NHL,56,10,15,25,6,139,251,767,13:42,11,17,21,24,30,22,"",675,609,485,477,21,31,96.2,41,20,36,0,-15,1.4,0.4,1.8,27.7,24.1
Christian Dvorak,2016-17,20,ARI,NHL,78,15,18,33,22,88,164,1218,15:37,471,535,56,72,14,15,"",893,1141,652,883,43,36,103.4,52,6,53,14,7,1.9,1.7,3.6,37.6,47.6
