Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Glen Wesley,2007-08,39,CAR,NHL,78,1,7,8,52,63,136,1255,16:06,0,0,110,85,15,17,"",925,900,702,668,32,37,98.3,35,1,80,43,-3,-0.5,1.9,1.4
Wayne McBean,1987-88,18,LAK,NHL,27,0,1,1,26,21,,"","",,,,,,,"",,,,,,,,17,2,46,17,-14,-0.5,0.3,-0.2
Wayne McBean,1988-89,19,TOT,NHL,52,0,6,6,35,36,,"","",,,,,,,"",,,,,,,,24,1,41,5,-13,-0.6,1.2,0.6
Wayne McBean,1989-90,20,NYI,NHL,5,0,1,1,2,3,,"","",,,,,,,"",,,,,,,,4,1,4,0,-1,0.0,0.2,0.2
Wayne McBean,1990-91,21,NYI,NHL,52,5,14,19,47,93,,"","",,,,,,,"",,,,,,,,43,16,62,14,-21,0.8,1.6,2.4
Wayne McBean,1991-92,22,NYI,NHL,25,2,4,6,18,51,,"","",,,,,,,"",,,,,,,,36,4,27,6,11,0.1,1.6,1.7
Wayne McBean,1993-94,24,TOT,NHL,50,3,13,16,40,114,,"","",,,,,,,"",,,,,,,,43,23,56,2,-34,0.5,0.2,0.7
Chris Joseph,1987-88,18,TOT,NHL,24,0,8,8,18,14,,"","",,,,,,,"",,,,,,,,26,11,16,0,-1,0.1,0.9,1.0
Chris Joseph,1988-89,19,EDM,NHL,44,4,5,9,54,36,,"","",,,,,,,"",,,,,,,,43,6,50,4,-9,0.1,1.5,1.5
Chris Joseph,1989-90,20,EDM,NHL,4,0,2,2,2,5,,"","",,,,,,,"",,,,,,,,3,3,2,0,-2,0.1,0.1,0.1
Chris Joseph,1990-91,21,EDM,NHL,49,5,17,22,59,74,,"","",,,,,,,"",,,,,,,,59,18,42,4,3,1.1,2.4,3.5
Chris Joseph,1991-92,22,EDM,NHL,7,0,0,0,8,5,,"","",,,,,,,"",,,,,,,,5,0,6,0,-1,-0.1,0.2,0.1
Chris Joseph,1992-93,23,EDM,NHL,33,2,10,12,48,49,,"","",,,,,,,"",,,,,,,,31,10,36,6,-9,0.4,1.2,1.5
Chris Joseph,1993-94,24,TOT,NHL,76,11,20,31,136,179,,"","",,,,,,,"",,,,,,,,104,42,91,8,-21,2.0,3.3,5.3
Chris Joseph,1994-95,25,PIT,NHL,33,5,10,15,46,73,,"","",,,,,,,"",,,,,,,,33,9,24,3,3,1.1,1.1,2.2
Chris Joseph,1995-96,26,PIT,NHL,70,5,14,19,71,94,,"","",,,,,,,"",,,,,,,,61,5,62,12,6,0.7,2.2,2.9
Chris Joseph,1996-97,27,VAN,NHL,63,3,13,16,62,99,,"","",,,,,,,"",,,,,,,,69,24,83,17,-21,0.5,0.9,1.4
Chris Joseph,1997-98,28,PHI,NHL,15,1,0,1,19,20,,"","",,,,,,,"",,,,,,,,10,3,8,2,1,-0.1,0.8,0.7
Chris Joseph,1998-99,29,PHI,NHL,2,0,0,0,2,1,,19,9:36,,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Chris Joseph,1999-00,30,TOT,NHL,47,2,9,11,6,86,,775,16:29,,,,,,,"",,,,,,,,30,6,37,4,-9,0.5,0.7,1.2
Chris Joseph,2000-01,31,TOT,NHL,43,1,4,5,36,58,,707,16:26,,,,,,,"",,,,,,,,21,4,40,12,-11,-0.1,0.5,0.4
Dave Archibald,1987-88,18,MNS,NHL,78,13,20,33,26,96,,"","",,,,,,,"",,,,,,,,47,17,47,0,-17,0.4,0.8,1.1
Dave Archibald,1988-89,19,MNS,NHL,72,14,19,33,14,105,,"","",,,,,,,"",,,,,,,,60,30,43,2,-11,0.6,0.8,1.5
Dave Archibald,1989-90,20,TOT,NHL,31,3,8,11,12,56,,"","",,,,,,,"",,,,,,,,23,10,12,0,1,-0.2,0.5,0.4
Dave Archibald,1992-93,23,OTT,NHL,44,9,6,15,32,93,,"","",,,,,,,"",,,,,,,,26,12,52,22,-16,0.1,0.4,0.5
Dave Archibald,1993-94,24,OTT,NHL,33,10,8,18,14,65,,"","",,,,,,,"",,,,,,,,34,12,54,25,-7,1.1,0.4,1.4
Dave Archibald,1994-95,25,OTT,NHL,14,2,2,4,19,27,,"","",,,,,,,"",,,,,,,,8,1,17,3,-7,0.0,0.0,0.0
Dave Archibald,1995-96,26,OTT,NHL,44,6,4,10,18,56,,"","",,,,,,,"",,,,,,,,12,3,41,18,-14,-0.3,0.3,0.0
Dave Archibald,1996-97,27,NYI,NHL,7,0,0,0,4,4,,"","",,,,,,,"",,,,,,,,0,0,7,3,-4,-0.3,0.0,-0.3
Luke Richardson,1987-88,18,TOR,NHL,78,4,6,10,90,49,"","","","","","","","","","",,,,,,,,48,1,93,21,-25,-0.6,1.9,1.3
Luke Richardson,1988-89,19,TOR,NHL,55,2,7,9,106,59,"","","","","","","","","","",,,,,,,,42,1,76,20,-15,-0.3,1.5,1.2
Luke Richardson,1989-90,20,TOR,NHL,67,4,14,18,122,80,"","","","","","","","","","",,,,,,,,76,6,83,12,-1,0.3,2.0,2.3
Luke Richardson,1990-91,21,TOR,NHL,78,1,9,10,238,68,"","","","","","","","","","",,,,,,,,46,1,102,29,-28,-0.8,2.2,1.4
Luke Richardson,1991-92,22,EDM,NHL,75,2,19,21,118,85,"","","","","","","","","","",,,,,,,,64,7,101,35,-9,0.2,2.3,2.6
Luke Richardson,1992-93,23,EDM,NHL,82,3,10,13,142,78,"","","","","","","","","","",,,,,,,,55,2,107,36,-18,-0.5,3.1,2.6
Luke Richardson,1993-94,24,EDM,NHL,69,2,6,8,131,92,"","","","","","","","","","",,,,,,,,47,0,83,23,-13,-0.6,2.5,1.8
Luke Richardson,1994-95,25,EDM,NHL,46,3,10,13,40,51,"","","","","","","","","","",,,,,,,,40,4,72,30,-6,0.5,1.5,2.0
Luke Richardson,1995-96,26,EDM,NHL,82,2,9,11,108,61,"","","","","","","","","","",,,,,,,,55,4,113,35,-27,-0.5,2.2,1.8
Luke Richardson,1996-97,27,EDM,NHL,82,1,11,12,91,67,"","","","","","","","","","",,,,,,,,68,3,80,24,9,-0.4,4.4,4.0
Luke Richardson,1997-98,28,PHI,NHL,81,2,3,5,139,57,"","","","","","","","","","",,,,,,,,51,4,62,22,7,-1.0,4.7,3.7
Luke Richardson,1998-99,29,PHI,NHL,78,0,6,6,106,49,"",1291,16:33,"","","","","","","",,,,,,,,37,0,65,25,-3,-0.7,2.5,1.8
Luke Richardson,1999-00,30,PHI,NHL,74,2,5,7,140,50,"",1197,16:11,"","","","","","","",,,,,,,,41,0,37,10,14,-0.3,4.1,3.8
Luke Richardson,2000-01,31,PHI,NHL,82,2,6,8,131,75,"",1698,20:42,"","","","","","","",,,,,,,,72,1,71,23,23,-0.8,5.1,4.3
Luke Richardson,2001-02,32,PHI,NHL,72,1,8,9,102,65,"",1316,18:17,"","","","","","","",,,,,,,,58,1,51,12,18,-0.3,3.9,3.6
Luke Richardson,2002-03,33,CBJ,NHL,82,0,13,13,73,56,"",1929,23:32,"","","","","","","",,,,,,,,65,0,122,41,-16,-0.6,3.2,2.6
Luke Richardson,2003-04,34,CBJ,NHL,64,1,5,6,48,34,"",1288,20:07,"","","","","","","",,,,,,,,36,0,72,25,-11,-0.7,2.5,1.9
Luke Richardson,2005-06,36,TOT,NHL,65,1,9,10,71,40,"",1066,16:24,"","","","","","","",,,,,,,,30,4,69,24,-19,-0.2,0.9,0.8
Luke Richardson,2006-07,37,TBL,NHL,27,0,3,3,16,3,"",192,7:07,"","","","","","","",,,,,,,,10,0,13,6,3,0.1,0.6,0.7
Luke Richardson,2007-08,38,OTT,NHL,76,2,7,9,41,41,88,936,12:19,0,0,55,65,13,22,"",788,757,577,591,37,36,100.3,37,0,37,1,1,0.1,1.3,1.5
Luke Richardson,2008-09,39,OTT,NHL,2,0,0,0,2,0,1,26,12:45,0,0,0,2,0,2,"",18,16,16,11,0,3,66.7,0,0,4,1,-3,0.0,-0.2,-0.2
Bryan Fogarty,1989-90,20,QUE,NHL,45,4,10,14,31,93,,"","",,,,,,,"",,,,,,,,39,13,74,1,-47,0.4,-0.4,0.0
Bryan Fogarty,1990-91,21,QUE,NHL,45,9,22,31,24,107,,"","",,,,,,,"",,,,,,,,59,25,46,1,-11,2.2,1.2,3.4
Bryan Fogarty,1991-92,22,QUE,NHL,20,3,12,15,16,30,,"","",,,,,,,"",,,,,,,,27,10,32,0,-15,1.0,0.0,1.0
Bryan Fogarty,1992-93,23,PIT,NHL,12,0,4,4,4,11,,"","",,,,,,,"",,,,,,,,11,7,7,0,-3,0.0,0.4,0.4
Bryan Fogarty,1993-94,24,MTL,NHL,13,1,2,3,10,22,,"","",,,,,,,"",,,,,,,,11,3,13,1,-4,0.1,0.4,0.5
Bryan Fogarty,1994-95,25,MTL,NHL,21,5,2,7,34,41,,"","",,,,,,,"",,,,,,,,15,6,13,1,-3,0.7,0.9,1.5
Jay More,1988-89,20,NYR,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.0,0.0,0.0
Jay More,1989-90,21,MNS,NHL,5,0,0,0,16,4,,"","",,,,,,,"",,,,,,,,2,0,1,0,1,-0.1,0.3,0.2
Jay More,1991-92,23,SJS,NHL,46,4,13,17,85,60,,"","",,,,,,,"",,,,,,,,41,14,79,20,-32,0.7,0.5,1.2
Jay More,1992-93,24,SJS,NHL,73,5,6,11,179,107,,"","",,,,,,,"",,,,,,,,51,2,129,45,-35,-0.3,1.8,1.4
Jay More,1993-94,25,SJS,NHL,49,1,6,7,63,38,,"","",,,,,,,"",,,,,,,,32,2,56,21,-5,-0.4,2.3,1.9
Jay More,1994-95,26,SJS,NHL,45,0,6,6,71,25,,"","",,,,,,,"",,,,,,,,32,2,36,13,7,-0.4,2.5,2.1
Jay More,1995-96,27,SJS,NHL,74,2,7,9,147,67,,"","",,,,,,,"",,,,,,,,51,1,122,40,-32,-0.5,0.5,0.1
Jay More,1996-97,28,TOT,NHL,37,1,7,8,62,28,,"","",,,,,,,"",,,,,,,,26,0,21,5,10,0.1,2.5,2.6
Jay More,1997-98,29,TOT,NHL,58,5,7,12,61,57,,"","",,,,,,,"",,,,,,,,37,2,37,9,7,0.5,3.3,3.8
Jay More,1998-99,30,NSH,NHL,18,0,2,2,18,24,,297,16:30,,,,,,,"",,,,,,,,13,2,15,6,2,-0.1,0.7,0.6
Yves Racine,1989-90,20,DET,NHL,28,4,9,13,23,49,,"","",,,,,,,"",,,,,,,,30,9,24,0,-3,0.7,1.0,1.7
Yves Racine,1990-91,21,DET,NHL,62,7,40,47,33,131,,"","",,,,,,,"",,,,,,,,82,27,57,3,1,2.9,2.6,5.5
Yves Racine,1991-92,22,DET,NHL,61,2,22,24,94,103,,"","",,,,,,,"",,,,,,,,69,18,69,12,-6,0.8,2.2,3.0
Yves Racine,1992-93,23,DET,NHL,80,9,31,40,80,163,,"","",,,,,,,"",,,,,,,,114,38,79,13,10,1.9,4.3,6.2
Yves Racine,1993-94,24,PHI,NHL,67,9,43,52,48,142,,"","",,,,,,,"",,,,,,,,102,45,87,19,-11,3.6,2.0,5.6
Yves Racine,1994-95,25,MTL,NHL,47,4,7,11,42,63,,"","",,,,,,,"",,,,,,,,48,15,55,21,-1,0.4,2.4,2.8
Yves Racine,1995-96,26,TOT,NHL,57,1,19,20,54,51,,"","",,,,,,,"",,,,,,,,57,13,73,19,-10,0.8,1.7,2.4
Yves Racine,1996-97,27,CGY,NHL,46,1,15,16,24,82,,"","",,,,,,,"",,,,,,,,55,20,32,1,4,0.7,2.9,3.6
Yves Racine,1997-98,28,TBL,NHL,60,0,8,8,41,76,,"","",,,,,,,"",,,,,,,,31,8,59,13,-23,-0.4,1.3,0.8
Keith Osborne,1989-90,20,STL,NHL,5,0,2,2,8,4,,"","",,,,,,,"",,,,,,,,3,0,5,0,-2,0.0,0.0,0.0
Keith Osborne,1992-93,23,TBL,NHL,11,1,1,2,8,11,,"","",,,,,,,"",,,,,,,,5,1,5,0,-1,-0.2,0.2,0.0
Dean Chynoweth,1988-89,20,NYI,NHL,6,0,0,0,48,0,,"","",,,,,,,"",,,,,,,,0,0,7,3,-4,-0.1,0.1,0.0
Dean Chynoweth,1989-90,21,NYI,NHL,20,0,2,2,39,8,,"","",,,,,,,"",,,,,,,,10,0,16,6,0,-0.3,1.0,0.7
Dean Chynoweth,1990-91,22,NYI,NHL,25,1,1,2,59,14,,"","",,,,,,,"",,,,,,,,12,0,19,1,-6,-0.3,1.0,0.7
Dean Chynoweth,1991-92,23,NYI,NHL,11,1,0,1,23,6,,"","",,,,,,,"",,,,,,,,4,0,9,2,-3,-0.1,0.3,0.2
Dean Chynoweth,1993-94,25,NYI,NHL,39,0,4,4,122,26,,"","",,,,,,,"",,,,,,,,26,0,37,14,3,-0.5,2.0,1.5
Dean Chynoweth,1994-95,26,NYI,NHL,32,0,2,2,77,22,,"","",,,,,,,"",,,,,,,,23,0,23,9,9,-0.5,2.1,1.6
Dean Chynoweth,1995-96,27,TOT,NHL,49,2,6,8,128,38,,"","",,,,,,,"",,,,,,,,23,0,33,5,-5,-0.1,1.9,1.8
Dean Chynoweth,1996-97,28,BOS,NHL,57,0,3,3,171,30,,"","",,,,,,,"",,,,,,,,27,0,46,7,-12,-0.8,1.6,0.8
Dean Chynoweth,1997-98,29,BOS,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,4,0,-4,0.0,-0.2,-0.2
Stephane Quintal,1988-89,20,BOS,NHL,26,0,1,1,29,23,,"","",,,,,,,"",,,,,,,,13,1,19,2,-5,-0.4,1.3,0.9
Stephane Quintal,1989-90,21,BOS,NHL,38,2,2,4,22,43,,"","",,,,,,,"",,,,,,,,14,1,26,2,-11,-0.3,1.7,1.4
Stephane Quintal,1990-91,22,BOS,NHL,45,2,6,8,89,54,,"","",,,,,,,"",,,,,,,,34,2,34,4,2,-0.2,2.3,2.1
Stephane Quintal,1991-92,23,TOT,NHL,75,4,16,20,109,71,,"","",,,,,,,"",,,,,,,,59,6,76,12,-11,0.3,3.3,3.6
Stephane Quintal,1992-93,24,STL,NHL,75,1,10,11,100,81,,"","",,,,,,,"",,,,,,,,56,4,76,18,-6,-0.7,4.0,3.4
Stephane Quintal,1993-94,25,WIN,NHL,81,8,18,26,119,154,,"","",,,,,,,"",,,,,,,,80,15,145,55,-25,1.1,2.2,3.3
Stephane Quintal,1994-95,26,WIN,NHL,43,6,17,23,78,107,,"","",,,,,,,"",,,,,,,,67,18,63,14,0,1.7,1.6,3.4
Stephane Quintal,1995-96,27,MTL,NHL,68,2,14,16,117,104,,"","",,,,,,,"",,,,,,,,72,15,83,22,-4,0.3,3.0,3.3
Stephane Quintal,1996-97,28,MTL,NHL,71,7,15,22,100,139,,"","",,,,,,,"",,,,,,,,80,7,109,37,1,1.3,2.7,3.9
Stephane Quintal,1997-98,29,MTL,NHL,71,6,10,16,97,88,,"","",,,,,,,"",,,,,,,,61,2,68,22,13,0.7,4.2,4.9
Stephane Quintal,1998-99,30,MTL,NHL,82,8,19,27,84,159,,1812,22:06,,,,,,,"",,,,,,,,70,9,101,17,-23,1.8,3.0,4.8
Stephane Quintal,1999-00,31,NYR,NHL,75,2,14,16,77,102,,1430,19:04,,,,,,,"",,,,,,,,57,7,74,14,-10,0.3,2.5,2.8
Stephane Quintal,2000-01,32,CHI,NHL,72,1,18,19,60,109,,1620,22:30,,,,,,,"",,,,,,,,65,8,96,30,-9,0.4,2.7,3.1
Stephane Quintal,2001-02,33,MTL,NHL,75,6,10,16,87,85,,1415,18:52,,,,,,,"",,,,,,,,46,1,66,14,-7,0.9,2.6,3.5
Stephane Quintal,2002-03,34,MTL,NHL,67,5,5,10,70,73,,1249,18:38,,,,,,,"",,,,,,,,46,3,75,28,-4,0.3,2.1,2.5
Stephane Quintal,2003-04,35,MTL,NHL,73,3,5,8,82,86,,1506,20:38,,,,,,,"",,,,,,,,52,0,68,26,10,-0.5,4.1,3.6
Joe Sakic,1988-89,19,QUE,NHL,70,23,39,62,24,148,"","","","","","","","","",Calder-8,,,,,,,,96,59,85,12,-36,3.3,0.1,3.5
Joe Sakic,1989-90,20,QUE,NHL,80,39,63,102,27,234,"","","","","","","","","",Byng-5,,,,,,,,139,58,132,11,-40,7.3,0.2,7.6
Joe Sakic,1990-91,21,QUE,NHL,80,48,61,109,24,245,"","","","","","","","","","AS-3,Byng-3,Hart-7",,,,,,,,132,48,164,54,-26,9.5,0.3,9.8
Joe Sakic,1991-92,22,QUE,NHL,69,29,65,94,20,217,"","","","","","","","","","Byng-2,Selke-24",,,,,,,,124,46,97,24,5,7.1,1.1,8.1
Joe Sakic,1992-93,23,QUE,NHL,78,48,57,105,40,264,"","","","","","","","","",Byng-4,,,,,,,,150,76,104,27,-3,8.6,0.7,9.3
Joe Sakic,1993-94,24,QUE,NHL,84,28,64,92,18,279,"","","","","","","","","",Byng-6,,,,,,,,121,49,105,25,-8,6.9,0.7,7.6
Joe Sakic,1994-95,25,QUE,NHL,47,19,43,62,30,157,"","","","","","","","","",AS-4,,,,,,,,82,36,49,10,7,5.6,0.5,6.1
Joe Sakic,1995-96,26,COL,NHL,82,51,69,120,44,339,"","","","","","","","","","AS-4,Byng-5,Hart-6,Smythe-1",,,,,,,,159,74,85,14,14,11.6,1.1,12.8
Joe Sakic,1996-97,27,COL,NHL,65,22,52,74,34,261,"","","","","","","","","","AS-7,Byng-7,Hart-14",,,,,,,,107,58,67,8,-10,6.4,0.5,6.9
Joe Sakic,1997-98,28,COL,NHL,64,27,36,63,50,254,"","","","","","","","","","",,,,,,,,90,45,53,8,0,6.7,0.8,7.5
