Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Michal Pivonka,1993-94,28,WSH,NHL,82,14,36,50,38,138,,"","",,,,,,,"",,,,,,,,72,26,59,15,2,2.2,1.1,3.3
Michal Pivonka,1994-95,29,WSH,NHL,46,10,23,33,50,80,,"","",,,,,,,"",,,,,,,,53,26,36,12,3,2.1,0.9,3.0
Michal Pivonka,1995-96,30,WSH,NHL,73,16,65,81,36,168,,"","",,,,,,,"",,,,,,,,100,33,66,17,18,5.4,1.7,7.1
Michal Pivonka,1996-97,31,WSH,NHL,54,7,16,23,22,83,,"","",,,,,,,"",,,,,,,,47,11,58,7,-15,0.8,0.3,1.1
Michal Pivonka,1997-98,32,WSH,NHL,33,3,6,9,20,38,,"","",,,,,,,"",,,,,,,,16,5,10,4,5,0.0,0.7,0.6
Michal Pivonka,1998-99,33,WSH,NHL,36,5,6,11,12,30,,475,13:12,,,,,,,"",,,,,,,,16,4,21,3,-6,0.4,0.4,0.8
Ray Sheppard,1987-88,21,BUF,NHL,74,38,27,65,14,173,,"","",,,,,,,"AS-11,Byng-15,Calder-2",,,,,,,,84,32,58,0,-6,4.8,0.7,5.5
Ray Sheppard,1988-89,22,BUF,NHL,67,22,21,43,15,147,,"","",,,,,,,"",,,,,,,,79,30,57,1,-7,2.1,0.7,2.8
Ray Sheppard,1989-90,23,BUF,NHL,18,4,2,6,0,31,,"","",,,,,,,"",,,,,,,,11,3,5,0,3,0.0,0.3,0.4
Ray Sheppard,1990-91,24,NYR,NHL,59,24,23,47,21,129,,"","",,,,,,,"",,,,,,,,63,23,32,0,8,3.4,0.9,4.4
Ray Sheppard,1991-92,25,DET,NHL,74,36,26,62,27,178,,"","",,,,,,,AS-14,,,,,,,,90,27,56,0,7,4.9,0.8,5.8
Ray Sheppard,1992-93,26,DET,NHL,70,32,34,66,29,183,,"","",,,,,,,"",,,,,,,,92,36,50,1,7,4.5,0.9,5.5
Ray Sheppard,1993-94,27,DET,NHL,82,52,41,93,26,260,,"","",,,,,,,"AS-6,Byng-5",,,,,,,,124,46,68,3,13,9.1,1.0,10.1
Ray Sheppard,1994-95,28,DET,NHL,43,30,10,40,17,125,,"","",,,,,,,AS-5,,,,,,,,60,24,27,2,11,4.6,0.8,5.5
Ray Sheppard,1995-96,29,TOT,NHL,70,37,23,60,16,231,,"","",,,,,,,Byng-16,,,,,,,,79,29,73,4,-19,5.8,0.3,6.0
Ray Sheppard,1996-97,30,FLA,NHL,68,29,31,60,4,226,,"","",,,,,,,Byng-12,,,,,,,,78,31,43,0,4,5.6,1.1,6.7
Ray Sheppard,1997-98,31,TOT,NHL,71,18,19,37,23,169,,"","",,,,,,,"",,,,,,,,64,30,45,0,-11,3.0,0.5,3.5
Ray Sheppard,1998-99,32,CAR,NHL,74,25,33,58,16,188,,1347,18:12,,,,,,,"",,,,,,,,78,24,50,0,4,5.1,1.5,6.6
Ray Sheppard,1999-00,33,FLA,NHL,47,10,10,20,4,74,,640,13:38,,,,,,,"",,,,,,,,32,12,24,0,-4,1.3,0.5,1.8
Jeff Norton,1987-88,22,NYI,NHL,15,1,6,7,14,18,,"","",,,,,,,"",,,,,,,,24,8,22,9,3,0.3,0.9,1.1
Jeff Norton,1988-89,23,NYI,NHL,69,1,30,31,74,126,,"","",,,,,,,"",,,,,,,,87,36,104,29,-24,1.0,2.3,3.2
Jeff Norton,1989-90,24,NYI,NHL,60,4,49,53,65,104,,"","",,,,,,,"",,,,,,,,108,56,73,12,-9,3.0,2.4,5.4
Jeff Norton,1990-91,25,NYI,NHL,44,3,25,28,16,87,,"","",,,,,,,"",,,,,,,,64,31,53,7,-13,1.5,1.7,3.2
Jeff Norton,1991-92,26,NYI,NHL,28,1,18,19,18,34,,"","",,,,,,,"",,,,,,,,51,20,45,16,2,1.0,1.2,2.2
Jeff Norton,1992-93,27,NYI,NHL,66,12,38,50,45,127,,"","",,,,,,,"",,,,,,,,124,55,95,23,-3,3.3,3.0,6.3
Jeff Norton,1993-94,28,SJS,NHL,64,7,33,40,36,92,,"","",,,,,,,"",,,,,,,,85,20,59,10,16,2.6,4.4,7.0
Jeff Norton,1994-95,29,TOT,NHL,48,3,27,30,72,48,,"","",,,,,,,"",,,,,,,,67,12,44,11,22,2.0,3.2,5.3
Jeff Norton,1995-96,30,TOT,NHL,66,8,23,31,42,85,,"","",,,,,,,"",,,,,,,,101,37,80,25,9,2.1,4.2,6.3
Jeff Norton,1996-97,31,TOT,NHL,75,2,16,18,58,81,,"","",,,,,,,"",,,,,,,,72,20,74,15,-7,0.4,3.1,3.5
Jeff Norton,1997-98,32,TOT,NHL,56,4,13,17,44,61,,"","",,,,,,,"",,,,,,,,34,15,66,15,-32,1.0,0.2,1.2
Jeff Norton,1998-99,33,TOT,NHL,72,4,18,22,44,70,,1496,20:46,,,,,,,"",,,,,,,,65,28,44,9,2,1.2,3.6,4.8
Jeff Norton,1999-00,34,SJS,NHL,62,0,20,20,49,45,,1212,19:32,,,,,,,"",,,,,,,,47,9,52,12,-2,0.8,2.4,3.2
Jeff Norton,2000-01,35,TOT,NHL,42,2,11,13,28,22,,785,18:41,,,,,,,"",,,,,,,,39,2,37,12,12,0.7,2.0,2.7
Jeff Norton,2001-02,36,TOT,NHL,32,0,5,5,10,15,,644,20:08,,,,,,,"",,,,,,,,19,5,29,10,-5,-0.1,0.9,0.8
Paul Ysebaert,1988-89,22,NJD,NHL,5,0,4,4,0,4,,"","",,,,,,,"",,,,,,,,6,2,2,0,2,0.1,0.1,0.2
Paul Ysebaert,1989-90,23,NJD,NHL,5,1,2,3,0,6,,"","",,,,,,,"",,,,,,,,4,1,3,0,0,0.1,0.1,0.2
Paul Ysebaert,1990-91,24,TOT,NHL,62,19,21,40,22,128,,"","",,,,,,,"",,,,,,,,57,18,51,5,-7,2.3,0.5,2.7
Paul Ysebaert,1991-92,25,DET,NHL,79,35,40,75,55,211,,"","",,,,,,,"AS-6,AS-7,Selke-9",,,,,,,,114,29,56,15,44,5.7,1.9,7.6
Paul Ysebaert,1992-93,26,DET,NHL,80,34,28,62,42,186,,"","",,,,,,,"",,,,,,,,91,20,64,12,19,4.0,1.4,5.4
Paul Ysebaert,1993-94,27,TOT,NHL,71,14,21,35,26,151,,"","",,,,,,,"",,,,,,,,53,20,45,5,-7,1.3,0.8,2.2
Paul Ysebaert,1994-95,28,TOT,NHL,44,12,16,28,18,93,,"","",,,,,,,"",,,,,,,,47,9,37,2,3,2.0,0.8,2.8
Paul Ysebaert,1995-96,29,TBL,NHL,55,16,15,31,16,135,,"","",,,,,,,"",,,,,,,,57,27,53,4,-19,2.0,0.3,2.3
Paul Ysebaert,1996-97,30,TBL,NHL,39,5,12,17,4,91,,"","",,,,,,,"",,,,,,,,26,6,23,4,1,0.6,0.6,1.2
Paul Ysebaert,1997-98,31,TBL,NHL,82,13,27,40,32,145,,"","",,,,,,,"",,,,,,,,56,23,89,13,-43,2.4,-0.3,2.1
Paul Ysebaert,1998-99,32,TBL,NHL,10,0,1,1,2,10,,98,9:47,,,,,,,"",,,,,,,,2,0,10,3,-5,-0.2,-0.1,-0.2
Paul Broten,1989-90,24,NYR,NHL,32,5,3,8,26,43,,"","",,,,,,,"",,,,,,,,10,0,23,9,-4,-0.3,0.4,0.1
Paul Broten,1990-91,25,NYR,NHL,28,4,6,10,18,34,,"","",,,,,,,"",,,,,,,,15,0,13,5,7,0.1,0.5,0.6
Paul Broten,1991-92,26,NYR,NHL,74,13,15,28,102,96,,"","",,,,,,,"",,,,,,,,46,0,52,20,14,0.4,1.2,1.6
Paul Broten,1992-93,27,NYR,NHL,60,5,9,14,48,57,,"","",,,,,,,"",,,,,,,,19,0,52,27,-6,-0.8,0.6,-0.3
Paul Broten,1993-94,28,DAL,NHL,64,12,12,24,30,76,,"","",,,,,,,"",,,,,,,,39,1,26,6,18,0.5,1.4,1.9
Paul Broten,1994-95,29,DAL,NHL,47,7,9,16,36,67,,"","",,,,,,,"",,,,,,,,27,2,37,5,-7,0.3,0.5,0.8
Paul Broten,1995-96,30,STL,NHL,17,0,1,1,4,11,,"","",,,,,,,"",,,,,,,,3,0,4,0,-1,-0.6,0.2,-0.3
Kris King,1987-88,21,DET,NHL,3,1,0,1,2,3,,"","",,,,,,,"",,,,,,,,1,0,0,0,1,0.0,0.1,0.1
Kris King,1988-89,22,DET,NHL,55,2,3,5,168,34,,"","",,,,,,,"",,,,,,,,9,0,16,0,-7,-1.6,0.4,-1.2
Kris King,1989-90,23,NYR,NHL,68,6,7,13,286,49,,"","",,,,,,,"",,,,,,,,30,0,28,0,2,-1.2,1.2,-0.1
Kris King,1990-91,24,NYR,NHL,72,11,14,25,154,107,,"","",,,,,,,"",,,,,,,,35,0,36,0,-1,0.1,0.8,1.0
Kris King,1991-92,25,NYR,NHL,79,10,9,19,224,97,,"","",,,,,,,"",,,,,,,,45,0,32,0,13,-0.7,1.2,0.5
Kris King,1992-93,26,TOT,NHL,78,8,11,19,203,74,,"","",,,,,,,"",,,,,,,,36,0,35,3,4,-1.0,1.1,0.1
Kris King,1993-94,27,WIN,NHL,83,4,8,12,205,86,,"","",,,,,,,"",,,,,,,,20,0,42,0,-22,-1.9,0.6,-1.3
Kris King,1994-95,28,WIN,NHL,48,4,2,6,85,58,,"","",,,,,,,"",,,,,,,,22,0,23,1,0,-0.9,0.6,-0.4
Kris King,1995-96,29,WIN,NHL,81,9,11,20,151,89,,"","",,,,,,,Clancy-1,,,,,,,,38,0,62,17,-7,-0.6,0.7,0.0
Kris King,1996-97,30,PHX,NHL,81,3,11,14,185,57,,"","",,,,,,,"",,,,,,,,22,3,31,5,-7,-1.6,0.9,-0.6
Kris King,1997-98,31,TOR,NHL,82,3,3,6,199,53,,"","",,,,,,,"",,,,,,,,14,0,40,13,-13,-2.2,0.7,-1.5
Kris King,1998-99,32,TOR,NHL,67,2,2,4,105,34,,628,9:22,,,,,,,"",,,,,,,,9,0,44,19,-16,-1.0,-0.3,-1.4
Kris King,1999-00,33,TOR,NHL,39,2,4,6,55,24,,332,8:31,,,,,,,"",,,,,,,,14,0,11,1,4,-0.1,0.5,0.4
Kris King,2000-01,34,CHI,NHL,13,1,0,1,8,12,,130,10:00,,,,,,,"",,,,,,,,1,0,4,0,-3,-0.2,0.0,-0.1
Bob Halkidis,1985-86,19,BUF,NHL,37,1,9,10,115,19,,"","",,,,,,,"",,,,,,,,27,2,28,0,-2,0.0,2.0,2.0
Bob Halkidis,1986-87,20,BUF,NHL,6,1,1,2,19,4,,"","",,,,,,,"",,,,,,,,7,0,5,1,3,0.1,0.5,0.6
Bob Halkidis,1987-88,21,BUF,NHL,30,0,3,3,115,26,,"","",,,,,,,"",,,,,,,,29,3,26,6,6,-0.4,1.7,1.3
Bob Halkidis,1988-89,22,BUF,NHL,16,0,1,1,66,9,,"","",,,,,,,"",,,,,,,,9,0,17,7,-1,-0.2,0.7,0.5
Bob Halkidis,1989-90,23,LAK,NHL,20,0,4,4,56,19,,"","",,,,,,,"",,,,,,,,23,2,23,6,4,-0.1,0.9,0.8
Bob Halkidis,1990-91,24,LAK,NHL,34,1,3,4,133,25,,"","",,,,,,,"",,,,,,,,35,0,38,11,8,-0.3,1.8,1.5
Bob Halkidis,1991-92,25,TOR,NHL,46,3,3,6,145,36,,"","",,,,,,,"",,,,,,,,20,1,31,3,-9,-0.2,2.2,1.9
Bob Halkidis,1993-94,27,DET,NHL,28,1,4,5,93,35,,"","",,,,,,,"",,,,,,,,14,0,18,3,-1,-0.1,0.8,0.8
Bob Halkidis,1994-95,28,TOT,NHL,31,1,4,5,46,25,,"","",,,,,,,"",,,,,,,,13,0,25,2,-10,-0.1,1.0,0.9
Bob Halkidis,1995-96,29,TOT,NHL,8,0,0,0,37,2,,"","",,,,,,,"",,,,,,,,0,0,6,2,-4,-0.2,0.2,0.0
Bob Joyce,1987-88,21,BOS,NHL,15,7,5,12,10,30,,"","",,,,,,,"",,,,,,,,17,5,8,0,4,0.8,0.3,1.1
Bob Joyce,1988-89,22,BOS,NHL,77,18,31,49,46,142,,"","",,,,,,,"",,,,,,,,86,28,51,1,8,2.0,1.4,3.4
Bob Joyce,1989-90,23,TOT,NHL,47,6,10,16,26,62,,"","",,,,,,,"",,,,,,,,26,5,29,2,-6,-0.2,0.5,0.3
Bob Joyce,1990-91,24,WSH,NHL,17,3,3,6,8,30,,"","",,,,,,,"",,,,,,,,11,0,8,0,3,0.1,0.4,0.4
Bob Joyce,1991-92,25,WIN,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Bob Joyce,1992-93,26,WIN,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Ari Haanpaa,1985-86,20,NYI,NHL,18,0,7,7,20,16,,"","",,,,,,,"",,,,,,,,8,0,8,0,0,-0.2,0.2,0.0
Ari Haanpaa,1986-87,21,NYI,NHL,41,6,4,10,17,45,,"","",,,,,,,"",,,,,,,,23,1,14,0,10,-0.4,0.8,0.4
Ari Haanpaa,1987-88,22,NYI,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,0.0,0.0,-0.1
Arto Javanainen,1984-85,25,PIT,NHL,14,4,1,5,2,20,,"","",,,,,,,"",,,,,,,,11,0,10,0,2,0.1,0.3,0.4
Jon Morris,1988-89,22,NJD,NHL,4,0,2,2,0,1,,"","",,,,,,,"",,,,,,,,4,2,2,0,0,0.0,0.0,0.0
Jon Morris,1989-90,23,NJD,NHL,20,6,7,13,8,17,,"","",,,,,,,"",,,,,,,,23,5,6,0,12,0.6,0.6,1.2
Jon Morris,1990-91,24,NJD,NHL,53,9,19,28,27,44,,"","",,,,,,,"",,,,,,,,47,6,34,2,9,0.9,0.9,1.8
Jon Morris,1991-92,25,NJD,NHL,7,1,2,3,6,5,,"","",,,,,,,"",,,,,,,,4,4,6,0,-6,0.0,-0.1,-0.1
Jon Morris,1992-93,26,TOT,NHL,15,0,3,3,6,12,,"","",,,,,,,"",,,,,,,,3,1,13,0,-11,-0.3,-0.1,-0.4
Jon Morris,1993-94,27,BOS,NHL,4,0,0,0,0,3,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.2,0.0,-0.2
Jack Capuano,1989-90,23,TOR,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,0.0
Jack Capuano,1990-91,24,VAN,NHL,3,0,0,0,0,4,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.2,0.1
Jack Capuano,1991-92,25,BOS,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.0,0.0,0.0
Brett MacDonald,1987-88,22,VAN,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.0,0.0,0.0
Clark Donatelli,1989-90,24,MNS,NHL,25,3,3,6,17,25,,"","",,,,,,,"",,,,,,,,13,2,23,1,-11,-0.3,0.1,-0.2
Clark Donatelli,1991-92,26,BOS,NHL,10,0,1,1,22,7,,"","",,,,,,,"",,,,,,,,1,0,13,4,-8,-0.3,-0.1,-0.4
Brent Severyn,1989-90,23,QUE,NHL,35,0,2,2,42,28,,"","",,,,,,,"",,,,,,,,16,0,38,3,-19,-1.2,0.1,-1.1
Brent Severyn,1993-94,27,FLA,NHL,67,4,7,11,156,93,,"","",,,,,,,"",,,,,,,,37,6,45,13,-1,-0.1,3.8,3.7
Brent Severyn,1994-95,28,TOT,NHL,28,2,4,6,71,32,,"","",,,,,,,"",,,,,,,,16,2,19,3,-2,0.2,1.3,1.5
Brent Severyn,1995-96,29,NYI,NHL,65,1,8,9,180,40,,"","",,,,,,,"",,,,,,,,36,0,48,15,3,-0.4,3.2,2.8
Brent Severyn,1996-97,30,COL,NHL,66,1,4,5,193,55,,"","",,,,,,,"",,,,,,,,10,0,16,0,-6,-2.0,0.7,-1.3
Brent Severyn,1997-98,31,MDA,NHL,37,1,3,4,133,27,,"","",,,,,,,"",,,,,,,,9,0,12,0,-3,-0.9,0.3,-0.5
Brent Severyn,1998-99,32,DAL,NHL,30,1,2,3,50,22,,154,5:07,,,,,,,"",,,,,,,,4,0,6,0,-2,0.0,0.1,0.1
Brian Dobbin,1986-87,20,PHI,NHL,12,2,1,3,14,13,,"","",,,,,,,"",,,,,,,,4,1,1,0,2,-0.1,0.2,0.1
Brian Dobbin,1987-88,21,PHI,NHL,21,3,5,8,6,15,,"","",,,,,,,"",,,,,,,,11,4,8,0,-1,0.0,0.2,0.2
Brian Dobbin,1988-89,22,PHI,NHL,14,0,1,1,8,13,,"","",,,,,,,"",,,,,,,,2,0,8,0,-6,-0.5,0.0,-0.4
Brian Dobbin,1989-90,23,PHI,NHL,9,1,1,2,11,11,,"","",,,,,,,"",,,,,,,,4,2,1,0,1,-0.1,0.1,0.0
Brian Dobbin,1991-92,25,BOS,NHL,7,1,0,1,22,4,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.1,0.0
Darin Sceviour,1986-87,21,CHI,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Mike Murray,1987-88,21,PHI,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Emanuel Viveiros,1985-86,20,MNS,NHL,4,0,1,1,0,4,,"","",,,,,,,"",,,,,,,,7,0,5,0,2,0.0,0.3,0.3
Emanuel Viveiros,1986-87,21,MNS,NHL,1,0,1,1,0,1,,"","",,,,,,,"",,,,,,,,1,1,0,0,0,0.1,0.0,0.1
Emanuel Viveiros,1987-88,22,MNS,NHL,24,1,9,10,6,35,,"","",,,,,,,"",,,,,,,,23,11,17,0,-5,0.3,0.9,1.2
Mike Millar,1986-87,21,HAR,NHL,10,2,2,4,0,13,,"","",,,,,,,"",,,,,,,,6,2,1,0,3,0.1,0.2,0.3
Mike Millar,1987-88,22,HAR,NHL,28,7,7,14,6,58,,"","",,,,,,,"",,,,,,,,24,15,14,0,-5,0.5,0.4,0.9
Mike Millar,1988-89,23,WSH,NHL,18,6,3,9,4,37,,"","",,,,,,,"",,,,,,,,11,6,9,0,-4,0.4,0.1,0.5
Mike Millar,1989-90,24,BOS,NHL,15,1,4,5,0,18,,"","",,,,,,,"",,,,,,,,6,1,7,0,-2,-0.1,0.2,0.0
Mike Millar,1990-91,25,TOR,NHL,7,2,2,4,2,11,,"","",,,,,,,"",,,,,,,,8,2,7,0,-1,0.2,0.1,0.3
Steve Tuttle,1988-89,23,STL,NHL,53,13,12,25,6,82,,"","",,,,,,,"",,,,,,,,37,0,60,26,3,0.7,0.8,1.5
Steve Tuttle,1989-90,24,STL,NHL,71,12,10,22,4,92,,"","",,,,,,,"",,,,,,,,29,2,42,9,-6,-0.2,0.8,0.6
Steve Tuttle,1990-91,25,STL,NHL,20,3,6,9,2,16,,"","",,,,,,,"",,,,,,,,14,1,12,1,2,0.2,0.3,0.5
Brett Hull,1986-87,22,CGY,NHL,5,1,0,1,0,5,,"","",,,,,,,"",,,,,,,,2,0,3,0,-1,0.0,0.0,0.0
Brett Hull,1987-88,23,TOT,NHL,65,32,32,64,16,211,,"","",,,,,,,Calder-5,,,,,,,,95,35,46,0,14,4.6,0.9,5.5
Brett Hull,1988-89,24,STL,NHL,78,41,43,84,33,305,,"","",,,,,,,"",,,,,,,,114,58,73,0,-17,6.0,0.7,6.7
Brett Hull,1989-90,25,STL,NHL,80,72,41,113,24,385,,"","",,,,,,,"AS-10,AS-1,Byng-1,Hart-3",,,,,,,,154,66,90,1,-1,10.7,1.1,11.8
Brett Hull,1990-91,26,STL,NHL,78,86,45,131,22,389,,"","",,,,,,,"AS-1,Byng-2,Hart-1,Pearson-1",,,,,,,,170,62,86,1,23,13.8,1.5,15.4
Brett Hull,1991-92,27,STL,NHL,73,70,39,109,48,408,,"","",,,,,,,"AS-1,Byng-7,Hart-3",,,,,,,,146,52,100,4,-2,11.0,0.9,11.9
Brett Hull,1992-93,28,STL,NHL,80,54,47,101,41,390,,"","",,,,,,,"",,,,,,,,140,77,95,5,-27,8.5,0.5,9.1
Brett Hull,1993-94,29,STL,NHL,81,57,40,97,38,392,,"","",,,,,,,"AS-3,Byng-11",,,,,,,,136,67,94,22,-3,9.9,1.0,10.9
Brett Hull,1994-95,30,STL,NHL,48,29,21,50,10,200,,"","",,,,,,,"AS-3,Byng-4,Hart-6",,,,,,,,77,29,57,22,13,5.5,0.7,6.1
Brett Hull,1995-96,31,STL,NHL,70,43,40,83,30,327,,"","",,,,,,,AS-8,,,,,,,,110,47,91,32,4,8.5,1.2,9.7
Brett Hull,1996-97,32,STL,NHL,77,42,40,82,10,302,,"","",,,,,,,Byng-6,,,,,,,,100,34,91,16,-9,8.7,0.7,9.4
Brett Hull,1997-98,33,STL,NHL,66,27,45,72,26,211,,"","",,,,,,,Byng-13,,,,,,,,94,37,60,2,-1,7.7,0.6,8.4
Brett Hull,1998-99,34,DAL,NHL,60,32,26,58,30,192,,1044,17:24,,,,,,,"",,,,,,,,78,30,31,2,19,6.5,2.0,8.5
Brett Hull,1999-00,35,DAL,NHL,79,24,35,59,43,223,,1470,18:37,,,,,,,AS-9,,,,,,,,80,38,67,4,-21,4.4,1.2,5.6
Brett Hull,2000-01,36,DAL,NHL,79,39,40,79,18,219,,1413,17:53,,,,,,,"AS-8,Byng-4,Hart-23",,,,,,,,106,47,49,0,10,8.2,2.1,10.3
Brett Hull,2001-02,37,DET,NHL,82,30,33,63,35,247,,1543,18:49,,,,,,,AS-16,,,,,,,,105,43,61,17,18,5.7,2.3,8.0
Brett Hull,2002-03,38,DET,NHL,82,37,39,76,22,262,,1486,18:07,,,,,,,"AS-7,Byng-7,Selke-20",,,,,,,,99,40,60,12,11,8.0,1.7,9.7
Brett Hull,2003-04,39,DET,NHL,81,25,43,68,12,200,,1369,16:54,,,,,,,"AS-9,Byng-5",,,,,,,,90,30,67,3,-4,6.6,1.2,7.8
Brett Hull,2005-06,41,PHX,NHL,5,0,1,1,0,8,,69,13:45,,,,,,,"",,,,,,,,3,3,3,0,-3,-0.1,0.0,-0.1
Kjell Samuelsson,1985-86,27,NYR,NHL,9,0,0,0,10,7,,"","",,,,,,,"",,,,,,,,4,0,8,3,-1,-0.2,0.5,0.3
Kjell Samuelsson,1986-87,28,TOT,NHL,76,3,12,15,136,48,,"","",,,,,,,"",,,,,,,,74,9,91,15,-12,-0.2,2.8,2.6
Kjell Samuelsson,1987-88,29,PHI,NHL,74,6,24,30,184,118,,"","",,,,,,,"",,,,,,,,117,29,92,32,28,1.1,5.1,6.2
Kjell Samuelsson,1988-89,30,PHI,NHL,69,3,14,17,140,60,,"","",,,,,,,"",,,,,,,,80,3,108,44,13,0.1,4.3,4.4
Kjell Samuelsson,1989-90,31,PHI,NHL,66,5,17,22,91,88,,"","",,,,,,,"",,,,,,,,88,4,110,46,20,0.7,4.2,4.8
Kjell Samuelsson,1990-91,32,PHI,NHL,78,9,19,28,82,101,,"","",,,,,,,"",,,,,,,,74,7,112,49,4,1.2,4.7,5.9
Kjell Samuelsson,1991-92,33,TOT,NHL,74,5,11,16,110,91,,"","",,,,,,,"",,,,,,,,65,2,100,38,1,0.1,3.7,3.8
Kjell Samuelsson,1992-93,34,PIT,NHL,63,3,6,9,106,63,,"","",,,,,,,"",,,,,,,,61,3,64,31,25,-0.4,4.2,3.8
Kjell Samuelsson,1993-94,35,PIT,NHL,59,5,8,13,118,57,,"","",,,,,,,"",,,,,,,,61,5,59,21,18,0.2,3.5,3.7
Kjell Samuelsson,1994-95,36,PIT,NHL,41,1,6,7,54,37,,"","",,,,,,,"",,,,,,,,39,2,52,23,8,-0.1,1.6,1.5
Kjell Samuelsson,1995-96,37,PHI,NHL,75,3,11,14,81,62,,"","",,,,,,,"",,,,,,,,70,1,67,18,20,0.0,5.4,5.4
Kjell Samuelsson,1996-97,38,PHI,NHL,34,4,3,7,47,36,,"","",,,,,,,"",,,,,,,,31,0,19,5,17,0.4,2.7,3.1
Kjell Samuelsson,1997-98,39,PHI,NHL,49,0,3,3,28,23,,"","",,,,,,,"",,,,,,,,27,0,33,15,9,-0.7,3.2,2.5
Kjell Samuelsson,1998-99,40,TBL,NHL,46,1,4,5,38,22,,856,18:37,,,,,,,"",,,,,,,,29,1,53,19,-6,-0.2,1.4,1.2
Mike Vellucci,1987-88,21,HAR,NHL,2,0,0,0,11,2,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.1,0.0
Mike Stapleton,1986-87,20,CHI,NHL,39,3,6,9,6,56,,"","",,,,,,,"",,,,,,,,17,0,32,6,-10,-0.6,0.1,-0.5
Mike Stapleton,1987-88,21,CHI,NHL,53,2,9,11,59,50,,"","",,,,,,,"",,,,,,,,19,8,39,18,-10,-1.1,0.5,-0.6
Mike Stapleton,1988-89,22,CHI,NHL,7,0,1,1,7,6,,"","",,,,,,,"",,,,,,,,2,0,3,0,-1,-0.2,0.1,-0.1
Mike Stapleton,1990-91,24,CHI,NHL,7,0,1,1,2,6,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.2,0.1,-0.1
Mike Stapleton,1991-92,25,CHI,NHL,19,4,4,8,8,32,,"","",,,,,,,"",,,,,,,,9,2,9,2,0,0.2,0.3,0.5
Mike Stapleton,1992-93,26,PIT,NHL,78,4,9,13,10,78,,"","",,,,,,,"",,,,,,,,20,6,35,13,-8,-1.7,0.6,-1.1
Mike Stapleton,1993-94,27,TOT,NHL,81,12,13,25,46,102,,"","",,,,,,,"",,,,,,,,37,13,46,17,-5,0.0,0.8,0.7
Mike Stapleton,1994-95,28,EDM,NHL,46,6,11,17,21,59,,"","",,,,,,,"",,,,,,,,27,9,36,6,-12,0.3,0.2,0.5
Mike Stapleton,1995-96,29,WIN,NHL,58,10,14,24,37,91,,"","",,,,,,,"",,,,,,,,43,10,54,17,-4,0.7,0.5,1.2
Mike Stapleton,1996-97,30,PHX,NHL,55,4,11,15,36,74,,"","",,,,,,,"",,,,,,,,23,9,29,11,-4,-0.4,0.7,0.3
Mike Stapleton,1997-98,31,PHX,NHL,64,5,5,10,36,69,,"","",,,,,,,"",,,,,,,,20,5,30,11,-4,-0.9,0.5,-0.4
Mike Stapleton,1998-99,32,PHX,NHL,76,9,9,18,34,106,,1039,13:40,,,,,,,"",,,,,,,,24,3,53,25,-6,0.0,0.9,0.9
Mike Stapleton,1999-00,33,ATL,NHL,62,10,12,22,30,146,,1073,17:18,,,,,,,"",,,,,,,,32,13,69,21,-29,0.4,0.2,0.6
Mike Stapleton,2000-01,34,TOT,NHL,52,2,6,8,10,31,,491,9:26,,,,,,,"",,,,,,,,17,6,35,13,-11,-0.3,0.1,-0.2
Cliff Ronning,1986-87,21,STL,NHL,42,11,14,25,6,66,,"","",,,,,,,"",,,,,,,,31,9,23,0,0,1.0,0.7,1.7
Cliff Ronning,1987-88,22,STL,NHL,26,5,8,13,12,38,,"","",,,,,,,"",,,,,,,,16,6,4,0,6,0.3,0.5,0.8
Cliff Ronning,1988-89,23,STL,NHL,64,24,31,55,18,150,,"","",,,,,,,"",,,,,,,,68,41,25,1,3,3.2,1.0,4.2
Cliff Ronning,1990-91,25,TOT,NHL,59,20,24,44,10,113,,"","",,,,,,,"",,,,,,,,72,41,31,0,0,2.8,0.7,3.5
