Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Bobby Ryan,2013-14,26,OTT,NHL,70,23,25,48,45,190,349,1181,16:52,8,5,30,104,50,39,"",1018,983,774,788,53,41,102.9,74,21,46,0,7,4.8,1.3,6.1,"",""
Bobby Ryan,2014-15,27,OTT,NHL,78,18,36,54,24,221,368,1363,17:28,4,7,33,110,59,41,"",1089,1071,783,822,54,46,101.8,77,23,51,2,5,4.4,1.5,6.0,45.5,46.0
Bobby Ryan,2015-16,28,OTT,NHL,81,22,34,56,28,183,341,1391,17:10,3,8,24,106,52,52,"",1044,1155,747,877,56,62,101.0,78,22,65,0,-9,5.2,0.8,6.0,43.4,54.6
Bobby Ryan,2016-17,29,OTT,NHL,62,13,12,25,24,111,228,963,15:32,6,3,36,109,27,27,"",803,811,567,595,35,36,100.0,51,16,38,0,-3,1.5,1.0,2.5,29.8,31.8
Bobby Ryan,2017-18,30,OTT,NHL,62,11,22,33,14,112,236,1019,16:27,12,10,52,97,24,37,"",861,875,614,636,40,50,97.7,50,10,53,0,-12,1.7,0.7,2.4,36.6,33.8
Bobby Ryan,2018-19,31,OTT,NHL,78,15,27,42,35,160,301,1223,15:41,8,18,49,77,50,48,"",952,1134,710,839,42,68,97.3,66,24,71,0,-29,2.2,0.3,2.5,42.0,52.0
Jack Johnson,2006-07,20,LAK,NHL,5,0,0,0,18,5,"",107,21:23,"","","","","","","",,,,,,,,0,0,7,2,-5,-0.1,-0.2,-0.3,"",""
Jack Johnson,2007-08,21,LAK,NHL,74,3,8,11,76,81,176,1605,21:42,3,2,136,84,23,62,"",1032,1491,767,1150,48,71,99.6,57,5,91,20,-19,-0.3,1.7,1.4,"",""
Jack Johnson,2008-09,22,LAK,NHL,41,6,5,11,46,50,103,831,20:17,0,0,51,68,9,29,"",569,697,425,539,22,37,97.5,33,10,46,5,-18,0.8,0.9,1.7,"",""
Jack Johnson,2009-10,23,LAK,NHL,80,8,28,36,48,130,323,1809,22:37,0,0,85,143,12,41,"",1302,1337,1005,1062,63,77,98.6,90,25,93,13,-15,2.6,2.8,5.4,"",""
Jack Johnson,2010-11,24,LAK,NHL,82,5,37,42,44,153,385,1902,23:12,0,0,133,84,16,59,"",1371,1430,1026,1090,51,68,98.6,85,33,76,3,-21,2.9,3.3,6.2,"",""
Jack Johnson,2011-12,25,TOT,NHL,82,12,26,38,39,176,348,1949,23:46,0,0,129,103,21,44,"",1313,1440,984,1091,50,56,99.8,81,30,81,23,-7,3.3,4.7,8.0,"",""
Jack Johnson,2012-13,26,CBJ,NHL,44,5,14,19,12,96,196,1143,25:58,0,0,90,66,9,20,"",697,836,487,640,28,32,101.1,42,13,47,13,-5,1.3,2.3,3.6,"",""
Jack Johnson,2013-14,27,CBJ,NHL,82,5,28,33,48,147,287,2024,24:41,0,1,127,180,17,40,"",1282,1376,961,1041,61,66,100.0,97,31,98,24,-7,1.8,3.9,5.7,"",""
Jack Johnson,2014-15,28,CBJ,NHL,79,8,32,40,44,141,273,1909,24:10,0,0,131,157,18,30,"",1254,1374,955,1055,68,75,100.0,101,33,109,31,-13,3.0,2.4,5.4,56.7,62.9
Jack Johnson,2015-16,29,CBJ,NHL,60,6,8,14,25,86,205,1451,24:11,0,1,102,98,8,30,"",992,1141,739,843,40,55,98.3,50,10,79,23,-16,0.4,1.5,2.0,48.4,51.5
Jack Johnson,2016-17,30,CBJ,NHL,82,5,18,23,32,116,224,1789,21:49,1,0,134,94,20,27,"",1464,1544,1118,1152,71,53,102.0,78,2,69,16,23,0.9,5.3,6.3,69.7,66.8
Jack Johnson,2017-18,31,CBJ,NHL,77,3,8,11,22,88,175,1505,19:33,0,0,135,101,20,23,"",1197,1311,912,958,52,59,99.7,55,1,93,33,-6,-0.4,2.6,2.2,52.7,63.6
Jack Johnson,2018-19,32,PIT,NHL,82,1,12,13,41,86,212,1581,19:17,0,0,147,233,14,32,"",1251,1478,923,1100,54,63,100.4,63,4,86,23,-4,-0.5,2.3,1.8,56.8,65.0
Benoit Pouliot,2006-07,20,MIN,NHL,3,0,0,0,0,1,"",21,6:58,"","","","","","","",,,,,,,,1,0,2,0,-1,-0.1,0.0,-0.1,"",""
Benoit Pouliot,2007-08,21,MIN,NHL,11,2,1,3,0,10,17,97,8:49,26,39,1,6,7,2,"",68,87,51,67,3,4,102.0,4,1,4,0,-1,0.3,0.1,0.3,"",""
Benoit Pouliot,2008-09,22,MIN,NHL,37,5,6,11,18,34,56,438,11:51,93,124,2,21,12,15,"",262,321,210,254,11,10,102.6,18,7,10,0,1,0.4,0.7,1.1,7.0,6.2
Benoit Pouliot,2009-10,23,TOT,NHL,53,17,11,28,43,111,180,820,15:28,5,6,19,61,21,20,"",682,677,530,505,33,24,101.8,47,14,27,2,8,2.6,1.4,3.9,"",""
Benoit Pouliot,2010-11,24,MTL,NHL,79,13,17,30,87,129,213,911,11:32,10,12,20,110,26,14,"",913,759,663,537,36,34,99.2,41,5,34,0,2,2.1,1.2,3.4,"",""
Benoit Pouliot,2011-12,25,BOS,NHL,74,16,16,32,38,107,174,904,12:13,8,10,14,97,37,8,"",845,685,624,515,44,25,103.6,51,7,26,0,18,3.0,1.5,4.4,"",""
Benoit Pouliot,2012-13,26,TBL,NHL,34,8,12,20,15,60,100,450,13:14,10,21,6,35,18,16,"",364,360,282,278,26,16,104.2,30,4,18,0,8,1.8,0.7,2.5,"",""
Benoit Pouliot,2013-14,27,NYR,NHL,80,15,21,36,56,141,223,1075,13:26,20,19,18,141,31,39,"",896,732,656,559,39,28,100.9,54,15,29,0,10,2.8,1.8,4.6,"",""
Benoit Pouliot,2014-15,28,EDM,NHL,58,19,15,34,28,105,174,964,16:37,13,21,31,71,40,36,"",751,731,542,571,39,40,100.5,53,13,47,6,-1,3.4,1.1,4.5,33.7,37.7
Benoit Pouliot,2015-16,29,EDM,NHL,55,14,22,36,30,109,174,883,16:03,20,29,25,35,32,29,"",703,651,519,491,33,39,98.2,52,18,42,2,-6,3.1,0.9,4.0,32.1,31.3
Benoit Pouliot,2016-17,30,EDM,NHL,67,8,6,14,34,77,146,942,14:03,7,21,39,39,39,48,"",698,738,517,518,23,27,99.3,27,4,35,8,-5,-0.2,0.8,0.6,29.5,33.7
Benoit Pouliot,2017-18,31,BUF,NHL,74,13,6,19,22,83,145,1013,13:41,12,21,34,69,35,31,"",726,846,548,653,25,37,98.0,31,2,53,16,-8,0.5,1.2,1.7,25.8,34.4
Gilbert Brule,2005-06,19,CBJ,NHL,7,2,2,4,0,11,"",92,13:11,"","","","","","","",,,,,,,,5,1,6,0,-2,0.3,0.0,0.4,,
Gilbert Brule,2006-07,20,CBJ,NHL,78,9,10,19,28,98,"",830,10:39,"","","","","","",Calder-13,,,,,,,,25,10,37,1,-21,0.5,0.2,0.7,,
Gilbert Brule,2007-08,21,CBJ,NHL,61,1,8,9,24,74,116,604,9:54,40,38,11,73,14,10,"",442,397,354,319,14,18,97.8,15,1,18,0,-4,-0.6,0.6,0.0,,
Gilbert Brule,2008-09,22,EDM,NHL,11,2,1,3,12,13,22,109,9:52,4,1,6,14,0,9,"",82,113,59,77,3,6,96.0,3,0,6,0,-3,0.2,0.0,0.2,,
Gilbert Brule,2009-10,23,EDM,NHL,65,17,20,37,38,121,194,925,14:14,144,130,25,112,25,39,"",699,787,542,603,38,44,99.0,47,9,46,0,-8,3.2,0.7,3.9,,
Gilbert Brule,2010-11,24,EDM,NHL,41,7,2,9,41,72,112,565,13:48,106,93,16,95,9,29,"",398,525,287,394,15,22,99.1,18,3,22,0,-7,0.1,0.3,0.4,,
Gilbert Brule,2011-12,25,PHX,NHL,33,5,9,14,11,56,88,382,11:34,8,13,13,55,10,10,"",316,327,234,238,20,13,105.0,22,2,13,0,7,1.0,0.7,1.7,,
Gilbert Brule,2013-14,27,PHX,NHL,3,0,0,0,2,3,6,35,11:33,0,0,1,3,1,1,"",32,32,21,24,0,1,94.1,0,0,1,0,-1,-0.1,0.0,-0.1,,
Jack Skille,2007-08,20,CHI,NHL,16,3,2,5,0,23,38,192,11:59,2,2,4,15,3,3,"",156,129,112,105,6,5,100.9,6,0,5,0,1,0.3,0.2,0.6,"",""
Jack Skille,2008-09,21,CHI,NHL,8,1,0,1,5,14,19,76,9:26,0,0,0,9,2,2,"",53,62,44,51,1,4,93.7,1,0,4,0,-3,0.0,0.0,-0.1,"",""
Jack Skille,2009-10,22,CHI,NHL,6,1,1,2,0,9,13,46,7:40,0,0,1,12,2,0,"",45,24,34,13,2,5,65.7,2,0,5,0,-3,0.2,-0.1,0.1,"",""
Jack Skille,2010-11,23,TOT,NHL,62,8,11,19,29,154,243,739,11:55,3,7,20,134,23,7,"",672,571,507,405,25,33,95.6,27,2,36,2,-9,0.8,0.4,1.3,"",""
Jack Skille,2011-12,24,FLA,NHL,46,4,6,10,28,76,134,550,11:58,8,8,16,99,10,6,"",442,501,328,367,11,21,96.6,12,0,23,2,-9,0.0,0.3,0.3,"",""
Jack Skille,2012-13,25,FLA,NHL,40,3,9,12,11,69,119,533,13:19,8,8,15,96,12,3,"",393,434,299,346,15,25,97.4,16,0,31,6,-9,0.2,0.3,0.5,"",""
Jack Skille,2013-14,26,CBJ,NHL,16,4,0,4,6,23,35,139,8:40,1,0,4,18,4,0,"",102,117,72,91,5,4,104.6,5,0,4,0,2,0.5,0.2,0.8,"",""
Jack Skille,2014-15,27,CBJ,NHL,45,6,2,8,16,95,146,564,12:31,3,5,15,96,17,2,"",458,555,354,424,11,29,95.7,11,0,29,0,-18,0.0,-0.2,-0.2,16.5,25.2
Jack Skille,2015-16,28,COL,NHL,74,8,6,14,11,106,176,654,8:50,4,15,25,97,17,8,Byng-31,483,670,375,487,19,23,100.4,20,0,27,4,-4,0.6,0.6,1.2,19.4,27.2
Jack Skille,2016-17,29,VAN,NHL,55,5,4,9,12,73,121,484,8:48,2,0,24,74,14,9,"",412,432,310,323,13,13,100.5,13,0,13,0,0,0.2,0.6,0.9,17.3,19.2
Devin Setoguchi,2007-08,21,SJS,NHL,44,11,6,17,8,105,169,627,14:15,11,6,17,64,17,20,"",462,413,358,302,19,10,102.8,25,6,13,0,6,1.2,1.2,2.4,"",""
Devin Setoguchi,2008-09,22,SJS,NHL,81,31,34,65,25,246,437,1313,16:13,6,15,30,146,37,61,"AS-18,Byng-44",1076,912,823,719,57,39,101.9,99,42,43,2,16,6.1,2.3,8.4,"",""
Devin Setoguchi,2009-10,23,SJS,NHL,70,20,16,36,19,165,316,1071,15:18,3,7,18,124,18,36,Byng-29,887,870,656,669,35,31,101.2,61,26,35,0,0,3.0,1.0,4.0,"",""
Devin Setoguchi,2010-11,24,SJS,NHL,72,22,19,41,37,199,346,1095,15:12,5,6,25,138,29,45,"",947,855,704,619,43,43,99.1,58,15,45,0,-2,3.7,1.1,4.8,"",""
Devin Setoguchi,2011-12,25,MIN,NHL,69,19,17,36,28,174,306,1214,17:36,3,8,23,73,31,23,"",877,943,640,701,33,51,97.1,52,18,51,0,-17,2.8,1.0,3.7,64.2,61.4
Devin Setoguchi,2012-13,26,MIN,NHL,48,13,14,27,20,97,168,693,14:26,7,10,19,92,18,18,"",528,574,390,434,29,24,102.7,38,9,24,0,5,2.5,1.1,3.6,26.9,24.4
Devin Setoguchi,2013-14,27,WPG,NHL,75,11,16,27,22,129,221,1129,15:03,5,15,37,143,24,29,"",925,958,710,683,30,37,98.2,40,10,38,0,-7,1.1,0.8,1.9,"",""
Devin Setoguchi,2014-15,28,CGY,NHL,12,0,0,0,4,12,26,146,12:09,1,1,5,12,0,1,"",102,140,71,91,2,9,89.9,5,3,9,0,-7,-0.4,-0.1,-0.6,3.7,7.3
Devin Setoguchi,2016-17,30,LAK,NHL,45,4,8,12,14,60,110,560,12:27,2,2,10,53,15,19,"",586,459,409,325,18,23,96.3,21,3,23,0,-5,0.2,0.6,0.8,22.3,16.6
Brian Lee,2007-08,20,OTT,NHL,6,0,1,1,4,6,13,101,16:49,0,0,7,3,1,4,"",83,82,58,57,4,4,100.0,5,0,5,1,1,0.0,0.2,0.2,,
Brian Lee,2008-09,21,OTT,NHL,53,2,11,13,33,51,114,1001,18:53,0,0,67,58,9,24,"",725,716,542,544,28,30,99.7,35,7,36,6,-2,0.4,2.3,2.8,,
Brian Lee,2009-10,22,OTT,NHL,23,2,1,3,12,22,59,358,15:33,0,0,27,33,2,8,"",301,265,215,186,8,13,95.2,8,0,14,1,-5,0.1,0.4,0.5,,
Brian Lee,2010-11,23,OTT,NHL,50,0,3,3,24,35,90,865,17:17,0,0,77,88,5,20,"",626,680,488,501,23,35,96.8,26,0,42,6,-10,-0.7,1.5,0.8,,
Brian Lee,2011-12,24,TOT,NHL,55,1,15,16,35,32,87,854,15:32,0,0,62,127,9,25,"",616,700,454,530,27,34,100.3,29,2,44,9,-8,0.9,0.6,1.5,,
Brian Lee,2012-13,25,TBL,NHL,22,0,0,0,16,13,34,306,13:55,0,0,28,49,1,8,"",247,296,190,228,9,22,93.1,9,0,22,0,-13,-0.4,-0.7,-1.0,,
Luc Bourdon,2006-07,19,VAN,NHL,9,0,0,0,4,3,"",80,8:50,"","","","","","","",,,,,,,,2,0,3,0,-1,-0.1,0.1,0.0,,
Luc Bourdon,2007-08,20,VAN,NHL,27,2,0,2,20,26,48,348,12:52,0,0,30,18,3,10,"",232,289,170,224,12,5,106.1,14,2,5,0,7,0.0,1.4,1.4,,
Anze Kopitar,2006-07,19,LAK,NHL,72,20,41,61,24,193,"",1479,20:32,"","","","","","",Calder-4,,,,,,,,89,44,74,17,-12,3.9,1.2,5.0,"",""
Anze Kopitar,2007-08,20,LAK,NHL,82,32,45,77,22,201,346,1696,20:41,566,584,40,47,52,85,Byng-8,1145,1247,880,984,54,72,98.4,102,44,88,15,-15,7.2,1.1,8.3,"",""
Anze Kopitar,2008-09,21,LAK,NHL,82,27,39,66,32,234,433,1677,20:27,671,684,56,85,49,73,Byng-52,1260,1073,970,814,55,66,96.6,87,31,84,11,-17,5.1,1.7,6.9,"",""
Anze Kopitar,2009-10,22,LAK,NHL,82,34,47,81,16,259,451,1786,21:47,592,602,50,78,35,46,"AS-6,Byng-4,Hart-17",1305,1123,1013,854,62,51,99.9,112,49,68,11,6,7.2,2.2,9.5,"",""
Anze Kopitar,2010-11,23,LAK,NHL,75,25,48,73,20,233,410,1619,21:35,579,581,45,92,62,40,"AS-8,Byng-10,Selke-9",1229,1040,901,776,67,39,103.5,94,26,58,15,25,6.0,3.2,9.2,"",""
Anze Kopitar,2011-12,24,LAK,NHL,82,25,51,76,20,230,416,1750,21:20,754,646,53,72,73,52,"Byng-19,Selke-9",1451,1067,1062,819,62,53,98.9,101,33,70,14,12,6.4,3.1,9.5,"",""
Anze Kopitar,2012-13,25,LAK,NHL,47,10,32,42,16,98,178,963,20:29,473,415,25,70,27,35,"AS-11,Byng-14,Selke-4",859,542,657,429,39,25,100.4,62,23,33,8,14,3.1,1.7,4.8,"",""
Anze Kopitar,2013-14,26,LAK,NHL,82,29,41,70,24,200,340,1713,20:53,773,678,44,90,52,41,"AS-6,Byng-10,Hart-8,Selke-2",1460,937,1098,718,66,30,102.6,99,33,59,25,34,6.4,3.7,10.0,"",""
Anze Kopitar,2014-15,27,LAK,NHL,79,16,48,64,10,134,249,1532,19:23,736,674,45,104,27,47,"Byng-3,Selke-3",1229,905,915,680,51,52,97.1,83,32,70,16,-2,4.7,1.7,6.4,48.0,36.9
Anze Kopitar,2015-16,28,LAK,NHL,81,25,49,74,16,177,311,1690,20:52,950,826,65,78,43,45,"AS-3,Byng-1,Hart-8,Selke-1",1385,1062,1051,801,78,44,103.4,105,25,65,19,34,6.5,3.3,9.7,60.3,46.2
Anze Kopitar,2016-17,29,LAK,NHL,76,12,40,52,28,150,290,1578,20:46,892,801,59,78,29,37,"Byng-26,Selke-15",1237,1017,910,771,48,55,97.7,73,24,71,13,-10,2.6,1.9,4.6,47.1,40.3
Anze Kopitar,2017-18,30,LAK,NHL,82,35,57,92,20,200,350,1811,22:05,983,833,64,50,54,70,"AS-3,AS-6,Byng-4,Hart-3,Selke-1",1405,1241,1041,926,80,61,101.5,116,34,75,12,21,7.9,3.1,11.0,57.1,52.2
Anze Kopitar,2018-19,31,LAK,NHL,81,22,38,60,30,156,298,1807,22:18,1002,817,66,59,57,58,Byng-38,1283,1423,960,1081,63,76,99.1,92,27,113,29,-20,3.3,1.7,5.0,57.5,67.3
Marc Staal,2007-08,21,NYR,NHL,80,2,8,10,42,78,189,1504,18:48,0,0,62,124,33,37,Calder-12,1196,935,916,700,40,40,98.3,42,0,62,22,2,-0.4,4.1,3.7,"",""
Marc Staal,2008-09,22,NYR,NHL,82,3,12,15,64,96,214,1733,21:08,0,0,75,189,41,31,"",1439,1194,1097,936,52,65,96.6,62,3,87,21,-7,-0.2,4.4,4.2,"",""
Marc Staal,2009-10,23,NYR,NHL,82,8,19,27,44,78,175,1897,23:08,0,0,97,178,45,43,"",1314,1448,972,1075,60,51,102.1,66,3,82,30,11,1.6,5.4,7.0,"",""
Marc Staal,2010-11,24,NYR,NHL,77,7,22,29,50,116,234,1982,25:44,0,0,109,140,54,37,"AS-12,Norris-16",1354,1465,1014,1062,56,56,100.8,84,19,80,23,8,1.7,5.3,6.9,"",""
Marc Staal,2011-12,25,NYR,NHL,46,2,3,5,16,61,110,915,19:54,0,0,68,55,14,19,"",604,768,471,540,27,35,97.9,31,3,41,6,-7,-0.3,1.5,1.2,"",""
Marc Staal,2012-13,26,NYR,NHL,21,2,9,11,14,20,71,513,24:27,0,0,36,47,4,12,"",389,384,280,274,19,16,101.4,24,4,21,5,4,0.9,1.4,2.3,"",""
Marc Staal,2013-14,27,NYR,NHL,72,3,11,14,24,92,217,1477,20:31,1,0,84,83,41,48,"",1286,1082,968,842,45,47,98.6,49,2,57,9,-1,0.1,3.6,3.6,"",""
Marc Staal,2014-15,28,NYR,NHL,80,5,15,20,42,97,198,1691,21:08,1,1,123,99,43,43,AS-27,1288,1471,961,1095,63,49,102.5,67,0,68,19,18,0.7,4.3,5.0,60.4,62.7
Marc Staal,2015-16,29,NYR,NHL,77,2,13,15,36,65,145,1515,19:41,1,3,120,65,20,49,"",1075,1325,802,956,49,48,101.7,50,0,69,21,2,0.0,2.7,2.8,48.1,58.2
Marc Staal,2016-17,30,NYR,NHL,72,3,7,10,34,70,146,1381,19:11,0,1,97,89,22,47,"",1056,1208,803,892,53,47,101.8,57,1,68,21,9,-0.3,3.1,2.8,48.2,52.5
Marc Staal,2017-18,31,NYR,NHL,72,1,7,8,18,68,147,1334,18:32,0,0,96,76,32,43,"",934,1233,713,935,49,42,102.8,54,1,63,21,11,-0.7,3.9,3.2,46.6,56.0
Marc Staal,2018-19,32,NYR,NHL,79,3,10,13,32,84,170,1534,19:25,0,0,119,94,28,68,"",1038,1406,785,1061,53,65,100.6,56,0,96,31,-9,-0.3,2.5,2.3,52.9,61.7
Ryan O'Marra,2009-10,22,EDM,NHL,3,0,1,1,0,2,5,20,6:37,7,5,0,5,1,0,"",17,14,13,11,1,1,99.1,1,0,1,0,0,0.1,0.0,0.1,,
Ryan O'Marra,2010-11,23,EDM,NHL,21,1,4,5,13,13,19,231,11:01,75,103,9,41,8,17,"",138,219,101,153,6,7,101.2,6,1,8,1,-2,0.0,0.2,0.2,,
Ryan O'Marra,2011-12,24,TOT,NHL,9,0,1,1,4,7,8,84,9:17,36,29,7,19,2,2,"",52,68,47,43,1,2,96.3,1,0,3,1,-1,-0.1,0.1,-0.1,,
Martin Hanzal,2007-08,20,PHX,NHL,72,8,27,35,28,111,188,1206,16:45,470,549,35,98,38,23,"",812,768,655,591,34,39,97.2,55,20,52,10,-7,1.2,1.2,2.4,"",""
Martin Hanzal,2008-09,21,PHX,NHL,74,11,20,31,40,97,176,1210,16:21,516,550,45,130,26,15,"",737,843,555,637,33,41,99.4,40,3,75,34,-4,0.9,1.3,2.2,"",""
Martin Hanzal,2009-10,22,PHX,NHL,81,11,22,33,104,147,260,1497,18:29,552,536,41,171,29,21,Selke-18,1050,957,792,734,39,37,99.9,54,14,62,22,0,0.5,1.8,2.3,"",""
Martin Hanzal,2010-11,23,PHX,NHL,61,16,10,26,54,149,265,1190,19:30,518,511,35,147,28,23,Selke-40,876,786,675,625,34,28,100.9,58,24,47,17,4,1.2,1.2,2.4,"",""
Martin Hanzal,2011-12,24,PHX,NHL,64,8,26,34,63,145,249,1180,18:27,571,526,32,239,41,22,Selke-23,929,796,683,632,41,28,102.1,64,22,41,11,12,1.3,1.8,3.1,"",""
Martin Hanzal,2012-13,25,PHX,NHL,39,11,12,23,24,93,170,723,18:32,298,339,17,100,24,17,"",597,564,442,424,23,21,100.6,37,13,27,5,2,1.8,0.8,2.5,"",""
Martin Hanzal,2013-14,26,PHX,NHL,65,15,25,40,73,169,268,1214,18:41,599,500,37,200,32,19,"",912,894,708,672,36,44,98.2,59,23,58,13,-9,2.7,1.0,3.7,"",""
Martin Hanzal,2014-15,27,ARI,NHL,37,8,16,24,31,85,144,656,17:44,346,266,18,105,17,12,"",509,460,372,353,25,27,99.0,35,8,32,4,-1,1.8,0.9,2.6,20.2,21.6
Martin Hanzal,2015-16,28,ARI,NHL,64,13,28,41,77,141,242,1139,17:48,586,462,28,126,27,21,"",803,808,590,619,34,38,99.7,61,26,54,11,-5,3.0,1.0,4.0,33.8,33.4
Martin Hanzal,2016-17,29,TOT,NHL,71,20,19,39,53,169,272,1258,17:43,767,593,58,145,31,30,"",937,918,692,717,41,56,97.2,60,19,70,12,-17,3.0,0.7,3.7,38.2,44.5
Martin Hanzal,2017-18,30,DAL,NHL,38,5,5,10,23,62,115,536,14:07,239,195,21,66,10,10,"",338,372,240,256,10,24,93.1,18,8,31,5,-14,0.1,0.1,0.2,13.4,16.7
Martin Hanzal,2018-19,31,DAL,NHL,7,1,1,2,4,14,19,90,12:52,45,31,4,14,2,3,"",60,81,48,63,2,6,92.1,5,3,7,1,-4,0.0,0.0,0.0,2.7,3.4
Ryan Parent,2006-07,19,PHI,NHL,1,0,0,0,0,1,"",14,14:10,"","","","","","","",,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,
Ryan Parent,2007-08,20,PHI,NHL,22,0,0,0,6,9,20,330,14:59,0,0,17,23,1,12,"",243,331,189,251,8,12,99.6,8,0,12,0,-4,-0.4,0.3,-0.1,,
Ryan Parent,2008-09,21,PHI,NHL,31,0,4,4,10,9,34,564,18:12,0,0,39,33,16,25,"",413,541,305,378,24,23,102.4,26,0,33,10,3,-0.2,1.2,1.0,,
