Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Griffin Reinhart,2015-16,22,EDM,NHL,29,0,1,1,20,24,61,524,18:04,0,0,46,62,6,26,"",411,466,304,343,15,21,98.2,15,0,23,2,-6,-0.5,0.7,0.2,21.3,22.5
Morgan Rielly,2013-14,19,TOR,NHL,73,2,25,27,12,96,214,1287,17:37,0,0,92,96,38,71,"",1035,1261,748,987,49,58,100.9,68,19,64,2,-13,1.8,1.3,3.1,"",""
Morgan Rielly,2014-15,20,TOR,NHL,81,8,21,29,14,148,312,1647,20:20,0,0,103,98,41,63,"",1323,1398,986,1060,49,61,99.0,65,15,75,9,-16,2.2,2.3,4.5,53.9,64.0
Morgan Rielly,2015-16,21,TOR,NHL,82,9,27,36,28,167,414,1905,23:14,0,0,122,58,35,72,"",1598,1560,1185,1237,68,83,99.0,84,14,111,24,-17,2.6,3.0,5.6,63.4,68.7
Morgan Rielly,2016-17,22,TOR,NHL,76,6,21,27,21,171,352,1685,22:10,0,0,120,46,34,76,"",1462,1439,1097,1107,60,82,97.4,70,8,105,21,-20,1.6,1.3,2.9,65.8,63.4
Morgan Rielly,2017-18,23,TOR,NHL,76,6,46,52,14,182,371,1642,21:36,0,2,84,48,34,79,Byng-14,1477,1387,1100,1082,67,70,99.8,101,33,85,13,-4,4.0,2.7,6.8,67.5,65.5
Morgan Rielly,2018-19,24,TOR,NHL,82,20,52,72,14,223,436,1896,23:07,0,1,114,61,60,94,"AS-5,Byng-4,Norris-5",1844,1720,1378,1346,115,87,103.3,149,33,100,8,24,7.0,4.7,11.7,90.8,83.0
Hampus Lindholm,2013-14,20,ANA,NHL,78,6,24,30,36,116,226,1516,19:26,0,1,61,54,22,45,Calder-7,1285,1225,990,931,81,50,103.1,95,13,55,2,29,2.2,4.4,6.6,"",""
Hampus Lindholm,2014-15,21,ANA,NHL,78,7,27,34,32,107,235,1697,21:46,0,4,77,59,29,68,"",1330,1280,997,989,72,44,104.0,86,14,70,24,25,2.5,5.1,7.7,55.5,51.7
Hampus Lindholm,2015-16,22,ANA,NHL,80,10,18,28,40,149,316,1760,22:00,0,0,115,68,18,65,"AS-21,Norris-17",1443,1088,1073,783,51,46,98.3,74,20,59,12,7,2.1,5.2,7.3,62.5,47.0
Hampus Lindholm,2016-17,23,ANA,NHL,66,6,14,20,36,94,203,1482,22:27,2,0,94,98,18,63,AS-25,1165,1021,870,748,52,38,100.8,65,10,52,11,13,1.1,4.5,5.6,55.6,37.8
Hampus Lindholm,2017-18,24,ANA,NHL,69,13,18,31,34,131,278,1569,22:44,0,0,97,93,24,63,"",1249,1163,941,876,66,50,102.1,82,14,69,18,16,2.6,4.6,7.2,54.4,52.0
Hampus Lindholm,2018-19,25,ANA,NHL,76,6,22,28,44,125,269,1824,24:00,0,0,133,81,23,85,"",1424,1476,1066,1099,65,71,99.4,79,10,101,27,-5,1.2,4.3,5.5,61.6,69.6
Mathew Dumba,2013-14,19,MIN,NHL,13,1,1,2,2,12,31,162,12:27,0,0,3,9,2,5,"",135,110,98,89,1,6,92.1,4,3,6,0,-5,0.1,-0.1,0.1,"",""
Mathew Dumba,2014-15,20,MIN,NHL,58,8,8,16,23,86,188,871,15:01,0,0,51,42,9,28,"",721,656,535,457,44,32,102.3,55,10,33,0,13,1.6,3.1,4.7,32.1,25.3
Mathew Dumba,2015-16,21,MIN,NHL,81,10,16,26,38,152,328,1364,16:50,0,0,56,83,13,44,"",1030,1093,773,815,51,47,101.1,67,16,52,2,1,2.4,3.2,5.6,42.9,46.4
Mathew Dumba,2016-17,22,MIN,NHL,76,11,23,34,59,131,292,1545,20:20,0,0,71,96,18,43,"",1172,1237,868,933,69,55,102.8,92,21,61,5,15,3.1,3.9,6.9,53.1,49.2
Mathew Dumba,2017-18,23,MIN,NHL,82,14,36,50,41,176,369,1953,23:49,2,0,112,136,22,52,"",1413,1602,1073,1196,89,73,102.4,111,19,88,10,15,4.1,5.1,9.3,64.8,61.7
Mathew Dumba,2018-19,24,MIN,NHL,32,12,10,22,21,93,200,748,23:23,0,0,43,60,10,17,"",619,596,474,451,26,32,96.8,45,16,41,7,-5,2.5,1.7,4.2,31.3,22.7
Derrick Pouliot,2014-15,21,PIT,NHL,34,2,5,7,4,56,114,597,17:33,0,0,20,15,11,18,"",481,409,357,318,14,22,96.4,20,6,27,1,-11,0.3,0.4,0.6,21.3,21.4
Derrick Pouliot,2015-16,22,PIT,NHL,22,0,7,7,2,25,60,340,15:27,0,0,18,16,6,3,"",347,246,248,176,15,9,101.3,15,0,11,0,4,0.4,1.0,1.3,15.6,10.5
Derrick Pouliot,2016-17,23,PIT,NHL,11,0,0,0,4,11,20,164,14:53,0,0,8,14,3,6,"",123,134,90,103,3,7,96.0,4,1,7,0,-4,-0.2,-0.1,-0.3,5.5,7.6
Derrick Pouliot,2017-18,24,VAN,NHL,71,3,19,22,39,78,185,1267,17:51,0,0,118,79,24,67,"",1079,1050,807,767,39,59,96.4,54,14,63,1,-22,1.0,1.3,2.3,47.9,53.4
Derrick Pouliot,2018-19,25,VAN,NHL,62,3,9,12,30,58,150,1064,17:10,0,0,71,76,19,39,"",917,912,688,700,46,45,101.2,49,3,47,0,-1,0.2,2.5,2.7,40.4,49.3
Jacob Trouba,2013-14,19,WPG,NHL,65,10,19,29,43,121,293,1458,22:26,0,0,132,95,31,88,Calder-6,1123,1142,831,812,57,55,100.3,70,10,77,21,4,2.6,3.3,5.9,"",""
Jacob Trouba,2014-15,20,WPG,NHL,65,7,15,22,46,133,320,1516,23:19,0,1,120,97,28,76,"",1200,1028,838,757,41,44,99.0,62,15,69,24,2,1.4,3.2,4.6,45.5,45.5
Jacob Trouba,2015-16,21,WPG,NHL,81,6,15,21,62,133,283,1787,22:04,0,1,177,144,29,65,"",1375,1305,1007,933,61,53,100.3,72,7,84,30,10,0.8,4.1,4.9,65.4,52.8
Jacob Trouba,2016-17,22,WPG,NHL,60,8,25,33,54,154,323,1498,24:58,0,0,118,107,36,62,AS-22,1105,1119,849,837,58,54,100.8,72,12,81,24,4,2.7,2.5,5.2,48.9,48.9
Jacob Trouba,2017-18,23,WPG,NHL,55,3,21,24,34,144,277,1204,21:54,0,0,100,84,28,54,"",997,980,750,701,53,44,100.9,60,6,60,15,9,1.3,3.0,4.3,45.4,37.3
Jacob Trouba,2018-19,24,WPG,NHL,82,8,42,50,58,162,367,1876,22:53,0,0,171,112,48,86,"",1465,1513,1106,1113,81,77,101.0,112,26,102,24,8,3.5,4.0,7.5,62.8,69.1
Slater Koekkoek,2014-15,20,TBL,NHL,3,0,0,0,2,6,8,50,16:35,0,0,3,2,1,0,"",43,43,35,32,1,1,100.7,1,0,1,0,0,-0.1,0.1,0.0,1.6,1.6
Slater Koekkoek,2015-16,21,TBL,NHL,9,0,1,1,2,11,22,93,10:19,0,0,5,6,3,3,"",102,78,79,59,2,3,96.6,2,0,3,0,-1,0.0,0.1,0.1,4.4,2.3
Slater Koekkoek,2016-17,22,TBL,NHL,29,0,4,4,8,27,68,377,12:59,0,0,27,25,1,7,"",308,339,227,252,12,16,98.5,12,0,17,1,-4,0.0,0.5,0.5,13.5,14.2
Slater Koekkoek,2017-18,23,TBL,NHL,35,4,4,8,18,43,74,393,11:14,0,0,24,36,3,6,"",354,375,272,263,20,16,101.4,20,0,17,1,4,0.7,0.9,1.6,16.3,14.6
Slater Koekkoek,2018-19,24,TOT,NHL,31,2,4,6,14,36,69,491,15:50,0,0,48,54,4,7,"",439,442,326,322,26,22,101.8,26,0,29,7,4,0.2,1.0,1.2,20.9,22.0
Filip Forsberg,2012-13,18,NSH,NHL,5,0,1,1,0,14,23,77,15:29,0,1,0,3,3,3,"",61,74,48,61,1,6,89.8,1,0,6,0,-5,-0.1,-0.1,-0.2,"",""
Filip Forsberg,2013-14,19,NSH,NHL,13,1,4,5,4,20,38,148,11:24,0,0,2,6,6,6,"",93,109,68,87,1,9,89.6,6,5,9,0,-8,0.3,-0.2,0.1,"",""
Filip Forsberg,2014-15,20,NSH,NHL,82,26,37,63,24,237,471,1421,17:20,3,4,28,108,50,57,Calder-4,1350,1012,994,748,64,47,100.1,90,26,50,0,15,6.1,2.1,8.3,51.3,39.4
Filip Forsberg,2015-16,21,NSH,NHL,82,33,31,64,47,247,490,1562,19:03,2,7,41,114,72,52,"AS-6,Byng-56,Selke-10",1313,1025,976,735,60,59,98.4,94,33,74,14,1,6.7,1.8,8.5,54.3,42.3
Filip Forsberg,2016-17,22,NSH,NHL,82,31,27,58,32,234,466,1518,18:31,5,13,26,97,76,62,Byng-40,1257,1065,951,822,57,62,98.2,86,25,76,11,-4,5.8,1.4,7.2,50.5,44.3
Filip Forsberg,2017-18,23,NSH,NHL,67,26,38,64,38,179,349,1171,17:28,4,5,37,86,49,65,"",1005,890,769,685,61,33,104.7,90,28,38,2,27,6.1,2.2,8.3,44.5,44.1
Filip Forsberg,2018-19,24,NSH,NHL,64,28,22,50,26,217,435,1191,18:37,1,6,29,100,69,67,"",1083,864,831,678,57,48,100.2,73,14,56,4,8,4.7,1.6,6.3,51.4,44.5
Mikhail Grigorenko,2012-13,18,BUF,NHL,25,1,4,5,0,31,56,256,10:14,57,92,2,2,7,6,"",190,230,144,182,9,10,101.3,9,0,10,0,-1,0.0,0.2,0.2,"",""
Mikhail Grigorenko,2013-14,19,BUF,NHL,18,2,1,3,2,20,34,206,11:26,53,50,5,6,7,7,"",126,195,94,145,5,8,99.6,6,1,8,0,-3,0.0,0.2,0.2,"",""
Mikhail Grigorenko,2014-15,20,BUF,NHL,25,3,3,6,2,35,57,379,15:10,153,173,15,28,2,7,"",256,388,192,279,9,17,97.3,11,2,19,0,-10,-0.1,0.1,0.0,11.8,15.7
Mikhail Grigorenko,2015-16,21,COL,NHL,74,6,21,27,8,84,143,982,13:16,150,199,39,23,21,18,Byng-70,697,863,520,626,40,34,102.9,49,9,40,3,2,0.9,1.2,2.2,27.3,34.8
Mikhail Grigorenko,2016-17,22,COL,NHL,75,10,13,23,18,85,147,1057,14:05,111,81,26,27,35,26,"",710,795,524,601,28,42,97.8,35,6,52,9,-14,0.7,0.9,1.6,26.9,36.5
Radek Faksa,2015-16,22,DAL,NHL,45,5,7,12,16,67,116,556,12:21,197,204,33,48,20,9,"",505,440,381,312,25,16,101.8,26,1,19,3,9,0.4,0.9,1.3,20.3,17.2
Radek Faksa,2016-17,23,DAL,NHL,80,12,21,33,67,132,249,1294,16:10,590,632,62,101,43,36,"",1090,1016,801,733,48,54,98.4,51,3,78,23,-6,1.4,1.0,2.4,48.9,48.2
Radek Faksa,2017-18,24,DAL,NHL,79,17,16,33,36,118,188,1206,15:16,556,521,56,101,38,16,Selke-7,930,919,678,646,50,31,103.7,51,0,49,18,21,1.9,2.3,4.2,37.1,36.4
Radek Faksa,2018-19,25,DAL,NHL,81,15,15,30,54,114,199,1331,16:26,570,562,65,103,42,29,Selke-24,954,1126,693,820,37,43,99.8,47,7,55,12,-3,0.8,1.8,2.6,44.1,49.4
Zemgus Girgensons,2013-14,20,BUF,NHL,70,8,14,22,14,115,191,1072,15:19,100,140,43,161,25,15,"",743,924,569,675,31,40,99.1,36,2,53,13,-6,0.4,1.4,1.8,"",""
Zemgus Girgensons,2014-15,21,BUF,NHL,61,15,15,30,25,115,183,1164,19:05,440,556,62,127,19,12,"",598,1036,451,738,28,45,99.3,41,10,67,22,-16,1.8,0.8,2.6,30.8,47.0
Zemgus Girgensons,2015-16,22,BUF,NHL,71,7,11,18,20,110,179,1068,15:02,153,182,41,125,16,18,"",753,810,551,608,25,26,100.2,31,5,39,13,0,-0.1,1.4,1.3,30.2,31.9
Zemgus Girgensons,2016-17,23,BUF,NHL,75,7,9,16,18,112,189,987,13:10,273,306,26,120,17,16,"",718,811,544,629,22,29,99.1,22,0,46,17,-7,-0.2,1.0,0.8,30.7,34.1
Zemgus Girgensons,2017-18,24,BUF,NHL,71,7,8,15,26,113,168,973,13:43,23,40,32,134,18,12,"",696,744,528,592,23,36,97.4,25,0,55,19,-12,-0.4,1.0,0.5,30.1,32.3
Zemgus Girgensons,2018-19,25,BUF,NHL,72,5,13,18,17,78,132,980,13:37,28,41,29,144,21,11,"",681,723,525,561,26,37,98.1,26,0,55,18,-11,-0.4,0.8,0.4,28.5,33.8
Cody Ceci,2013-14,20,OTT,NHL,49,3,6,9,14,82,166,843,17:12,0,0,49,45,12,15,"",699,676,538,525,31,37,98.7,35,3,43,6,-5,0.3,1.0,1.4,"",""
Cody Ceci,2014-15,21,OTT,NHL,81,5,16,21,6,130,245,1562,19:17,0,0,113,89,14,41,Byng-26,1188,1217,876,912,47,54,99.6,55,5,71,17,-4,1.0,2.6,3.6,50.9,51.1
Cody Ceci,2015-16,22,OTT,NHL,75,10,16,26,18,116,232,1448,19:18,0,0,130,70,15,41,"",1003,1245,746,928,47,43,102.8,55,4,70,27,9,2.4,2.8,5.2,41.4,54.3
Cody Ceci,2016-17,23,OTT,NHL,79,2,15,17,20,143,287,1833,23:12,1,0,159,111,22,74,"",1285,1568,925,1123,51,66,99.2,59,4,90,24,-11,-0.2,3.4,3.2,51.4,60.3
Cody Ceci,2017-18,24,OTT,NHL,82,5,14,19,12,143,315,1914,23:20,0,0,171,163,18,40,"",1449,1862,1070,1340,62,90,98.9,72,8,121,30,-27,0.1,2.2,2.2,60.8,75.0
Cody Ceci,2018-19,25,OTT,NHL,74,7,19,26,18,132,283,1670,22:34,0,0,142,120,20,59,"",1324,1681,992,1266,66,88,99.7,69,3,113,25,-22,1.2,1.9,3.1,57.4,72.1
Tom Wilson,2013-14,19,WSH,NHL,82,3,7,10,151,63,97,651,7:56,0,3,13,197,17,10,"",468,566,351,424,17,16,101.8,18,1,16,0,1,-0.4,0.8,0.4,"",""
Tom Wilson,2014-15,20,WSH,NHL,67,4,13,17,172,79,150,733,10:56,2,9,24,205,20,10,"",702,614,511,421,23,23,98.9,24,1,23,0,-1,0.3,0.7,1.0,26.5,23.8
Tom Wilson,2015-16,21,WSH,NHL,82,7,16,23,163,99,189,1059,12:55,8,6,48,253,16,21,"",772,897,570,648,38,37,101.2,41,2,47,10,3,0.4,1.2,1.7,33.1,36.8
Tom Wilson,2016-17,22,WSH,NHL,82,7,12,19,133,95,166,1060,12:56,3,7,44,239,36,21,"",738,753,524,553,33,24,102.4,33,0,41,17,9,-0.1,1.4,1.3,32.2,28.1
Tom Wilson,2017-18,23,WSH,NHL,78,14,21,35,187,123,234,1247,15:59,25,29,51,250,40,44,"",1107,1088,801,844,61,51,102.3,63,1,63,12,10,1.5,1.7,3.2,47.2,50.8
Tom Wilson,2018-19,24,WSH,NHL,63,22,18,40,128,130,229,1143,18:09,29,24,52,200,43,44,"",920,961,708,736,57,49,102.0,67,8,65,16,11,3.0,1.5,4.4,38.2,46.7
Tomas Hertl,2013-14,20,SJS,NHL,37,15,10,25,4,98,166,567,15:20,29,22,13,39,18,18,Calder-14,549,433,388,313,30,19,101.9,35,5,19,0,11,2.9,1.1,3.9,"",""
Tomas Hertl,2014-15,21,SJS,NHL,82,13,18,31,16,145,287,1193,14:33,35,43,33,103,29,64,"",1146,982,820,724,42,45,99.0,52,10,47,0,-5,1.5,1.2,2.7,47.0,43.9
Tomas Hertl,2015-16,22,SJS,NHL,81,21,25,46,26,202,348,1294,15:58,256,201,60,90,35,41,"",1231,962,883,679,59,42,100.6,73,14,43,0,16,3.9,2.2,6.1,60.7,41.5
Tomas Hertl,2016-17,23,SJS,NHL,49,10,12,22,14,100,183,844,17:13,245,229,42,76,30,18,"",752,601,527,407,27,33,96.1,32,5,40,5,-8,1.1,0.7,1.9,28.8,22.0
Tomas Hertl,2017-18,24,SJS,NHL,79,22,24,46,41,175,332,1430,18:06,587,569,71,84,60,45,"",1205,1124,853,762,51,54,98.5,89,35,71,15,-2,2.9,1.7,4.6,48.3,46.7
Tomas Hertl,2018-19,25,SJS,NHL,77,35,39,74,18,176,309,1465,19:01,609,574,64,53,57,44,Byng-37,1194,1006,880,743,77,71,98.8,113,34,90,15,5,6.7,1.6,8.3,58.7,51.4
Teuvo Teravainen,2013-14,19,CHI,NHL,3,0,0,0,0,4,7,42,14:06,13,12,0,1,4,1,"",32,29,24,23,0,0,100.0,1,1,0,0,0,-0.1,0.0,-0.1,"",""
Teuvo Teravainen,2014-15,20,CHI,NHL,34,4,5,9,2,66,103,435,12:47,29,33,14,11,11,15,"",412,343,311,253,14,10,100.9,15,1,10,0,4,0.2,0.7,0.9,18.4,15.2
Teuvo Teravainen,2015-16,21,CHI,NHL,78,13,22,35,20,136,245,1197,15:21,125,184,31,24,35,25,"",881,847,652,628,32,34,99.1,50,17,43,8,-2,2.0,1.2,3.3,35.8,37.2
Teuvo Teravainen,2016-17,22,CAR,NHL,81,15,27,42,16,169,298,1315,16:14,193,220,33,27,51,67,"",1095,899,822,700,43,47,98.1,63,20,50,1,-6,2.6,1.5,4.1,45.0,38.6
Teuvo Teravainen,2017-18,23,CAR,NHL,82,23,41,64,14,185,352,1385,16:53,15,34,22,26,47,33,Byng-38,1215,916,895,727,62,53,99.7,90,28,54,0,8,5.0,2.1,7.1,49.4,41.4
Teuvo Teravainen,2018-19,24,CAR,NHL,82,21,55,76,12,167,318,1469,17:55,18,25,23,35,55,64,"Byng-15,Selke-24",1251,998,955,763,65,36,103.4,98,28,48,8,30,5.8,2.9,8.7,55.2,46.2
Scott Laughton,2012-13,18,PHI,NHL,5,0,0,0,0,10,15,58,11:31,19,24,1,10,0,0,"",36,51,24,40,0,0,100.0,0,0,1,1,0,-0.2,0.1,-0.1,"",""
Scott Laughton,2014-15,20,PHI,NHL,31,2,4,6,17,51,89,394,12:43,134,141,11,58,11,12,"",282,331,203,248,11,12,100.7,13,2,14,2,-1,-0.2,0.4,0.2,12.7,11.6
Scott Laughton,2015-16,21,PHI,NHL,71,7,14,21,34,85,145,741,10:26,170,218,29,86,23,21,"",599,671,442,491,24,24,100.7,25,1,31,7,-2,1.0,0.8,1.8,25.6,29.6
Scott Laughton,2016-17,22,PHI,NHL,2,0,0,0,0,4,5,20,10:15,11,9,0,3,1,0,"",25,10,21,7,2,2,77.2,2,0,2,0,0,-0.1,0.0,0.0,1.8,0.6
Scott Laughton,2017-18,23,PHI,NHL,81,10,10,20,42,108,173,901,11:07,314,290,27,126,22,23,"",719,691,546,492,22,33,95.9,23,0,44,11,-10,0.5,0.5,1.0,28.0,25.6
Scott Laughton,2018-19,24,PHI,NHL,82,12,20,32,53,130,210,1218,14:51,344,291,46,146,42,42,"",853,1084,646,780,46,58,99.4,48,0,89,30,-11,1.0,0.9,1.9,41.3,44.9
Mark Jankowski,2016-17,22,CGY,NHL,1,0,0,0,0,0,0,10,10:18,5,3,0,1,1,0,"",8,9,6,7,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.3
Mark Jankowski,2017-18,23,CGY,NHL,72,17,8,25,33,118,211,962,13:21,395,415,51,35,33,20,"",845,813,623,586,27,37,97.8,35,5,43,5,-7,1.6,1.0,2.5,34.9,32.4
Mark Jankowski,2018-19,24,CGY,NHL,79,14,18,32,12,99,194,1004,12:42,426,394,56,30,49,36,"",785,745,564,534,29,35,98.1,41,0,50,15,6,1.8,1.1,2.9,33.5,31.1
Olli Maatta,2013-14,19,PIT,NHL,78,9,20,29,14,119,242,1443,18:30,0,0,112,41,10,35,Calder-5,1156,1125,865,826,52,47,100.0,65,11,53,5,8,2.5,4.1,6.6,"",""
Olli Maatta,2014-15,20,PIT,NHL,20,1,8,9,10,27,56,414,20:43,0,0,33,18,3,11,"",323,308,238,230,16,15,100.0,19,3,16,1,1,0.6,1.0,1.6,13.6,12.7
Olli Maatta,2015-16,21,PIT,NHL,67,6,13,19,22,95,190,1337,19:58,0,0,87,81,8,34,"",1098,1027,817,766,65,40,103.6,71,3,54,14,27,1.1,4.8,5.9,48.3,41.3
Olli Maatta,2016-17,22,PIT,NHL,55,1,6,7,12,66,129,994,18:04,0,0,102,72,11,30,"",847,874,630,620,42,28,102.5,46,1,39,11,17,-0.4,2.6,2.3,42.3,34.5
Olli Maatta,2017-18,23,PIT,NHL,82,7,22,29,28,164,318,1538,18:45,0,0,115,131,17,50,Byng-42,1356,1267,1025,927,51,54,98.7,67,13,72,18,-1,1.8,3.1,4.9,59.8,56.2
Olli Maatta,2018-19,24,PIT,NHL,60,1,13,14,12,74,168,1115,18:35,0,0,116,97,16,42,"",822,948,638,685,45,37,102.1,54,6,50,11,9,0.1,2.5,2.7,40.2,37.9
Mike Matheson,2015-16,21,FLA,NHL,3,0,0,0,2,4,8,53,17:32,0,0,1,1,1,1,"",47,36,39,30,1,0,104.0,1,0,0,0,1,-0.1,0.2,0.1,1.7,1.3
Mike Matheson,2016-17,22,FLA,NHL,81,7,10,17,36,179,314,1705,21:03,1,0,118,69,48,65,"",1321,1335,1028,1023,54,62,99.2,62,4,80,17,-5,0.5,3.9,4.4,51.8,58.0
Mike Matheson,2017-18,23,FLA,NHL,81,10,17,27,61,167,320,1728,21:20,0,0,137,53,68,92,"",1444,1505,1122,1125,66,69,99.7,80,11,87,17,-1,1.6,3.5,5.1,66.0,68.6
Mike Matheson,2018-19,24,FLA,NHL,75,8,19,27,44,129,235,1674,22:19,0,1,132,63,64,135,"",1266,1414,978,1067,62,85,97.3,74,10,110,22,-24,1.4,1.8,3.2,58.7,67.2
Jordan Schmaltz,2016-17,23,STL,NHL,9,0,2,2,4,5,9,129,14:20,0,0,10,4,1,2,"",101,111,76,83,5,5,100.7,7,2,5,0,0,0.1,0.3,0.4,4.7,4.4
Jordan Schmaltz,2017-18,24,STL,NHL,13,0,1,1,6,5,13,143,10:58,0,0,12,4,0,4,"",116,112,76,74,3,3,99.3,3,0,3,0,0,-0.1,0.3,0.3,4.5,3.7
Jordan Schmaltz,2018-19,25,STL,NHL,20,0,2,2,2,11,19,230,11:29,0,0,22,10,1,3,"",169,230,131,163,6,13,95.4,6,0,14,1,-7,-0.1,0.0,-0.1,8.6,10.6
Brendan Gaunce,2015-16,21,VAN,NHL,20,1,0,1,2,34,52,255,12:46,49,58,3,34,11,7,"",208,215,152,171,2,11,93.2,3,1,16,5,-9,-0.5,-0.1,-0.5,8.3,9.8
Brendan Gaunce,2016-17,22,VAN,NHL,57,0,5,5,33,51,81,541,9:29,84,80,12,94,11,6,"",441,427,324,324,12,14,99.0,12,0,16,2,-2,-1.0,0.6,-0.3,18.5,19.2
Brendan Gaunce,2017-18,23,VAN,NHL,37,4,2,6,10,55,96,492,13:19,38,46,11,48,16,16,"",342,402,266,292,12,12,100.6,13,1,22,10,0,-0.3,0.6,0.3,13.5,16.6
Brendan Gaunce,2018-19,24,VAN,NHL,3,1,2,3,0,2,2,23,7:37,8,5,0,4,0,1,"",20,17,12,15,4,1,128.9,4,0,1,0,3,0.3,0.1,0.5,0.8,0.8
Henrik Samuelsson,2014-15,20,ARI,NHL,3,0,0,0,2,4,5,40,13:16,2,0,0,5,1,0,"",36,41,31,30,0,2,91.3,0,0,2,0,-2,-0.1,0.0,-0.1,2.2,2.4
