Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Elias Lindholm,2015-16,21,CAR,NHL,82,11,28,39,24,176,295,1485,18:07,213,221,45,112,33,34,"",1225,1043,914,798,34,53,95.7,58,24,62,6,-23,1.5,1.1,2.6,50.4,43.4
Elias Lindholm,2016-17,22,CAR,NHL,72,11,34,45,16,151,272,1309,18:11,353,282,43,99,57,37,"",1087,977,801,723,43,48,98.1,67,19,57,7,-2,2.5,1.6,4.1,45.2,42.1
Elias Lindholm,2017-18,23,CAR,NHL,81,16,28,44,18,153,267,1449,17:54,432,361,41,98,48,34,"",1200,1046,889,793,49,59,97.1,76,24,74,14,-8,2.1,1.5,3.6,51.2,46.5
Elias Lindholm,2018-19,24,CGY,NHL,81,27,51,78,20,182,311,1623,20:02,509,428,39,82,50,46,"Byng-30,Selke-10",1222,987,903,764,77,54,102.1,125,38,78,21,30,5.9,2.6,8.4,56.6,46.3
Sean Monahan,2013-14,19,CGY,NHL,75,22,12,34,8,140,250,1198,15:59,476,560,23,42,26,31,Calder-8,815,1016,583,696,37,51,98.7,52,15,58,1,-20,2.9,0.7,3.6,"",""
Sean Monahan,2014-15,20,CGY,NHL,81,31,31,62,12,191,344,1589,19:37,902,917,42,39,81,52,"Byng-5,Selke-20",1161,1355,821,962,58,51,102.4,94,34,57,6,8,5.9,2.1,7.9,46.6,54.5
Sean Monahan,2015-16,21,CGY,NHL,81,27,36,63,18,197,336,1552,19:10,887,852,37,38,55,38,Byng-14,1126,1158,821,835,65,68,99.3,99,34,81,11,-6,5.6,1.3,6.9,52.5,52.9
Sean Monahan,2016-17,22,CGY,NHL,82,27,31,58,20,199,348,1441,17:35,743,701,25,34,50,44,"",1097,1082,801,832,51,50,100.3,82,29,58,4,-1,5.2,1.7,6.9,51.6,51.6
Sean Monahan,2017-18,23,CGY,NHL,74,31,33,64,24,202,352,1382,18:41,709,698,17,35,51,42,"",1268,1045,947,827,68,59,100.2,100,32,67,2,3,5.8,1.9,7.7,56.7,45.5
Sean Monahan,2018-19,24,CGY,NHL,78,34,48,82,12,211,358,1486,19:03,454,434,24,36,78,58,Byng-3,1295,1107,957,857,78,67,100.3,120,42,72,1,7,7.3,1.6,8.9,63.4,52.8
Darnell Nurse,2014-15,19,EDM,NHL,2,0,0,0,0,2,4,34,17:00,0,0,0,5,0,0,"",33,26,26,23,2,4,82.4,2,0,4,0,-2,0.0,-0.1,-0.1,1.9,1.9
Darnell Nurse,2015-16,20,EDM,NHL,69,3,7,10,60,120,241,1396,20:14,0,0,103,160,13,43,"",1067,1278,774,967,47,64,99.1,51,1,82,18,-13,-0.3,2.2,1.9,46.2,57.0
Darnell Nurse,2016-17,21,EDM,NHL,44,5,6,11,33,85,145,749,17:01,0,0,53,107,11,36,"",654,636,489,496,31,31,100.4,31,0,38,7,0,0.9,1.5,2.4,31.4,32.6
Darnell Nurse,2017-18,22,EDM,NHL,82,6,20,26,67,194,366,1824,22:15,0,0,153,161,28,72,"",1605,1547,1242,1122,76,64,100.7,79,1,87,23,15,1.0,4.7,5.8,75.1,70.7
Darnell Nurse,2018-19,23,EDM,NHL,82,10,31,41,87,196,394,1953,23:49,0,0,146,162,30,73,"",1412,1602,1026,1188,77,83,100.6,103,23,111,26,-5,2.8,3.8,6.6,68.1,71.8
Rasmus Ristolainen,2013-14,19,BUF,NHL,34,2,2,4,6,52,87,650,19:07,0,1,32,66,9,19,"",404,584,301,444,13,26,97.0,15,2,30,2,-15,-0.1,0.6,0.5,"",""
Rasmus Ristolainen,2014-15,20,BUF,NHL,78,8,12,20,26,121,222,1608,20:37,1,0,136,118,9,35,"",942,1583,731,1167,30,59,98.4,46,15,82,20,-32,1.1,1.5,2.6,43.6,70.7
Rasmus Ristolainen,2015-16,21,BUF,NHL,82,9,32,41,33,202,390,2073,25:17,0,0,137,139,20,48,"",1336,1604,991,1211,54,74,98.6,90,33,101,23,-21,3.2,3.5,6.7,54.8,61.1
Rasmus Ristolainen,2016-17,22,BUF,NHL,79,6,39,45,58,186,359,2091,26:28,0,0,161,195,25,59,"",1387,1757,1065,1350,61,70,100.6,107,43,108,35,-9,3.1,4.5,7.6,62.9,67.5
Rasmus Ristolainen,2017-18,23,BUF,NHL,73,6,35,41,48,182,353,1934,26:30,1,0,111,206,12,47,"",1389,1472,1077,1132,60,83,97.6,101,36,119,30,-25,2.5,3.3,5.7,54.0,62.0
Rasmus Ristolainen,2018-19,24,BUF,NHL,78,5,38,43,38,182,332,1922,24:38,0,0,121,235,23,44,"",1395,1524,1093,1177,59,94,96.5,89,29,122,21,-41,2.5,1.8,4.3,61.2,69.3
Bo Horvat,2014-15,19,VAN,NHL,68,13,12,25,16,93,142,834,12:16,436,409,47,69,13,10,Calder-11,633,797,489,571,28,38,99.0,32,2,44,5,-8,2.0,0.5,2.5,31.1,36.5
Bo Horvat,2015-16,20,VAN,NHL,82,16,24,40,18,155,245,1405,17:08,760,733,53,69,27,17,"",900,1066,664,833,42,69,97.1,56,13,94,22,-30,2.4,0.5,2.9,41.4,54.7
Bo Horvat,2016-17,21,VAN,NHL,81,20,32,52,27,158,286,1461,18:02,756,742,41,65,37,27,"",1026,1104,765,832,51,58,99.8,68,15,89,28,-7,4.0,1.7,5.7,51.1,50.3
Bo Horvat,2017-18,22,VAN,NHL,64,22,22,44,10,158,253,1238,19:21,712,612,29,35,22,25,"",919,950,667,702,51,49,100.7,75,23,64,11,-1,3.4,1.5,4.9,42.5,43.1
Bo Horvat,2018-19,23,VAN,NHL,82,27,34,61,33,227,355,1709,20:50,1083,935,63,62,28,38,"",1366,1378,1007,1018,62,65,100.1,98,33,76,6,-4,4.2,2.0,6.2,61.9,66.7
Valeri Nichushkin,2013-14,18,DAL,NHL,79,14,20,34,8,128,218,1183,14:58,0,1,27,85,25,58,Calder-12,1045,1009,785,740,53,32,103.4,58,5,33,0,20,2.1,2.1,4.1,"",""
Valeri Nichushkin,2014-15,19,DAL,NHL,8,0,1,1,2,6,19,110,13:46,0,0,1,7,5,6,"",88,92,67,67,3,7,90.7,3,0,8,0,-5,-0.2,-0.1,-0.3,4.7,3.7
Valeri Nichushkin,2015-16,20,DAL,NHL,79,9,20,29,12,139,246,1101,13:56,0,1,33,68,33,46,"",1027,935,755,681,43,37,100.6,48,5,42,0,2,1.3,1.1,2.3,44.1,41.7
Valeri Nichushkin,2018-19,23,DAL,NHL,57,0,10,10,0,65,109,679,11:55,3,3,32,71,24,30,"",569,594,413,419,20,25,98.0,23,2,26,1,-4,-0.9,0.8,-0.1,24.8,23.2
Samuel Morin,2016-17,21,PHI,NHL,1,0,0,0,0,2,4,18,17:47,0,0,0,7,1,0,"",14,7,12,6,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.6,0.4
Samuel Morin,2017-18,22,PHI,NHL,2,0,0,0,4,1,3,32,15:49,0,0,1,7,1,1,"",30,23,25,15,2,1,102.8,2,0,2,1,1,0.0,0.1,0.1,1.8,1.3
Samuel Morin,2018-19,23,PHI,NHL,5,0,0,0,4,5,9,62,12:22,0,0,7,9,1,5,"",50,56,37,41,1,4,88.1,1,0,4,0,-3,-0.1,-0.1,-0.2,1.7,2.9
Max Domi,2015-16,20,ARI,NHL,81,18,34,52,72,156,297,1326,16:22,20,35,25,34,28,41,Calder-6,951,1083,701,821,47,44,102.0,81,33,53,4,3,4.3,1.6,5.8,41.4,47.7
Max Domi,2016-17,21,ARI,NHL,59,9,29,38,40,108,209,1002,16:59,5,5,21,28,27,36,"",753,897,562,699,39,44,100.9,56,17,50,2,-9,2.4,0.8,3.2,33.2,41.3
Max Domi,2017-18,22,ARI,NHL,82,9,36,45,73,150,315,1370,16:42,185,227,28,49,40,62,"",1158,1216,831,943,59,62,101.2,78,19,67,0,-7,1.7,1.6,3.3,48.0,55.0
Max Domi,2018-19,23,MTL,NHL,82,28,44,72,80,203,362,1425,17:23,447,549,39,53,47,70,"",1295,1218,947,889,79,54,103.5,95,16,58,0,20,6.0,2.2,8.2,64.4,58.5
Josh Morrissey,2015-16,20,WPG,NHL,1,0,0,0,0,1,1,16,15:54,0,0,2,1,0,1,"",9,12,6,10,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3
Josh Morrissey,2016-17,21,WPG,NHL,82,6,14,20,38,99,218,1598,19:29,0,0,139,145,15,39,Byng-53,1329,1301,993,960,72,69,100.4,80,5,85,14,6,0.9,2.8,3.7,54.7,53.2
Josh Morrissey,2017-18,22,WPG,NHL,81,7,19,26,47,102,215,1657,20:27,1,1,168,139,22,48,"",1415,1384,1063,1003,73,61,100.8,77,1,81,20,15,1.3,4.3,5.6,63.7,54.4
Josh Morrissey,2018-19,23,WPG,NHL,59,6,25,31,14,95,188,1322,22:24,0,0,107,55,33,32,"",1053,1048,795,757,58,51,101.4,77,15,74,22,9,2.1,3.1,5.2,46.1,49.4
Alexander Wennberg,2014-15,20,CBJ,NHL,68,4,16,20,22,85,144,1062,15:37,288,386,45,58,25,11,"",723,744,532,579,25,43,96.2,37,12,64,20,-19,-0.3,0.2,-0.1,30.5,34.1
Alexander Wennberg,2015-16,21,CBJ,NHL,69,8,32,40,2,97,170,1094,15:52,400,522,46,32,42,21,Byng-19,850,851,626,624,43,40,100.4,61,18,48,4,-1,2.4,1.1,3.5,39.0,36.1
Alexander Wennberg,2016-17,22,CBJ,NHL,80,13,46,59,21,109,186,1470,18:23,609,676,56,58,44,31,Byng-32,1136,1065,855,801,54,43,101.0,89,35,49,4,9,4.0,1.9,5.9,48.0,45.9
Alexander Wennberg,2017-18,23,CBJ,NHL,66,8,27,35,12,74,127,1197,18:08,350,424,46,28,36,15,"",1001,862,780,640,62,39,102.2,83,19,49,7,22,1.1,2.1,3.3,50.0,38.9
Alexander Wennberg,2018-19,24,CBJ,NHL,75,2,23,25,12,64,111,1131,15:05,342,364,32,34,34,29,"",837,810,634,603,36,41,98.4,51,11,48,6,-1,-0.4,1.2,0.8,38.3,42.1
Ryan Pulock,2015-16,21,NYI,NHL,15,2,2,4,5,15,41,236,15:44,0,0,11,13,3,5,"",197,184,145,136,13,12,101.7,13,0,12,0,1,0.4,0.6,1.0,8.5,9.2
Ryan Pulock,2016-17,22,NYI,NHL,1,0,0,0,0,0,1,4,3:57,0,0,1,1,0,0,"",1,5,1,2,1,0,200.0,1,0,0,0,1,0.0,0.1,0.1,0.2,0.0
Ryan Pulock,2017-18,23,NYI,NHL,68,10,22,32,14,184,358,1252,18:24,0,0,86,113,25,35,"",1142,1161,832,864,52,56,99.5,68,16,56,0,-4,2.7,1.7,4.5,53.0,54.8
Ryan Pulock,2018-19,24,NYI,NHL,82,9,28,37,22,180,369,1834,22:22,0,0,148,143,35,68,"",1297,1472,961,1056,73,50,103.7,84,11,69,19,21,2.4,5.9,8.3,68.9,63.2
Nikita Zadorov,2013-14,18,BUF,NHL,7,1,0,1,4,4,9,120,17:10,0,0,3,25,1,5,"",66,97,43,75,2,6,96.0,2,0,6,0,-4,0.1,0.0,0.1,"",""
Nikita Zadorov,2014-15,19,BUF,NHL,60,3,12,15,51,52,104,1062,17:42,1,0,73,134,11,39,"",663,1026,518,769,37,43,101.7,47,10,54,8,-10,0.7,1.9,2.6,32.4,45.9
Nikita Zadorov,2015-16,20,COL,NHL,22,0,2,2,12,18,43,373,16:56,0,0,16,53,6,10,"",274,335,203,245,9,14,97.9,9,0,17,3,-5,-0.2,0.4,0.1,11.9,15.4
Nikita Zadorov,2016-17,21,COL,NHL,56,0,10,10,73,61,157,1066,19:02,0,0,69,153,12,25,"",770,854,574,642,23,43,96.7,26,3,58,15,-20,-0.2,1.1,0.8,27.0,38.4
Nikita Zadorov,2017-18,22,COL,NHL,77,7,13,20,103,94,238,1499,19:28,0,0,106,278,13,36,"",1253,1394,912,1045,64,61,101.7,66,1,74,13,4,0.9,3.5,4.4,51.2,54.8
Nikita Zadorov,2018-19,23,COL,NHL,70,7,7,14,75,100,209,1204,17:12,0,0,67,228,21,32,"",1015,1041,751,760,49,32,102.7,52,0,50,18,19,0.7,3.8,4.4,50.0,46.6
Curtis Lazar,2014-15,19,OTT,NHL,67,6,9,15,14,92,165,864,12:54,129,144,40,167,24,13,"",752,731,552,559,34,33,100.4,34,0,40,7,1,0.0,0.9,0.8,32.5,32.4
Curtis Lazar,2015-16,20,OTT,NHL,76,6,14,20,18,78,141,1053,13:52,168,216,47,118,24,15,Byng-56,662,893,488,665,26,34,100.3,41,8,50,16,-1,0.1,0.9,0.9,28.0,38.7
Curtis Lazar,2016-17,21,TOT,NHL,37,1,3,4,4,26,47,338,9:08,39,60,17,66,7,6,"",218,329,162,231,8,16,96.3,8,0,16,0,-8,-0.4,0.1,-0.3,8.9,11.9
Curtis Lazar,2017-18,22,CGY,NHL,65,2,10,12,23,65,124,641,9:51,48,73,26,130,9,18,"",594,562,438,408,18,26,97.0,18,0,27,1,-8,-0.4,0.5,0.1,23.4,23.2
Curtis Lazar,2018-19,23,CGY,NHL,1,0,0,0,0,0,0,5,4:48,3,1,1,0,0,0,"",5,4,4,3,0,1,0.0,0,0,1,0,-1,0.0,0.0,0.0,0.4,0.2
Mirco Mueller,2014-15,19,SJS,NHL,39,1,3,4,10,31,69,661,16:58,0,0,58,49,19,21,"",594,587,422,417,18,27,96.9,19,0,28,1,-8,-0.3,0.7,0.4,27.2,27.3
Mirco Mueller,2015-16,20,SJS,NHL,11,0,0,0,7,8,19,117,10:36,0,0,3,2,1,6,"",104,99,72,76,0,4,92.2,0,0,4,0,-4,-0.1,-0.1,-0.2,5.3,4.9
Mirco Mueller,2016-17,21,SJS,NHL,4,1,1,2,0,3,6,38,9:36,0,0,3,2,2,2,"",33,36,23,26,3,1,112.1,3,0,1,0,2,0.3,0.3,0.5,2.0,1.4
Mirco Mueller,2017-18,22,NJD,NHL,28,0,4,4,4,19,42,467,16:41,0,0,42,15,13,11,"",326,366,251,279,16,15,101.2,19,0,22,5,1,-0.2,1.1,1.0,14.9,14.1
Mirco Mueller,2018-19,23,NJD,NHL,53,1,10,11,17,39,94,958,18:04,0,0,61,75,22,35,"",740,806,576,619,29,35,98.5,32,0,41,6,-3,0.1,2.2,2.2,35.2,35.2
Kerby Rychel,2014-15,20,CBJ,NHL,5,0,3,3,2,4,10,53,10:42,0,0,3,11,2,1,"",37,50,30,33,3,0,113.6,3,0,0,0,3,0.2,0.2,0.4,1.9,0.9
Kerby Rychel,2015-16,21,CBJ,NHL,32,2,7,9,15,32,55,304,9:31,1,2,9,39,9,9,"",233,283,162,208,13,8,105.9,13,0,8,0,5,0.4,0.5,0.9,9.3,14.0
Kerby Rychel,2017-18,23,MTL,NHL,4,1,1,2,2,7,9,44,11:02,2,2,2,13,1,1,"",38,50,25,39,2,4,97.8,2,0,4,0,-2,0.2,0.0,0.2,1.3,3.1
Kerby Rychel,2018-19,24,CGY,NHL,2,0,0,0,0,1,1,18,9:11,0,1,1,3,0,0,"",11,21,4,15,0,1,90.0,1,1,1,0,-1,-0.1,0.0,-0.1,0.0,1.3
Anthony Mantha,2015-16,21,DET,NHL,10,2,1,3,2,18,29,117,11:42,0,0,3,4,4,2,"",108,89,86,73,4,10,86.5,10,6,10,0,-6,0.2,-0.1,0.1,4.5,5.0
Anthony Mantha,2016-17,22,DET,NHL,60,17,19,36,53,133,216,954,15:54,5,6,33,46,26,39,"",800,670,611,505,43,31,100.8,49,6,33,0,10,3.2,1.7,4.9,39.1,28.6
Anthony Mantha,2017-18,23,DET,NHL,80,24,24,48,52,190,331,1384,17:18,17,35,36,91,36,67,"",1159,1077,895,826,51,49,100.1,71,20,54,1,-1,3.5,1.7,5.2,52.5,51.1
Anthony Mantha,2018-19,24,DET,NHL,67,25,23,48,30,198,335,1194,17:50,22,28,23,67,37,60,"",1096,898,816,709,49,54,97.4,69,20,56,0,-8,4.0,1.0,5.0,48.0,44.0
Frederik Gauthier,2015-16,20,TOR,NHL,7,0,1,1,0,3,7,97,13:51,52,58,7,10,1,1,"",52,75,38,64,2,8,90.9,3,0,8,0,-5,-0.2,-0.1,-0.3,1.5,3.6
Frederik Gauthier,2016-17,21,TOR,NHL,21,2,1,3,23,15,25,204,9:42,120,115,17,17,5,3,"",139,158,99,115,7,5,104.5,7,0,9,4,2,0.0,0.3,0.3,4.0,5.2
Frederik Gauthier,2017-18,22,TOR,NHL,9,1,0,1,0,12,16,79,8:45,27,28,5,12,3,5,"",50,81,36,66,1,6,91.2,2,0,7,1,-4,0.0,-0.1,-0.1,2.7,4.2
Frederik Gauthier,2018-19,23,TOR,NHL,70,3,11,14,12,46,87,586,8:22,240,207,28,98,12,12,"",466,551,327,412,24,21,103.7,24,0,23,2,3,0.1,0.6,0.7,17.9,20.2
Emile Poirier,2014-15,20,CGY,NHL,6,0,1,1,0,2,6,48,7:59,0,1,1,8,3,0,"",35,59,23,37,1,0,105.3,1,0,0,0,1,0.0,0.1,0.1,1.4,2.7
Emile Poirier,2015-16,21,CGY,NHL,2,0,0,0,2,3,8,28,13:54,0,0,1,4,1,0,"",32,15,24,12,0,1,83.3,0,0,1,0,-1,-0.1,0.0,-0.1,0.6,0.6
Andre Burakovsky,2014-15,19,WSH,NHL,53,9,13,22,10,65,142,685,12:55,74,93,18,22,18,17,"",669,545,487,376,35,22,102.2,44,9,23,0,12,1.6,1.3,2.8,27.7,19.5
Andre Burakovsky,2015-16,20,WSH,NHL,79,17,21,38,12,126,238,1029,13:01,17,20,24,37,34,30,Byng-70,939,883,684,647,47,43,100.1,52,5,43,0,4,3.3,1.2,4.6,40.2,39.5
Andre Burakovsky,2016-17,21,WSH,NHL,64,12,23,35,14,111,222,849,13:16,2,5,25,31,33,33,"",804,653,556,512,36,22,102.8,44,8,23,0,13,2.8,1.4,4.1,31.2,30.0
Andre Burakovsky,2017-18,22,WSH,NHL,56,12,13,25,27,84,170,775,13:50,18,15,26,40,23,34,"",707,627,495,472,31,26,100.9,36,5,28,0,3,1.6,0.9,2.6,25.2,25.8
Andre Burakovsky,2018-19,23,WSH,NHL,76,12,13,25,14,100,178,846,11:08,7,13,29,35,28,29,"",778,825,558,601,35,32,101.2,36,1,32,0,2,1.3,0.8,2.2,32.1,34.2
Hunter Shinkaruk,2015-16,21,TOT,NHL,8,2,1,3,2,12,23,120,14:58,0,1,3,9,1,2,"",85,88,68,70,1,5,89.4,6,5,5,0,-4,0.2,-0.1,0.2,4.6,3.2
Hunter Shinkaruk,2016-17,22,CGY,NHL,7,0,1,1,2,5,11,74,10:35,0,0,3,3,2,1,"",55,72,42,58,1,4,91.8,1,0,4,0,-3,-0.1,0.0,-0.1,1.7,3.0
Michael McCarron,2015-16,20,MTL,NHL,20,1,1,2,37,41,56,234,11:41,85,84,8,49,4,7,"",171,214,122,153,4,12,93.8,4,0,14,0,-10,-0.3,-0.2,-0.5,6.0,7.1
Michael McCarron,2016-17,21,MTL,NHL,31,1,4,5,41,31,56,307,9:53,76,99,11,75,7,6,"",232,246,177,185,7,11,98.1,9,2,11,0,-4,-0.2,0.2,0.0,8.3,10.6
Michael McCarron,2017-18,22,MTL,NHL,18,0,1,1,32,15,27,158,8:46,60,63,14,61,3,5,"",109,143,76,98,5,6,100.6,5,0,6,0,-1,-0.3,0.2,-0.2,3.4,5.4
Shea Theodore,2015-16,20,ANA,NHL,19,3,5,8,2,28,61,363,19:07,0,0,22,6,10,17,"",251,262,195,194,12,4,105.7,18,6,5,0,7,0.8,1.5,2.3,10.8,9.7
Shea Theodore,2016-17,21,ANA,NHL,34,2,7,9,28,60,126,589,17:19,0,0,30,14,4,30,"",463,459,360,358,19,27,96.8,29,7,32,4,-6,0.5,0.9,1.4,19.3,20.8
Shea Theodore,2017-18,22,VEG,NHL,61,6,23,29,14,144,262,1241,20:21,0,0,70,29,25,42,"",1102,996,823,754,52,46,100.0,73,20,53,7,5,2.1,2.8,4.9,49.8,46.3
Shea Theodore,2018-19,23,VEG,NHL,79,12,25,37,20,202,404,1588,20:06,1,0,91,27,82,59,"",1572,1181,1136,880,54,59,97.5,73,18,60,1,-4,3.1,3.1,6.2,71.0,56.4
Marko Dano,2014-15,20,CBJ,NHL,35,8,13,21,14,84,129,464,13:15,16,21,12,94,18,7,"",432,363,326,286,26,14,103.8,26,0,14,0,12,2.0,1.0,2.9,23.4,16.0
Marko Dano,2015-16,21,TOT,NHL,34,5,5,10,10,54,92,417,12:15,2,4,15,62,10,15,"",368,316,270,238,12,19,95.8,13,1,19,0,-7,0.5,0.1,0.7,16.5,16.0
Marko Dano,2016-17,22,WPG,NHL,38,4,7,11,10,44,77,406,10:41,1,3,14,83,18,10,"",289,314,207,216,9,8,100.8,15,6,9,0,0,0.5,0.4,0.9,11.9,11.6
Marko Dano,2017-18,23,WPG,NHL,23,2,1,3,6,22,38,165,7:11,1,1,7,26,3,4,"",147,145,116,106,5,7,97.3,5,0,7,0,-2,0.1,0.1,0.1,5.4,5.8
Marko Dano,2018-19,24,COL,NHL,8,0,0,0,7,3,9,55,6:53,0,5,3,16,3,2,"",45,49,35,40,1,2,96.2,1,0,2,0,-1,-0.2,0.0,-0.1,1.1,1.8
Morgan Klimchuk,2017-18,22,CGY,NHL,1,0,0,0,0,0,1,7,7:25,0,0,0,1,1,0,"",7,5,7,5,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5
Jason Dickinson,2015-16,20,DAL,NHL,1,1,0,1,0,2,3,12,11:55,1,6,1,0,0,1,"",11,13,7,7,1,0,125.0,1,0,0,0,1,0.2,0.1,0.2,0.5,0.1
Jason Dickinson,2016-17,21,DAL,NHL,10,2,0,2,0,9,19,118,11:47,4,9,4,8,3,0,"",101,89,74,65,2,5,93.4,2,0,5,0,-3,0.1,0.0,0.1,4.5,2.7
