Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Michael Rasmussen,2018-19,19,DET,NHL,62,8,10,18,29,74,131,749,12:05,23,41,28,84,12,29,"",498,578,379,441,22,28,99.2,33,11,30,0,-8,0.5,0.5,1.0,22.8,25.2
Owen Tippett,2017-18,18,FLA,NHL,7,1,0,1,0,17,31,78,11:07,0,2,4,3,2,2,"",57,73,44,60,1,7,88.8,3,2,7,0,-6,0.0,-0.2,-0.2,2.2,4.7
Martin Necas,2017-18,19,CAR,NHL,1,0,0,0,0,0,0,7,6:54,0,4,0,0,1,1,"",7,9,5,8,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Martin Necas,2018-19,20,CAR,NHL,7,1,1,2,2,6,10,70,10:01,16,28,2,3,3,7,"",48,45,38,35,2,2,100.3,2,0,2,0,0,0.1,0.1,0.2,1.2,2.6
Erik Brannstrom,2018-19,19,OTT,NHL,2,0,0,0,0,0,7,36,18:04,0,0,1,1,1,4,"",23,40,15,28,1,1,104.3,1,0,1,0,0,0.0,0.1,0.0,1.0,1.8
Juuso Valimaki,2018-19,20,CGY,NHL,24,1,2,3,12,28,65,372,15:29,0,0,43,21,9,14,"",304,307,221,225,10,13,97.8,11,0,18,5,-2,-0.1,0.4,0.4,13.6,12.7
Urho Vaakanainen,2018-19,20,BOS,NHL,2,0,0,0,0,2,4,18,9:06,0,0,0,0,0,1,"",17,11,12,9,0,1,85.7,0,0,1,0,-1,0.0,0.0,-0.1,0.4,1.1
Robert Thomas,2018-19,19,STL,NHL,70,9,24,33,14,80,126,915,13:04,97,123,22,13,36,30,"",733,695,550,519,35,35,99.4,47,12,40,3,-2,1.7,1.1,2.7,37.5,29.6
Filip Chytil,2017-18,18,NYR,NHL,9,1,2,3,4,21,31,122,13:37,28,48,1,3,1,3,"",95,140,72,108,3,8,96.8,3,0,8,0,-5,0.1,0.0,0.0,4.5,7.4
Filip Chytil,2018-19,19,NYR,NHL,75,11,12,23,8,133,243,1034,13:47,68,107,21,29,25,46,"",810,924,608,680,25,46,96.3,38,13,47,0,-22,0.5,0.4,0.9,39.0,42.1
Kailer Yamamoto,2017-18,19,EDM,NHL,9,0,3,3,2,23,41,136,15:10,0,1,3,6,5,8,"",159,108,105,69,3,4,96.7,4,1,5,0,-2,-0.1,0.1,0.0,7.0,4.3
Kailer Yamamoto,2018-19,20,EDM,NHL,17,1,1,2,2,13,22,222,13:04,0,0,11,18,3,6,"",191,179,142,128,4,9,94.1,5,1,11,1,-6,-0.3,0.0,-0.3,9.3,8.3
Kristian Vesalainen,2018-19,19,WPG,NHL,5,0,1,1,0,1,2,34,6:50,0,0,1,1,0,2,"",34,36,21,28,1,1,100.4,1,0,1,0,0,0.0,0.0,0.0,1.7,1.3
Ryan Poehling,2018-19,20,MTL,NHL,1,3,0,3,0,3,5,11,11:22,4,3,0,1,0,0,"",17,10,14,5,3,0,123.1,3,0,0,0,3,0.6,0.1,0.7,1.1,0.0
Henri Jokiharju,2018-19,19,CHI,NHL,38,0,12,12,16,62,138,721,18:59,0,0,37,48,7,26,"",700,590,514,461,32,37,97.7,36,4,41,3,-7,0.3,0.5,0.8,28.8,32.9
Eeli Tolvanen,2017-18,18,NSH,NHL,3,0,0,0,0,3,6,36,12:07,0,0,1,2,0,1,"",22,36,15,30,0,0,100.0,0,0,0,0,0,-0.1,0.0,-0.1,0.6,0.9
Eeli Tolvanen,2018-19,19,NSH,NHL,4,1,1,2,0,2,12,53,13:16,0,0,2,4,3,1,"",50,31,38,22,2,0,109.5,3,1,0,0,2,0.2,0.1,0.3,0.9,1.1
Jaret Anderson-Dolan,2018-19,19,LAK,NHL,5,0,1,1,0,6,10,58,11:36,4,5,2,5,2,2,"",42,53,27,41,2,4,97.8,2,0,4,0,-2,-0.1,0.0,-0.1,1.5,2.3
Alexandre Texier,2018-19,19,CBJ,NHL,2,1,0,1,0,6,8,26,12:46,0,1,1,2,0,2,"",18,27,17,24,3,0,123.1,3,0,0,0,3,0.1,0.1,0.3,1.1,0.9
Alex Formenton,2017-18,18,OTT,NHL,1,0,0,0,0,0,0,5,4:54,0,0,1,1,0,1,"",4,8,3,7,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.3
Alex Formenton,2018-19,19,OTT,NHL,9,1,0,1,6,16,25,105,11:40,1,2,7,11,4,5,"",74,119,55,84,3,5,100.0,3,0,6,1,-2,-0.1,0.0,-0.1,3.1,4.1
Max Comtois,2018-19,20,ANA,NHL,10,2,5,7,7,9,19,146,14:35,3,8,3,27,2,4,"",81,160,60,127,8,3,116.0,8,0,5,0,3,0.5,0.3,0.8,3.9,7.0
Drake Batherson,2018-19,20,OTT,NHL,20,3,6,9,6,18,27,268,13:25,3,1,21,17,7,12,"",150,277,120,195,10,11,102.7,13,3,12,0,-2,0.4,0.2,0.7,7.6,8.4
Sebastian Aho,2017-18,21,NYI,NHL,22,1,3,4,6,24,52,357,16:15,0,1,13,10,3,12,"",298,334,222,268,15,20,99.2,17,2,20,0,-5,0.1,0.2,0.3,14.4,19.0
