Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TOI,ATOI,Awards,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Alain Lemieux,1983-84,22,STL,NHL,17,4,5,9,6,14,"","","",10,2,8,0,2,0.2,0.3,0.5
Alain Lemieux,1984-85,23,TOT,NHL,49,15,13,28,12,58,"","","",46,19,26,0,-2,1.1,0.5,1.6
Alain Lemieux,1985-86,24,QUE,NHL,7,0,0,0,2,1,"","","",0,0,1,0,-1,-0.3,0.1,-0.2
Alain Lemieux,1986-87,25,PIT,NHL,1,0,0,0,0,0,"","","",0,0,1,0,-1,0.0,0.0,-0.1
Randy Turnbull,1981-82,19,CGY,NHL,1,0,0,0,2,0,"","","",0,0,1,0,-1,0.0,0.0,0.0
Scot Kleinendorst,1982-83,23,NYR,NHL,30,2,9,11,8,16,"","","",31,5,24,5,7,0.3,1.9,2.2
Scot Kleinendorst,1983-84,24,NYR,NHL,23,0,2,2,35,13,"","","",11,1,23,3,-9,-0.3,0.7,0.4
Scot Kleinendorst,1984-85,25,HAR,NHL,35,1,8,9,69,16,"","","",29,1,49,11,-11,0.0,1.5,1.5
Scot Kleinendorst,1985-86,26,HAR,NHL,41,2,7,9,62,27,"","","",46,0,56,18,8,-0.1,2.5,2.4
Scot Kleinendorst,1986-87,27,HAR,NHL,66,3,9,12,130,50,"","","",54,0,90,40,5,-0.2,3.8,3.6
Scot Kleinendorst,1987-88,28,HAR,NHL,44,3,6,9,86,44,"","","",25,0,44,14,-5,0.0,2.8,2.7
Scot Kleinendorst,1988-89,29,TOT,NHL,27,0,2,2,46,7,"","","",10,0,28,7,-11,-0.4,0.9,0.5
Scot Kleinendorst,1989-90,30,WSH,NHL,15,1,3,4,16,13,"","","",8,0,7,3,4,0.1,1.0,1.1
David Jensen,1983-84,22,MNS,NHL,8,0,1,1,0,5,"","","",6,0,5,1,2,-0.1,0.4,0.3
David Jensen,1984-85,23,MNS,NHL,5,0,1,1,4,3,"","","",2,0,8,1,-5,0.0,0.0,0.0
David Jensen,1985-86,24,MNS,NHL,5,0,0,0,7,1,"","","",1,0,3,0,-2,-0.1,0.1,0.0
Ken Leiter,1984-85,23,NYI,NHL,5,0,2,2,2,9,"","","",5,0,6,1,0,0.0,0.2,0.2
Ken Leiter,1985-86,24,NYI,NHL,9,1,1,2,6,9,"","","",10,1,8,0,0,0.0,0.4,0.4
Ken Leiter,1986-87,25,NYI,NHL,74,9,20,29,30,160,"","","",85,30,64,11,2,1.3,4.2,5.5
Ken Leiter,1987-88,26,NYI,NHL,51,4,13,17,24,104,"","","",62,19,40,15,18,0.5,3.3,3.8
Ken Leiter,1989-90,28,MNS,NHL,4,0,0,0,0,5,"","","",2,1,3,0,-2,-0.1,0.1,0.0
Randy Hillier,1981-82,21,BOS,NHL,25,0,8,8,29,17,"","","",29,0,25,2,5,0.1,1.7,1.7
Randy Hillier,1982-83,22,BOS,NHL,70,0,10,10,99,45,"","","",51,2,42,3,10,-0.7,4.3,3.6
Randy Hillier,1983-84,23,BOS,NHL,69,3,12,15,125,63,"","","",46,0,55,4,-3,-0.2,3.9,3.7
Randy Hillier,1984-85,24,PIT,NHL,45,2,19,21,56,58,"","","",49,4,70,13,-14,0.7,1.4,2.1
Randy Hillier,1985-86,25,PIT,NHL,28,0,3,3,53,22,"","","",22,2,27,4,-3,-0.4,1.4,1.0
Randy Hillier,1986-87,26,PIT,NHL,55,4,8,12,97,51,"","","",46,2,45,13,12,0.1,3.4,3.5
Randy Hillier,1987-88,27,PIT,NHL,55,1,12,13,144,44,"","","",52,10,76,28,-6,-0.1,1.9,1.8
Randy Hillier,1988-89,28,PIT,NHL,68,1,23,24,141,37,"","","",73,1,107,31,-4,0.5,2.2,2.6
Randy Hillier,1989-90,29,PIT,NHL,61,3,12,15,71,45,"","","",71,2,82,24,11,0.1,2.8,2.8
Randy Hillier,1990-91,30,PIT,NHL,31,2,2,4,32,14,"","","",31,0,46,12,-3,-0.2,0.9,0.7
Randy Hillier,1991-92,31,TOT,NHL,36,0,1,1,59,23,"","","",20,1,47,11,-17,-0.7,0.6,-0.1
Aaron Broten,1980-81,20,CLR,NHL,2,0,0,0,0,1,"","","",0,0,0,0,0,-0.1,0.0,0.0
Aaron Broten,1981-82,21,CLR,NHL,58,15,24,39,6,67,"","","",61,21,53,2,-11,1.3,0.9,2.2
Aaron Broten,1982-83,22,NJD,NHL,73,16,39,55,28,126,"","","",87,44,83,20,-21,2.2,0.8,3.0
Aaron Broten,1983-84,23,NJD,NHL,80,13,23,36,36,103,"","","",60,19,73,4,-29,0.3,0.6,1.0
Aaron Broten,1984-85,24,NJD,NHL,80,22,35,57,38,169,"","","",75,28,68,3,-18,2.5,0.9,3.3
Aaron Broten,1985-86,25,NJD,NHL,66,18,25,43,26,157,"","","",67,16,77,28,2,1.6,0.8,2.4
Aaron Broten,1986-87,26,NJD,NHL,80,26,53,79,36,179,"","",Byng-11,107,40,83,21,4,4.8,1.1,5.9
Aaron Broten,1987-88,27,NJD,NHL,80,26,57,83,80,180,"","",AS-12,125,49,67,11,20,5.0,1.6,6.6
Aaron Broten,1988-89,28,NJD,NHL,80,16,43,59,81,178,"","","",99,40,98,32,-7,2.3,0.8,3.1
Aaron Broten,1989-90,29,TOT,NHL,77,19,17,36,58,148,"","","",50,8,77,12,-23,1.1,0.4,1.5
Aaron Broten,1990-91,30,TOT,NHL,47,11,8,19,38,85,"","","",29,3,40,23,9,0.6,0.9,1.5
Aaron Broten,1991-92,31,WIN,NHL,25,4,5,9,14,29,"","","",12,1,11,2,2,0.0,0.5,0.5
Mark Kumpel,1984-85,23,QUE,NHL,42,8,7,15,26,48,"","","",23,1,18,0,3,-0.1,0.6,0.5
Mark Kumpel,1985-86,24,QUE,NHL,47,10,12,22,17,76,"","","",37,3,25,1,10,0.3,0.9,1.3
Mark Kumpel,1986-87,25,TOT,NHL,45,1,9,10,16,48,"","","",17,2,25,0,-10,-0.9,0.5,-0.5
Mark Kumpel,1987-88,26,TOT,NHL,45,4,6,10,23,42,"","","",15,0,13,2,4,-0.7,0.7,0.0
Mark Kumpel,1989-90,28,WIN,NHL,56,8,9,17,21,74,"","","",29,2,40,8,-5,-0.3,0.6,0.3
Mark Kumpel,1990-91,29,WIN,NHL,53,7,3,10,10,65,"","","",22,0,39,7,-10,-0.7,0.6,-0.1
Todd Bidner,1981-82,20,WSH,NHL,12,2,1,3,7,5,"","","",5,0,7,2,1,-0.2,0.2,0.0
Ken Berry,1981-82,21,EDM,NHL,15,2,3,5,9,9,"","","",5,1,11,1,-6,-0.2,-0.1,-0.2
Ken Berry,1983-84,23,EDM,NHL,13,2,3,5,10,18,"","","",12,0,6,0,6,0.0,0.2,0.2
Ken Berry,1987-88,27,VAN,NHL,14,2,3,5,6,26,"","","",9,1,11,2,-1,0.0,0.2,0.2
Ken Berry,1988-89,28,VAN,NHL,13,2,1,3,5,10,"","","",7,1,7,3,2,-0.1,0.3,0.1
Pat Graham,1981-82,20,PIT,NHL,42,6,8,14,55,51,"","","",27,1,28,1,-1,-0.4,0.6,0.2
Pat Graham,1982-83,21,PIT,NHL,20,1,5,6,16,25,"","","",12,1,17,0,-6,-0.3,0.2,-0.1
Pat Graham,1983-84,22,TOR,NHL,41,4,4,8,65,46,"","","",12,0,21,0,-9,-0.7,0.3,-0.5
Perry Anderson,1981-82,20,STL,NHL,5,1,2,3,0,9,"","","",4,0,3,0,1,0.1,0.1,0.2
Perry Anderson,1982-83,21,STL,NHL,18,5,2,7,14,26,"","","",9,1,15,1,-6,0.1,0.1,0.3
Perry Anderson,1983-84,22,STL,NHL,50,7,5,12,195,49,"","","",22,0,36,1,-12,-0.6,0.4,-0.3
Perry Anderson,1984-85,23,STL,NHL,71,9,9,18,146,84,"","","",30,0,28,0,3,-0.9,1.0,0.1
Perry Anderson,1985-86,24,NJD,NHL,51,7,12,19,91,61,"","","",25,2,31,1,-7,-0.2,0.4,0.2
Perry Anderson,1986-87,25,NJD,NHL,57,10,9,19,107,46,"","","",33,8,38,0,-12,0.0,0.4,0.3
Perry Anderson,1987-88,26,NJD,NHL,60,4,6,10,222,40,"","","",22,5,26,1,-8,-1.3,0.6,-0.7
Perry Anderson,1988-89,27,NJD,NHL,39,3,6,9,128,36,"","","",15,0,10,0,5,-0.7,0.6,0.0
Perry Anderson,1990-91,29,NJD,NHL,1,0,0,0,5,1,"","","",0,0,0,0,0,0.0,0.0,0.0
Perry Anderson,1991-92,30,SJS,NHL,48,4,8,12,143,57,"","","",16,0,33,0,-17,-0.6,0.3,-0.3
Reijo Ruotsalainen,1981-82,21,NYR,NHL,78,18,38,56,27,247,"","","",128,43,72,5,18,3.4,5.1,8.5
Reijo Ruotsalainen,1982-83,22,NYR,NHL,77,16,53,69,22,230,"","",AS-19,141,44,77,7,27,4.4,5.3,9.7
Reijo Ruotsalainen,1983-84,23,NYR,NHL,74,20,39,59,26,288,"","",AS-13,130,40,79,6,17,3.9,4.6,8.5
Reijo Ruotsalainen,1984-85,24,NYR,NHL,80,28,45,73,32,256,"","","",123,53,99,2,-22,5.4,2.8,8.2
Reijo Ruotsalainen,1985-86,25,NYR,NHL,80,17,42,59,47,229,"","",Byng-20,130,49,62,3,22,3.7,5.7,9.3
Reijo Ruotsalainen,1986-87,26,EDM,NHL,16,5,8,13,6,52,"","","",33,10,17,2,8,1.0,0.9,2.0
Reijo Ruotsalainen,1989-90,29,TOT,NHL,41,3,12,15,20,80,"","","",43,18,35,5,-5,0.5,1.7,2.2
Steve Larmer,1980-81,19,CBH,NHL,4,0,1,1,0,3,"","","",3,0,2,0,1,-0.1,0.1,0.0
Steve Larmer,1981-82,20,CBH,NHL,3,0,0,0,0,1,"","","",0,0,0,0,0,-0.1,0.0,-0.1
Steve Larmer,1982-83,21,CBH,NHL,80,43,47,90,28,195,"","","AS-7,Calder-1",154,57,53,0,44,6.3,2.0,8.4
Steve Larmer,1983-84,22,CBH,NHL,80,35,40,75,34,202,"","","",124,47,78,0,-2,4.5,1.1,5.7
Steve Larmer,1984-85,23,CBH,NHL,80,46,40,86,16,209,"","","AS-5,Byng-8",127,43,68,1,17,6.1,1.4,7.5
Steve Larmer,1985-86,24,CBH,NHL,80,31,45,76,47,184,"","","",132,45,95,17,11,4.3,1.0,5.3
Steve Larmer,1986-87,25,CHI,NHL,80,28,56,84,22,221,"","",Byng-18,124,38,75,9,18,5.1,1.3,6.4
Steve Larmer,1987-88,26,CHI,NHL,80,41,48,89,42,245,"","","AS-6,AS-10,Byng-21",139,69,111,36,-5,6.5,1.0,7.5
Steve Larmer,1988-89,27,CHI,NHL,80,43,44,87,54,269,"","","AS-9,Selke-17",136,62,113,41,2,6.6,0.9,7.5
Steve Larmer,1989-90,28,CHI,NHL,80,31,59,90,40,265,"","","AS-14,AS-8,Byng-11",136,49,89,27,25,5.8,1.6,7.5
Steve Larmer,1990-91,29,CHI,NHL,80,44,57,101,79,231,"","","AS-4,Hart-5,Selke-3",143,62,72,28,37,8.4,2.2,10.6
Steve Larmer,1991-92,30,CHI,NHL,80,29,45,74,65,292,"","",Selke-8,113,49,88,34,10,5.0,1.6,6.5
Steve Larmer,1992-93,31,CHI,NHL,84,35,35,70,48,228,"","","AS-6,Byng-17,Selke-10",123,56,75,31,23,4.6,2.0,6.6
Steve Larmer,1993-94,32,NYR,NHL,68,21,39,60,41,146,"","",Selke-13,87,38,43,8,14,4.2,1.3,5.6
Steve Larmer,1994-95,33,NYR,NHL,47,14,15,29,16,116,"","","",42,12,37,15,8,2.2,1.0,3.2
Mike McPhee,1983-84,23,MTL,NHL,14,5,2,7,41,22,"","","",10,0,6,0,4,0.3,0.3,0.6
Mike McPhee,1984-85,24,MTL,NHL,70,17,22,39,120,135,"","",Calder-10,54,3,59,9,1,1.2,1.1,2.3
Mike McPhee,1985-86,25,MTL,NHL,70,19,21,40,69,103,"","","",53,1,54,10,8,1.4,1.2,2.5
Mike McPhee,1986-87,26,MTL,NHL,79,18,21,39,58,150,"","",Selke-21,53,2,57,13,6,1.2,1.4,2.5
Mike McPhee,1987-88,27,MTL,NHL,77,23,20,43,53,151,"","",Selke-5,61,2,58,18,19,1.9,1.5,3.4
Mike McPhee,1988-89,28,MTL,NHL,73,19,22,41,74,154,"","",Selke-21,59,7,52,14,14,1.5,1.4,2.9
Mike McPhee,1989-90,29,MTL,NHL,56,23,18,41,47,118,"","",Selke-11,63,2,42,9,28,2.6,1.5,4.1
Mike McPhee,1990-91,30,MTL,NHL,64,22,21,43,56,123,"","",Selke-5,66,12,53,5,6,2.7,1.1,3.8
Mike McPhee,1991-92,31,MTL,NHL,78,16,15,31,63,146,"","",Selke-13,47,1,47,7,6,0.7,1.3,2.0
Mike McPhee,1992-93,32,MNS,NHL,84,18,22,40,44,161,"","","",59,6,72,17,-2,1.1,1.3,2.4
Mike McPhee,1993-94,33,DAL,NHL,79,20,15,35,36,115,"","","",56,1,65,18,8,1.6,1.2,2.8
Brian Tutt,1989-90,27,WSH,NHL,7,1,0,1,2,5,"","","",3,0,7,0,-4,0.0,0.2,0.2
Brian Mullen,1982-83,20,WIN,NHL,80,24,26,50,16,194,"","","",90,27,52,0,10,2.2,1.4,3.6
Brian Mullen,1983-84,21,WIN,NHL,75,21,41,62,28,164,"","","",91,27,101,25,-10,2.8,0.6,3.4
Brian Mullen,1984-85,22,WIN,NHL,69,32,39,71,32,189,"","","",123,40,72,4,15,4.6,1.1,5.6
Brian Mullen,1985-86,23,WIN,NHL,79,28,34,62,38,211,"","","",100,42,76,1,-19,3.1,0.7,3.8
Brian Mullen,1986-87,24,WIN,NHL,69,19,32,51,20,185,"","","",82,26,58,0,-4,2.6,0.8,3.4
Brian Mullen,1987-88,25,NYR,NHL,74,25,29,54,42,147,"","","",75,25,55,3,-2,2.9,1.0,3.9
Brian Mullen,1988-89,26,NYR,NHL,78,29,35,64,60,217,"","","",93,30,76,20,7,3.6,1.1,4.7
Brian Mullen,1989-90,27,NYR,NHL,76,27,41,68,42,186,"","","",102,38,86,29,7,4.1,1.4,5.5
Brian Mullen,1990-91,28,NYR,NHL,79,19,43,62,44,188,"","","",98,35,69,18,12,3.5,1.3,4.7
Brian Mullen,1991-92,29,SJS,NHL,72,18,28,46,66,168,"","","",70,22,79,17,-14,2.4,0.8,3.1
Brian Mullen,1992-93,30,NYI,NHL,81,18,14,32,28,126,"","","",49,3,62,21,5,0.6,1.1,1.7
Gaston Therrien,1980-81,20,QUE,NHL,3,0,1,1,2,10,"","","",4,1,4,0,-1,0.0,0.1,0.1
Gaston Therrien,1981-82,21,QUE,NHL,14,0,7,7,6,15,"","","",17,4,11,0,2,0.2,0.7,0.9
Gaston Therrien,1982-83,22,QUE,NHL,5,0,0,0,4,5,"","","",1,1,4,0,-4,-0.1,0.0,-0.1
Doug Lidster,1983-84,23,VAN,NHL,8,0,0,0,4,7,"","","",3,1,9,0,-7,-0.2,0.1,-0.1
Doug Lidster,1984-85,24,VAN,NHL,78,6,24,30,55,126,"","","",96,12,115,20,-11,1.0,2.8,3.8
Doug Lidster,1985-86,25,VAN,NHL,78,12,16,28,56,152,"","","",95,8,131,32,-10,1.3,4.2,5.4
Doug Lidster,1986-87,26,VAN,NHL,80,12,51,63,40,176,"","",AS-24,154,61,172,44,-32,4.0,2.4,6.5
Doug Lidster,1987-88,27,VAN,NHL,64,4,32,36,105,133,"","","",97,42,110,36,-19,1.6,2.3,3.9
Doug Lidster,1988-89,28,VAN,NHL,63,5,17,22,78,116,"","","",62,17,82,33,-4,0.7,3.9,4.6
Doug Lidster,1989-90,29,VAN,NHL,80,8,28,36,36,143,"","","",85,19,136,54,-16,1.7,3.4,5.1
Doug Lidster,1990-91,30,VAN,NHL,78,6,32,38,77,157,"","","",115,37,133,49,-6,1.9,3.8,5.6
Doug Lidster,1991-92,31,VAN,NHL,66,6,23,29,39,89,"","","",77,20,79,31,9,1.4,4.0,5.4
Doug Lidster,1992-93,32,VAN,NHL,71,6,19,25,36,76,"","","",80,10,93,32,9,0.9,3.2,4.1
Doug Lidster,1993-94,33,NYR,NHL,34,0,2,2,33,25,"","","",18,4,33,7,-12,-0.5,1.1,0.6
Doug Lidster,1994-95,34,STL,NHL,37,2,7,9,12,37,"","","",33,3,30,9,9,0.2,1.7,2.0
Doug Lidster,1995-96,35,NYR,NHL,59,5,9,14,50,73,"","","",50,7,48,16,11,0.5,3.4,3.9
Doug Lidster,1996-97,36,NYR,NHL,48,3,4,7,24,42,"","","",31,0,27,6,10,0.0,2.7,2.7
Doug Lidster,1997-98,37,NYR,NHL,36,0,4,4,24,25,"","","",19,0,22,5,2,-0.4,2.1,1.8
Doug Lidster,1998-99,38,DAL,NHL,17,0,0,0,10,7,226,13:16,"",4,0,4,0,0,-0.2,0.6,0.3
Mike Lauen,1983-84,22,WIN,NHL,4,0,1,1,0,3,"","","",2,0,2,0,0,-0.1,0.0,0.0
Russ Adam,1982-83,21,TOR,NHL,8,1,2,3,11,4,"","","",3,0,7,1,-3,0.0,0.0,0.0
Roger Hagglund,1984-85,23,QUE,NHL,3,0,0,0,0,5,"","","",2,1,1,0,0,-0.1,0.1,0.1
Mark Hamway,1984-85,23,NYI,NHL,2,0,0,0,0,1,"","","",0,0,0,0,0,-0.1,0.0,-0.1
Mark Hamway,1985-86,24,NYI,NHL,49,5,12,17,9,50,"","","",21,1,26,1,-6,-0.4,0.4,-0.1
Mark Hamway,1986-87,25,NYI,NHL,2,0,1,1,0,1,"","","",1,0,2,0,-1,0.0,0.0,0.0
Ross Fitzpatrick,1982-83,22,PHI,NHL,1,0,0,0,0,3,"","","",0,0,1,0,-1,0.0,0.0,-0.1
Ross Fitzpatrick,1983-84,23,PHI,NHL,12,4,2,6,0,21,"","","",8,0,4,0,4,0.2,0.2,0.4
Ross Fitzpatrick,1984-85,24,PHI,NHL,5,1,0,1,0,10,"","","",3,2,4,0,-3,-0.1,0.0,-0.1
Ross Fitzpatrick,1985-86,25,PHI,NHL,2,0,0,0,0,0,"","","",0,0,1,0,-1,-0.1,0.0,-0.1
Andre Hidi,1983-84,23,WSH,NHL,1,0,0,0,0,1,"","","",0,0,0,0,0,0.0,0.0,0.0
Andre Hidi,1984-85,24,WSH,NHL,6,2,1,3,9,7,"","","",9,5,2,0,2,0.1,0.1,0.2
Sandy Beadle,1980-81,20,WIN,NHL,6,1,0,1,2,7,"","","",2,0,4,0,-2,-0.1,0.1,0.0
Michel Bolduc,1981-82,20,QUE,NHL,3,0,0,0,0,1,"","","",0,0,0,0,0,-0.1,0.1,0.1
Michel Bolduc,1982-83,21,QUE,NHL,7,0,0,0,6,4,"","","",6,0,5,1,2,-0.1,0.3,0.2
Bob Geale,1984-85,22,PIT,NHL,1,0,0,0,2,1,"","","",0,0,1,0,-1,0.0,0.0,0.0
Bill O'Dwyer,1983-84,24,LAK,NHL,5,0,0,0,0,2,"","","",1,0,0,0,1,-0.2,0.1,-0.1
Bill O'Dwyer,1984-85,25,LAK,NHL,13,1,0,1,15,8,"","","",2,0,4,2,0,-0.4,0.2,-0.2
Bill O'Dwyer,1987-88,28,BOS,NHL,77,7,10,17,83,98,"","","",33,1,53,18,-3,-1.2,0.9,-0.3
Bill O'Dwyer,1988-89,29,BOS,NHL,19,1,2,3,8,18,"","","",4,0,11,3,-4,-0.4,0.2,-0.3
Bill O'Dwyer,1989-90,30,BOS,NHL,6,0,1,1,2,7,"","","",1,0,3,0,-2,-0.2,0.0,-0.1
Fred Perlini,1981-82,19,TOR,NHL,7,2,3,5,0,12,"","","",8,3,7,0,-2,0.2,0.0,0.2
Fred Perlini,1983-84,21,TOR,NHL,1,0,0,0,0,3,"","","",0,0,0,0,0,0.0,0.0,0.0
Randy Cunneyworth,1980-81,19,BUF,NHL,1,0,0,0,2,1,"","","",1,0,1,0,0,0.0,0.0,0.0
Randy Cunneyworth,1981-82,20,BUF,NHL,20,2,4,6,47,33,"","","",10,0,13,0,-3,-0.3,0.2,-0.1
Randy Cunneyworth,1985-86,24,PIT,NHL,75,15,30,45,74,134,"","","",68,9,68,21,13,1.2,1.4,2.6
Randy Cunneyworth,1986-87,25,PIT,NHL,79,26,27,53,144,171,"","","",79,12,86,33,15,2.8,1.4,4.2
Randy Cunneyworth,1987-88,26,PIT,NHL,71,35,39,74,141,229,"","",AS-13,112,45,69,15,13,5.4,1.1,6.5
Randy Cunneyworth,1988-89,27,PIT,NHL,70,25,19,44,156,163,"","",Selke-21,76,32,69,3,-22,2.3,0.1,2.4
Randy Cunneyworth,1989-90,28,TOT,NHL,71,14,15,29,75,121,"","","",47,10,50,2,-11,0.4,0.7,1.1
Randy Cunneyworth,1990-91,29,HAR,NHL,32,9,5,14,49,56,"","","",18,1,26,3,-6,0.6,0.4,0.9
Randy Cunneyworth,1991-92,30,HAR,NHL,39,7,10,17,71,63,"","","",27,6,32,6,-5,0.4,0.4,0.8
Randy Cunneyworth,1992-93,31,HAR,NHL,39,5,4,9,63,47,"","","",16,0,20,3,-1,-0.4,0.5,0.0
Randy Cunneyworth,1993-94,32,TOT,NHL,79,13,11,24,100,154,"","","",34,1,46,12,-1,0.1,1.1,1.2
Randy Cunneyworth,1994-95,33,OTT,NHL,48,5,5,10,68,71,"","","",21,2,48,10,-19,-0.4,0.1,-0.3
Randy Cunneyworth,1995-96,34,OTT,NHL,81,17,19,36,130,142,"","","",56,12,92,17,-31,1.5,0.4,1.9
Randy Cunneyworth,1996-97,35,OTT,NHL,76,12,24,36,99,115,"","","",57,15,57,8,-7,1.6,0.9,2.5
Randy Cunneyworth,1997-98,36,OTT,NHL,71,2,11,13,63,81,"","","",24,5,48,15,-14,-1.1,0.6,-0.5
Randy Cunneyworth,1998-99,37,BUF,NHL,14,2,2,4,0,12,126,8:58,"",5,0,4,0,1,0.3,0.2,0.5
Mark Botell,1981-82,20,PHI,NHL,32,4,10,14,31,50,"","","",43,11,27,3,8,0.6,1.9,2.5
Christian Tanguay,1981-82,19,QUE,NHL,2,0,0,0,0,0,"","","",0,0,0,0,0,-0.1,0.0,-0.1
Peter Andersson,1983-84,21,WSH,NHL,42,3,7,10,20,49,"","","",43,15,17,1,12,0.0,3.6,3.6
Peter Andersson,1984-85,22,WSH,NHL,57,0,10,10,21,61,"","","",51,14,36,4,5,-0.4,3.5,3.1
Peter Andersson,1985-86,23,TOT,NHL,73,7,24,31,40,100,"","","",92,39,58,5,0,1.2,4.2,5.4
Patrik Sundstrom,1982-83,21,VAN,NHL,74,23,23,46,30,156,"","","",72,26,77,11,-20,1.9,0.7,2.6
Patrik Sundstrom,1983-84,22,VAN,NHL,78,38,53,91,37,215,"","","",129,48,102,10,-11,6.1,0.9,6.9
Patrik Sundstrom,1984-85,23,VAN,NHL,71,25,43,68,46,186,"","","",98,28,102,15,-17,3.9,0.5,4.5
Patrik Sundstrom,1985-86,24,VAN,NHL,79,18,48,66,28,154,"","","",100,39,81,12,-10,2.8,1.1,3.9
Patrik Sundstrom,1986-87,25,VAN,NHL,72,29,42,71,40,141,"","","",102,30,84,21,11,4.8,1.4,6.2
Patrik Sundstrom,1987-88,26,NJD,NHL,78,15,36,51,42,126,"","",Selke-13,77,34,100,41,-16,1.9,0.6,2.5
Patrik Sundstrom,1988-89,27,NJD,NHL,65,28,41,69,36,156,"","",Selke-16,110,43,82,37,22,4.4,1.4,5.8
Patrik Sundstrom,1989-90,28,NJD,NHL,74,27,49,76,34,142,"","",Selke-9,116,33,94,26,15,4.7,1.3,6.0
Patrik Sundstrom,1990-91,29,NJD,NHL,71,15,31,46,48,96,"","","",78,24,68,21,7,2.1,1.1,3.1
Patrik Sundstrom,1991-92,30,NJD,NHL,17,1,3,4,8,16,"","","",8,2,12,1,-5,-0.3,0.0,-0.2
Brian Lundberg,1982-83,22,PIT,NHL,1,0,0,0,2,0,"","","",0,0,1,0,-1,0.0,0.0,0.0
Daryl Evans,1981-82,21,LAK,NHL,14,2,6,8,2,25,"","","",13,3,8,0,1,0.1,0.2,0.3
Daryl Evans,1982-83,22,LAK,NHL,80,18,22,40,21,243,"","","",79,28,96,27,-18,1.0,0.5,1.5
Daryl Evans,1983-84,23,LAK,NHL,4,0,1,1,0,6,"","","",2,1,0,0,1,-0.1,0.1,0.0
Daryl Evans,1984-85,24,LAK,NHL,7,1,0,1,2,13,"","","",3,0,1,0,2,-0.1,0.1,0.0
Daryl Evans,1985-86,25,WSH,NHL,6,0,1,1,0,14,"","","",1,1,1,0,-1,-0.2,0.1,-0.1
Daryl Evans,1986-87,26,TOR,NHL,2,1,0,1,0,2,"","","",1,1,2,0,-2,0.1,0.0,0.1
Darwin McCutcheon,1981-82,19,TOR,NHL,1,0,0,0,2,0,"","","",0,0,1,0,-1,0.0,0.0,0.0
Hakan Loob,1983-84,23,CGY,NHL,77,30,25,55,22,178,"","","",88,16,65,4,9,2.9,1.2,4.1
Hakan Loob,1984-85,24,CGY,NHL,78,37,35,72,14,224,"","",Byng-16,110,37,70,11,14,4.5,1.0,5.5
Hakan Loob,1985-86,25,CGY,NHL,68,31,36,67,36,174,"","","",95,30,58,15,24,4.1,1.2,5.3
Hakan Loob,1986-87,26,CGY,NHL,68,18,26,44,26,129,"","","",62,25,66,16,-13,2.0,0.4,2.4
Hakan Loob,1987-88,27,CGY,NHL,80,50,56,106,47,198,"","","AS-1,Byng-6",158,63,93,39,41,8.5,1.6,10.1
Hakan Loob,1988-89,28,CGY,NHL,79,27,58,85,44,223,"","",AS-10,113,40,56,11,28,5.2,1.6,6.8
Don Dietrich,1983-84,22,CBH,NHL,17,0,5,5,0,22,"","","",11,0,16,4,-1,0.0,0.9,0.9
Don Dietrich,1985-86,24,NJD,NHL,11,0,2,2,10,14,"","","",10,3,15,0,-8,-0.1,0.1,0.0
Michael Thelven,1985-86,25,BOS,NHL,60,6,20,26,48,108,"","","",77,21,73,24,7,1.0,3.7,4.7
Michael Thelven,1986-87,26,BOS,NHL,34,5,15,20,18,58,"","","",47,12,38,1,-3,1.2,1.5,2.7
Michael Thelven,1987-88,27,BOS,NHL,67,6,25,31,57,106,"","","",74,17,61,16,12,1.3,4.4,5.7
Michael Thelven,1988-89,28,BOS,NHL,40,3,18,21,71,68,"","","",57,19,42,14,10,1.0,3.0,4.0
Michael Thelven,1989-90,29,BOS,NHL,6,0,2,2,23,8,"","","",5,0,2,0,3,0.0,0.5,0.6
Peter Dineen,1986-87,26,LAK,NHL,11,0,2,2,8,5,"","","",4,0,15,2,-9,-0.1,-0.1,-0.1
Peter Dineen,1989-90,29,DET,NHL,2,0,0,0,5,0,"","","",1,0,1,0,0,0.0,0.1,0.0
Dave Chartier,1980-81,19,WIN,NHL,1,0,0,0,0,0,"","","",0,0,0,0,0,0.0,0.0,0.0
Tony Camazzola,1981-82,19,WSH,NHL,3,0,0,0,4,0,"","","",0,0,0,0,0,-0.1,0.2,0.1
Grant Martin,1983-84,21,VAN,NHL,12,0,2,2,6,7,"","","",4,0,6,0,-2,-0.3,0.1,-0.2
Grant Martin,1984-85,22,VAN,NHL,12,0,1,1,39,1,"","","",3,0,14,3,-8,-0.4,0.0,-0.4
Grant Martin,1985-86,23,WSH,NHL,11,0,1,1,6,5,"","","",2,0,7,0,-5,-0.4,0.0,-0.3
Grant Martin,1986-87,24,WSH,NHL,9,0,0,0,4,5,"","","",1,0,3,1,-1,-0.3,0.1,-0.3
Paul Higgins,1981-82,20,TOR,NHL,3,0,0,0,17,0,"","","",0,0,1,0,-1,-0.1,0.0,-0.1
Paul Higgins,1982-83,21,TOR,NHL,23,0,0,0,135,2,"","","",1,0,4,0,-3,-0.9,0.2,-0.7
Steven Fletcher,1988-89,26,WIN,NHL,3,0,0,0,5,1,"","","",0,0,1,0,-1,-0.1,0.0,-0.1
