Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Ruslan Salei,2005-06,31,MDA,NHL,78,1,18,19,114,108,"",1756,22:31,"","","","","","","",,,,,,,,81,14,79,29,17,-0.1,5.0,4.9,,
Ruslan Salei,2006-07,32,FLA,NHL,82,6,26,32,102,148,"",1913,23:20,"","","","","","","",,,,,,,,89,34,95,27,-13,1.7,2.4,4.1,,
Ruslan Salei,2007-08,33,TOT,NHL,82,6,24,30,98,111,250,1841,22:27,0,1,135,162,13,35,"",1220,1352,933,1063,54,61,99.8,75,18,79,18,-4,1.8,3.5,5.4,,
Ruslan Salei,2008-09,34,COL,NHL,70,4,17,21,72,93,242,1477,21:06,0,0,143,107,18,36,"",1026,1156,773,822,51,53,99.8,67,16,69,14,-4,0.9,3.6,4.5,,
Ruslan Salei,2009-10,35,COL,NHL,14,1,5,6,10,22,38,263,18:46,0,0,20,21,1,7,"",174,196,142,146,9,10,98.7,11,1,16,5,-1,0.4,0.4,0.8,,
Ruslan Salei,2010-11,36,DET,NHL,75,2,8,10,48,75,161,1347,17:58,0,0,109,117,19,35,"",1175,1040,888,808,41,43,99.0,43,0,63,20,0,-0.3,2.4,2.1,,
Lance Ward,2000-01,22,FLA,NHL,30,0,2,2,45,17,,475,15:50,,,,,,,"",,,,,,,,12,0,20,5,-3,-0.3,0.8,0.5,,
Lance Ward,2001-02,23,FLA,NHL,68,1,4,5,131,39,,987,14:31,,,,,,,"",,,,,,,,25,1,60,16,-20,-0.4,0.4,0.1,,
Lance Ward,2002-03,24,TOT,NHL,65,3,2,5,121,52,,535,8:14,,,,,,,"",,,,,,,,11,0,17,0,-6,0.3,0.8,1.2,,
Lance Ward,2003-04,25,MDA,NHL,46,0,4,4,94,26,,399,8:41,,,,,,,"",,,,,,,,11,0,13,1,-1,0.0,0.9,0.9,,
Dan Focht,2001-02,24,PHX,NHL,8,0,0,0,11,5,,99,12:25,,,,,,,"",,,,,,,,3,0,3,0,0,-0.1,0.2,0.1,,
Dan Focht,2002-03,25,TOT,NHL,22,0,3,3,29,12,,305,13:53,,,,,,,"",,,,,,,,6,2,16,3,-9,0.0,0.0,0.0,,
Dan Focht,2003-04,26,PIT,NHL,52,2,3,5,105,56,,863,16:36,,,,,,,"",,,,,,,,30,4,63,14,-23,-0.2,-0.2,-0.4,,
Josh Holden,1998-99,21,VAN,NHL,30,2,4,6,10,44,,382,12:44,,,,,,,"",,,,,,,,11,1,22,2,-10,-0.2,0.0,-0.1,,
Josh Holden,1999-00,22,VAN,NHL,6,1,5,6,2,5,,63,10:25,,,,,,,"",,,,,,,,6,0,4,0,2,0.6,0.1,0.7,,
Josh Holden,2000-01,23,VAN,NHL,10,1,0,1,0,12,,94,9:27,,,,,,,"",,,,,,,,2,0,2,0,0,-0.1,0.1,0.0,,
Josh Holden,2001-02,24,CAR,NHL,8,0,0,0,2,3,,42,5:17,,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.0,-0.1,,
Josh Holden,2002-03,25,TOR,NHL,5,1,0,1,2,6,,40,8:06,,,,,,,"",,,,,,,,1,0,4,1,-2,0.1,0.0,0.1,,
Josh Holden,2003-04,26,TOR,NHL,1,0,0,0,0,0,,11,10:32,,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,
Derek Morris,1997-98,19,CGY,NHL,82,9,20,29,88,120,"","","","","","","","","",Calder-5,,,,,,,,80,18,76,15,1,2.3,3.1,5.4,,
Derek Morris,1998-99,20,CGY,NHL,71,7,27,34,73,150,"",1472,20:44,"","","","","","","",,,,,,,,72,21,57,10,4,2.8,2.7,5.5,,
Derek Morris,1999-00,21,CGY,NHL,78,9,29,38,80,193,"",1938,24:51,"","","","","","","",,,,,,,,95,31,94,32,2,2.7,4.2,6.9,,
Derek Morris,2000-01,22,CGY,NHL,51,5,23,28,56,142,"",1318,25:51,"","","","","","","",,,,,,,,62,29,76,28,-15,1.9,2.1,4.0,,
Derek Morris,2001-02,23,CGY,NHL,61,4,30,34,88,166,"",1505,24:40,"","","","","","","",,,,,,,,71,39,51,15,-4,2.6,3.0,5.6,,
Derek Morris,2002-03,24,COL,NHL,75,11,37,48,68,191,"",1787,23:49,"","","","","","",AS-20,,,,,,,,102,44,60,18,16,4.4,4.3,8.7,,
Derek Morris,2003-04,25,TOT,NHL,83,6,26,32,49,167,"",1792,21:35,"","","","","","","",,,,,,,,80,28,71,18,-1,2.1,3.5,5.6,,
Derek Morris,2005-06,27,PHX,NHL,53,6,21,27,54,91,"",1106,20:52,"","","","","","","",,,,,,,,61,28,59,19,-7,1.9,2.0,3.9,,
Derek Morris,2006-07,28,PHX,NHL,82,6,19,25,115,129,"",1680,20:29,"","","","","","","",,,,,,,,75,24,108,39,-18,1.2,2.2,3.4,,
Derek Morris,2007-08,29,PHX,NHL,82,8,17,25,83,135,281,1781,21:43,0,1,115,81,24,22,"",1136,1273,896,988,55,47,101.7,74,15,82,31,8,1.6,4.8,6.3,,
Derek Morris,2008-09,30,TOT,NHL,75,5,15,20,40,120,278,1567,20:53,0,0,128,83,20,20,"",1109,1262,829,971,41,51,99.8,54,11,73,20,-10,0.8,3.0,3.8,,
Derek Morris,2009-10,31,TOT,NHL,76,4,25,29,37,120,257,1630,21:27,0,1,110,64,12,32,"",1193,1038,914,785,51,47,99.7,74,21,62,11,2,1.6,4.5,6.1,,
Derek Morris,2010-11,32,PHX,NHL,77,5,11,16,58,83,186,1622,21:04,2,1,136,117,14,31,"",1255,1406,957,1093,48,50,101.0,57,6,82,29,-2,0.4,2.6,3.1,,
Derek Morris,2011-12,33,PHX,NHL,59,2,9,11,38,72,159,1120,18:59,0,0,78,95,12,20,"",835,924,643,742,32,45,98.7,34,1,54,9,-12,0.1,1.3,1.4,,
Derek Morris,2012-13,34,PHX,NHL,39,0,11,11,36,68,153,834,21:24,0,0,69,92,10,15,"",716,646,555,507,21,27,97.8,26,5,39,12,-6,0.2,1.1,1.3,,
Derek Morris,2013-14,35,PHX,NHL,63,5,12,17,41,82,200,1225,19:27,0,0,104,99,21,23,"",1028,1010,754,773,40,45,99.7,45,2,61,16,-2,0.9,2.6,3.5,,
Marty Reasoner,1998-99,21,STL,NHL,22,3,7,10,8,33,"",306,13:55,"","","","","","","",,,,,,,,19,9,8,0,2,0.5,0.4,0.9,,
Marty Reasoner,1999-00,22,STL,NHL,32,10,14,24,20,51,"",491,15:20,"","","","","","","",,,,,,,,34,12,13,0,9,2.1,0.9,3.1,,
Marty Reasoner,2000-01,23,STL,NHL,41,4,9,13,14,65,"",574,14:00,"","","","","","","",,,,,,,,21,9,18,1,-5,0.2,0.5,0.6,,
Marty Reasoner,2001-02,24,EDM,NHL,52,6,5,11,41,66,"",611,11:44,"","","","","","","",,,,,,,,22,6,19,3,0,0.2,0.7,0.9,,
Marty Reasoner,2002-03,25,EDM,NHL,70,11,20,31,28,102,"",1038,14:50,"","","","","","","",,,,,,,,50,11,38,18,19,1.6,1.8,3.4,,
Marty Reasoner,2003-04,26,EDM,NHL,17,2,6,8,10,28,"",281,16:30,"","","","","","","",,,,,,,,14,2,15,8,5,0.4,0.4,0.8,,
Marty Reasoner,2005-06,28,TOT,NHL,77,11,23,34,28,102,"",1027,13:20,"","","","","","","",,,,,,,,46,17,56,13,-14,1.4,0.7,2.1,,
Marty Reasoner,2006-07,29,EDM,NHL,72,6,14,20,60,84,"",999,13:52,"","","","","","","",,,,,,,,23,0,51,13,-15,-0.2,0.9,0.6,,
Marty Reasoner,2007-08,30,EDM,NHL,82,11,14,25,50,113,208,1227,14:58,478,428,53,23,45,34,"",754,889,570,678,33,51,97.4,37,3,73,22,-17,0.4,0.7,1.1,,
Marty Reasoner,2008-09,31,ATL,NHL,79,14,16,30,36,131,221,1209,15:19,603,538,60,41,69,18,Selke-50,754,849,565,635,34,29,102.1,40,0,72,43,11,1.2,1.4,2.6,,
Marty Reasoner,2009-10,32,ATL,NHL,80,4,13,17,24,86,162,1000,12:30,512,494,49,33,51,12,"",613,712,440,545,26,32,99.5,29,0,57,25,-3,-0.6,0.9,0.2,,
Marty Reasoner,2010-11,33,FLA,NHL,82,14,18,32,22,124,232,1407,17:10,700,584,57,71,52,17,Byng-32,1022,1046,765,793,42,40,100.7,44,2,61,21,2,1.0,1.9,2.9,,
Marty Reasoner,2011-12,34,NYI,NHL,61,1,5,6,34,69,110,708,11:37,303,269,31,43,25,15,"",458,619,344,434,7,32,93.2,7,0,44,12,-25,-1.2,-0.1,-1.4,,
Marty Reasoner,2012-13,35,NYI,NHL,31,0,5,5,4,34,54,348,11:14,157,142,14,21,14,1,"",249,263,184,186,9,12,96.9,9,0,18,6,-3,-0.4,0.2,-0.2,,
Dainius Zubrus,1996-97,18,PHI,NHL,68,8,13,21,22,71,"","","","","","","","","","",,,,,,,,31,4,24,0,3,0.1,0.8,0.9,"",""
Dainius Zubrus,1997-98,19,PHI,NHL,69,8,25,33,42,101,"","","","","","","","","","",,,,,,,,64,10,25,0,29,1.6,1.9,3.5,"",""
Dainius Zubrus,1998-99,20,TOT,NHL,80,6,10,16,29,80,"",980,12:15,"","","","","","","",,,,,,,,23,1,34,4,-8,-0.3,0.8,0.5,"",""
Dainius Zubrus,1999-00,21,MTL,NHL,73,14,28,42,54,139,"",1286,17:37,"","","","","","","",,,,,,,,59,15,49,4,-1,2.3,1.8,4.1,"",""
Dainius Zubrus,2000-01,22,TOT,NHL,61,13,13,26,37,83,"",1063,17:26,"","","","","","","",,,,,,,,36,12,40,5,-11,1.1,0.9,2.0,"",""
Dainius Zubrus,2001-02,23,WSH,NHL,71,17,26,43,38,138,"",1339,18:52,"","","","","","","",,,,,,,,67,17,59,14,5,2.7,1.5,4.3,"",""
Dainius Zubrus,2002-03,24,WSH,NHL,63,13,22,35,43,104,"",1035,16:26,"","","","","","",Selke-31,,,,,,,,43,8,43,23,15,2.2,1.5,3.7,"",""
Dainius Zubrus,2003-04,25,WSH,NHL,54,12,15,27,38,115,"",1054,19:32,"","","","","","","",,,,,,,,51,32,49,14,-16,1.4,0.6,2.0,"",""
Dainius Zubrus,2005-06,27,WSH,NHL,71,23,34,57,84,181,"",1446,20:22,"","","","","","","",,,,,,,,93,42,70,22,3,4.0,1.4,5.3,"",""
Dainius Zubrus,2006-07,28,TOT,NHL,79,24,36,60,62,158,"",1540,19:29,"","","","","","","",,,,,,,,100,40,83,4,-19,4.4,0.6,5.0,"",""
Dainius Zubrus,2007-08,29,NJD,NHL,82,13,25,38,38,128,237,1287,15:42,80,64,17,77,35,21,"",929,809,710,638,44,39,100.6,59,15,42,0,2,1.8,1.8,3.7,"",""
Dainius Zubrus,2008-09,30,NJD,NHL,82,15,25,40,69,130,207,1252,15:16,473,450,16,98,19,25,"",1046,851,780,665,49,41,100.4,64,15,43,0,6,2.1,1.6,3.7,"",""
Dainius Zubrus,2009-10,31,NJD,NHL,51,10,17,27,28,86,131,840,16:29,194,206,24,61,18,21,"",577,530,455,387,29,25,99.9,40,10,29,3,4,1.6,1.3,2.9,"",""
Dainius Zubrus,2010-11,32,NJD,NHL,79,13,17,30,53,115,190,1355,17:09,253,196,32,107,33,30,"",881,761,694,585,40,47,97.5,59,18,57,5,-11,0.9,1.8,2.6,"",""
Dainius Zubrus,2011-12,33,NJD,NHL,82,17,27,44,34,109,171,1532,18:41,191,250,41,102,34,23,"",932,868,711,662,56,46,101.3,71,10,61,7,7,2.5,2.5,5.0,"",""
Dainius Zubrus,2012-13,34,NJD,NHL,22,2,7,9,12,22,39,369,16:47,11,17,9,31,6,6,"",257,216,194,151,9,14,93.9,11,0,16,2,-3,0.2,0.4,0.6,84.2,86.3
Dainius Zubrus,2013-14,35,NJD,NHL,82,13,13,26,46,121,188,1440,17:33,216,208,39,107,19,20,"",1006,872,772,686,47,46,99.1,49,2,57,11,1,0.3,2.1,2.4,"",""
Dainius Zubrus,2014-15,36,NJD,NHL,74,4,6,10,42,72,106,1085,14:40,34,47,40,97,19,19,"",668,796,496,622,24,35,99.4,27,1,47,12,-9,-1.5,1.1,-0.4,25.7,37.9
Dainius Zubrus,2015-16,37,SJS,NHL,50,3,4,7,20,33,66,579,11:35,15,12,15,68,15,15,"",438,443,321,311,19,16,101.1,20,0,16,0,4,-0.5,0.9,0.4,17.5,16.4
Mario Larocque,1998-99,20,TBL,NHL,5,0,0,0,16,3,,63,12:33,,,,,,,"",,,,,,,,0,0,4,0,-4,-0.1,-0.2,-0.2,,
Jaroslav Svejkovsky,1996-97,20,WSH,NHL,19,7,3,10,4,30,,"","",,,,,,,"",,,,,,,,10,3,8,0,-1,0.9,0.3,1.2,,
Jaroslav Svejkovsky,1997-98,21,WSH,NHL,17,4,1,5,10,29,,"","",,,,,,,"",,,,,,,,8,4,9,0,-5,0.3,0.0,0.3,,
Jaroslav Svejkovsky,1998-99,22,WSH,NHL,25,6,8,14,12,50,,340,13:36,,,,,,,"",,,,,,,,24,11,15,0,-2,1.2,0.3,1.5,,
Jaroslav Svejkovsky,1999-00,23,TOT,NHL,52,6,7,13,30,60,,565,10:52,,,,,,,"",,,,,,,,22,6,30,0,-14,0.4,0.0,0.4,,
Matt Higgins,1997-98,20,MTL,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1,,
Matt Higgins,1998-99,21,MTL,NHL,25,1,0,1,0,12,,142,5:41,,,,,,,"",,,,,,,,2,0,7,3,-2,-0.2,0.1,-0.1,,
Matt Higgins,1999-00,22,MTL,NHL,25,0,2,2,4,9,,199,7:57,,,,,,,"",,,,,,,,2,0,8,0,-6,-0.3,0.1,-0.3,,
Matt Higgins,2000-01,23,MTL,NHL,6,0,0,0,2,3,,57,9:27,,,,,,,"",,,,,,,,0,0,2,0,-2,-0.2,0.0,-0.2,,
