Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Ilya Kovalchuk,2012-13,29,NJD,NHL,37,11,20,31,18,123,238,915,24:44,7,15,12,13,10,41,"AS-15,Hart-17,Selke-38",539,502,392,368,20,27,98.0,50,25,40,9,-6,2.3,1.0,3.3,22.0,21.5
Ilya Kovalchuk,2018-19,35,LAK,NHL,64,16,18,34,10,141,252,1039,16:14,16,20,19,28,21,43,"",733,844,542,650,30,49,97.4,48,18,56,0,-26,2.2,0.4,2.6,27.0,37.7
Jason Spezza,2002-03,19,OTT,NHL,33,7,14,21,8,65,"",418,12:40,"","","","","","","",,,,,,,,32,22,13,0,-3,1.8,0.3,2.1,"",""
Jason Spezza,2003-04,20,OTT,NHL,78,22,33,55,71,142,"",1142,14:38,"","","","","","","",,,,,,,,87,28,37,0,22,5.6,2.0,7.6,"",""
Jason Spezza,2005-06,22,OTT,NHL,68,19,71,90,33,156,"",1292,19:00,"","","","","","","AS-7,Byng-8",,,,,,,,119,61,35,0,23,7.1,2.1,9.2,"",""
Jason Spezza,2006-07,23,OTT,NHL,67,34,53,87,45,162,"",1292,19:17,"","","","","","",AS-8,,,,,,,,110,43,50,2,19,8.6,1.8,10.4,"",""
Jason Spezza,2007-08,24,OTT,NHL,76,34,58,92,66,210,368,1571,20:40,727,713,18,18,44,96,"AS-8,Byng-72",1248,1108,931,872,86,56,103.9,129,43,62,2,26,9.3,2.2,11.6,"",""
Jason Spezza,2008-09,25,OTT,NHL,82,32,41,73,79,246,413,1615,19:41,787,690,22,26,73,81,"",1189,1115,889,837,55,67,97.8,98,42,71,1,-14,6.5,1.6,8.1,"",""
Jason Spezza,2009-10,26,OTT,NHL,60,23,34,57,20,165,308,1144,19:04,503,491,11,23,39,57,"",821,837,600,617,41,42,99.9,80,35,48,3,0,5.4,1.4,6.8,"",""
Jason Spezza,2010-11,27,OTT,NHL,62,21,36,57,28,188,345,1252,20:12,681,529,24,14,52,62,"",921,888,704,690,51,55,99.0,80,27,70,10,-7,5.2,1.4,6.6,141.3,154.9
Jason Spezza,2011-12,28,OTT,NHL,80,34,50,84,36,232,453,1594,19:55,909,791,23,28,64,84,"AS-4,Byng-35,Hart-6",1405,1207,1025,948,77,62,101.8,118,39,72,4,11,8.8,1.7,10.5,101.9,111.8
Jason Spezza,2012-13,29,OTT,NHL,5,2,3,5,2,12,23,96,19:11,68,51,2,0,5,3,"",79,69,56,52,4,1,108.7,6,2,1,0,3,0.5,0.3,0.8,44.6,51.9
Jason Spezza,2013-14,30,OTT,NHL,75,23,43,66,46,223,392,1366,18:13,775,661,26,17,47,68,"",1141,1065,865,870,57,74,97.9,84,27,90,7,-26,6.3,0.0,6.4,"",""
Jason Spezza,2014-15,31,DAL,NHL,82,17,45,62,28,204,412,1412,17:13,682,580,26,16,51,75,"",1258,1022,927,764,56,59,98.1,97,41,65,2,-7,5.0,0.9,5.9,54.8,44.2
Jason Spezza,2015-16,32,DAL,NHL,75,33,30,63,22,202,391,1239,16:31,538,443,20,9,45,62,Byng-30,1156,945,850,679,47,36,100.3,89,42,44,0,4,7.5,1.3,8.8,49.6,43.0
Jason Spezza,2016-17,33,DAL,NHL,68,15,35,50,29,149,285,1100,16:10,354,324,31,13,32,49,"",917,885,657,648,45,58,96.9,76,30,68,4,-18,4.1,0.3,4.5,38.2,41.1
Jason Spezza,2017-18,34,DAL,NHL,78,8,18,26,12,138,275,1014,13:00,417,330,26,16,12,36,Byng-49,874,770,610,558,27,35,97.4,44,17,41,0,-12,0.7,0.8,1.5,35.3,29.2
Jason Spezza,2018-19,35,DAL,NHL,76,8,19,27,29,121,215,1009,13:16,470,337,30,16,26,53,"",803,782,579,576,25,37,97.2,52,27,39,1,-13,0.7,1.0,1.7,33.4,32.2
Alexander Svitov,2002-03,20,TBL,NHL,63,4,4,8,58,69,,557,8:50,,,,,,,"",,,,,,,,11,1,14,0,-4,-0.3,0.5,0.2,,
Alexander Svitov,2003-04,21,TOT,NHL,40,2,9,11,20,52,,469,11:43,,,,,,,"",,,,,,,,17,3,22,0,-8,0.2,0.3,0.5,,
Alexander Svitov,2006-07,24,CBJ,NHL,76,7,11,18,145,83,,1047,13:47,,,,,,,"",,,,,,,,32,8,42,8,-10,-0.5,0.9,0.5,,
Stephen Weiss,2001-02,18,FLA,NHL,7,1,1,2,0,15,"",114,16:14,"","","","","","","",,,,,,,,8,3,5,0,0,0.0,0.1,0.1,"",""
Stephen Weiss,2002-03,19,FLA,NHL,77,6,15,21,17,87,"",1100,14:17,"","","","","","","",,,,,,,,32,9,41,5,-13,-0.1,0.8,0.7,"",""
Stephen Weiss,2003-04,20,FLA,NHL,50,12,17,29,10,82,"",885,17:42,"","","","","","","",,,,,,,,39,14,46,11,-10,2.2,0.7,2.9,"",""
Stephen Weiss,2005-06,22,FLA,NHL,41,9,12,21,22,74,"",625,15:15,"","","","","","","",,,,,,,,37,17,32,10,-2,1.1,0.5,1.7,"",""
Stephen Weiss,2006-07,23,FLA,NHL,74,20,28,48,28,176,"",1266,17:07,"","","","","","",Byng-69,,,,,,,,72,26,67,20,-1,3.4,1.1,4.5,"",""
Stephen Weiss,2007-08,24,FLA,NHL,74,13,29,42,40,132,231,1301,17:35,613,585,26,26,30,29,Selke-58,983,905,755,731,52,37,102.8,77,25,44,6,14,2.3,2.0,4.3,"",""
Stephen Weiss,2008-09,25,FLA,NHL,78,14,47,61,22,154,258,1389,17:48,650,627,52,30,34,31,"Byng-42,Selke-64",979,954,771,741,62,39,103.8,91,28,49,5,19,3.9,2.2,6.1,"",""
Stephen Weiss,2009-10,26,FLA,NHL,80,28,32,60,40,180,319,1600,20:00,813,738,59,43,63,27,Selke-37,1141,1222,846,923,57,61,100.7,86,27,76,10,-7,4.9,1.5,6.4,"",""
Stephen Weiss,2010-11,27,FLA,NHL,76,21,28,49,49,172,283,1528,20:06,689,590,44,52,44,28,"",1059,1051,802,786,47,53,98.7,74,25,68,10,-9,3.2,1.6,4.9,"",""
Stephen Weiss,2011-12,28,FLA,NHL,80,20,37,57,60,149,265,1641,20:31,781,688,61,92,56,33,"",1109,1175,852,903,59,54,101.5,94,33,72,16,5,4.0,2.2,6.2,"",""
Stephen Weiss,2012-13,29,FLA,NHL,17,1,3,4,25,19,40,314,18:28,141,135,10,6,13,2,"",166,228,124,180,4,17,91.6,7,3,22,5,-13,-0.3,-0.2,-0.5,"",""
Stephen Weiss,2013-14,30,DET,NHL,26,2,2,4,12,28,37,384,14:46,184,173,10,4,13,10,"",223,298,174,235,7,12,98.2,9,1,13,1,-4,-0.4,0.2,-0.2,8.2,10.7
Stephen Weiss,2014-15,31,DET,NHL,52,9,16,25,16,52,91,590,11:21,10,11,12,19,9,18,"",421,382,316,302,19,17,100.9,36,17,21,0,-2,2.2,0.6,2.8,17.4,17.4
Stanislav Chistov,2002-03,19,MDA,NHL,79,12,18,30,54,114,,1073,13:35,,,,,,,Calder-12,,,,,,,,49,16,29,0,4,1.5,1.6,3.1,,
Stanislav Chistov,2003-04,20,MDA,NHL,56,2,16,18,26,70,,690,12:20,,,,,,,"",,,,,,,,28,14,30,0,-16,0.3,0.2,0.6,,
Stanislav Chistov,2006-07,23,TOT,NHL,61,5,8,13,36,49,,519,8:30,,,,,,,"",,,,,,,,24,5,27,0,-8,0.4,0.3,0.7,,
Mikko Koivu,2005-06,22,MIN,NHL,64,6,15,21,40,96,"",850,13:17,"","","","","","","",,,,,,,,36,14,38,7,-9,0.2,0.9,1.1,"",""
Mikko Koivu,2006-07,23,MIN,NHL,82,20,34,54,58,162,"",1433,17:29,"","","","","","",Selke-33,,,,,,,,76,28,52,10,6,3.5,2.3,5.8,"",""
Mikko Koivu,2007-08,24,MIN,NHL,57,11,31,42,42,144,230,1191,20:53,542,490,21,40,59,21,Selke-8,737,697,555,552,36,22,103.4,57,20,37,13,13,2.3,1.9,4.2,"",""
Mikko Koivu,2008-09,25,MIN,NHL,79,20,47,67,66,236,385,1697,21:29,857,768,36,45,63,55,"AS-7,Selke-4",1081,1056,829,810,54,54,99.6,97,37,77,19,2,4.2,2.6,6.9,255.2,211.5
Mikko Koivu,2009-10,26,MIN,NHL,80,22,49,71,50,246,413,1660,20:45,864,654,52,50,55,60,Selke-11,1072,950,805,724,53,48,100.4,92,37,76,19,-2,5.3,2.1,7.4,235.5,192.9
Mikko Koivu,2010-11,27,MIN,NHL,71,17,45,62,50,191,341,1384,19:29,683,609,29,63,64,51,Selke-53,872,913,647,694,44,39,101.7,79,33,59,17,4,4.6,1.9,6.6,190.2,151.8
Mikko Koivu,2011-12,28,MIN,NHL,55,12,32,44,28,129,218,1174,21:21,587,536,21,62,47,44,"",723,845,542,633,35,28,102.5,61,22,41,12,10,3.0,2.1,5.1,154.2,115.5
Mikko Koivu,2012-13,29,MIN,NHL,48,11,26,37,26,127,247,1013,21:06,524,447,18,47,26,19,Selke-17,737,585,551,443,31,30,98.1,52,20,41,11,2,2.5,1.4,3.8,122.5,82.6
Mikko Koivu,2013-14,30,MIN,NHL,65,11,43,54,24,147,288,1361,20:56,719,592,32,33,49,27,"",973,792,728,590,42,42,98.1,70,26,60,15,0,3.3,1.6,5.0,"",""
Mikko Koivu,2014-15,31,MIN,NHL,80,14,34,48,38,179,301,1542,19:16,989,791,41,40,60,26,Selke-21,1127,957,864,707,52,47,99.2,79,27,55,6,2,2.8,1.8,4.6,47.1,33.9
Mikko Koivu,2015-16,32,MIN,NHL,82,17,39,56,40,141,277,1634,19:56,988,771,57,38,37,45,Selke-21,1190,1095,879,796,61,53,100.4,95,31,70,13,6,3.7,2.2,6.0,50.4,43.9
Mikko Koivu,2016-17,33,MIN,NHL,80,18,40,58,34,139,259,1529,19:07,938,761,65,32,39,28,Selke-3,1105,1102,839,810,68,42,104.2,99,28,63,19,27,4.1,2.4,6.6,51.1,39.8
Mikko Koivu,2017-18,34,MIN,NHL,82,14,31,45,46,170,284,1516,18:29,809,766,53,51,44,23,Selke-5,999,1015,776,733,54,43,101.3,79,23,68,23,9,1.8,1.9,3.7,47.0,33.8
Mikko Koivu,2018-19,35,MIN,NHL,48,8,21,29,22,89,154,878,18:18,488,406,32,13,35,10,"",673,624,488,449,27,29,98.2,43,15,40,10,-2,1.2,1.2,2.4,27.1,22.1
Mike Komisarek,2002-03,21,MTL,NHL,21,0,1,1,28,26,"",351,16:42,"","","","","","","",,,,,,,,10,0,18,2,-6,-0.3,0.2,-0.1,,
Mike Komisarek,2003-04,22,MTL,NHL,46,0,4,4,34,40,"",552,12:00,"","","","","","","",,,,,,,,20,0,18,2,4,-0.2,1.5,1.3,,
Mike Komisarek,2005-06,24,MTL,NHL,71,2,4,6,116,66,"",1042,14:40,"","","","","","","",,,,,,,,25,0,40,14,-1,-0.4,2.3,1.9,,
Mike Komisarek,2006-07,25,MTL,NHL,82,4,15,19,96,78,"",1580,19:16,"","","","","","","",,,,,,,,61,0,86,32,7,0.6,4.2,4.8,,
Mike Komisarek,2007-08,26,MTL,NHL,75,4,13,17,101,75,203,1587,21:09,0,1,227,266,40,68,"AS-15,Norris-17",1177,1422,835,1007,59,53,102.7,64,1,89,35,9,0.5,3.9,4.4,,
Mike Komisarek,2008-09,27,MTL,NHL,66,2,9,11,121,56,160,1361,20:37,0,0,207,191,21,89,"",1015,1155,716,808,44,47,100.5,47,0,81,34,0,-0.2,2.8,2.6,,
Mike Komisarek,2009-10,28,TOR,NHL,34,0,4,4,40,35,104,678,19:56,0,0,62,85,7,36,"",637,537,458,383,16,25,95.7,17,1,44,19,-9,-0.4,0.6,0.2,,
Mike Komisarek,2010-11,29,TOR,NHL,75,1,9,10,86,48,149,1022,13:38,0,0,117,146,14,51,"",786,935,552,684,34,44,99.8,37,1,60,16,-8,0.0,1.5,1.6,,
Mike Komisarek,2011-12,30,TOR,NHL,45,1,4,5,41,34,85,750,16:39,0,0,80,104,25,26,"",538,630,374,440,23,37,96.8,24,0,48,11,-13,-0.2,0.3,0.1,,
Mike Komisarek,2012-13,31,TOR,NHL,4,0,0,0,2,1,7,61,15:21,0,0,6,11,1,1,"",35,58,24,43,3,1,111.8,3,0,1,0,2,-0.1,0.3,0.2,,
Mike Komisarek,2013-14,32,CAR,NHL,32,0,4,4,14,20,51,374,11:42,0,0,27,70,3,16,"",329,345,218,266,11,15,98.8,11,0,18,3,-4,0.0,0.5,0.5,,
Tuomo Ruutu,2003-04,20,CHI,NHL,82,23,21,44,58,174,"",1345,16:24,"","","","","","",Calder-6,,,,,,,,67,29,69,0,-31,3.7,0.3,4.1,"",""
Tuomo Ruutu,2005-06,22,CHI,NHL,15,2,3,5,31,30,"",221,14:43,"","","","","","","",,,,,,,,10,2,15,0,-7,0.0,0.0,0.0,"",""
Tuomo Ruutu,2006-07,23,CHI,NHL,71,17,21,38,95,115,"",1232,17:21,"","","","","","","",,,,,,,,60,15,44,3,4,2.2,1.6,3.8,"",""
Tuomo Ruutu,2007-08,24,TOT,NHL,77,10,22,32,91,100,190,1224,15:54,28,38,19,171,28,16,"",841,738,651,558,45,39,100.0,62,16,47,5,4,1.1,1.4,2.4,"",""
Tuomo Ruutu,2008-09,25,CAR,NHL,79,26,28,54,79,190,363,1447,18:19,19,18,44,228,32,31,"",1259,1106,955,819,55,52,99.3,88,33,55,0,0,4.2,1.8,6.0,"",""
Tuomo Ruutu,2009-10,26,CAR,NHL,54,14,21,35,50,122,222,885,16:23,19,28,12,152,23,19,"",682,620,498,482,29,33,98.5,52,21,35,0,-4,2.8,0.8,3.6,"",""
Tuomo Ruutu,2010-11,27,CAR,NHL,82,19,38,57,54,148,302,1380,16:50,256,369,38,307,42,38,"",1116,1125,781,837,56,49,102.0,83,27,56,1,1,4.5,1.5,6.0,"",""
Tuomo Ruutu,2011-12,28,CAR,NHL,72,18,16,34,50,156,271,1185,16:28,44,80,24,151,32,42,"",979,1013,727,776,48,51,100.4,59,10,52,0,-3,2.7,1.2,3.9,"",""
Tuomo Ruutu,2012-13,29,CAR,NHL,17,4,5,9,8,30,59,259,15:14,1,7,7,51,12,8,"",260,219,185,178,11,18,94.0,12,0,18,0,-6,0.7,0.0,0.7,37.7,40.4
Tuomo Ruutu,2013-14,30,TOT,NHL,76,8,16,24,44,105,207,1107,14:34,14,23,34,216,32,34,"",968,887,689,667,32,49,96.4,41,9,52,2,-18,0.5,0.6,1.2,"",""
Tuomo Ruutu,2014-15,31,NJD,NHL,77,7,6,13,28,74,122,837,10:52,4,5,23,174,15,23,"",606,636,439,488,15,18,99.5,16,1,19,1,-3,-0.1,1.0,0.9,24.2,27.6
Tuomo Ruutu,2015-16,32,NJD,NHL,33,0,1,1,8,34,52,380,11:30,2,3,8,63,10,8,"",249,283,188,223,5,13,96.1,5,0,14,1,-7,-0.9,0.3,-0.7,10.6,14.1
Fredrik Sjostrom,2003-04,20,PHX,NHL,57,7,6,13,22,73,"",661,11:35,"","","","","","","",,,,,,,,24,3,32,4,-7,0.4,0.4,0.9,,
Fredrik Sjostrom,2005-06,22,PHX,NHL,75,6,17,23,42,109,"",999,13:20,"","","","","","","",,,,,,,,39,6,51,19,1,-0.1,1.2,1.1,,
Fredrik Sjostrom,2006-07,23,PHX,NHL,78,9,9,18,48,125,"",1101,14:07,"","","","","","","",,,,,,,,34,5,67,27,-11,-0.4,0.8,0.4,,
Fredrik Sjostrom,2007-08,24,TOT,NHL,69,12,9,21,22,110,173,837,12:07,6,30,21,103,19,12,"",572,614,457,483,19,23,98.9,27,6,35,12,-2,1.2,0.9,2.1,,
Fredrik Sjostrom,2008-09,25,NYR,NHL,79,7,6,13,30,95,151,961,12:10,3,2,49,120,19,13,"",655,629,503,487,18,32,96.1,23,2,45,13,-11,-0.7,1.0,0.3,,
Fredrik Sjostrom,2009-10,26,TOT,NHL,65,3,8,11,12,64,110,701,10:47,0,7,35,75,15,13,"",500,512,381,374,17,19,99.6,17,0,29,10,-2,-0.5,0.7,0.2,,
Fredrik Sjostrom,2010-11,27,TOR,NHL,66,2,3,5,14,62,106,740,11:13,5,10,33,108,15,15,"",514,656,368,476,14,19,99.8,15,1,37,18,-5,-1.4,0.6,-0.8,,
Dan Hamhuis,2003-04,21,NSH,NHL,80,7,19,26,57,115,"",1770,22:08,"","","","","","",Calder-11,,,,,,,,66,15,84,21,-12,1.7,2.8,4.5,"",""
Dan Hamhuis,2005-06,23,NSH,NHL,82,7,31,38,70,135,"",1850,22:34,"","","","","","","",,,,,,,,87,20,101,45,11,2.2,5.0,7.2,"",""
Dan Hamhuis,2006-07,24,NSH,NHL,81,6,14,20,66,84,"",1728,21:20,"","","","","","","",,,,,,,,67,1,93,35,8,0.6,4.0,4.7,"",""
Dan Hamhuis,2007-08,25,NSH,NHL,80,4,23,27,66,127,264,1819,22:44,0,0,69,162,50,43,"",1122,1123,876,909,56,62,99.6,72,12,94,30,-4,1.2,3.5,4.8,"",""
Dan Hamhuis,2008-09,26,NSH,NHL,82,3,23,26,67,135,246,1873,22:50,0,0,113,133,63,52,"",1196,1359,915,1011,52,61,99.4,70,11,107,44,-4,0.8,4.4,5.1,"",""
Dan Hamhuis,2009-10,27,NSH,NHL,78,5,19,24,49,115,254,1658,21:15,0,0,95,148,48,51,"",1316,1194,1000,906,63,60,99.4,65,1,94,34,4,1.2,3.9,5.1,"",""
Dan Hamhuis,2010-11,28,VAN,NHL,64,6,17,23,34,109,234,1451,22:41,0,0,89,76,43,33,"AS-20,Norris-16",1178,990,888,753,64,37,102.9,75,9,50,13,29,1.5,5.5,7.0,"",""
Dan Hamhuis,2011-12,29,VAN,NHL,82,4,33,37,46,140,333,1921,23:26,0,0,99,103,48,62,"AS-10,Norris-10",1493,1253,1087,986,78,53,102.8,101,18,71,17,29,2.3,6.3,8.6,"",""
Dan Hamhuis,2012-13,30,VAN,NHL,47,4,20,24,12,61,171,1099,23:23,0,0,63,47,20,31,"AS-16,Norris-16",792,679,562,519,39,31,102.0,48,8,45,14,9,1.9,3.2,5.0,"",""
Dan Hamhuis,2013-14,31,VAN,NHL,79,5,17,22,26,150,308,1893,23:57,0,0,130,87,48,69,"",1389,1311,1044,957,64,53,100.9,74,7,81,27,13,0.7,5.9,6.6,"",""
Dan Hamhuis,2014-15,32,VAN,NHL,59,1,22,23,44,82,178,1270,21:32,0,0,71,82,18,47,"",930,907,696,682,50,51,100.1,59,7,64,12,0,1.1,2.6,3.7,36.8,46.8
Dan Hamhuis,2015-16,33,VAN,NHL,58,3,10,13,28,72,164,1242,21:25,0,0,72,64,24,47,Byng-38,906,898,683,711,37,41,99.7,43,4,59,18,-2,0.2,2.9,3.2,41.8,41.8
Dan Hamhuis,2016-17,34,DAL,NHL,79,1,15,16,23,83,201,1529,19:22,0,0,100,93,19,37,"",1298,1177,942,856,49,55,98.7,57,5,83,24,-7,0.0,2.2,2.2,52.7,53.7
Dan Hamhuis,2017-18,35,DAL,NHL,80,3,21,24,33,66,161,1615,20:11,0,1,113,82,13,30,"",1254,1232,901,857,57,63,98.8,62,2,94,29,-6,0.8,3.1,3.9,51.2,49.4
Dan Hamhuis,2018-19,36,NSH,NHL,57,0,5,5,28,39,82,915,16:03,0,0,61,38,12,40,"",700,694,510,515,26,29,99.1,27,0,36,7,-2,-0.6,1.8,1.2,30.7,34.2
Ales Hemsky,2002-03,19,EDM,NHL,59,6,24,30,14,50,"",712,12:04,"","","","","","",Calder-9,,,,,,,,38,10,23,0,5,1.9,0.9,2.8,"",""
Ales Hemsky,2003-04,20,EDM,NHL,71,12,22,34,14,87,"",1025,14:26,"","","","","","","",,,,,,,,45,15,43,6,-7,2.4,0.6,3.0,"",""
Ales Hemsky,2005-06,22,EDM,NHL,81,19,58,77,64,178,"",1375,16:59,"","","","","","","",,,,,,,,102,58,51,2,-5,5.4,1.5,6.9,"",""
Ales Hemsky,2006-07,23,EDM,NHL,64,13,40,53,40,122,"",1087,16:59,"","","","","","","",,,,,,,,76,38,46,1,-7,3.6,1.3,4.9,"",""
Ales Hemsky,2007-08,24,EDM,NHL,74,20,51,71,34,184,339,1375,18:35,1,4,29,24,42,64,Byng-41,958,995,724,738,47,49,99.9,87,40,56,0,-9,6.0,1.2,7.2,"",""
Ales Hemsky,2008-09,25,EDM,NHL,72,23,43,66,32,185,333,1343,18:39,0,4,35,16,38,76,"",990,916,736,709,47,42,100.5,83,36,48,2,1,5.3,1.4,6.7,"",""
Ales Hemsky,2009-10,26,EDM,NHL,22,7,15,22,8,57,97,395,17:56,1,0,11,5,8,15,"",292,273,211,201,17,9,104.9,29,12,10,0,7,2.0,0.7,2.8,"",""
Ales Hemsky,2010-11,27,EDM,NHL,47,14,28,42,18,100,183,859,18:17,1,6,18,29,17,32,Byng-32,601,668,438,503,37,35,101.9,49,10,40,4,3,3.6,1.1,4.7,"",""
Ales Hemsky,2011-12,28,EDM,NHL,69,10,26,36,43,137,256,1214,17:36,2,4,21,22,37,55,"",982,962,735,702,34,43,98.6,48,14,48,1,-13,1.7,0.9,2.6,"",""
Ales Hemsky,2012-13,29,EDM,NHL,38,9,11,20,16,82,130,597,15:42,12,12,9,11,16,17,"",386,503,284,390,16,22,99.8,33,17,22,0,-6,1.5,0.4,2.0,"",""
Ales Hemsky,2013-14,30,TOT,NHL,75,13,30,43,24,138,235,1197,15:58,1,3,33,37,44,42,"",936,961,704,719,44,54,98.1,61,17,62,3,-15,3.0,0.8,3.7,"",""
Ales Hemsky,2014-15,31,DAL,NHL,76,11,21,32,16,140,255,1037,13:38,0,0,35,22,30,37,"",953,867,682,639,40,46,98.1,51,11,48,0,-8,2.0,0.6,2.5,39.9,35.4
Ales Hemsky,2015-16,32,DAL,NHL,75,13,26,39,20,155,265,983,13:06,2,4,26,25,22,36,"",938,796,690,577,46,37,100.5,53,7,44,1,3,3.2,1.0,4.2,39.8,36.1
Ales Hemsky,2016-17,33,DAL,NHL,15,4,3,7,0,30,52,216,14:25,0,0,4,1,9,6,"",173,175,122,133,5,5,100.1,7,2,6,0,-1,0.6,0.2,0.8,10.1,6.6
Ales Hemsky,2017-18,34,MTL,NHL,7,0,0,0,10,5,10,69,9:55,0,1,2,0,1,3,"",46,47,33,35,0,1,95.5,1,1,2,1,-1,-0.2,0.0,-0.1,1.3,2.0
Chuck Kobasew,2002-03,20,CGY,NHL,23,4,2,6,8,29,"",272,11:48,"","","","","","","",,,,,,,,9,3,9,0,-3,0.3,0.2,0.5,,
Chuck Kobasew,2003-04,21,CGY,NHL,70,6,11,17,51,78,"",726,10:22,"","","","","","","",,,,,,,,23,9,27,1,-12,0.6,0.4,1.0,,
Chuck Kobasew,2005-06,23,CGY,NHL,77,20,11,31,64,143,"",944,12:16,"","","","","","","",,,,,,,,43,17,38,2,-10,2.3,1.0,3.3,,
Chuck Kobasew,2006-07,24,TOT,NHL,50,5,14,19,62,93,"",717,14:20,"","","","","","","",,,,,,,,29,13,15,0,1,0.4,0.7,1.1,,
Chuck Kobasew,2007-08,25,BOS,NHL,73,22,17,39,29,147,208,1290,17:41,28,42,29,86,29,21,"",748,826,588,645,38,35,101.1,60,18,55,19,6,3.0,1.6,4.6,,
Chuck Kobasew,2008-09,26,BOS,NHL,68,21,21,42,56,129,204,999,14:41,5,20,27,100,18,13,"",668,784,512,596,40,33,103.3,58,18,35,0,5,3.8,1.2,4.9,,
Chuck Kobasew,2009-10,27,TOT,NHL,49,9,6,15,18,71,122,682,13:55,2,6,34,58,10,10,"",433,610,324,460,18,28,99.4,22,4,30,1,-11,0.6,0.4,1.1,,
Chuck Kobasew,2010-11,28,MIN,NHL,63,9,7,16,19,74,124,746,11:50,6,7,20,31,17,13,"",507,686,369,522,20,26,100.3,23,3,28,2,-6,0.6,0.7,1.3,,
Chuck Kobasew,2011-12,29,COL,NHL,58,7,7,14,51,65,113,687,11:51,7,15,20,62,17,7,"",471,550,339,417,15,26,97.5,20,3,38,11,-10,0.4,0.5,0.9,,
Chuck Kobasew,2012-13,30,COL,NHL,37,5,4,9,21,43,73,417,11:16,18,31,17,34,14,4,"",284,338,197,239,14,9,105.3,15,0,15,6,6,0.4,0.7,1.1,,
Chuck Kobasew,2013-14,31,PIT,NHL,33,2,0,2,15,37,68,370,11:13,1,1,18,49,10,9,"",247,295,185,200,6,5,100.7,7,1,8,3,1,-0.6,0.5,-0.1,,
R.J. Umberger,2005-06,23,PHI,NHL,73,20,18,38,18,138,"",966,13:14,"","","","","","","",,,,,,,,55,16,36,6,9,3.0,1.2,4.2,"",""
R.J. Umberger,2006-07,24,PHI,NHL,81,16,12,28,41,134,"",1178,14:32,"","","","","","","",,,,,,,,41,7,86,20,-32,1.1,0.1,1.2,"",""
R.J. Umberger,2007-08,25,PHI,NHL,74,13,37,50,19,173,288,1322,17:52,45,72,59,64,40,32,Byng-23,868,1043,649,774,42,45,100.9,64,17,67,20,0,3.2,1.4,4.6,"",""
R.J. Umberger,2008-09,26,CBJ,NHL,82,26,20,46,53,234,352,1539,18:46,404,437,52,92,43,21,Selke-64,984,951,749,711,46,50,98.4,65,18,76,19,-10,3.2,1.3,4.5,"",""
