Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Noah Hanifin,2018-19,22,CGY,NHL,80,5,28,33,12,116,243,1662,20:46,0,0,83,87,50,87,Byng-48,1481,1324,1128,1008,74,60,100.9,85,6,79,18,18,1.7,3.9,5.7,72.6,63.3
Pavel Zacha,2015-16,18,NJD,NHL,1,0,2,2,0,3,4,17,16:51,3,6,0,1,2,0,"",11,9,11,7,4,0,140.0,4,0,0,0,4,0.2,0.2,0.4,1.3,0.4
Pavel Zacha,2016-17,19,NJD,NHL,70,8,16,24,19,83,126,1002,14:18,183,271,24,54,16,26,"",640,709,507,549,17,30,97.2,34,17,40,6,-17,0.8,0.8,1.5,28.4,32.5
Pavel Zacha,2017-18,20,NJD,NHL,69,8,17,25,30,112,191,992,14:22,318,407,22,70,37,34,"",775,809,616,600,31,34,99.3,41,8,39,3,-3,0.7,1.1,1.8,36.8,33.6
Pavel Zacha,2018-19,21,NJD,NHL,61,13,12,25,15,99,171,981,16:05,348,364,24,68,28,31,"",641,742,503,567,31,39,98.9,47,13,50,10,-6,1.2,1.1,2.3,26.1,35.6
Ivan Provorov,2016-17,20,PHI,NHL,82,6,24,30,34,161,331,1802,21:59,0,0,166,111,23,81,Calder-9,1285,1315,928,915,50,56,98.8,60,8,89,29,-7,1.7,3.9,5.7,48.3,47.5
Ivan Provorov,2017-18,21,PHI,NHL,82,17,24,41,20,203,390,1981,24:09,0,0,169,148,26,92,"",1491,1533,1106,1107,87,64,102.6,95,8,105,37,17,3.4,5.2,8.6,62.6,63.7
Ivan Provorov,2018-19,22,PHI,NHL,82,7,19,26,32,145,294,2059,25:07,0,1,149,123,16,92,"",1540,1702,1165,1255,80,94,99.2,90,7,129,30,-16,0.8,2.9,3.7,70.1,71.4
Zach Werenski,2016-17,19,CBJ,NHL,78,11,36,47,14,188,384,1631,20:55,0,0,90,41,27,40,"AS-19,Byng-60,Calder-3,Norris-18",1360,1155,989,853,64,46,101.1,100,35,55,7,17,4.5,4.5,9.1,56.4,50.3
Zach Werenski,2017-18,20,CBJ,NHL,77,16,21,37,16,207,383,1738,22:35,0,0,92,58,32,42,Byng-25,1617,1353,1251,1009,73,61,99.7,90,16,70,4,8,3.4,4.2,7.5,76.8,63.1
Zach Werenski,2018-19,21,CBJ,NHL,82,11,33,44,18,168,348,1878,22:54,0,0,89,67,40,46,Byng-49,1528,1467,1184,1121,75,87,98.4,96,20,102,13,-12,3.4,3.1,6.5,71.3,76.6
Timo Meier,2016-17,20,SJS,NHL,34,3,3,6,10,85,156,424,12:28,1,4,5,64,24,28,"",438,335,314,249,12,11,98.3,13,1,14,3,1,-0.2,0.6,0.4,19.0,13.0
Timo Meier,2017-18,21,SJS,NHL,81,21,15,36,51,210,360,1204,14:52,71,75,48,105,48,40,"",1193,1074,875,771,50,49,99.4,61,11,50,1,2,2.4,1.6,4.0,53.0,48.0
Timo Meier,2018-19,22,SJS,NHL,78,30,36,66,55,250,444,1324,16:58,12,26,40,99,49,38,"",1281,1006,940,762,73,57,100.7,91,17,67,3,9,5.8,1.6,7.4,62.4,51.7
Mikko Rantanen,2015-16,19,COL,NHL,9,0,0,0,2,9,17,81,8:57,13,11,11,0,1,1,"",71,115,53,81,0,7,85.4,0,0,7,0,-7,-0.2,-0.2,-0.4,3.6,4.3
Mikko Rantanen,2016-17,20,COL,NHL,75,20,18,38,22,133,242,1354,18:03,29,21,33,29,49,32,"",1126,1148,852,889,50,74,96.8,69,19,76,1,-25,2.6,0.8,3.5,49.8,54.0
Mikko Rantanen,2017-18,21,COL,NHL,81,29,55,84,34,178,305,1536,18:58,60,57,40,32,45,30,"AS-7,Byng-49",1273,1238,922,924,71,62,101.4,122,51,71,0,0,7.4,1.9,9.3,55.9,54.0
Mikko Rantanen,2018-19,22,COL,NHL,74,31,56,87,54,193,343,1542,20:51,17,29,41,59,39,35,AS-6,1357,1161,1005,878,75,58,100.6,120,45,62,0,13,7.7,2.2,9.8,64.5,53.5
Lawson Crouse,2016-17,19,ARI,NHL,72,5,7,12,48,84,155,856,11:53,1,1,29,160,14,5,"",637,777,499,583,17,38,95.5,18,0,57,19,-20,-0.5,0.2,-0.3,23.3,33.3
Lawson Crouse,2017-18,20,ARI,NHL,11,1,0,1,7,13,24,120,10:56,3,8,6,29,2,3,"",107,115,75,83,2,8,89.1,2,0,9,1,-6,-0.1,-0.1,-0.2,3.8,4.2
Lawson Crouse,2018-19,21,ARI,NHL,81,11,14,25,67,131,215,1049,12:57,24,34,44,288,25,23,"",829,1022,630,711,34,34,100.6,38,0,44,10,5,0.8,1.8,2.6,32.9,39.7
Denis Gurianov,2016-17,19,DAL,NHL,1,0,0,0,0,0,3,13,13:06,0,0,3,1,0,0,"",6,16,3,9,0,1,85.7,0,0,1,0,-1,0.0,0.0,-0.1,0.2,0.6
Denis Gurianov,2018-19,21,DAL,NHL,21,1,3,4,0,23,42,228,10:52,1,1,9,23,2,5,"",165,223,120,156,3,6,98.0,6,3,6,0,-3,-0.1,0.2,0.1,6.3,7.4
Jakub Zboril,2018-19,21,BOS,NHL,2,0,0,0,0,1,2,22,10:56,0,0,0,3,0,2,"",18,14,14,9,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.5
Jake Debrusk,2017-18,21,BOS,NHL,70,16,27,43,19,143,246,1006,14:22,13,17,26,70,31,21,Calder-12,907,764,687,586,51,34,102.5,67,16,39,0,13,3.2,1.7,4.9,42.7,33.8
Jake Debrusk,2018-19,22,BOS,NHL,68,27,15,42,18,156,260,1099,16:10,8,30,24,45,42,27,Byng-49,901,710,699,543,43,35,99.9,74,31,43,2,2,3.8,1.4,5.2,40.3,33.5
Zachary Senyshyn,2018-19,21,BOS,NHL,2,1,0,1,0,4,8,23,11:36,0,0,0,1,0,1,"",23,18,19,14,1,1,104.2,1,0,2,1,0,0.1,0.0,0.2,0.8,0.9
Mathew Barzal,2016-17,19,NYI,NHL,2,0,0,0,6,0,0,20,9:45,6,7,0,1,0,0,"",11,28,10,18,0,2,85.7,0,0,2,0,-2,-0.1,-0.1,-0.1,0.4,2.1
Mathew Barzal,2017-18,20,NYI,NHL,82,22,63,85,30,170,260,1457,17:46,355,479,31,21,65,88,Calder-1,1304,1141,962,866,71,64,99.8,117,46,71,1,1,6.8,1.3,8.2,63.3,54.3
Mathew Barzal,2018-19,21,NYI,NHL,82,18,44,62,46,179,293,1470,17:55,241,339,56,25,66,117,Selke-18,1222,1121,885,814,52,55,99.0,75,23,58,2,-5,4.0,1.6,5.6,63.0,53.3
Kyle Connor,2016-17,20,WPG,NHL,20,2,3,5,4,24,41,244,12:13,1,1,8,1,11,5,"",165,203,131,148,6,13,94.7,8,2,13,0,-7,0.1,-0.1,0.0,5.8,9.1
Kyle Connor,2017-18,21,WPG,NHL,76,31,26,57,16,192,288,1285,16:54,2,5,26,18,39,34,Calder-4,1048,1066,806,788,58,44,101.9,83,25,49,0,8,5.4,1.6,7.0,48.0,44.4
Kyle Connor,2018-19,22,WPG,NHL,82,34,32,66,18,227,355,1579,19:15,8,5,21,9,56,33,"",1209,1260,923,974,72,75,100.3,119,46,83,4,-7,5.6,1.4,7.0,55.3,58.2
Thomas Chabot,2016-17,20,OTT,NHL,1,0,0,0,0,1,2,7,7:09,0,0,0,1,0,1,"",9,12,8,10,0,2,75.0,0,0,2,0,-2,0.0,-0.2,-0.2,"",""
Thomas Chabot,2017-18,21,OTT,NHL,63,9,16,25,14,94,181,1103,17:31,0,0,64,44,27,36,"",969,994,695,749,43,55,98.5,54,11,56,0,-12,2.1,1.5,3.6,39.3,39.8
Thomas Chabot,2018-19,22,OTT,NHL,70,14,41,55,32,185,371,1700,24:17,0,0,112,71,31,72,"AS-14,Norris-18",1469,1567,1090,1136,87,99,99.4,116,26,105,3,-12,4.8,2.7,7.5,69.9,72.1
Evgeny Svechnikov,2016-17,20,DET,NHL,2,0,0,0,0,4,6,26,13:09,0,0,1,2,0,1,"",26,20,18,12,0,0,100.0,0,0,0,0,0,-0.1,0.0,0.0,0.9,0.3
Evgeny Svechnikov,2017-18,21,DET,NHL,14,2,2,4,8,15,26,123,8:49,1,4,6,15,3,5,"",104,110,80,85,5,7,97.8,5,0,7,0,-2,0.3,0.1,0.3,4.2,4.5
Joel Eriksson Ek,2016-17,20,MIN,NHL,15,3,4,7,4,15,25,159,10:37,45,64,8,23,3,3,"",119,167,94,130,7,6,104.9,7,0,6,0,1,0.7,0.2,0.8,3.9,5.5
Joel Eriksson Ek,2017-18,21,MIN,NHL,75,6,10,16,22,124,191,958,12:47,201,271,46,134,17,10,"",752,819,572,577,27,27,99.3,29,2,33,6,2,-0.4,1.1,0.6,32.7,27.0
Joel Eriksson Ek,2018-19,22,MIN,NHL,58,7,7,14,20,111,166,783,13:30,247,293,24,117,18,9,"",666,634,506,465,25,32,96.4,26,1,42,10,-7,-0.1,0.9,0.8,31.9,22.8
Colin White,2016-17,20,OTT,NHL,2,0,0,0,0,1,2,27,13:43,7,14,1,0,1,0,"",18,22,8,16,1,1,105.6,1,0,1,0,0,-0.1,0.0,0.0,0.4,0.6
Colin White,2017-18,21,OTT,NHL,21,2,4,6,8,24,42,280,13:21,20,40,15,12,7,12,"",221,284,159,208,12,10,103.9,13,1,11,0,1,0.0,0.4,0.4,9.0,12.8
Colin White,2018-19,22,OTT,NHL,71,14,27,41,24,123,228,1150,16:12,379,420,35,23,21,38,Calder-11,933,1016,686,747,43,63,97.3,62,19,70,3,-24,2.3,0.4,2.6,40.7,40.5
Brock Boeser,2016-17,19,VAN,NHL,9,4,1,5,0,25,38,146,16:13,0,0,0,5,1,4,"",119,105,90,83,6,6,99.0,8,2,6,0,0,0.6,0.2,0.8,5.7,5.0
Brock Boeser,2017-18,20,VAN,NHL,62,29,26,55,16,179,341,1085,17:30,10,29,24,29,26,28,Calder-2,844,902,627,683,46,48,99.8,76,30,51,0,-5,5.6,1.2,6.8,39.1,41.9
Brock Boeser,2018-19,21,VAN,NHL,69,26,30,56,22,209,403,1322,19:10,39,51,22,14,40,33,"",1069,1001,777,734,59,59,99.6,87,27,62,0,-2,4.7,1.6,6.3,45.8,46.9
Travis Konecny,2016-17,19,PHI,NHL,70,11,17,28,49,133,234,986,14:05,0,5,26,92,26,28,"",861,855,637,614,37,39,99.7,43,5,41,0,-2,1.6,1.2,2.7,33.9,35.1
Travis Konecny,2017-18,20,PHI,NHL,81,24,23,47,46,177,290,1207,14:54,7,14,53,97,31,38,"",1045,1077,792,786,62,43,102.6,66,4,45,0,17,3.8,1.9,5.7,48.9,42.4
Travis Konecny,2018-19,21,PHI,NHL,82,24,25,49,40,182,296,1251,15:16,7,15,45,65,38,49,"",1132,1119,841,838,55,56,100.5,68,13,60,0,-4,3.8,1.2,4.9,46.3,53.2
Jack Roslovic,2016-17,20,WPG,NHL,1,0,0,0,0,1,1,8,8:24,1,5,1,0,0,0,"",7,13,6,10,0,1,88.9,0,0,1,0,-1,0.0,0.0,-0.1,0.4,0.7
Jack Roslovic,2017-18,21,WPG,NHL,31,5,9,14,2,38,75,382,12:19,18,21,9,20,14,12,"",305,327,222,248,18,11,105.1,22,4,13,0,5,0.9,0.6,1.5,12.1,12.1
Jack Roslovic,2018-19,22,WPG,NHL,77,9,15,24,4,74,125,750,9:45,91,118,21,32,25,18,"",642,655,479,484,27,28,100.0,35,8,29,0,-2,1.2,0.7,1.9,27.9,28.7
Noah Juulsen,2017-18,20,MTL,NHL,23,1,2,3,4,33,70,447,19:25,0,0,34,58,6,22,"",334,375,233,287,13,12,102.1,14,1,22,10,1,-0.1,1.1,1.0,12.3,17.7
Noah Juulsen,2018-19,21,MTL,NHL,21,1,4,5,6,22,48,359,17:07,0,0,39,60,6,17,"",312,332,211,238,19,14,103.6,19,0,18,4,5,0.2,1.1,1.2,14.3,14.6
Jacob Larsson,2016-17,19,ANA,NHL,4,0,0,0,2,2,11,66,16:26,0,0,1,1,0,1,"",43,51,30,40,0,1,96.4,0,0,2,1,-1,-0.1,0.1,0.0,1.1,1.6
Jacob Larsson,2018-19,21,ANA,NHL,49,0,5,5,16,57,126,839,17:07,0,1,59,41,10,30,"",710,779,538,593,26,30,99.8,26,0,37,7,-4,-0.5,1.8,1.3,29.8,36.1
Anthony Beauvillier,2016-17,19,NYI,NHL,66,9,15,24,10,101,170,859,13:01,123,174,26,81,17,30,"",700,882,527,647,37,36,101.7,39,2,36,0,1,1.3,0.8,2.2,29.7,39.7
Anthony Beauvillier,2017-18,20,NYI,NHL,71,21,15,36,16,132,219,1031,14:32,72,94,29,80,26,20,"",945,971,710,739,51,48,101.1,62,11,59,10,2,2.9,1.0,3.9,48.4,48.8
Anthony Beauvillier,2018-19,21,NYI,NHL,81,18,10,28,8,156,247,1186,14:39,26,31,35,87,34,30,Byng-49,979,990,717,719,43,41,100.2,51,8,42,0,1,1.3,1.5,2.8,50.9,46.2
Gabriel Carlsson,2016-17,20,CBJ,NHL,2,0,1,1,0,3,6,34,17:08,0,0,2,5,0,0,"",33,28,28,18,2,4,79.2,2,0,4,0,-2,0.1,-0.1,0.0,1.4,1.0
Gabriel Carlsson,2017-18,21,CBJ,NHL,14,0,2,2,4,18,26,159,11:20,0,0,10,10,2,4,"",155,169,116,125,5,5,99.9,5,0,5,0,0,0.0,0.3,0.3,7.5,7.9
Gabriel Carlsson,2018-19,22,CBJ,NHL,1,0,0,0,2,1,1,9,9:21,0,0,0,0,1,0,"",6,7,4,5,0,1,66.7,0,0,1,0,-1,0.0,-0.1,-0.1,0.2,0.2
Nicholas Merkley,2017-18,20,ARI,NHL,1,0,0,0,2,0,1,14,13:30,0,0,0,0,1,1,"",6,12,5,9,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.5
Christian Fischer,2016-17,19,ARI,NHL,7,3,0,3,0,10,15,86,12:20,0,0,0,9,0,3,"",55,85,37,63,3,3,105.0,3,0,3,0,0,0.4,0.1,0.5,1.8,3.3
Christian Fischer,2017-18,20,ARI,NHL,79,15,18,33,14,154,240,1098,13:54,5,24,23,109,15,11,"",920,960,671,728,33,45,97.8,52,19,50,0,-17,1.9,0.8,2.7,38.8,38.3
Christian Fischer,2018-19,21,ARI,NHL,71,11,7,18,27,116,194,935,13:10,2,5,19,124,12,12,"",741,728,551,560,23,31,98.1,31,8,35,0,-13,0.4,0.9,1.3,30.4,32.6
Travis Dermott,2017-18,21,TOR,NHL,37,1,12,13,8,54,106,592,16:00,0,0,36,48,9,36,"",613,502,454,382,29,13,104.0,29,0,15,2,16,0.7,2.3,3.1,28.6,20.8
Travis Dermott,2018-19,22,TOR,NHL,64,4,13,17,22,98,208,1108,17:18,0,0,57,100,26,55,"",1119,918,825,714,44,49,98.0,45,1,52,3,-5,0.8,1.3,2.1,48.1,41.9
Sebastian Aho,2016-17,19,CAR,NHL,82,24,25,49,26,214,362,1377,16:47,17,18,14,51,40,57,Calder-8,1126,990,842,774,46,48,98.8,71,22,53,3,-1,4.2,1.8,5.9,49.3,43.4
Sebastian Aho,2017-18,20,CAR,NHL,78,29,36,65,24,200,390,1398,17:55,78,94,17,65,59,53,Byng-46,1259,1015,924,798,63,58,99.4,87,24,59,0,4,5.7,1.9,7.6,52.2,46.7
Sebastian Aho,2018-19,21,CAR,NHL,82,30,53,83,26,243,466,1652,20:09,585,619,34,65,81,64,"Hart-10,Selke-12",1556,1164,1191,872,81,56,100.7,118,32,71,10,25,6.9,2.9,9.8,69.8,48.1
Brandon Carlo,2016-17,20,BOS,NHL,82,6,10,16,59,88,179,1707,20:49,0,0,115,87,21,42,"",1436,1328,1096,996,71,68,99.4,78,1,82,14,9,0.4,4.8,5.2,66.0,62.4
Brandon Carlo,2017-18,21,BOS,NHL,76,0,6,6,45,76,144,1462,19:14,1,0,84,89,26,45,"",1190,1119,880,855,53,47,100.7,59,1,72,25,10,-1.2,3.9,2.7,56.2,48.4
Brandon Carlo,2018-19,22,BOS,NHL,72,2,8,10,47,116,218,1506,20:55,1,0,88,134,43,42,"",1200,1068,921,817,52,33,102.2,56,1,59,26,22,-0.6,5.0,4.3,52.3,45.7
A.J. Greer,2016-17,20,COL,NHL,5,0,1,1,4,8,11,68,13:39,0,0,3,4,1,2,"",61,56,48,37,1,3,93.3,1,0,3,0,-2,-0.1,0.0,-0.1,2.6,2.5
A.J. Greer,2017-18,21,COL,NHL,17,0,3,3,29,13,20,126,7:24,1,2,5,30,3,2,"",85,128,66,99,4,2,104.9,4,0,2,0,2,0.0,0.2,0.2,4.1,6.1
A.J. Greer,2018-19,22,COL,NHL,15,1,1,2,14,9,14,94,6:16,2,3,5,20,4,1,"",76,82,60,60,2,4,96.0,2,0,4,0,-2,0.0,0.0,0.1,3.6,3.8
Erik Cernak,2018-19,21,TBL,NHL,58,5,11,16,58,107,186,1117,19:15,0,0,79,198,11,19,"",899,890,696,668,58,38,103.8,65,2,42,4,25,0.7,3.6,4.3,45.1,42.1
Jakob Forsbacka Karlsson,2016-17,20,BOS,NHL,1,0,0,0,0,0,0,8,8:25,1,1,0,0,0,0,"",7,4,5,3,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.0
Jakob Forsbacka Karlsson,2018-19,22,BOS,NHL,28,3,6,9,2,21,34,330,11:48,95,131,9,14,9,4,"",287,289,218,219,10,8,100.3,11,1,11,2,1,0.3,0.4,0.7,15.7,12.4
Daniel Sprong,2015-16,18,PIT,NHL,18,2,0,2,0,23,43,157,8:44,1,1,3,14,4,5,"",121,142,97,111,2,3,99.0,2,0,3,0,-1,0.0,0.1,0.1,4.4,5.1
Daniel Sprong,2017-18,20,PIT,NHL,8,2,1,3,0,22,33,112,13:59,0,0,4,9,0,2,"",115,67,88,40,5,3,98.2,5,0,3,0,2,0.2,0.2,0.4,5.8,1.8
Daniel Sprong,2018-19,21,TOT,NHL,63,14,9,23,10,125,227,753,11:57,4,10,14,35,18,32,"",646,698,493,532,23,38,96.9,30,7,39,0,-16,1.6,0.4,2.0,28.0,32.1
Filip Chlapik,2017-18,20,OTT,NHL,20,1,3,4,4,21,38,201,10:04,50,60,14,19,9,5,"",167,176,120,124,4,9,95.1,5,1,9,0,-5,-0.1,0.0,0.0,6.6,7.0
Filip Chlapik,2018-19,21,OTT,NHL,5,1,0,1,4,9,13,69,13:52,8,16,4,1,2,2,"",66,58,45,39,2,4,93.2,2,0,4,0,-2,0.0,0.0,0.0,3.0,3.3
Roope Hintz,2018-19,22,DAL,NHL,58,9,13,22,24,99,165,815,14:03,217,183,36,87,33,23,"",621,646,455,457,21,31,96.6,31,10,34,2,-11,0.8,0.8,1.6,30.1,28.1
Jordan Greenway,2017-18,20,MIN,NHL,6,0,1,1,0,4,7,69,11:27,0,5,3,5,2,2,"",49,64,37,41,2,2,99.7,2,0,2,0,0,-0.1,0.1,0.0,1.8,1.3
Jordan Greenway,2018-19,21,MIN,NHL,81,12,12,24,29,109,206,1104,13:38,31,50,40,57,34,20,"",925,974,687,717,32,43,97.8,36,4,44,0,-12,0.5,1.1,1.7,40.2,36.1
Brendan Guhle,2016-17,19,BUF,NHL,3,0,0,0,0,4,9,49,16:21,0,0,8,3,0,0,"",38,53,27,35,2,1,105.0,2,0,1,0,1,-0.1,0.2,0.1,1.7,1.7
Brendan Guhle,2017-18,20,BUF,NHL,18,0,5,5,10,37,69,326,18:06,0,0,8,10,1,9,"",292,280,227,236,14,20,96.2,14,0,22,2,-6,0.1,0.4,0.5,12.5,11.9
Brendan Guhle,2018-19,21,TOT,NHL,8,0,1,1,4,15,29,120,15:01,0,0,7,9,1,1,"",107,107,83,84,2,4,96.9,2,0,4,0,-2,0.0,0.2,0.1,4.8,4.5
Jeremy Lauzon,2018-19,21,BOS,NHL,16,1,0,1,2,11,29,249,15:32,0,0,15,15,4,5,"",188,189,148,137,3,4,98.5,3,0,9,5,-1,-0.1,0.5,0.4,9.3,7.3
Rasmus Andersson,2016-17,20,CGY,NHL,1,0,0,0,0,0,1,19,18:33,0,0,2,4,0,0,"",15,15,6,9,0,1,80.0,0,0,1,0,-1,0.0,0.0,-0.1,0.6,0.4
Rasmus Andersson,2017-18,21,CGY,NHL,10,0,0,0,4,8,23,154,15:26,0,0,10,2,0,4,"",143,117,116,93,4,6,95.5,6,2,7,1,-1,-0.2,0.3,0.1,7.1,5.5
Rasmus Andersson,2018-19,22,CGY,NHL,79,2,17,19,23,115,222,1267,16:02,0,0,83,52,24,45,"",1065,1006,767,754,55,38,102.8,64,8,41,2,17,0.5,3.3,3.8,48.3,42.2
Vince Dunn,2017-18,21,STL,NHL,75,5,19,24,20,138,284,1292,17:14,1,0,59,29,29,38,"",1219,1011,872,739,51,48,99.2,66,15,51,1,1,1.3,3.1,4.4,49.7,44.4
Vince Dunn,2018-19,22,STL,NHL,78,12,23,35,45,150,304,1368,17:32,0,1,68,48,18,49,"",1208,976,905,715,57,42,100.4,77,20,44,1,14,3.0,4.1,7.2,64.8,45.3
Jonas Siegenthaler,2018-19,21,WSH,NHL,26,0,4,4,10,12,40,368,14:09,0,0,44,31,3,20,"",298,317,216,217,14,8,103.8,14,0,11,3,6,-0.1,1.0,1.0,14.0,9.5
Kevin Stenlund,2018-19,22,CBJ,NHL,4,0,0,0,4,3,9,44,10:58,3,3,1,3,3,1,"",36,36,28,25,0,0,100.0,0,0,0,0,0,-0.1,0.0,-0.1,2.1,0.8
Oliver Kylington,2015-16,18,CGY,NHL,1,0,0,0,0,1,2,17,17:22,0,0,1,0,0,0,"",9,19,6,13,1,1,112.3,1,0,1,0,0,0.0,0.0,0.0,0.2,1.1
Oliver Kylington,2018-19,21,CGY,NHL,38,3,5,8,10,21,59,472,12:25,0,0,41,11,13,32,"",422,446,301,326,15,12,101.7,15,0,12,0,3,0.5,1.0,1.5,17.0,18.3
Kyle Capobianco,2017-18,20,ARI,NHL,1,0,0,0,0,0,1,14,13:33,0,0,1,3,1,1,"",9,17,6,15,1,2,108.3,1,0,2,0,-1,0.0,0.0,-0.1,0.6,1.7
Kyle Capobianco,2018-19,21,ARI,NHL,2,0,0,0,0,1,3,32,16:05,0,0,2,2,0,0,"",19,26,13,20,0,2,88.2,0,0,2,0,-2,0.0,-0.1,-0.1,0.4,1.3
Guillaume Brisebois,2018-19,21,VAN,NHL,8,0,0,0,0,5,10,88,11:01,0,0,7,3,2,7,"",79,84,58,59,2,6,88.8,2,0,6,0,-4,-0.1,-0.1,-0.2,3.8,3.1
Blake Speers,2016-17,20,NJD,NHL,3,0,0,0,0,3,3,28,9:29,0,2,1,1,1,0,"",15,25,15,16,0,0,100.0,0,0,0,0,0,-0.1,0.0,0.0,0.9,0.7
Anthony Cirelli,2017-18,20,TBL,NHL,18,5,6,11,6,26,41,238,13:14,96,118,6,17,8,4,"",204,176,156,135,14,4,108.1,15,0,6,2,11,1.0,0.6,1.6,9.3,8.2
Anthony Cirelli,2018-19,21,TBL,NHL,82,19,20,39,34,123,203,1217,14:51,502,449,49,94,46,15,"Calder-6,Selke-11",962,829,710,638,55,37,102.5,66,4,56,19,25,2.4,2.0,4.4,47.9,36.2
Dennis Gilbert,2018-19,22,CHI,NHL,1,0,0,0,2,0,0,13,12:46,0,0,1,6,0,0,"",10,10,8,7,0,0,100.0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.3
