Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Rick Nash,2002-03,18,CBJ,NHL,74,17,22,39,78,154,"",1032,13:57,"","","","","","",Calder-3,,,,,,,,56,28,55,0,-27,3.2,0.1,3.3,"",""
Rick Nash,2003-04,19,CBJ,NHL,80,41,16,57,87,269,"",1410,17:38,"","","","","","","AS-4,Hart-25,Richard-1",,,,,,,,75,38,72,0,-35,7.1,0.6,7.7,"",""
Rick Nash,2005-06,21,CBJ,NHL,54,31,23,54,51,170,"",986,18:16,"","","","","","",AS-9,,,,,,,,79,31,44,1,5,5.6,1.3,6.9,"",""
Rick Nash,2006-07,22,CBJ,NHL,75,27,30,57,73,228,"",1440,19:12,"","","","","","","",,,,,,,,75,35,62,14,-8,4.5,1.5,6.0,"",""
Rick Nash,2007-08,23,CBJ,NHL,80,38,31,69,95,329,521,1639,20:29,14,30,30,67,56,30,"AS-5,Selke-65",1019,849,796,652,49,47,98.5,82,29,71,20,2,7.2,2.3,9.4,"",""
Rick Nash,2008-09,24,CBJ,NHL,78,40,39,79,52,263,471,1650,21:10,5,13,29,71,70,34,"AS-8,AS-4,Hart-13,Selke-35",1111,976,845,751,63,51,100.8,91,21,82,23,11,7.9,2.2,10.1,"",""
Rick Nash,2009-10,25,CBJ,NHL,76,33,34,67,58,254,413,1591,20:56,11,11,25,121,41,26,"AS-9,AS-14,Byng-36",992,1039,747,805,58,61,100.2,98,35,89,24,-2,6.1,1.7,7.8,"",""
Rick Nash,2010-11,26,CBJ,NHL,75,32,34,66,34,305,547,1420,18:56,7,17,19,91,47,24,"",1126,1048,851,814,61,52,100.9,85,23,67,7,2,6.5,1.6,8.1,"",""
Rick Nash,2011-12,27,CBJ,NHL,82,30,29,59,40,306,506,1565,19:05,6,13,21,104,62,26,"",1136,1246,855,979,53,68,99.2,83,27,85,10,-19,5.6,1.0,6.6,"",""
Rick Nash,2012-13,28,NYR,NHL,44,21,21,42,26,176,279,879,19:58,5,7,25,46,19,32,"AS-11,AS-6",776,642,583,463,41,23,102.7,57,15,29,3,16,4.8,1.7,6.4,"",""
Rick Nash,2013-14,29,NYR,NHL,65,26,13,39,36,258,415,1106,17:01,2,0,29,11,51,49,"",1037,864,784,658,41,33,100.5,62,17,37,2,10,4.3,1.8,6.1,"",""
Rick Nash,2014-15,30,NYR,NHL,79,42,27,69,36,304,494,1379,17:27,2,2,33,45,74,42,"AS-3,Byng-30,Hart-7,Selke-16",1039,1004,793,749,64,39,103.0,96,26,50,9,29,8.9,2.5,11.4,51.7,42.0
Rick Nash,2015-16,31,NYR,NHL,60,15,21,36,30,183,320,1016,16:56,0,1,24,69,45,40,"",765,821,564,594,42,34,102.7,60,16,46,9,8,3.0,1.3,4.3,33.2,33.1
Rick Nash,2016-17,32,NYR,NHL,67,23,15,38,26,195,319,1103,16:28,0,1,35,63,43,46,"",799,928,618,677,46,37,103.0,61,14,47,9,9,3.7,1.4,5.0,40.3,40.1
Rick Nash,2017-18,33,TOT,NHL,71,21,13,34,28,230,365,1211,17:03,4,15,42,51,58,38,"",952,907,739,650,35,44,97.1,54,19,63,17,-12,2.3,1.0,3.3,45.2,38.5
Jay Bouwmeester,2002-03,19,FLA,NHL,82,4,12,16,14,110,"",1652,20:09,"","","","","","",Calder-7,,,,,,,,51,20,74,14,-29,0.5,1.6,2.1,"",""
Jay Bouwmeester,2003-04,20,FLA,NHL,61,2,18,20,30,85,"",1405,23:02,"","","","","","","",,,,,,,,51,18,66,18,-15,0.9,2.0,2.9,"",""
Jay Bouwmeester,2005-06,22,FLA,NHL,82,5,41,46,79,189,"",2090,25:29,"","","","","","","",,,,,,,,102,26,135,60,1,2.6,3.8,6.4,"",""
Jay Bouwmeester,2006-07,23,FLA,NHL,82,12,30,42,66,174,"",2144,26:09,"","","","","","","AS-11,Norris-11",,,,,,,,120,24,112,39,23,3.1,5.6,8.8,"",""
Jay Bouwmeester,2007-08,24,FLA,NHL,82,15,22,37,72,182,332,2252,27:28,0,0,118,105,19,65,AS-19,1445,1532,1142,1231,67,70,100.3,92,24,111,38,-5,3.2,4.3,7.5,"",""
Jay Bouwmeester,2008-09,25,FLA,NHL,82,15,27,42,68,182,361,2213,26:59,0,0,128,115,27,51,"AS-15,Norris-14",1337,1610,1017,1269,66,64,102.0,106,37,108,37,-2,3.4,4.3,7.7,"",""
Jay Bouwmeester,2009-10,26,CGY,NHL,82,3,26,29,48,130,292,2125,25:55,0,0,125,72,24,55,"",1314,1377,980,1031,52,58,99.7,75,19,91,31,-4,1.0,4.9,5.8,"",""
Jay Bouwmeester,2010-11,27,CGY,NHL,82,4,20,24,44,121,270,2131,25:59,0,0,134,72,23,57,"",1499,1462,1143,1107,66,69,99.5,92,22,114,42,-2,0.6,4.0,4.6,"",""
Jay Bouwmeester,2011-12,28,CGY,NHL,82,5,24,29,26,107,240,2129,25:57,0,0,118,69,25,60,"",1370,1649,1016,1280,53,72,99.5,74,20,105,30,-21,1.4,3.4,4.8,"",""
Jay Bouwmeester,2012-13,29,TOT,NHL,47,7,15,22,22,79,155,1158,24:38,0,0,61,41,11,28,Byng-62,749,835,559,622,39,46,99.4,52,12,66,20,-6,1.8,2.2,4.0,"",""
Jay Bouwmeester,2013-14,30,STL,NHL,82,4,33,37,20,152,289,1972,24:03,3,1,106,51,18,22,"AS-15,Norris-17",1482,1299,1101,975,76,50,102.8,94,16,72,21,26,2.1,6.7,8.8,56.0,51.3
Jay Bouwmeester,2014-15,31,STL,NHL,72,2,11,13,24,92,199,1632,22:40,0,0,99,42,14,18,"",1208,1208,937,893,57,49,101.0,64,7,71,21,7,-0.4,4.1,3.7,50.3,49.9
Jay Bouwmeester,2015-16,32,STL,NHL,72,3,16,19,18,105,230,1664,23:07,0,0,110,71,11,30,Byng-46,1239,1291,935,981,46,49,99.7,50,4,75,25,-4,0.4,3.5,3.9,57.4,59.4
Jay Bouwmeester,2016-17,33,STL,NHL,81,1,14,15,28,106,205,1815,22:24,0,0,111,67,11,37,"",1288,1404,965,1040,72,67,101.5,74,1,91,24,6,-0.5,4.6,4.1,55.6,59.4
Jay Bouwmeester,2017-18,34,STL,NHL,35,2,5,7,16,45,101,705,20:08,0,0,58,29,5,14,"",558,593,420,428,25,21,101.5,26,0,30,9,5,0.0,2.0,2.1,22.9,26.7
Jay Bouwmeester,2018-19,35,STL,NHL,78,3,14,17,40,82,168,1617,20:44,0,0,127,61,25,42,"",1243,1363,941,1004,46,51,99.9,49,1,72,21,-3,0.0,3.4,3.5,59.1,59.7
Joni Pitkanen,2003-04,20,PHI,NHL,71,8,19,27,44,133,"",1177,16:35,"","","","","","",Calder-7,,,,,,,,88,40,34,1,15,2.5,3.7,6.2,,
Joni Pitkanen,2005-06,22,PHI,NHL,58,13,33,46,78,118,"",1375,23:43,"","","","","","",Norris-15,,,,,,,,98,34,65,23,22,4.3,4.0,8.3,,
Joni Pitkanen,2006-07,23,PHI,NHL,77,4,39,43,88,137,"",1890,24:33,"","","","","","","",,,,,,,,96,32,106,17,-25,2.7,2.3,5.0,,
Joni Pitkanen,2007-08,24,EDM,NHL,63,8,18,26,56,101,203,1520,24:07,0,0,59,32,20,71,"",973,1084,750,841,57,57,100.9,83,23,73,8,-5,2.0,2.9,4.9,,
Joni Pitkanen,2008-09,25,CAR,NHL,71,7,26,33,58,147,321,1761,24:48,0,0,125,62,37,27,"",1489,1240,1142,909,63,52,99.8,99,34,76,22,11,2.1,5.0,7.1,,
Joni Pitkanen,2009-10,26,CAR,NHL,71,6,40,46,72,161,359,1944,27:23,0,0,122,66,57,62,"",1442,1485,1052,1119,68,74,99.8,103,35,97,18,-11,3.4,3.2,6.6,,
Joni Pitkanen,2010-11,27,CAR,NHL,72,5,30,35,60,144,311,1802,25:01,0,0,129,64,32,32,"",1460,1453,1042,1102,65,66,100.2,96,27,86,15,-2,2.3,3.5,5.8,,
Joni Pitkanen,2011-12,28,CAR,NHL,30,5,12,17,16,62,115,669,22:18,0,0,43,27,9,17,"",475,516,364,394,19,31,96.8,32,13,39,5,-15,1.8,0.2,2.0,,
Joni Pitkanen,2012-13,29,CAR,NHL,22,1,8,9,12,34,73,502,22:49,0,0,34,16,11,12,"",396,368,291,276,15,15,99.8,22,5,22,7,2,0.5,1.0,1.6,,
Ryan Whitney,2005-06,22,PIT,NHL,68,6,32,38,85,113,"",1620,23:50,"","","","","","","",,,,,,,,84,35,89,33,-7,2.4,2.4,4.8,,
Ryan Whitney,2006-07,23,PIT,NHL,81,14,45,59,77,129,"",1939,23:56,"","","","","","","AS-12,Norris-13",,,,,,,,125,59,76,19,9,5.3,4.5,9.8,,
Ryan Whitney,2007-08,24,PIT,NHL,76,12,28,40,45,119,224,1706,22:27,0,0,117,30,11,53,"",891,1147,690,861,54,51,102.5,102,46,76,18,-2,3.7,3.3,6.9,,
Ryan Whitney,2008-09,25,TOT,NHL,48,2,21,23,28,71,155,1146,23:52,0,0,69,37,11,27,"",660,815,512,626,32,41,99.8,54,21,56,9,-14,1.2,1.0,2.2,,
Ryan Whitney,2009-10,26,TOT,NHL,81,7,32,39,70,151,298,2005,24:45,0,1,115,89,19,67,"",1291,1501,999,1163,77,72,101.8,117,37,99,20,1,2.7,4.0,6.7,,
Ryan Whitney,2010-11,27,EDM,NHL,35,2,25,27,33,43,91,887,25:20,0,0,67,29,20,41,"",541,648,400,492,36,23,106.2,54,16,42,17,13,2.1,3.0,5.1,,
Ryan Whitney,2011-12,28,EDM,NHL,51,3,17,20,16,41,110,1069,20:58,0,0,85,18,16,54,"",750,947,570,676,28,42,98.5,40,12,48,4,-16,1.3,1.0,2.3,,
Ryan Whitney,2012-13,29,EDM,NHL,34,4,9,13,23,30,57,628,18:29,0,0,55,16,9,35,"",390,577,294,437,17,23,100.5,29,12,29,5,-7,1.1,0.8,2.0,,
Ryan Whitney,2013-14,30,FLA,NHL,7,0,0,0,6,8,16,117,16:45,0,0,10,4,0,2,"",71,97,49,68,2,6,92.5,2,0,9,0,-7,-0.1,-0.4,-0.5,,
Scottie Upshall,2002-03,19,NSH,NHL,8,1,0,1,0,6,"",70,8:42,"","","","","","","",,,,,,,,2,0,0,0,2,0.0,0.2,0.2,"",""
Scottie Upshall,2003-04,20,NSH,NHL,7,0,1,1,0,6,"",64,9:11,"","","","","","","",,,,,,,,1,1,2,0,-2,-0.1,0.0,-0.1,"",""
Scottie Upshall,2005-06,22,NSH,NHL,48,8,15,23,34,72,"",501,10:26,"","","","","","","",,,,,,,,31,3,15,1,14,1.7,1.1,2.8,"",""
Scottie Upshall,2006-07,23,TOT,NHL,32,8,8,16,26,87,"",472,14:45,"","","","","","","",,,,,,,,24,5,19,3,3,1.1,0.6,1.7,"",""
Scottie Upshall,2007-08,24,PHI,NHL,61,14,16,30,74,128,213,814,13:20,2,5,14,86,19,25,"",699,632,540,467,32,30,99.4,41,9,30,0,2,2.6,1.0,3.5,"",""
Scottie Upshall,2008-09,25,TOT,NHL,74,15,19,34,89,192,307,1080,14:36,5,13,27,93,33,30,"",883,863,685,630,36,30,100.7,49,12,32,2,7,2.1,1.4,3.5,"",""
Scottie Upshall,2009-10,26,PHX,NHL,49,18,14,32,50,119,203,737,15:03,7,10,13,80,7,16,"",591,553,444,448,31,26,101.5,40,9,26,0,5,3.3,1.1,4.4,"",""
Scottie Upshall,2010-11,27,TOT,NHL,82,22,12,34,52,191,347,1151,14:02,8,17,26,108,33,22,"",1060,869,785,671,41,46,97.8,46,5,53,5,-7,2.9,0.8,3.6,"",""
Scottie Upshall,2011-12,28,FLA,NHL,26,2,3,5,29,53,96,331,12:43,3,3,2,44,8,3,"",265,256,195,206,6,9,98.4,11,5,10,1,-3,-0.2,0.3,0.1,"",""
Scottie Upshall,2012-13,29,FLA,NHL,27,4,1,5,25,54,84,364,13:30,9,5,6,38,13,8,"",262,291,206,225,5,13,95.4,7,2,18,5,-8,0.0,0.1,0.1,"",""
Scottie Upshall,2013-14,30,FLA,NHL,76,15,22,37,73,161,280,1210,15:55,32,39,25,134,35,15,"",900,830,683,639,40,37,100.1,51,10,55,15,1,2.6,1.3,3.9,"",""
Scottie Upshall,2014-15,31,FLA,NHL,63,8,7,15,28,93,163,799,12:41,34,31,27,128,19,7,"",597,581,459,439,17,24,96.9,20,3,42,17,-8,0.3,0.6,0.9,26.7,22.1
Scottie Upshall,2015-16,32,STL,NHL,70,6,8,14,44,113,182,766,10:57,12,22,16,92,19,10,"",586,549,446,402,21,19,99.8,24,0,23,4,5,0.1,1.1,1.3,24.7,24.4
Scottie Upshall,2016-17,33,STL,NHL,73,10,8,18,45,85,142,802,10:59,3,9,21,99,16,18,"",496,616,377,452,22,26,99.8,25,0,35,9,-1,0.9,0.9,1.8,21.4,24.4
Scottie Upshall,2017-18,34,STL,NHL,63,7,12,19,46,71,120,684,10:51,8,7,24,119,18,9,"",525,590,397,414,21,23,99.3,22,0,37,14,-1,0.7,0.8,1.6,21.8,22.1
Joffrey Lupul,2003-04,20,MDA,NHL,75,13,21,34,28,137,"",1021,13:37,"","","","","","",Calder-15,,,,,,,,46,14,38,0,-6,2.4,1.1,3.5,"",""
Joffrey Lupul,2005-06,22,MDA,NHL,81,28,25,53,48,296,"",1347,16:38,"","","","","","","",,,,,,,,78,40,53,2,-13,4.1,1.0,5.1,"",""
Joffrey Lupul,2006-07,23,EDM,NHL,81,16,12,28,45,172,"",1263,15:36,"","","","","","","",,,,,,,,47,14,62,0,-29,0.8,0.7,1.5,"",""
Joffrey Lupul,2007-08,24,PHI,NHL,56,20,26,46,35,176,276,1020,18:13,3,1,20,79,18,17,"",647,749,482,569,38,36,101.8,70,30,47,9,2,4.4,1.2,5.6,"",""
Joffrey Lupul,2008-09,25,PHI,NHL,79,25,25,50,58,194,351,1239,15:41,10,11,38,79,20,43,"",968,1091,709,822,50,48,101.7,76,26,51,2,1,4.6,1.2,5.7,"",""
Joffrey Lupul,2009-10,26,ANA,NHL,23,10,4,14,18,66,107,367,15:58,1,4,10,31,8,10,"",267,281,198,217,16,12,104.0,20,3,20,6,3,1.6,0.5,2.1,"",""
Joffrey Lupul,2010-11,27,TOT,NHL,54,14,17,31,33,129,221,844,15:37,12,20,29,63,18,17,"",580,840,428,616,27,36,100.5,48,21,38,0,-11,2.5,0.5,3.0,"",""
Joffrey Lupul,2011-12,28,TOR,NHL,66,25,42,67,48,191,342,1228,18:37,21,37,25,110,26,41,AS-13,1058,1098,754,825,64,62,100.8,90,26,64,1,1,6.9,1.2,8.1,"",""
Joffrey Lupul,2012-13,29,TOR,NHL,16,11,7,18,12,42,67,258,16:07,3,5,7,31,9,5,"",192,243,151,185,19,10,109.5,27,8,11,0,8,2.5,0.6,3.1,"",""
