Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,xGF,xGA
Alexandre Daigle,1993-94,18,OTT,NHL,84,20,31,51,40,168,,"","",,,,,,,"",,,,,,,,69,28,98,12,-45,2.7,0.0,2.7,,
Alexandre Daigle,1994-95,19,OTT,NHL,47,16,21,37,14,105,,"","",,,,,,,"",,,,,,,,52,18,62,6,-22,3.2,0.0,3.2,,
Alexandre Daigle,1995-96,20,OTT,NHL,50,5,12,17,24,77,,"","",,,,,,,"",,,,,,,,29,14,50,5,-30,0.0,-0.1,-0.1,,
Alexandre Daigle,1996-97,21,OTT,NHL,82,26,25,51,33,203,,"","",,,,,,,"",,,,,,,,71,30,74,0,-33,4.1,0.1,4.2,,
Alexandre Daigle,1997-98,22,TOT,NHL,75,16,26,42,14,146,,"","",,,,,,,"",,,,,,,,56,20,45,1,-8,3.1,0.7,3.9,,
Alexandre Daigle,1998-99,23,TOT,NHL,63,9,8,17,4,82,,695,11:02,,,,,,,"",,,,,,,,27,11,29,0,-13,0.9,0.3,1.1,,
Alexandre Daigle,1999-00,24,NYR,NHL,58,8,18,26,23,52,,637,10:59,,,,,,,"",,,,,,,,34,9,30,0,-5,1.7,0.5,2.2,,
Alexandre Daigle,2002-03,27,PIT,NHL,33,4,3,7,8,48,,361,10:57,,,,,,,"",,,,,,,,10,4,16,0,-10,0.2,0.1,0.2,,
Alexandre Daigle,2003-04,28,MIN,NHL,78,20,31,51,14,145,,1183,15:10,,,,,,,Byng-16,,,,,,,,59,21,43,1,-4,4.7,1.4,6.1,,
Alexandre Daigle,2005-06,30,MIN,NHL,46,5,23,28,12,59,,598,13:00,,,,,,,"",,,,,,,,34,16,24,0,-6,1.5,0.7,2.2,,
Chris Pronger,1993-94,19,HAR,NHL,81,5,25,30,113,174,"","","","","","","","","","",,,,,,,,81,22,99,37,-3,1.2,4.1,5.3,,
Chris Pronger,1994-95,20,HAR,NHL,43,5,9,14,54,94,"","","","","","","","","","",,,,,,,,40,11,55,14,-12,0.8,1.5,2.3,,
Chris Pronger,1995-96,21,STL,NHL,78,7,18,25,110,138,"","","","","","","","","","",,,,,,,,86,29,106,31,-18,1.3,3.4,4.8,,
Chris Pronger,1996-97,22,STL,NHL,79,11,24,35,143,147,"","","","","","","","","","AS-15,Norris-15",,,,,,,,103,26,90,28,15,2.8,5.1,7.9,,
