Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Scott Niedermayer,1994-95,21,NJD,NHL,48,4,15,19,18,52,"","","","","","","","","","",,,,,,,,68,13,50,14,19,1.1,4.0,5.1
Scott Niedermayer,1995-96,22,NJD,NHL,79,8,25,33,46,179,"","","","","","","","","","",,,,,,,,102,34,83,20,5,2.1,5.8,7.9
Scott Niedermayer,1996-97,23,NJD,NHL,81,5,30,35,64,159,"","","","","","","","","","",,,,,,,,82,24,72,10,-4,2.1,4.8,6.9
Scott Niedermayer,1997-98,24,NJD,NHL,81,14,43,57,27,175,"","","","","","","","","","AS-4,AS-2,Byng-13,Norris-5",,,,,,,,115,53,71,14,5,5.5,5.3,10.8
Scott Niedermayer,1998-99,25,NJD,NHL,72,11,35,46,26,161,"",1776,24:40,"","","","","","","AS-12,Norris-12",,,,,,,,103,34,65,12,16,4.0,4.4,8.4
Scott Niedermayer,1999-00,26,NJD,NHL,71,7,31,38,48,109,"",1729,24:21,"","","","","","",AS-13,,,,,,,,93,20,69,15,19,2.7,5.0,7.7
Scott Niedermayer,2000-01,27,NJD,NHL,57,6,29,35,22,87,"",1329,23:19,"","","","","","","AS-16,Selke-34",,,,,,,,80,22,51,7,14,2.8,3.1,5.8
Scott Niedermayer,2001-02,28,NJD,NHL,76,11,22,33,30,129,"",1845,24:17,"","","","","","",AS-20,,,,,,,,76,14,69,19,12,2.8,5.5,8.3
Scott Niedermayer,2002-03,29,NJD,NHL,81,11,28,39,62,164,"",1984,24:30,"","","","","","","AS-12,Byng-44,Norris-13",,,,,,,,92,22,53,6,23,3.3,6.7,10.1
Scott Niedermayer,2003-04,30,NJD,NHL,81,14,40,54,44,165,"",2100,25:56,"","","","","","","AS-1,Byng-39,Hart-9,Norris-1",,,,,,,,107,37,65,15,20,5.1,6.9,12.0
Scott Niedermayer,2005-06,32,MDA,NHL,82,13,50,63,96,181,"",2092,25:30,"","","","","","","AS-1,Hart-8,Norris-2",,,,,,,,140,72,99,39,8,5.0,5.0,10.0
Scott Niedermayer,2006-07,33,ANA,NHL,79,15,54,69,86,172,"",2173,27:31,"","","","","","","AS-1,Byng-51,Hart-7,Norris-2,Smythe-1",,,,,,,,135,69,94,34,6,6.1,5.6,11.7
Scott Niedermayer,2007-08,34,ANA,NHL,48,8,17,25,16,87,168,1148,23:54,0,0,46,35,37,39,"AS-14,Byng-31,Hart-17,Norris-10,Selke-18",654,568,520,467,24,26,99.0,52,27,46,19,-2,2.3,2.7,5.0
Scott Niedermayer,2008-09,35,ANA,NHL,82,14,45,59,70,178,327,2207,26:55,0,1,77,68,75,73,"AS-9,Norris-9",1269,1206,989,990,57,65,99.1,114,52,114,44,-8,4.9,3.8,8.7
Scott Niedermayer,2009-10,36,ANA,NHL,80,10,38,48,38,168,304,2120,26:30,0,1,80,58,46,50,"AS-17,Byng-54,Selke-32",1368,1365,1078,1116,62,71,98.9,116,48,121,44,-9,3.9,3.3,7.2
Scott Lachance,1991-92,19,NYI,NHL,17,1,4,5,9,20,,"","",,,,,,,"",,,,,,,,22,3,9,3,13,0.1,1.4,1.5
Scott Lachance,1992-93,20,NYI,NHL,75,7,17,24,67,62,,"","",,,,,,,"",,,,,,,,69,2,100,32,-1,0.8,3.5,4.3
Scott Lachance,1993-94,21,NYI,NHL,74,3,11,14,70,59,,"","",,,,,,,"",,,,,,,,67,10,89,27,-5,-0.1,3.2,3.0
Scott Lachance,1994-95,22,NYI,NHL,26,6,7,13,26,56,,"","",,,,,,,"",,,,,,,,33,14,29,12,2,1.2,1.4,2.6
Scott Lachance,1995-96,23,NYI,NHL,55,3,10,13,54,81,,"","",,,,,,,"",,,,,,,,58,17,89,29,-19,0.3,1.3,1.7
Scott Lachance,1996-97,24,NYI,NHL,81,3,11,14,47,97,,"","",,,,,,,"",,,,,,,,72,8,90,19,-7,0.0,3.2,3.2
Scott Lachance,1997-98,25,NYI,NHL,63,2,11,13,45,62,,"","",,,,,,,"",,,,,,,,47,11,64,17,-11,0.3,2.4,2.6
Scott Lachance,1998-99,26,TOT,NHL,76,2,9,11,41,59,,1655,21:46,,,,,,,"",,,,,,,,50,8,86,23,-21,-0.3,2.2,1.9
Scott Lachance,1999-00,27,MTL,NHL,57,0,6,6,22,41,,1013,17:47,,,,,,,"",,,,,,,,28,0,38,6,-4,-0.5,2.5,2.0
Scott Lachance,2000-01,28,VAN,NHL,76,3,11,14,46,55,,1477,19:26,,,,,,,"",,,,,,,,60,2,83,30,5,0.2,3.1,3.3
Scott Lachance,2001-02,29,VAN,NHL,81,1,10,11,50,48,,1623,20:02,,,,,,,"",,,,,,,,69,1,80,27,15,-0.4,4.1,3.7
Scott Lachance,2002-03,30,CBJ,NHL,61,0,1,1,46,35,,1221,20:01,,,,,,,"",,,,,,,,36,0,77,21,-20,-1.2,1.2,0.0
Scott Lachance,2003-04,31,CBJ,NHL,77,0,4,4,44,35,,1461,18:59,,,,,,,"",,,,,,,,28,1,70,20,-23,-1.2,2.0,0.8
Aaron Ward,1993-94,21,DET,NHL,5,1,0,1,4,3,"","","","","","","","","","",,,,,,,,3,0,1,0,2,0.1,0.3,0.4
Aaron Ward,1994-95,22,DET,NHL,1,0,1,1,2,0,"","","","","","","","","","",,,,,,,,1,0,0,0,1,0.1,0.1,0.2
Aaron Ward,1996-97,24,DET,NHL,49,2,5,7,52,40,"","","","","","","","","","",,,,,,,,21,2,32,4,-9,-0.1,2.2,2.0
Aaron Ward,1997-98,25,DET,NHL,52,5,5,10,47,47,"","","","","","","","","","",,,,,,,,26,0,35,8,-1,0.4,2.4,2.8
Aaron Ward,1998-99,26,DET,NHL,60,3,8,11,52,46,"",835,13:55,"","","","","","","",,,,,,,,26,0,38,7,-5,0.6,1.2,1.8
Aaron Ward,1999-00,27,DET,NHL,36,1,3,4,24,25,"",453,12:36,"","","","","","","",,,,,,,,16,0,24,4,-4,0.0,0.5,0.6
Aaron Ward,2000-01,28,DET,NHL,73,4,5,9,57,48,"",1241,17:00,"","","","","","","",,,,,,,,33,0,55,18,-4,0.0,2.4,2.4
Aaron Ward,2001-02,29,CAR,NHL,79,3,11,14,74,69,"",1554,19:40,"","","","","","","",,,,,,,,57,4,78,25,0,0.2,3.4,3.6
Aaron Ward,2002-03,30,CAR,NHL,77,3,6,9,90,66,"",1441,18:43,"","","","","","","",,,,,,,,38,2,84,25,-23,-0.2,1.9,1.7
Aaron Ward,2003-04,31,CAR,NHL,49,3,5,8,37,51,"",875,17:52,"","","","","","","",,,,,,,,29,2,38,12,1,0.3,2.2,2.4
Aaron Ward,2005-06,33,CAR,NHL,71,6,19,25,62,60,"",1358,19:07,"","","","","","","",,,,,,,,54,2,91,41,2,1.5,2.5,4.0
Aaron Ward,2006-07,34,TOT,NHL,80,4,12,16,75,62,"",1614,20:11,"","","","","","","",,,,,,,,50,0,96,35,-11,0.2,3.0,3.2
Aaron Ward,2007-08,35,BOS,NHL,65,5,8,13,54,68,142,1348,20:45,0,0,117,141,5,18,"",913,882,686,692,45,33,102.6,53,8,57,21,9,0.4,3.5,4.0
Aaron Ward,2008-09,36,BOS,NHL,65,3,7,10,44,53,124,1236,19:01,0,0,120,148,5,22,"",913,947,698,699,44,33,102.5,50,1,48,15,16,-0.1,3.6,3.5
Aaron Ward,2009-10,37,TOT,NHL,77,1,12,13,62,41,114,1332,17:18,0,0,143,172,12,23,"",996,1121,729,841,41,61,97.9,48,1,83,21,-15,-0.1,1.5,1.5
Peter Forsberg,1994-95,21,QUE,NHL,47,15,35,50,16,86,"","","","","","","","","",Calder-1,,,,,,,,65,22,40,14,17,4.1,0.9,5.0
Peter Forsberg,1995-96,22,COL,NHL,82,30,86,116,47,217,"","","","","","","","","","AS-5,Byng-11,Hart-13",,,,,,,,147,55,96,30,26,9.5,1.5,11.0
Peter Forsberg,1996-97,23,COL,NHL,65,28,58,86,73,188,"","","","","","","","","","AS-3,Hart-11,Selke-2",,,,,,,,118,42,54,9,31,8.1,1.9,10.0
Peter Forsberg,1997-98,24,COL,NHL,72,25,66,91,94,202,"","","","","","","","","","AS-1,Hart-8,Selke-6",,,,,,,,121,52,74,11,6,9.0,1.1,10.1
Peter Forsberg,1998-99,25,COL,NHL,78,30,67,97,108,217,"",1832,23:29,"","","","","","","AS-1,AS-7,Hart-7,Selke-8",,,,,,,,123,50,70,24,27,8.0,2.8,10.8
Peter Forsberg,1999-00,26,COL,NHL,49,14,37,51,52,105,"",1025,20:55,"","","","","","",Selke-28,,,,,,,,68,28,35,4,9,3.9,1.5,5.4
Peter Forsberg,2000-01,27,COL,NHL,73,27,62,89,54,178,"",1518,20:48,"","","","","","","AS-6,Byng-32,Selke-11",,,,,,,,114,54,53,16,23,7.6,2.4,10.0
Peter Forsberg,2002-03,29,COL,NHL,75,29,77,106,70,166,"",1450,19:20,"","","","","","","AS-1,Byng-44,Hart-1,Ross-1,Selke-4",,,,,,,,138,44,42,0,52,10.2,3.4,13.6
Peter Forsberg,2003-04,30,COL,NHL,39,18,37,55,30,85,"",749,19:12,"","","","","","","AS-15,Selke-34",,,,,,,,66,28,25,3,16,5.9,1.5,7.4
Peter Forsberg,2005-06,32,PHI,NHL,60,19,56,75,46,132,"",1127,18:47,"","","","","","","AS-9,Hart-17",,,,,,,,92,41,30,0,21,6.1,1.8,8.0
Peter Forsberg,2006-07,33,TOT,NHL,57,13,42,55,88,99,"",1043,18:18,"","","","","","","",,,,,,,,71,31,33,0,7,4.0,1.4,5.4
Peter Forsberg,2007-08,34,COL,NHL,9,1,13,14,8,15,21,173,19:15,4,0,0,9,10,15,"",126,102,104,77,10,3,106.9,16,6,3,0,7,1.1,0.5,1.6
Peter Forsberg,2010-11,37,COL,NHL,2,0,0,0,4,3,7,35,17:35,0,0,0,3,1,0,"",23,36,15,29,0,4,84.6,0,0,4,0,-4,-0.1,-0.1,-0.2
Alek Stojanov,1994-95,21,VAN,NHL,4,0,0,0,13,1,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.2,0.0,-0.2
Alek Stojanov,1995-96,22,TOT,NHL,68,1,1,2,130,20,,"","",,,,,,,"",,,,,,,,8,0,21,0,-13,-2.4,0.2,-2.2
Alek Stojanov,1996-97,23,PIT,NHL,35,1,4,5,79,11,,"","",,,,,,,"",,,,,,,,8,0,5,0,3,-0.8,0.4,-0.4
Richard Matvichuk,1992-93,19,MNS,NHL,53,2,3,5,26,51,,"","",,,,,,,"",,,,,,,,33,6,39,4,-8,-0.6,2.6,2.1
Richard Matvichuk,1993-94,20,DAL,NHL,25,0,3,3,22,18,,"","",,,,,,,"",,,,,,,,15,5,11,2,1,-0.3,1.3,1.0
Richard Matvichuk,1994-95,21,DAL,NHL,14,0,2,2,14,21,,"","",,,,,,,"",,,,,,,,10,3,14,0,-7,-0.1,0.3,0.2
Richard Matvichuk,1995-96,22,DAL,NHL,73,6,16,22,71,81,,"","",,,,,,,"",,,,,,,,54,9,50,9,4,1.0,4.0,5.1
Richard Matvichuk,1996-97,23,DAL,NHL,57,5,7,12,87,83,,"","",,,,,,,"",,,,,,,,49,1,67,20,1,0.4,3.0,3.4
Richard Matvichuk,1997-98,24,DAL,NHL,74,3,15,18,63,71,,"","",,,,,,,"",,,,,,,,58,6,69,24,7,0.6,5.0,5.6
Richard Matvichuk,1998-99,25,DAL,NHL,64,3,9,12,51,54,,1364,21:19,,,,,,,"",,,,,,,,66,2,59,18,23,0.2,5.2,5.3
Richard Matvichuk,1999-00,26,DAL,NHL,70,4,21,25,42,73,,1712,24:27,,,,,,,"",,,,,,,,60,8,70,25,7,1.1,5.2,6.4
Richard Matvichuk,2000-01,27,DAL,NHL,78,4,16,20,62,85,,1786,22:53,,,,,,,"",,,,,,,,71,9,86,29,5,0.6,4.6,5.1
Richard Matvichuk,2001-02,28,DAL,NHL,82,9,12,21,52,109,,1951,23:47,,,,,,,"",,,,,,,,72,8,95,42,11,1.2,5.1,6.3
Richard Matvichuk,2002-03,29,DAL,NHL,68,1,5,6,58,59,,1318,19:23,,,,,,,"",,,,,,,,38,0,60,23,1,-0.6,2.8,2.2
Richard Matvichuk,2003-04,30,DAL,NHL,75,1,20,21,36,85,,1638,21:50,,,,,,,"",,,,,,,,53,14,63,24,0,0.6,4.4,5.0
Richard Matvichuk,2005-06,32,NJD,NHL,62,1,10,11,40,43,,1130,18:13,,,,,,,"",,,,,,,,44,2,65,25,2,-0.2,3.2,3.0
Richard Matvichuk,2006-07,33,NJD,NHL,1,0,0,0,0,0,,13,12:45,,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Patrick Poulin,1991-92,18,HAR,NHL,1,0,0,0,2,0,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.0,0.0,-0.1
Patrick Poulin,1992-93,19,HAR,NHL,81,20,31,51,37,160,,"","",,,,,,,"",,,,,,,,73,19,74,1,-19,2.2,0.5,2.7
Patrick Poulin,1993-94,20,TOT,NHL,67,14,14,28,51,96,,"","",,,,,,,"",,,,,,,,32,5,35,0,-8,0.9,0.7,1.6
Patrick Poulin,1994-95,21,CHI,NHL,45,15,15,30,53,77,,"","",,,,,,,"",,,,,,,,49,14,23,1,13,2.4,1.1,3.5
Patrick Poulin,1995-96,22,TOT,NHL,46,7,9,16,16,51,,"","",,,,,,,"",,,,,,,,25,1,17,0,7,0.2,0.8,0.9
Patrick Poulin,1996-97,23,TBL,NHL,73,12,14,26,56,124,,"","",,,,,,,"",,,,,,,,36,7,67,22,-16,0.8,0.5,1.3
Patrick Poulin,1997-98,24,TOT,NHL,78,6,13,19,27,88,,"","",,,,,,,"",,,,,,,,33,2,63,28,-4,-0.4,1.0,0.6
Patrick Poulin,1998-99,25,MTL,NHL,81,8,17,25,21,87,,1094,13:30,,,,,,,"",,,,,,,,40,0,44,10,6,0.5,1.7,2.2
Patrick Poulin,1999-00,26,MTL,NHL,82,10,5,15,17,82,,1030,12:34,,,,,,,"",,,,,,,,21,1,51,16,-15,-0.2,0.9,0.7
Patrick Poulin,2000-01,27,MTL,NHL,52,9,11,20,13,65,,690,13:16,,,,,,,"",,,,,,,,26,2,38,15,1,1.1,0.9,2.0
Patrick Poulin,2001-02,28,MTL,NHL,28,0,5,5,6,15,,258,9:13,,,,,,,"",,,,,,,,10,0,8,4,6,-0.2,0.5,0.4
Martin Lapointe,1991-92,18,DET,NHL,4,0,1,1,5,2,"","","","","","","","","","",,,,,,,,2,0,0,0,2,-0.1,0.1,0.0
Martin Lapointe,1992-93,19,DET,NHL,3,0,0,0,0,2,"","","","","","","","","","",,,,,,,,0,0,2,0,-2,-0.1,0.0,-0.1
Martin Lapointe,1993-94,20,DET,NHL,50,8,8,16,55,45,"","","","","","","","","","",,,,,,,,34,4,23,0,7,0.1,0.6,0.7
Martin Lapointe,1994-95,21,DET,NHL,39,4,6,10,73,46,"","","","","","","","","","",,,,,,,,16,2,14,1,1,-0.2,0.4,0.2
Martin Lapointe,1995-96,22,DET,NHL,58,6,3,9,93,76,"","","","","","","","","","",,,,,,,,22,5,17,0,0,-1.0,0.7,-0.3
Martin Lapointe,1996-97,23,DET,NHL,78,16,17,33,167,149,"","","","","","","","","","",,,,,,,,52,17,53,4,-14,1.5,0.7,2.2
Martin Lapointe,1997-98,24,DET,NHL,79,15,19,34,106,154,"","","","","","","","","","",,,,,,,,52,14,42,4,0,2.0,0.8,2.9
Martin Lapointe,1998-99,25,DET,NHL,77,16,13,29,141,153,"",1163,15:06,"","","","","","","",,,,,,,,60,17,42,6,7,1.4,1.4,2.9
Martin Lapointe,1999-00,26,DET,NHL,82,16,25,41,121,127,"",1207,14:43,"","","","","","","",,,,,,,,63,13,42,9,17,2.6,1.7,4.3
Martin Lapointe,2000-01,27,DET,NHL,82,27,30,57,127,181,"",1320,16:06,"","","","","","","",,,,,,,,86,32,62,11,3,5.0,1.6,6.6
Martin Lapointe,2001-02,28,BOS,NHL,68,17,23,40,101,141,"",1180,17:22,"","","","","","","",,,,,,,,68,19,43,6,12,3.0,1.6,4.6
Martin Lapointe,2002-03,29,BOS,NHL,59,8,10,18,87,110,"",906,15:22,"","","","","","","",,,,,,,,33,11,49,8,-19,0.3,0.0,0.3
Martin Lapointe,2003-04,30,BOS,NHL,78,15,10,25,67,136,"",1126,14:26,"","","","","","","",,,,,,,,43,19,33,4,-5,1.4,1.0,2.4
Martin Lapointe,2005-06,32,CHI,NHL,82,14,17,31,106,135,"",1211,14:46,"","","","","","","",,,,,,,,56,26,61,1,-30,0.9,0.2,1.1
Martin Lapointe,2006-07,33,CHI,NHL,82,13,11,24,98,102,"",1147,13:59,"","","","","","","",,,,,,,,37,12,52,13,-14,0.6,0.8,1.3
Martin Lapointe,2007-08,34,TOT,NHL,70,6,7,13,70,63,102,658,9:24,9,14,12,79,11,22,"",399,398,294,293,13,17,98.2,20,5,30,10,-5,0.2,0.4,0.6
Brian Rolston,1994-95,21,NJD,NHL,40,7,11,18,17,92,"","","","","","","","","","",,,,,,,,28,5,18,0,5,0.7,0.7,1.4
Brian Rolston,1995-96,22,NJD,NHL,58,13,11,24,8,139,"","","","","","","","","","",,,,,,,,40,10,29,8,9,1.0,1.3,2.3
Brian Rolston,1996-97,23,NJD,NHL,81,18,27,45,20,237,"","","","","","","","","","",,,,,,,,64,14,50,6,6,2.7,1.4,4.1
Brian Rolston,1997-98,24,NJD,NHL,76,16,14,30,16,185,"","","","","","","","","","",,,,,,,,48,7,49,15,7,1.8,1.4,3.2
Brian Rolston,1998-99,25,NJD,NHL,82,24,33,57,14,210,"",1543,18:49,"","","","","","","AS-10,Selke-10",,,,,,,,76,21,70,26,11,4.1,1.9,6.1
Brian Rolston,1999-00,26,TOT,NHL,77,16,15,31,18,206,"",1381,17:56,"","","","","","","",,,,,,,,48,17,52,9,-12,1.1,1.1,2.1
Brian Rolston,2000-01,27,BOS,NHL,77,19,39,58,28,286,"",1488,19:19,"","","","","","","",,,,,,,,90,41,54,11,6,3.8,1.9,5.6
Brian Rolston,2001-02,28,BOS,NHL,82,31,31,62,30,331,"",1673,20:24,"","","","","","",Selke-5,,,,,,,,89,28,79,29,11,5.6,2.0,7.6
Brian Rolston,2002-03,29,BOS,NHL,81,27,32,59,32,281,"",1657,20:28,"","","","","","","Byng-38,Selke-10",,,,,,,,91,40,90,40,1,4.7,1.5,6.2
Brian Rolston,2003-04,30,BOS,NHL,82,19,29,48,40,257,"",1609,19:38,"","","","","","",Selke-14,,,,,,,,72,22,67,26,9,3.2,2.0,5.2
Brian Rolston,2005-06,32,MIN,NHL,82,34,45,79,50,293,"",1669,20:21,"","","","","","",Selke-10,,,,,,,,110,48,64,16,14,6.3,3.0,9.4
Brian Rolston,2006-07,33,MIN,NHL,78,31,33,64,46,305,"",1659,21:16,"","","","","","",Selke-16,,,,,,,,88,49,48,15,6,5.0,2.6,7.6
Brian Rolston,2007-08,34,MIN,NHL,81,31,28,59,53,289,512,1626,20:04,67,98,24,59,25,41,Byng-55,1080,997,811,797,44,40,100.9,86,41,62,16,-1,5.0,1.9,6.9
Brian Rolston,2008-09,35,NJD,NHL,64,15,17,32,30,174,328,967,15:06,83,97,9,42,12,18,"",674,686,506,544,32,27,101.8,56,24,30,0,2,2.1,1.1,3.2
Brian Rolston,2009-10,36,NJD,NHL,80,20,17,37,22,232,401,1354,16:56,32,31,19,91,34,22,"",883,837,672,616,39,36,100.1,59,20,44,7,2,2.3,1.9,4.2
Brian Rolston,2010-11,37,NJD,NHL,65,14,20,34,34,168,291,1144,17:36,52,83,20,67,27,23,"",720,562,564,438,30,32,98.1,44,13,41,4,-6,2.0,1.6,3.7
Brian Rolston,2011-12,38,TOT,NHL,70,7,17,24,14,151,276,1000,14:17,37,40,21,86,18,23,"",717,712,540,494,29,33,98.1,38,9,37,3,-5,0.7,0.9,1.6
Tyler Wright,1992-93,19,EDM,NHL,7,1,1,2,19,7,,"","",,,,,,,"",,,,,,,,3,0,8,1,-4,0.0,0.0,0.0
Tyler Wright,1993-94,20,EDM,NHL,5,0,0,0,4,2,,"","",,,,,,,"",,,,,,,,0,0,3,0,-3,-0.2,0.0,-0.2
Tyler Wright,1994-95,21,EDM,NHL,6,1,0,1,14,6,,"","",,,,,,,"",,,,,,,,3,0,2,0,1,0.0,0.1,0.1
Tyler Wright,1995-96,22,EDM,NHL,23,1,0,1,33,18,,"","",,,,,,,"",,,,,,,,4,0,11,0,-7,-0.7,0.1,-0.6
Tyler Wright,1996-97,23,PIT,NHL,45,2,2,4,70,30,,"","",,,,,,,"",,,,,,,,4,0,17,6,-7,-1.2,0.2,-1.0
Tyler Wright,1997-98,24,PIT,NHL,82,3,4,7,112,46,,"","",,,,,,,"",,,,,,,,15,2,26,10,-3,-2.1,1.0,-1.1
Tyler Wright,1998-99,25,PIT,NHL,61,0,0,0,90,16,,230,3:46,,,,,,,"",,,,,,,,3,0,10,5,-2,-0.6,0.1,-0.5
Tyler Wright,1999-00,26,PIT,NHL,50,12,10,22,45,68,,670,13:24,,,,,,,"",,,,,,,,27,0,34,11,4,1.6,0.8,2.3
Tyler Wright,2000-01,27,CBJ,NHL,76,16,16,32,140,141,,1344,17:41,,,,,,,"",,,,,,,,47,13,71,28,-9,1.3,1.3,2.7
Tyler Wright,2001-02,28,CBJ,NHL,77,13,11,24,100,120,,1325,17:12,,,,,,,"",,,,,,,,37,11,83,17,-40,0.3,0.3,0.6
Tyler Wright,2002-03,29,CBJ,NHL,70,19,11,30,113,108,,1129,16:07,,,,,,,"",,,,,,,,40,6,75,16,-25,2.1,0.3,2.5
Tyler Wright,2003-04,30,CBJ,NHL,68,9,9,18,63,109,,991,14:34,,,,,,,"",,,,,,,,22,5,47,11,-19,0.3,0.6,0.9
Tyler Wright,2005-06,32,TOT,NHL,43,2,6,8,51,43,,479,11:09,,,,,,,"",,,,,,,,14,2,16,3,-1,-0.4,0.5,0.1
Philippe Boucher,1992-93,19,BUF,NHL,18,0,4,4,14,28,"","","","","","","","","","",,,,,,,,23,1,23,2,1,-0.1,0.9,0.8
Philippe Boucher,1993-94,20,BUF,NHL,38,6,8,14,29,67,"","","","","","","","","","",,,,,,,,45,25,21,0,-1,0.9,2.2,3.2
Philippe Boucher,1994-95,21,TOT,NHL,15,2,4,6,4,30,"","","","","","","","","","",,,,,,,,16,6,9,2,3,0.4,1.0,1.5
Philippe Boucher,1995-96,22,LAK,NHL,53,7,16,23,31,145,"","","","","","","","","","",,,,,,,,61,24,76,13,-26,1.5,0.7,2.2
Philippe Boucher,1996-97,23,LAK,NHL,60,7,18,25,25,159,"","","","","","","","","","",,,,,,,,63,14,57,8,0,1.9,3.1,5.0
Philippe Boucher,1997-98,24,LAK,NHL,45,6,10,16,49,80,"","","","","","","","","","",,,,,,,,42,9,35,8,6,1.3,2.2,3.6
Philippe Boucher,1998-99,25,LAK,NHL,45,2,6,8,32,87,"",803,17:51,"","","","","","","",,,,,,,,28,11,35,6,-12,0.3,0.9,1.2
Philippe Boucher,1999-00,26,LAK,NHL,1,0,0,0,0,3,"",17,17:04,"","","","","","","",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Philippe Boucher,2000-01,27,LAK,NHL,22,2,4,6,20,40,"",405,18:25,"","","","","","","",,,,,,,,16,5,10,3,4,0.4,1.0,1.4
