Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Pat LaFontaine,1990-91,25,NYI,NHL,75,41,44,85,42,225,,"","",,,,,,,Byng-6,,,,,,,,117,45,91,13,-6,7.1,1.0,8.1
Pat LaFontaine,1991-92,26,BUF,NHL,57,46,47,93,98,203,,"","",,,,,,,"AS-5,Byng-8,Hart-13",,,,,,,,136,70,67,11,10,8.9,1.0,9.9
Pat LaFontaine,1992-93,27,BUF,NHL,84,53,95,148,63,306,,"","",,,,,,,"AS-2,Byng-3,Hart-3,Selke-14",,,,,,,,200,88,105,4,11,11.9,1.3,13.2
Pat LaFontaine,1993-94,28,BUF,NHL,16,5,13,18,2,40,,"","",,,,,,,"",,,,,,,,30,11,28,5,-4,1.4,0.1,1.5
Pat LaFontaine,1994-95,29,BUF,NHL,22,12,15,27,4,54,,"","",,,,,,,Masterton-1,,,,,,,,41,22,18,1,2,2.8,0.4,3.2
Pat LaFontaine,1995-96,30,BUF,NHL,76,40,51,91,36,224,,"","",,,,,,,Byng-7,,,,,,,,133,68,90,17,-8,8.3,0.8,9.1
Pat LaFontaine,1996-97,31,BUF,NHL,13,2,6,8,4,38,,"","",,,,,,,"",,,,,,,,11,6,13,0,-8,0.4,-0.1,0.3
Pat LaFontaine,1997-98,32,NYR,NHL,67,23,39,62,36,160,,"","",,,,,,,"",,,,,,,,75,38,56,3,-16,6.0,0.5,6.4
Steve Yzerman,1983-84,18,DET,NHL,80,39,48,87,33,177,,"","",,,,,,,Calder-2,,,,,,,,133,62,91,3,-19,5.8,0.7,6.4
Steve Yzerman,1984-85,19,DET,NHL,80,30,59,89,58,231,,"","",,,,,,,"",,,,,,,,138,53,104,2,-17,5.3,0.5,5.8
Steve Yzerman,1985-86,20,DET,NHL,51,14,28,42,16,132,,"","",,,,,,,"",,,,,,,,72,31,74,9,-22,1.9,0.2,2.1
Steve Yzerman,1986-87,21,DET,NHL,80,31,59,90,43,217,,"","",,,,,,,Hart-7,,,,,,,,125,53,87,14,-2,5.9,1.2,7.1
Steve Yzerman,1987-88,22,DET,NHL,64,50,52,102,44,242,,"","",,,,,,,"AS-4,Byng-7,Hart-4,Selke-18",,,,,,,,132,42,75,15,30,8.9,1.5,10.4
Steve Yzerman,1988-89,23,DET,NHL,80,65,90,155,61,388,,"","",,,,,,,"AS-3,Byng-8,Hart-3,Pearson-1,Selke-11",,,,,,,,189,65,152,45,17,13.0,1.4,14.4
Steve Yzerman,1989-90,24,DET,NHL,79,62,65,127,79,332,,"","",,,,,,,"AS-3,Byng-14,Hart-7",,,,,,,,162,52,166,50,-6,11.1,0.7,11.8
Steve Yzerman,1990-91,25,DET,NHL,80,51,57,108,34,326,,"","",,,,,,,"AS-4,Byng-7",,,,,,,,141,51,141,49,-2,9.4,0.8,10.1
Steve Yzerman,1991-92,26,DET,NHL,79,45,58,103,64,295,,"","",,,,,,,"AS-6,Byng-10,Hart-7",,,,,,,,143,51,102,36,26,8.7,1.4,10.1
Steve Yzerman,1992-93,27,DET,NHL,84,58,79,137,44,307,,"","",,,,,,,"AS-5,Byng-6,Hart-8",,,,,,,,174,61,114,34,33,11.1,1.8,13.0
Steve Yzerman,1993-94,28,DET,NHL,58,24,58,82,36,217,,"","",,,,,,,"",,,,,,,,103,30,81,19,11,6.7,0.8,7.5
Steve Yzerman,1994-95,29,DET,NHL,47,12,26,38,40,134,,"","",,,,,,,"",,,,,,,,67,34,36,9,6,2.7,0.7,3.4
Steve Yzerman,1995-96,30,DET,NHL,80,36,59,95,64,220,,"","",,,,,,,"Byng-18,Hart-18,Selke-3",,,,,,,,130,61,63,23,29,8.1,1.9,10.0
Steve Yzerman,1996-97,31,DET,NHL,81,22,63,85,78,232,,"","",,,,,,,Selke-16,,,,,,,,123,49,72,20,22,6.7,2.0,8.7
Steve Yzerman,1997-98,32,DET,NHL,75,24,45,69,46,188,,"","",,,,,,,"AS-10,Hart-19,Selke-9,Smythe-1",,,,,,,,96,41,67,15,3,6.7,0.9,7.6
Steve Yzerman,1998-99,33,DET,NHL,80,29,45,74,42,231,,1727,21:35,,,,,,,"AS-6,Hart-12,Selke-4",,,,,,,,105,39,78,20,8,5.8,2.0,7.8
Steve Yzerman,1999-00,34,DET,NHL,78,35,44,79,34,234,,1647,21:07,,,,,,,"AS-1,Byng-10,Hart-8,Selke-1",,,,,,,,128,51,66,17,28,7.3,2.5,9.8
Steve Yzerman,2000-01,35,DET,NHL,54,18,34,52,18,155,,1201,22:14,,,,,,,"Byng-10,Hart-21,Selke-5",,,,,,,,85,43,50,12,4,3.9,1.5,5.4
Steve Yzerman,2001-02,36,DET,NHL,52,13,35,48,18,104,,1070,20:35,,,,,,,"",,,,,,,,72,31,47,17,11,3.6,1.5,5.1
Steve Yzerman,2002-03,37,DET,NHL,16,2,6,8,8,13,,249,15:35,,,,,,,Masterton-1,,,,,,,,18,5,9,2,6,0.4,0.5,0.8
Steve Yzerman,2003-04,38,DET,NHL,75,18,33,51,46,141,,1315,17:32,,,,,,,"Byng-25,Selke-45",,,,,,,,71,26,50,15,10,4.1,1.7,5.8
Steve Yzerman,2005-06,40,DET,NHL,61,14,20,34,18,86,,779,12:47,,,,,,,Byng-7,,,,,,,,50,15,29,2,8,2.5,1.1,3.6
John MacLean,1983-84,19,NJD,NHL,23,1,0,1,10,22,,"","",,,,,,,"",,,,,,,,12,3,18,2,-6,-0.8,0.2,-0.5
John MacLean,1984-85,20,NJD,NHL,61,13,20,33,44,97,,"","",,,,,,,"",,,,,,,,58,19,51,1,-11,0.9,0.7,1.6
John MacLean,1985-86,21,NJD,NHL,74,21,36,57,112,139,,"","",,,,,,,"",,,,,,,,77,14,66,0,-3,2.4,0.8,3.2
John MacLean,1986-87,22,NJD,NHL,80,31,36,67,120,197,,"","",,,,,,,"",,,,,,,,85,26,83,1,-23,4.3,0.3,4.6
John MacLean,1987-88,23,NJD,NHL,76,23,16,39,147,204,,"","",,,,,,,"",,,,,,,,67,32,46,1,-10,1.7,0.7,2.4
John MacLean,1988-89,24,NJD,NHL,74,42,45,87,122,266,,"","",,,,,,,AS-8,,,,,,,,125,47,57,5,26,6.4,1.6,8.0
John MacLean,1989-90,25,NJD,NHL,80,41,38,79,80,322,,"","",,,,,,,"",,,,,,,,122,33,93,21,17,5.7,1.4,7.1
John MacLean,1990-91,26,NJD,NHL,78,45,33,78,150,292,,"","",,,,,,,Hart-9,,,,,,,,108,37,79,16,8,6.6,1.2,7.8
John MacLean,1992-93,28,NJD,NHL,80,24,24,48,102,195,,"","",,,,,,,"",,,,,,,,75,23,75,17,-6,2.3,0.8,3.1
John MacLean,1993-94,29,NJD,NHL,80,37,33,70,95,277,,"","",,,,,,,"",,,,,,,,105,29,69,23,30,5.9,1.6,7.5
John MacLean,1994-95,30,NJD,NHL,46,17,12,29,32,139,,"","",,,,,,,"",,,,,,,,46,11,29,7,13,2.4,1.0,3.5
John MacLean,1995-96,31,NJD,NHL,76,20,28,48,91,237,,"","",,,,,,,Selke-14,,,,,,,,58,19,57,21,3,3.0,1.4,4.5
John MacLean,1996-97,32,NJD,NHL,80,29,25,54,49,254,,"","",,,,,,,Selke-10,,,,,,,,71,13,65,18,11,4.6,1.6,6.2
John MacLean,1997-98,33,TOT,NHL,77,16,27,43,42,213,,"","",,,,,,,"",,,,,,,,61,26,53,12,-6,3.2,0.8,4.0
John MacLean,1998-99,34,NYR,NHL,82,28,27,55,46,231,,1699,20:43,,,,,,,"",,,,,,,,84,31,63,15,5,4.0,2.2,6.2
John MacLean,1999-00,35,NYR,NHL,77,18,24,42,52,158,,1134,14:44,,,,,,,"",,,,,,,,52,11,59,16,-2,3.0,1.2,4.2
John MacLean,2000-01,36,TOT,NHL,30,4,2,6,17,41,,378,12:35,,,,,,,"",,,,,,,,8,1,13,4,-2,0.0,0.4,0.4
John MacLean,2001-02,37,DAL,NHL,20,3,3,6,17,40,,251,12:34,,,,,,,"",,,,,,,,10,3,11,3,-1,0.3,0.2,0.5
Russ Courtnall,1983-84,18,TOR,NHL,14,3,9,12,6,30,,"","",,,,,,,"",,,,,,,,17,3,15,1,0,0.5,0.2,0.7
Russ Courtnall,1984-85,19,TOR,NHL,69,12,10,22,44,119,,"","",,,,,,,"",,,,,,,,34,4,56,3,-23,-0.2,0.6,0.3
Russ Courtnall,1985-86,20,TOR,NHL,73,22,38,60,52,204,,"","",,,,,,,Selke-22,,,,,,,,85,10,86,11,-2,2.9,0.9,3.7
Russ Courtnall,1986-87,21,TOR,NHL,79,29,44,73,90,282,,"","",,,,,,,"",,,,,,,,104,30,110,16,-20,5.0,0.4,5.4
Russ Courtnall,1987-88,22,TOR,NHL,65,23,26,49,47,212,,"","",,,,,,,"",,,,,,,,80,28,78,10,-16,2.9,0.3,3.2
Russ Courtnall,1988-89,23,TOT,NHL,73,23,18,41,19,147,,"","",,,,,,,"",,,,,,,,61,12,42,2,9,1.8,1.2,3.1
Russ Courtnall,1989-90,24,MTL,NHL,80,27,32,59,27,294,,"","",,,,,,,Selke-16,,,,,,,,79,12,62,9,14,3.3,1.4,4.7
Russ Courtnall,1990-91,25,MTL,NHL,79,26,50,76,29,279,,"","",,,,,,,Byng-13,,,,,,,,100,29,93,27,5,5.1,1.2,6.3
Russ Courtnall,1991-92,26,MTL,NHL,27,7,14,21,6,63,,"","",,,,,,,"",,,,,,,,21,2,19,6,6,1.2,0.6,1.7
Russ Courtnall,1992-93,27,MNS,NHL,84,36,43,79,49,294,,"","",,,,,,,"",,,,,,,,102,41,71,11,1,5.4,1.3,6.7
Russ Courtnall,1993-94,28,DAL,NHL,84,23,57,80,59,231,,"","",,,,,,,"",,,,,,,,108,35,70,3,6,5.4,1.2,6.6
Russ Courtnall,1994-95,29,TOT,NHL,45,11,24,35,17,132,,"","",,,,,,,"",,,,,,,,49,16,33,2,2,2.5,0.7,3.2
Russ Courtnall,1995-96,30,VAN,NHL,81,26,39,65,40,205,,"","",,,,,,,"",,,,,,,,101,25,71,20,25,4.7,1.6,6.3
Russ Courtnall,1996-97,31,TOT,NHL,61,11,24,35,26,125,,"","",,,,,,,"",,,,,,,,49,12,52,16,1,1.9,0.7,2.6
Russ Courtnall,1997-98,32,LAK,NHL,58,12,6,18,27,97,,"","",,,,,,,"",,,,,,,,28,4,41,15,-2,0.9,0.5,1.4
Russ Courtnall,1998-99,33,LAK,NHL,57,6,13,19,19,77,,858,15:03,,,,,,,"",,,,,,,,25,1,43,10,-9,0.4,0.7,1.1
Andrew McBain,1983-84,19,WIN,NHL,78,11,19,30,37,93,,"","",,,,,,,"",,,,,,,,41,1,46,0,-5,-0.2,0.7,0.5
Andrew McBain,1984-85,20,WIN,NHL,77,7,15,22,43,64,,"","",,,,,,,"",,,,,,,,39,3,39,1,0,-0.9,0.7,-0.2
Andrew McBain,1985-86,21,WIN,NHL,28,3,3,6,17,24,,"","",,,,,,,"",,,,,,,,8,0,19,0,-10,-0.5,0.2,-0.3
Andrew McBain,1986-87,22,WIN,NHL,71,11,21,32,106,85,,"","",,,,,,,"",,,,,,,,53,5,51,9,8,0.5,1.2,1.7
Andrew McBain,1987-88,23,WIN,NHL,74,32,31,63,145,146,,"","",,,,,,,"",,,,,,,,102,60,72,20,-10,4.1,0.8,5.0
Andrew McBain,1988-89,24,WIN,NHL,80,37,40,77,71,180,,"","",,,,,,,"",,,,,,,,113,52,120,24,-35,5.2,0.1,5.3
Andrew McBain,1989-90,25,TOT,NHL,67,9,14,23,73,106,,"","",,,,,,,"",,,,,,,,47,11,76,29,-11,-0.3,0.5,0.3
Andrew McBain,1990-91,26,VAN,NHL,13,0,5,5,32,8,,"","",,,,,,,"",,,,,,,,9,2,10,0,-3,-0.1,0.1,0.0
Andrew McBain,1991-92,27,VAN,NHL,6,1,0,1,0,11,,"","",,,,,,,"",,,,,,,,4,3,2,0,-1,-0.1,0.0,0.0
Andrew McBain,1992-93,28,OTT,NHL,59,7,16,23,43,71,,"","",,,,,,,"",,,,,,,,29,7,63,4,-37,0.0,0.1,0.1
Andrew McBain,1993-94,29,OTT,NHL,55,11,8,19,64,91,,"","",,,,,,,"",,,,,,,,33,19,69,14,-41,0.4,-0.3,0.1
Cam Neely,1983-84,18,VAN,NHL,56,16,15,31,57,87,,"","",,,,,,,"",,,,,,,,55,17,39,1,1,1.1,0.9,2.0
Cam Neely,1984-85,19,VAN,NHL,72,21,18,39,137,140,,"","",,,,,,,"",,,,,,,,65,12,79,0,-26,1.5,0.3,1.8
Cam Neely,1985-86,20,VAN,NHL,73,14,20,34,126,113,,"","",,,,,,,"",,,,,,,,50,17,63,0,-29,0.5,0.5,1.0
Cam Neely,1986-87,21,BOS,NHL,75,36,36,72,143,206,,"","",,,,,,,"",,,,,,,,105,26,56,0,22,5.1,1.5,6.7
Cam Neely,1987-88,22,BOS,NHL,69,42,27,69,175,207,,"","",,,,,,,"AS-2,Selke-18",,,,,,,,102,31,41,0,30,5.5,1.7,7.2
Cam Neely,1988-89,23,BOS,NHL,74,37,38,75,190,235,,"","",,,,,,,AS-6,,,,,,,,108,40,54,0,14,5.4,1.5,6.9
Cam Neely,1989-90,24,BOS,NHL,76,55,37,92,117,271,,"","",,,,,,,"AS-2,Selke-26",,,,,,,,128,58,65,5,10,7.9,1.4,9.4
Cam Neely,1990-91,25,BOS,NHL,69,51,40,91,98,262,,"","",,,,,,,"AS-2,Selke-19",,,,,,,,139,60,57,4,26,8.8,1.6,10.4
Cam Neely,1991-92,26,BOS,NHL,9,9,3,12,16,30,,"","",,,,,,,"",,,,,,,,15,1,5,0,9,1.3,0.4,1.7
Cam Neely,1992-93,27,BOS,NHL,13,11,7,18,25,45,,"","",,,,,,,"",,,,,,,,25,10,11,0,4,1.7,0.3,1.9
Cam Neely,1993-94,28,BOS,NHL,49,50,24,74,54,185,,"","",,,,,,,"AS-2,Hart-9,Masterton-1",,,,,,,,109,48,53,4,12,8.5,1.1,9.6
Cam Neely,1994-95,29,BOS,NHL,42,27,14,41,72,178,,"","",,,,,,,"",,,,,,,,64,28,32,3,7,4.6,0.9,5.5
Cam Neely,1995-96,30,BOS,NHL,49,26,20,46,31,191,,"","",,,,,,,"",,,,,,,,78,28,47,0,3,4.4,0.7,5.1
Normand Lacombe,1984-85,20,BUF,NHL,30,2,4,6,25,30,,"","",,,,,,,"",,,,,,,,10,1,12,0,-3,-0.6,0.4,-0.2
Normand Lacombe,1985-86,21,BUF,NHL,25,6,7,13,13,38,,"","",,,,,,,"",,,,,,,,32,9,16,2,7,0.4,0.5,0.9
Normand Lacombe,1986-87,22,TOT,NHL,40,4,7,11,10,48,,"","",,,,,,,"",,,,,,,,19,2,29,2,-11,-0.4,0.2,-0.2
Normand Lacombe,1987-88,23,EDM,NHL,53,8,9,17,36,44,,"","",,,,,,,"",,,,,,,,26,2,27,0,-3,-0.2,0.3,0.1
Normand Lacombe,1988-89,24,EDM,NHL,64,17,11,28,57,71,,"","",,,,,,,"",,,,,,,,45,4,39,0,2,0.8,0.8,1.6
Normand Lacombe,1989-90,25,TOT,NHL,33,5,4,9,28,36,,"","",,,,,,,"",,,,,,,,18,0,14,0,4,-0.2,0.5,0.3
Normand Lacombe,1990-91,26,PHI,NHL,74,11,20,31,27,91,,"","",,,,,,,"",,,,,,,,37,1,47,10,-1,0.5,1.0,1.5
Adam Creighton,1983-84,18,BUF,NHL,7,2,2,4,4,8,,"","",,,,,,,"",,,,,,,,8,1,7,0,0,0.1,0.1,0.2
Adam Creighton,1984-85,19,BUF,NHL,30,2,8,10,33,20,,"","",,,,,,,"",,,,,,,,22,17,12,0,-7,-0.3,0.3,0.0
Adam Creighton,1985-86,20,BUF,NHL,19,1,1,2,2,9,,"","",,,,,,,"",,,,,,,,5,2,5,0,-2,-0.5,0.2,-0.3
Adam Creighton,1986-87,21,BUF,NHL,56,18,22,40,26,109,,"","",,,,,,,"",,,,,,,,56,18,34,0,5,2.1,0.8,3.0
Adam Creighton,1987-88,22,BUF,NHL,36,10,17,27,87,61,,"","",,,,,,,"",,,,,,,,40,13,23,3,7,1.4,0.6,2.0
Adam Creighton,1988-89,23,TOT,NHL,67,22,24,46,136,155,,"","",,,,,,,"",,,,,,,,69,29,50,1,-9,2.4,0.6,3.0
Adam Creighton,1989-90,24,CHI,NHL,80,34,36,70,224,156,,"","",,,,,,,"",,,,,,,,96,35,73,16,4,4.6,1.1,5.6
Adam Creighton,1990-91,25,CHI,NHL,72,22,29,51,135,127,,"","",,,,,,,"",,,,,,,,75,29,51,5,0,3.0,1.0,4.0
Adam Creighton,1991-92,26,TOT,NHL,77,21,15,36,118,140,,"","",,,,,,,"",,,,,,,,56,11,51,1,-5,1.5,0.8,2.2
Adam Creighton,1992-93,27,TBL,NHL,83,19,20,39,110,168,,"","",,,,,,,"",,,,,,,,70,26,76,13,-19,1.2,0.8,2.0
Adam Creighton,1993-94,28,TBL,NHL,53,10,10,20,37,77,,"","",,,,,,,"",,,,,,,,37,8,36,0,-7,0.5,0.7,1.3
Adam Creighton,1994-95,29,STL,NHL,48,14,20,34,74,81,,"","",,,,,,,"",,,,,,,,59,14,38,10,17,2.6,0.8,3.4
Adam Creighton,1995-96,30,STL,NHL,61,11,10,21,78,98,,"","",,,,,,,"",,,,,,,,31,8,25,2,0,0.5,0.9,1.4
Adam Creighton,1996-97,31,CHI,NHL,19,1,2,3,13,20,,"","",,,,,,,"",,,,,,,,5,0,7,0,-2,-0.4,0.2,-0.2
Dave Gagner,1984-85,20,NYR,NHL,38,6,6,12,16,52,,"","",,,,,,,"",,,,,,,,20,0,39,3,-16,-0.2,0.1,-0.1
Dave Gagner,1985-86,21,NYR,NHL,32,4,6,10,19,41,,"","",,,,,,,"",,,,,,,,17,0,17,1,1,-0.3,0.5,0.2
Dave Gagner,1986-87,22,NYR,NHL,10,1,4,5,12,16,,"","",,,,,,,"",,,,,,,,5,0,7,1,-1,0.1,0.1,0.2
Dave Gagner,1987-88,23,MNS,NHL,51,8,11,19,55,87,,"","",,,,,,,"",,,,,,,,27,3,64,26,-14,0.0,0.4,0.4
Dave Gagner,1988-89,24,MNS,NHL,75,35,43,78,104,183,,"","",,,,,,,"",,,,,,,,110,40,85,28,13,5.3,1.5,6.9
Dave Gagner,1989-90,25,MNS,NHL,79,40,38,78,54,238,,"","",,,,,,,Selke-21,,,,,,,,94,34,67,6,-1,5.8,1.1,6.9
Dave Gagner,1990-91,26,MNS,NHL,73,40,42,82,114,223,,"","",,,,,,,Selke-18,,,,,,,,108,46,62,9,9,6.9,1.4,8.2
Dave Gagner,1991-92,27,MNS,NHL,78,31,40,71,107,229,,"","",,,,,,,"",,,,,,,,99,45,58,0,-4,4.9,1.2,6.1
Dave Gagner,1992-93,28,MNS,NHL,84,33,43,76,143,230,,"","",,,,,,,"",,,,,,,,103,53,63,0,-13,5.0,0.9,5.9
Dave Gagner,1993-94,29,DAL,NHL,76,32,29,61,83,213,,"","",,,,,,,Selke-16,,,,,,,,90,39,38,0,13,4.8,1.4,6.2
Dave Gagner,1994-95,30,DAL,NHL,48,14,28,42,42,138,,"","",,,,,,,"",,,,,,,,55,25,30,2,2,3.3,0.8,4.1
Dave Gagner,1995-96,31,TOT,NHL,73,21,28,49,103,215,,"","",,,,,,,"",,,,,,,,69,29,72,13,-19,3.3,0.5,3.7
Dave Gagner,1996-97,32,CGY,NHL,82,27,33,60,48,228,,"","",,,,,,,"",,,,,,,,87,31,69,15,2,5.1,1.4,6.5
Dave Gagner,1997-98,33,FLA,NHL,78,20,28,48,55,165,,"","",,,,,,,"",,,,,,,,63,26,63,5,-21,4.2,0.2,4.3
Dave Gagner,1998-99,34,TOT,NHL,69,6,22,28,63,100,,959,13:54,,,,,,,"",,,,,,,,38,19,35,0,-16,1.0,0.4,1.4
Dan Quinn,1983-84,18,CGY,NHL,54,19,33,52,18,103,,"","",,,,,,,"",,,,,,,,68,32,48,9,-3,2.8,0.6,3.4
Dan Quinn,1984-85,19,CGY,NHL,74,20,38,58,22,143,,"","",,,,,,,"",,,,,,,,85,33,54,11,9,2.5,0.8,3.4
Dan Quinn,1985-86,20,CGY,NHL,78,30,42,72,44,191,,"","",,,,,,,"",,,,,,,,96,44,102,38,-11,4.0,0.4,4.4
Dan Quinn,1986-87,21,TOT,NHL,80,31,49,80,54,184,,"","",,,,,,,"",,,,,,,,104,37,87,28,7,5.1,1.2,6.3
Dan Quinn,1987-88,22,PIT,NHL,70,40,39,79,50,235,,"","",,,,,,,"",,,,,,,,119,62,111,46,-8,6.2,0.5,6.7
Dan Quinn,1988-89,23,PIT,NHL,79,34,60,94,102,200,,"","",,,,,,,"",,,,,,,,132,74,107,12,-37,6.2,-0.2,6.0
Dan Quinn,1989-90,24,TOT,NHL,78,25,38,63,49,181,,"","",,,,,,,"",,,,,,,,87,40,86,22,-17,3.5,0.5,4.0
Dan Quinn,1990-91,25,TOT,NHL,78,22,38,60,66,183,,"","",,,,,,,"",,,,,,,,84,43,87,13,-33,3.6,0.2,3.7
Dan Quinn,1991-92,26,PHI,NHL,67,11,26,37,26,101,,"","",,,,,,,"",,,,,,,,55,26,42,0,-13,1.1,0.6,1.7
Dan Quinn,1992-93,27,MNS,NHL,11,0,4,4,6,20,,"","",,,,,,,"",,,,,,,,6,4,7,1,-4,-0.1,0.1,-0.1
Dan Quinn,1993-94,28,OTT,NHL,13,7,0,7,6,31,,"","",,,,,,,"",,,,,,,,14,4,17,7,0,0.7,0.2,0.9
Dan Quinn,1994-95,29,LAK,NHL,44,14,17,31,32,78,,"","",,,,,,,"",,,,,,,,41,9,38,3,-3,2.3,0.4,2.8
Dan Quinn,1995-96,30,TOT,NHL,63,13,32,45,46,109,,"","",,,,,,,"",,,,,,,,67,28,48,3,-6,2.6,0.7,3.3
Dan Quinn,1996-97,31,PIT,NHL,16,0,3,3,10,16,,"","",,,,,,,"",,,,,,,,8,2,15,3,-6,-0.3,-0.1,-0.4
Bobby Dollas,1983-84,19,WIN,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,0.0,-0.1,-0.1
Bobby Dollas,1984-85,20,WIN,NHL,9,0,0,0,0,3,,"","",,,,,,,"",,,,,,,,8,0,4,0,3,-0.2,0.5,0.3
Bobby Dollas,1985-86,21,WIN,NHL,46,0,5,5,66,52,,"","",,,,,,,"",,,,,,,,39,1,50,9,-2,-0.6,2.1,1.6
Bobby Dollas,1987-88,23,QUE,NHL,9,0,0,0,2,5,,"","",,,,,,,"",,,,,,,,1,0,6,1,-4,-0.2,0.3,0.1
Bobby Dollas,1988-89,24,QUE,NHL,16,0,3,3,16,11,,"","",,,,,,,"",,,,,,,,12,0,29,6,-11,-0.1,0.3,0.1
Bobby Dollas,1990-91,26,DET,NHL,56,3,5,8,20,59,,"","",,,,,,,"",,,,,,,,44,3,52,17,6,-0.3,2.7,2.3
